epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,mae_polarization_angle,mae_inclination,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,r2_polarization_angle,r2_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase,std_ratio_polarization_angle,std_ratio_inclination
5,full,5000,6.40556,0.0289489,1.27696,1.30334,1.57387,0.788527,1.56738,-0.0310991,0.585813,0.509706,0.409727,-0.0157365,0.749545,-0.00337419,0.664859,0.670555,0.792315,0.796649,0.0872864,0.524323,0.66271
5,snr_low,1667,5.69979,0.034634,0.956936,1.30868,1.61677,0.786449,1.54608,0.134507,0.419834,-1.48043,0.406905,-0.113574,0.749959,0.00295479,0.428692,0.53478,1.49305,0.794693,0.0632056,0.54383,0.680023
5,snr_mid,1666,6.10653,0.0281398,1.14693,1.28854,1.56064,0.791964,1.58387,0.0913507,0.618452,-2.36752,0.417171,0.0147231,0.74906,-0.0194664,0.579498,0.664439,1.70607,0.798365,0.0654684,0.523074,0.671572
5,snr_high,1667,7.41019,0.0240724,1.72694,1.31277,1.54419,0.787169,1.57218,-0.324611,0.716822,-6.04131,0.405133,0.0438746,0.749486,0.00585435,0.765626,0.787235,1.6706,0.796886,0.0661849,0.482204,0.636338
5,mchirp_low,2500,8.34891,0.0314153,1.47762,1.31307,1.57294,0.790035,1.55608,-5.87405,0.526376,0.351069,0.406451,-0.0209775,0.745553,0.00986623,0.959931,0.613802,0.757074,0.792859,0.0790915,0.600187,0.635263
5,mchirp_high,2500,4.46222,0.0264826,1.0763,1.29361,1.57479,0.787018,1.57867,-0.461705,0.64536,0.666397,0.413001,-0.0110441,0.75346,-0.0166692,1.10016,0.714088,0.774756,0.800497,0.0886082,0.431031,0.688826
5,merger_early,2500,6.07965,0.0349466,1.26114,1.3042,1.56285,0.794195,1.58644,0.0596203,-1.31149,0.510575,0.414386,0.00110707,0.743252,-0.00814962,0.669247,0.742165,0.802275,0.787312,0.0865595,0.505624,0.63572
5,merger_late,2500,6.73148,0.0229513,1.29279,1.30247,1.58488,0.782859,1.54831,-0.121058,-0.0163517,0.508805,0.404875,-0.0329788,0.755599,0.00125767,0.651151,1.08524,0.781884,0.806241,0.087833,0.54052,0.674524
5,q_low,1667,7.13932,0.0291005,1.29056,1.31925,1.55337,0.795986,1.56392,-2.66765,0.587543,0.503712,0.402502,0.0175749,0.740899,-0.0128101,0.907724,0.648988,0.769879,0.795806,0.0809122,0.556529,0.646255
5,q_mid,1666,5.94882,0.0288759,1.26731,1.2871,1.571,0.787868,1.53183,-0.115906,0.582663,0.526694,0.415356,-0.0239985,0.745982,0.0369514,0.705731,0.671176,0.797261,0.799696,0.0880533,0.520551,0.661667
5,q_high,1667,6.12828,0.0288703,1.273,1.30364,1.59724,0.781725,1.60635,0.294009,0.586729,0.497889,0.411318,-0.0418492,0.760998,-0.038248,0.650262,0.690028,0.805097,0.794497,0.0917624,0.495249,0.680685
5,q_low_mchirp_low,1241,8.10677,0.0299003,1.37245,1.33571,1.55922,0.795668,1.55576,-8.82895,0.572429,0.443854,0.397603,0.00151437,0.739388,-0.00319524,1.19499,0.630712,0.747626,0.788619,0.0779037,0.584481,0.638942
5,q_low_mchirp_high,426,4.32101,0.0267706,1.05202,1.27132,1.53631,0.796913,1.58772,-7.79827,0.632118,0.679062,0.41683,0.0613445,0.744882,-0.0408042,2.29092,0.699166,0.7939,0.818559,0.0850156,0.463084,0.666652
5,q_high_mchirp_low,544,8.71133,0.033733,1.68107,1.29766,1.58182,0.780264,1.60223,-4.46504,0.449454,0.142381,0.418675,-0.0169004,0.763771,-0.0122849,0.771939,0.571052,0.743234,0.789553,0.074483,0.616681,0.637449
5,q_high_mchirp_high,1123,4.877,0.0265147,1.07532,1.30654,1.6047,0.782434,1.60835,-0.517231,0.649384,0.663035,0.407712,-0.0542398,0.759136,-0.0512559,1.12215,0.723351,0.775158,0.796897,0.0923687,0.417681,0.701034
10,full,5000,2.39667,0.0192559,0.955749,1.27452,1.5744,0.784855,1.5867,0.811224,0.802115,0.729271,0.373437,-0.0119258,0.752596,-0.0119433,0.956466,0.955916,0.844173,0.650458,0.714071,0.142299,0.735161
10,snr_low,1667,3.21385,0.022468,1.05201,1.28077,1.63046,0.784611,1.58857,0.652997,0.730632,-1.89046,0.368057,-0.124037,0.749401,-0.0168325,0.74669,0.832849,1.45571,0.647018,1.02164,0.127766,0.748491
10,snr_mid,1666,2.10414,0.0181456,0.870547,1.25874,1.55766,0.786093,1.58407,0.872345,0.825181,-0.927693,0.380366,0.0198438,0.756232,-0.0156144,0.966974,0.972657,1.60472,0.651777,0.619879,0.146885,0.731416
10,snr_high,1667,1.87183,0.0171534,0.944636,1.28405,1.53506,0.783862,1.58746,0.901831,0.849425,-1.33244,0.371898,0.0594978,0.751942,-0.0038361,1.11106,1.04871,1.40564,0.652567,0.349088,0.146391,0.724711
10,mchirp_low,2500,1.98447,0.021758,0.974141,1.28923,1.57349,0.789536,1.57929,0.476871,0.742238,0.715531,0.365386,-0.0145472,0.748345,0.000743519,1.01124,0.920572,0.88022,0.646781,0.539926,0.0742508,0.774058
10,mchirp_high,2500,2.80887,0.0167537,0.937357,1.25981,1.5753,0.780174,1.59411,0.319759,0.862168,0.742823,0.381557,-0.00982883,0.756765,-0.0246828,1.14069,0.985877,0.80684,0.654197,0.847851,0.178127,0.666416
10,merger_early,2500,2.42666,0.0190214,0.970756,1.27824,1.56172,0.780195,1.6043,0.810693,0.250508,0.717517,0.375416,0.00980542,0.750889,-0.015518,0.984021,0.975065,0.845633,0.641518,0.761148,0.160645,0.656547
10,merger_late,2500,2.36667,0.0194904,0.940742,1.2708,1.58707,0.789515,1.5691,0.811724,0.182779,0.740705,0.371371,-0.0341404,0.754199,-0.00854659,0.927256,1.21525,0.842688,0.659627,0.661894,0.121415,0.804493
10,q_low,1667,1.84574,0.0188565,0.941624,1.29019,1.55035,0.7763,1.59066,0.687321,0.81698,0.737947,0.365573,0.0266798,0.753035,-0.0156484,1.05474,0.952349,0.858382,0.650196,0.610996,0.07202,0.781495
10,q_mid,1666,2.38655,0.0196099,0.946327,1.26321,1.59012,0.786159,1.58869,0.787525,0.79068,0.730828,0.376909,-0.0364515,0.749244,-0.0161227,1.0097,0.957792,0.846518,0.652584,0.744892,0.148082,0.720664
10,q_high,1667,2.95771,0.0193015,0.979289,1.27016,1.58272,0.792107,1.58075,0.791392,0.798188,0.718573,0.377794,-0.0272932,0.755183,-0.00819372,0.947972,0.957329,0.826356,0.648639,0.775995,0.18117,0.691999
10,q_low_mchirp_low,1241,1.78605,0.0194578,0.950655,1.30977,1.55886,0.778345,1.5927,0.343121,0.805106,0.733121,0.357158,0.00546667,0.751851,-0.0188719,1.17996,0.938695,0.867698,0.644078,0.543095,0.0706498,0.781248
10,q_low_mchirp_high,426,2.0196,0.0171048,0.915318,1.23315,1.52555,0.770344,1.58472,-0.955118,0.852226,0.752084,0.390852,0.0848215,0.756092,-0.00628425,1.69488,0.992158,0.830255,0.669543,0.765856,0.0454323,0.767794
10,q_high_mchirp_low,544,2.28322,0.0246293,1.01496,1.27258,1.56628,0.794128,1.53773,0.52399,0.659565,0.692408,0.377498,0.000780529,0.753624,0.0589331,0.859799,0.862805,0.877847,0.643341,0.450724,0.07703,0.763854
10,q_high_mchirp_high,1123,3.28444,0.0167207,0.962009,1.26899,1.59069,0.791127,1.60159,0.171141,0.862438,0.730721,0.377939,-0.0412026,0.755426,-0.0417826,1.16218,0.987468,0.801283,0.651219,0.886902,0.208217,0.62558
15,full,5000,2.141,0.0154209,0.932437,1.22033,1.56847,0.777423,1.56922,0.862497,0.869205,0.741942,0.364059,-0.00521995,0.755245,0.00167904,0.89867,0.986772,0.854668,0.516858,0.113168,0.430837,0.167181
15,snr_low,1667,2.49128,0.0181595,1.14333,1.22194,1.52588,0.784471,1.56695,0.788475,0.813886,-2.33176,0.358949,-0.0176857,0.74857,-0.00544385,0.828592,0.91227,1.43678,0.510052,0.0910483,0.594715,0.148933
15,snr_mid,1666,1.86527,0.0144207,0.921015,1.2052,1.57723,0.768913,1.57447,0.906234,0.885601,-1.09063,0.369201,0.00304812,0.761366,-0.0148395,0.927338,0.997586,1.60599,0.517045,0.102474,0.38579,0.161847
15,snr_high,1667,2.06629,0.0136818,0.732963,1.23384,1.60231,0.778879,1.56624,0.88878,0.907309,-0.402693,0.364021,-0.00209863,0.75553,0.0244371,0.932128,1.04335,1.22372,0.523332,0.099023,0.201009,0.187602
15,mchirp_low,2500,1.70214,0.0172702,0.963997,1.23419,1.56744,0.75978,1.57475,0.625016,0.828547,0.722466,0.354964,-0.01082,0.76169,-0.00661724,0.993689,0.968088,0.868834,0.512782,0.106898,0.39583,0.153886
15,mchirp_high,2500,2.57986,0.0135716,0.900877,1.20648,1.56951,0.795066,1.56369,0.501117,0.909983,0.761163,0.373237,-0.000166422,0.748896,0.00999299,0.931419,1.00297,0.840297,0.520979,0.117857,0.422543,0.17783
15,merger_early,2500,2.11724,0.0147982,0.948869,1.22735,1.59367,0.783971,1.56817,0.864836,0.542539,0.72953,0.361442,-0.0224785,0.748438,0.0234376,0.915061,1.02189,0.865312,0.501231,0.109013,0.445695,0.173204
15,merger_late,2500,2.16477,0.0160435,0.916005,1.21332,1.54327,0.770875,1.57027,0.860162,0.424399,0.75402,0.36677,0.012233,0.761799,-0.0209333,0.881836,1.12063,0.8442,0.532618,0.104897,0.414086,0.160308
15,q_low,1667,1.5244,0.0151278,0.940871,1.23257,1.59164,0.766259,1.59959,0.789944,0.881885,0.736275,0.357809,-0.0145914,0.755803,-0.0388693,1.02559,0.986928,0.856573,0.517675,0.10433,0.42642,0.150974
15,q_mid,1666,2.11638,0.0153926,0.939086,1.2107,1.56587,0.781491,1.5275,0.852055,0.86482,0.738569,0.367029,-0.0109221,0.749651,0.0470931,0.947561,0.987021,0.854194,0.51836,0.115265,0.434866,0.165579
15,q_high,1667,2.78221,0.0157422,0.917358,1.21772,1.54791,0.784521,1.58054,0.839669,0.86051,0.75087,0.367301,0.00964102,0.759871,-0.00766045,0.880547,0.986408,0.853295,0.51457,0.117435,0.427221,0.183125
15,q_low_mchirp_low,1241,1.47412,0.015765,0.956548,1.2501,1.57717,0.757785,1.60231,0.553599,0.870723,0.731799,0.348312,-0.0164652,0.758863,-0.0478724,1.13671,0.979488,0.854362,0.512711,0.102427,0.410074,0.152137
15,q_low_mchirp_high,426,1.67085,0.0132717,0.895202,1.18152,1.63377,0.790946,1.59166,-0.279413,0.9151,0.749386,0.386467,-0.0103994,0.746643,-0.0126873,1.40551,1.00958,0.862996,0.533355,0.10949,0.433551,0.142113
15,q_high_mchirp_low,544,1.96306,0.0196024,0.948435,1.22633,1.57228,0.755285,1.56521,0.642948,0.761495,0.725279,0.362752,0.00139506,0.775625,0.035067,0.845108,0.933738,0.877766,0.506915,0.111227,0.358648,0.15933
15,q_high_mchirp_high,1123,3.17902,0.0138723,0.902304,1.21356,1.5361,0.798683,1.58797,0.360019,0.906423,0.762752,0.36953,0.0134311,0.751664,-0.0290497,0.940662,1.00318,0.841676,0.518276,0.119139,0.42045,0.193486
20,full,5000,1.43393,0.0147315,0.863177,1.88111,1.57625,0.779958,1.57074,0.926415,0.885497,0.775565,-0.41822,-0.0176265,0.75447,0.00073018,0.92914,0.973158,0.90118,0.226332,0.241805,0.0289085,0.143417
