epoch,circular_loss_combo_A,circular_loss_combo_B,kappa_sky_position,loss,mae_inclination,mae_mchirp,mae_merger_time,mae_snr,r2_inclination,r2_mchirp,r2_merger_time,r2_snr,std_ratio_coa_phase,std_ratio_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_polarization_angle,std_ratio_snr,val_circular_loss_combo_A,val_circular_loss_combo_B,val_kappa_sky_position,val_loss,val_mae_inclination,val_mae_mchirp,val_mae_merger_time,val_mae_snr,val_r2_inclination,val_r2_mchirp,val_r2_merger_time,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_inclination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_polarization_angle,val_std_ratio_snr,val_weight_combo_A,val_weight_combo_B,val_weight_inclination,val_weight_mchirp,val_weight_merger_time,val_weight_sky_position,val_weight_snr,weight_combo_A,weight_combo_B,weight_inclination,weight_mchirp,weight_merger_time,weight_sky_position,weight_snr
10,0.9929925799369812,0.9924482107162476,0.10000019520521164,-0.3557511866092682,0.6495751142501831,0.4386295676231384,0.11597827821969986,0.4680442810058594,-0.08560436964035034,0.6687984466552734,0.7338923215866089,0.6530442237854004,2.0189545154571533,0.30143290758132935,0.8542133569717407,0.9190216660499573,1.7895382642745972,0.8641059398651123,0.9970229268074036,0.9943805932998657,0.09999995678663254,-0.9034621119499207,0.6500967144966125,0.3300517797470093,0.09465581178665161,0.41325435042381287,-0.0790356993675232,0.7996568083763123,0.8091028332710266,0.7237892150878906,0.4870932400226593,0.2554021179676056,0.8533117175102234,1.0075833797454834,0.402203768491745,0.8273802995681763,1.3487623929977417,1.335998296737671,3.6521620750427246,3.5119919776916504,8.606852531433105,0.4055946469306946,5.247066020965576,1.3451955318450928,1.3476018905639648,3.6085264682769775,3.228889226913452,7.828258514404297,0.4088970124721527,4.996007442474365
11,0.9958496689796448,1.0028218030929565,0.10000019520521164,-0.7692990303039551,0.6501778364181519,0.3885422646999359,0.10910996794700623,0.4478682577610016,-0.08980071544647217,0.7342392206192017,0.7611919641494751,0.6836689710617065,2.4123895168304443,0.31266212463378906,0.8756841421127319,0.9193914532661438,2.6978399753570557,0.8658992648124695,1.002467155456543,0.9954229593276978,0.09999995678663254,-1.1146214008331299,0.6397751569747925,0.30917903780937195,0.09335176646709442,0.45516642928123474,-0.019410431385040283,0.8196200132369995,0.8144192695617676,0.67096346616745,2.8726003170013428,0.11829514801502228,0.8742721080780029,0.9605942964553833,0.791248619556427,0.8867530226707458,1.3406516313552856,1.330456018447876,3.6818079948425293,4.2203474044799805,10.439116477966309,0.40100646018981934,5.80006742477417,1.3435375690460205,1.3310906887054443,3.685720682144165,3.8555386066436768,9.498313903808594,0.40311771631240845,5.5079145431518555
12,0.9976049065589905,1.002432942390442,0.10000019520521164,-1.236728549003601,0.6490314602851868,0.3585430085659027,0.10201597213745117,0.4249235689640045,-0.08258843421936035,0.7725748419761658,0.7882038354873657,0.715378999710083,1.7811998128890991,0.2982141971588135,0.8999168872833252,0.9171141386032104,2.577239990234375,0.8680640459060669,1.0045666694641113,1.0088125467300415,0.09999995678663254,-1.4873720407485962,0.6375128626823425,0.33134621381759644,0.09459425508975983,0.43795880675315857,-0.009391963481903076,0.8140376210212708,0.8157479166984558,0.6933337450027466,0.3926214873790741,0.09902660548686981,0.8508434891700745,0.9515166282653809,2.519334077835083,0.8774298429489136,1.3400079011917114,1.3312948942184448,3.7045912742614746,5.062591075897217,12.651578903198242,0.39820483326911926,6.433292388916016,1.3427517414093018,1.3268706798553467,3.715162515640259,4.631233215332031,11.518359184265137,0.3994741141796112,6.137587070465088
13,0.9908654093742371,1.0003515481948853,0.10000019520521164,-1.5340815782546997,0.6473902463912964,0.3537558615207672,0.10379189252853394,0.4282362759113312,-0.06387501955032349,0.7813975214958191,0.784259021282196,0.7085365056991577,2.3278043270111084,0.2501116991043091,0.9166007041931152,0.9407657980918884,1.3168516159057617,0.8811936378479004,0.9965701103210449,1.0100666284561157,0.09999995678663254,-2.077444076538086,0.6442193388938904,0.265887975692749,0.08136244118213654,0.40279680490493774,-0.05048167705535889,0.8671548366546631,0.8586384654045105,0.7422084808349609,1.5333850383758545,0.19338764250278473,0.949993371963501,0.9734407067298889,1.1655957698822021,0.8254534602165222,1.3452883958816528,1.3336209058761597,3.746194362640381,5.935974597930908,15.271974563598633,0.39664769172668457,6.713101387023926,1.3476192951202393,1.3310972452163696,3.7406017780303955,5.490640640258789,13.934920310974121,0.3973420262336731,6.662126064300537
14,1.0102125406265259,1.0009362697601318,0.10000019520521164,-2.018080949783325,0.6442067623138428,0.30640947818756104,0.09361393749713898,0.41146376729011536,-0.04826921224594116,0.8283414840698242,0.82244873046875,0.7315158843994141,1.7476907968521118,0.2311965972185135,0.9238815307617188,0.9328990578651428,1.6620521545410156,0.8767493367195129,1.0031797885894775,1.0051380395889282,0.09999995678663254,-2.004901170730591,0.6485155820846558,0.3318720757961273,0.07641346752643585,0.443226158618927,-0.07611435651779175,0.8331031203269958,0.8738442063331604,0.6887680888175964,0.6979008913040161,0.24265454709529877,0.8548263311386108,0.9755966663360596,1.2776179313659668,0.8400875329971313,1.318576693534851,1.3358687162399292,3.803567409515381,7.077605247497559,18.464967727661133,0.3959520161151886,7.164977073669434,1.3361674547195435,1.3313770294189453,3.7926418781280518,6.499673843383789,16.832693099975586,0.3962533473968506,6.916501522064209
15,0.9955350756645203,0.9967662692070007,0.10000019520521164,-2.2601208686828613,0.6470683217048645,0.3048447072505951,0.09229524433612823,0.408039391040802,-0.06270062923431396,0.8325249552726746,0.8261889219284058,0.7337709069252014,1.714722752571106,0.2546648383140564,0.9344174265861511,0.9374069571495056,1.5967062711715698,0.8793514370918274,0.9909823536872864,1.0079843997955322,0.09999995678663254,-2.6487574577331543,0.6380234956741333,0.2343587577342987,0.07997290045022964,0.4053376317024231,-0.009898781776428223,0.9001076221466064,0.8639473915100098,0.7337391376495361,1.1421101093292236,0.09386848658323288,0.9608331322669983,0.9793151617050171,0.8129377365112305,0.8779816627502441,1.3352214097976685,1.3407620191574097,3.7999472618103027,8.237988471984863,20.085529327392578,0.39557260274887085,7.461749076843262,1.3337838649749756,1.3347985744476318,3.7899868488311768,7.658252239227295,19.72081756591797,0.39574411511421204,7.317203044891357
16,0.9990918636322021,1.001844048500061,0.10000019520521164,-2.41825270652771,0.6442132592201233,0.28761565685272217,0.08978813886642456,0.40505126118659973,-0.048488080501556396,0.84910649061203,0.8376657962799072,0.7408155202865601,1.730404019355774,0.23467591404914856,0.941273033618927,0.9380155205726624,2.1135692596435547,0.8820286393165588,0.9989066123962402,0.9935846924781799,0.09999995678663254,-2.473569393157959,0.6389135122299194,0.22527055442333221,0.07923130691051483,0.46496325731277466,-0.01962834596633911,0.9030762314796448,0.8631867170333862,0.6550642251968384,1.5987519025802612,0.11783509701490402,0.9195640683174133,0.9678335785865784,0.6548392176628113,0.8817071318626404,1.3382405042648315,1.32599937915802,3.8338685035705566,9.501252174377441,20.085529327392578,0.3954000771045685,7.691710472106934,1.3393012285232544,1.333595871925354,3.8171744346618652,8.857148170471191,20.085500717163086,0.3954630196094513,7.618724822998047
17,0.9998663067817688,0.9970213770866394,0.10000019520521164,-2.553720712661743,0.6445689797401428,0.27256613969802856,0.08879169821739197,0.40246477723121643,-0.049133479595184326,0.8633930087089539,0.8404416441917419,0.7416456937789917,2.1245906352996826,0.22684839367866516,0.947134256362915,0.9396801590919495,1.5023839473724365,0.8869315385818481,1.0024183988571167,1.0061841011047363,0.09999995678663254,-2.2788567543029785,0.6556755900382996,0.30917781591415405,0.11301684379577637,0.40322360396385193,-0.11985504627227783,0.8341668844223022,0.7483711242675781,0.7378482818603516,0.7433819770812988,0.2486165314912796,0.9180995225906372,0.9782871603965759,1.165851354598999,0.8813155293464661,1.3296889066696167,1.3245733976364136,3.8272547721862793,10.906624794006348,20.085529327392578,0.3953858017921448,7.776477813720703,1.3392075300216675,1.3406561613082886,3.8395893573760986,10.25455379486084,20.085500717163086,0.39542728662490845,7.701071739196777
18,1.0016560554504395,1.0040165185928345,0.10000019520521164,-2.7145445346832275,0.6455651521682739,0.25432491302490234,0.0871121808886528,0.39210018515586853,-0.05836290121078491,0.877231240272522,0.8476302623748779,0.7546828389167786,1.6651874780654907,0.2481715828180313,0.9457336068153381,0.9429677724838257,1.5093269348144531,0.8873787522315979,0.9971925616264343,0.9993709921836853,0.09999995678663254,-2.5989575386047363,0.6379984617233276,0.3275737166404724,0.08767222613096237,0.3817689120769501,-0.014100730419158936,0.8447067737579346,0.8405846357345581,0.7660797834396362,0.8652985095977783,0.0910966545343399,1.027199149131775,0.9629287123680115,1.2861970663070679,0.866448163986206,1.3256903886795044,1.3312175273895264,3.8291473388671875,12.486381530761719,20.085529327392578,0.39539429545402527,8.096536636352539,1.3397866487503052,1.3226780891418457,3.8062405586242676,11.715790748596191,20.085500717163086,0.3953869342803955,7.950043201446533
19,1.000369906425476,0.991442084312439,0.10000019520521164,-2.8277535438537598,0.6434343457221985,0.2447778582572937,0.08545270562171936,0.38959962129592896,-0.04408997297286987,0.8852275609970093,0.8521067500114441,0.7570667862892151,1.9040265083312988,0.21703927218914032,0.9511640667915344,0.9445549845695496,1.5633658170700073,0.8848795890808105,1.0050467252731323,1.00075101852417,0.09999995678663254,-2.955357074737549,0.6414221525192261,0.26872551441192627,0.07179944962263107,0.37331873178482056,-0.03189682960510254,0.8866315484046936,0.8906290531158447,0.7726266384124756,1.1075900793075562,0.12522609531879425,0.9619570970535278,0.9614399671554565,0.3718569874763489,0.8887399435043335,1.342499017715454,1.340169072151184,3.8432774543762207,14.067024230957031,20.085529327392578,0.39531058073043823,8.28667163848877,1.327041506767273,1.3316636085510254,3.8434669971466064,13.25363826751709,20.085500717163086,0.3953765630722046,8.16889476776123
20,1.0054008960723877,0.9964918494224548,0.10000019520521164,-2.8814640045166016,0.6427521705627441,0.24337248504161835,0.08310003578662872,0.3914710581302643,-0.0360180139541626,0.8884063363075256,0.8607444167137146,0.7573103308677673,1.3914459943771362,0.19225621223449707,0.9550855755805969,0.9443061351776123,1.4382340908050537,0.8891480565071106,0.9923450350761414,1.0034148693084717,0.09999995678663254,-3.063784599304199,0.6372188329696655,0.1972266137599945,0.07605288922786713,0.4193069338798523,-0.008759558200836182,0.9263763427734375,0.8784067034721375,0.7164837121963501,1.1566262245178223,0.08235610276460648,0.9350116848945618,0.9746143817901611,0.7558362483978271,0.8972458839416504,1.3296926021575928,1.3377763032913208,3.8639323711395264,15.465901374816895,20.085529327392578,0.3954257369041443,8.383890151977539,1.3362313508987427,1.3356252908706665,3.8654544353485107,14.786611557006836,20.085500717163086,0.39536020159721375,8.278006553649902
21,1.0048519372940063,0.9995484352111816,0.10000019520521164,-3.0139319896698,0.6425862312316895,0.22831667959690094,0.0816459059715271,0.3880734443664551,-0.03553426265716553,0.9007002711296082,0.8649327754974365,0.7596679329872131,1.5692698955535889,0.19190727174282074,0.9586612582206726,0.9387292265892029,1.4727250337600708,0.88871169090271,0.9989968538284302,0.9949183464050293,0.09999995678663254,-2.622497081756592,0.6413168907165527,0.2232530564069748,0.0703171044588089,0.4943339228630066,-0.03403884172439575,0.9169111847877502,0.8948360085487366,0.6192862391471863,1.9320486783981323,0.11176000535488129,0.9217861890792847,1.0079165697097778,0.3165036737918854,0.9046566486358643,1.335245966911316,1.3357199430465698,3.8778483867645264,17.23537254333496,20.085529327392578,0.3953893184661865,8.431415557861328,1.330529808998108,1.3323090076446533,3.872081756591797,16.361766815185547,20.085500717163086,0.3954158425331116,8.358041763305664
22,0.9986718893051147,0.997349739074707,0.10000019520521164,-3.0898373126983643,0.6408355236053467,0.21941806375980377,0.08193879574537277,0.38977229595184326,-0.030286431312561035,0.9066751599311829,0.8646821975708008,0.7578409314155579,1.1489168405532837,0.18783539533615112,0.9593397378921509,0.9464300274848938,1.1747783422470093,0.8907949924468994,0.9963210821151733,1.0066871643066406,0.09999995678663254,-3.285292148590088,0.640146791934967,0.19474588334560394,0.07013209909200668,0.3994258642196655,-0.025638997554779053,0.931633472442627,0.89625084400177,0.7423233985900879,0.8694406151771545,0.08577142655849457,0.9043897390365601,0.9927368760108948,0.31888547539711,0.9048612713813782,1.3400346040725708,1.3351279497146606,3.903456211090088,18.9382381439209,20.085529327392578,0.3954164981842041,8.4359712600708,1.3393934965133667,1.3368369340896606,3.8878469467163086,18.035476684570312,20.085500717163086,0.39543086290359497,8.362578392028809
23,0.9878515601158142,0.9971626400947571,0.10000019520521164,-3.1929216384887695,0.6418871879577637,0.21747085452079773,0.08000064641237259,0.38004305958747864,-0.03185814619064331,0.9089382886886597,0.871870756149292,0.7695187330245972,0.7856340408325195,0.18358397483825684,0.9629398584365845,0.9427689909934998,0.4622807502746582,0.8900258541107178,0.9940099716186523,1.0002905130386353,0.09999995678663254,-3.3779330253601074,0.6460936665534973,0.1912926733493805,0.07226137816905975,0.3788931667804718,-0.05846649408340454,0.9288489818572998,0.8892775177955627,0.7692288160324097,0.33564507961273193,0.12899363040924072,0.9780040383338928,0.9907105565071106,0.6293041110038757,0.8709591031074524,1.3571003675460815,1.3421794176101685,3.903642177581787,20.085529327392578,20.085529327392578,0.39554786682128906,8.670865058898926,1.3499201536178589,1.336015224456787,3.8931827545166016,19.719207763671875,20.085500717163086,0.39546459913253784,8.599101066589355
24,0.9918347597122192,1.0011647939682007,0.10000019520521164,-3.2504000663757324,0.6427029371261597,0.20447561144828796,0.07921569794416428,0.38152092695236206,-0.04091614484786987,0.9182791709899902,0.8737426996231079,0.7670260667800903,1.1473181247711182,0.2141573578119278,0.9646018147468567,0.9454860687255859,1.2671548128128052,0.893149733543396,0.9976533055305481,0.9884876012802124,0.09999995678663254,-3.470848560333252,0.6403716206550598,0.19128665328025818,0.06934656202793121,0.3739957809448242,-0.028743267059326172,0.9344999194145203,0.8973387479782104,0.7736159563064575,1.1931501626968384,0.1360018253326416,0.9393206834793091,0.969566822052002,0.35345712304115295,0.895088791847229,1.3490105867385864,1.3308831453323364,3.8550403118133545,20.085529327392578,20.085529327392578,0.3954792618751526,8.755269050598145,1.3477641344070435,1.3283107280731201,3.87992525100708,20.085468292236328,20.085500717163086,0.39553385972976685,8.628324508666992
25,0.9976792335510254,0.9940306544303894,0.10000019520521164,-3.2833025455474854,0.6421271562576294,0.20465557277202606,0.07808110117912292,0.3818095922470093,-0.034853577613830566,0.9187465906143188,0.8771517276763916,0.7678852081298828,0.6784570217132568,0.1899259388446808,0.9658733010292053,0.9392188787460327,0.5263327956199646,0.8918982148170471,0.9975408911705017,0.9931325316429138,0.10000006854534149,-3.6222176551818848,0.6375960111618042,0.17186443507671356,0.07131069898605347,0.36444950103759766,-0.007648110389709473,0.9428744316101074,0.8938014507293701,0.784421980381012,0.5660336017608643,0.09031090140342712,0.9668720960617065,0.9804991483688354,0.2933308482170105,0.8750818967819214,1.3424108028411865,1.3406420946121216,3.8812804222106934,20.085529327392578,20.085529327392578,0.39548105001449585,8.740652084350586,1.3449121713638306,1.3342843055725098,3.8689496517181396,20.085500717163086,20.085500717163086,0.3954732120037079,8.6800537109375
26,0.9985989332199097,0.9953790903091431,0.10000019520521164,-3.3752002716064453,0.6406506299972534,0.19341324269771576,0.07737229764461517,0.3786654472351074,-0.0289231538772583,0.9264000654220581,0.8799821138381958,0.7706897258758545,1.0757232904434204,0.18632136285305023,0.9666523933410645,0.946803629398346,0.7074570059776306,0.8905333280563354,1.0002204179763794,0.9906812310218811,0.09999996423721313,-3.3793106079101562,0.6385651230812073,0.18069811165332794,0.06828425824642181,0.3972891867160797,-0.012451767921447754,0.9351029396057129,0.9007346630096436,0.7451211810112,0.5913807153701782,0.061720237135887146,0.9639102220535278,0.9880208969116211,0.3205958306789398,0.9056181311607361,1.3459044694900513,1.336256742477417,3.9074721336364746,20.085529327392578,20.085529327392578,0.39563459157943726,8.807679176330566,1.3448678255081177,1.3435741662979126,3.8943300247192383,20.085500717163086,20.085500717163086,0.3954661190509796,8.768661499023438
27,0.9969818592071533,0.9960730671882629,0.10000019520521164,-3.4234554767608643,0.6415291428565979,0.1928626149892807,0.0767887681722641,0.37167972326278687,-0.032052457332611084,0.9285569190979004,0.8819248080253601,0.7791265249252319,0.8544963002204895,0.1969558745622635,0.9683153033256531,0.9477411508560181,0.6248179078102112,0.8934129476547241,1.0010305643081665,1.0120452642440796,0.09999995678663254,-3.134348154067993,0.6593937873840332,0.16049058735370636,0.06779821962118149,0.43868088722229004,-0.1465204358100891,0.9443334937095642,0.9033189415931702,0.6949853897094727,1.0459396839141846,0.12389684468507767,0.969456672668457,0.9807681441307068,0.36662936210632324,0.8445154428482056,1.3416911363601685,1.334675908088684,3.8868651390075684,20.085529327392578,20.085529327392578,0.39551904797554016,9.052083015441895,1.3452200889587402,1.3408002853393555,3.901496171951294,20.085500717163086,20.085500717163086,0.3955228626728058,8.933445930480957
28,0.9895777106285095,0.9944506287574768,0.10000019520521164,-3.4849274158477783,0.642808198928833,0.18321648240089417,0.07561973482370377,0.37201452255249023,-0.04350811243057251,0.9338244199752808,0.8853924870491028,0.7793407440185547,0.7196906208992004,0.22336502373218536,0.9682092666625977,0.9469475150108337,0.32685694098472595,0.8941101431846619,1.0009818077087402,1.0034675598144531,0.09999995678663254,-3.42781138420105,0.6403271555900574,0.15519824624061584,0.07143699377775192,0.40600457787513733,-0.024893581867218018,0.9478328824043274,0.8906902074813843,0.7359156608581543,0.9401005506515503,0.10278542339801788,0.9706107974052429,0.9760155081748962,0.32549574971199036,0.9042390584945679,1.3476859331130981,1.3387614488601685,3.877119541168213,20.085529327392578,20.085529327392578,0.39552590250968933,9.1419038772583,1.3475083112716675,1.3358718156814575,3.8543639183044434,20.085500717163086,20.085500717163086,0.3955276608467102,9.110312461853027
