epoch,circular_loss_combo_A,circular_loss_combo_B,kappa_sky_position,loss,mae_inclination,mae_mchirp,mae_merger_time,mae_snr,r2_inclination,r2_mchirp,r2_merger_time,r2_snr,std_ratio_coa_phase,std_ratio_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_polarization_angle,std_ratio_snr,val_circular_loss_combo_A,val_circular_loss_combo_B,val_kappa_sky_position,val_loss,val_mae_inclination,val_mae_mchirp,val_mae_merger_time,val_mae_snr,val_r2_inclination,val_r2_mchirp,val_r2_merger_time,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_inclination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_polarization_angle,val_std_ratio_snr,val_weight_combo_A,val_weight_combo_B,val_weight_inclination,val_weight_mchirp,val_weight_merger_time,val_weight_sky_position,val_weight_snr,weight_combo_A,weight_combo_B,weight_inclination,weight_mchirp,weight_merger_time,weight_sky_position,weight_snr
0,1.0006178617477417,1.0076117515563965,0.1553938090801239,6.364499568939209,0.9466357827186584,1.333145260810852,0.29350119829177856,1.0403927564620972,-1.8932496309280396,-4.7979631423950195,-0.5115306377410889,-0.6787211894989014,2.806406259536743,1.3666802644729614,2.1815521717071533,0.7135970592498779,2.788743495941162,0.8486204147338867,0.9981739521026611,1.00017511844635,0.09999995678663254,4.691771507263184,0.6638556122779846,0.8622028231620789,0.3018644452095032,0.8711353540420532,-0.17396938800811768,-0.09030091762542725,-0.6587274074554443,-0.042610883712768555,0.967898964881897,0.38548845052719116,0.19460666179656982,0.15644118189811707,0.5054764747619629,0.1861625462770462,1.1766079664230347,1.1790696382522583,1.1812564134597778,1.0169905424118042,1.2182501554489136,0.8495039939880371,1.146748661994934,1.0942966938018799,1.0911942720413208,1.0720869302749634,0.9977518916130066,1.1061146259307861,0.9233227968215942,1.055759072303772
1,0.9993278384208679,1.0027878284454346,0.10000019520521164,5.4170122146606445,0.7518964409828186,0.8938852548599243,0.26738107204437256,0.9146439433097839,-0.6496039032936096,-0.20778882503509521,-0.20544195175170898,-0.18942534923553467,4.544024467468262,0.8038986325263977,0.4547252357006073,0.4564383924007416,2.330207586288452,0.5030430555343628,1.005994200706482,0.9955354332923889,0.09999995678663254,6.704117774963379,0.8627036213874817,0.9871186017990112,0.2630454897880554,0.9010138511657715,-1.2486886978149414,-0.5078545808792114,-0.17205989360809326,-0.1962651014328003,5.8381805419921875,0.47880762815475464,0.27307596802711487,0.23532019555568695,0.9408869743347168,0.2982409596443176,1.2866820096969604,1.2825926542282104,1.4505606889724731,1.0863784551620483,1.482182264328003,0.730044960975647,1.3629759550094604,1.2365809679031372,1.2377299070358276,1.3136836290359497,1.0492422580718994,1.3468079566955566,0.7865504026412964,1.2532029151916504
2,1.0060070753097534,1.0012098550796509,0.10000019520521164,4.063311576843262,0.7101842761039734,0.8648149967193604,0.262848436832428,0.8693934679031372,-0.4236871004104614,-0.12970948219299316,-0.14566314220428467,-0.08445405960083008,1.88179349899292,0.6480222344398499,0.4274011254310608,0.3827238976955414,2.1450817584991455,0.524286687374115,1.0065011978149414,1.0140295028686523,0.09999995678663254,3.580594301223755,0.697819709777832,0.8781689405441284,0.2588532269001007,0.7645665407180786,-0.3493499755859375,-0.18288147449493408,-0.14506256580352783,0.13431501388549805,0.48759105801582336,0.5759820938110352,0.2802813649177551,0.1588517725467682,1.3002700805664062,0.4399217963218689,1.3239247798919678,1.3259649276733398,1.7493736743927002,1.1811984777450562,1.8002504110336304,0.6410692930221558,1.5969209671020508,1.3084895610809326,1.3075108528137207,1.6002882719039917,1.1318330764770508,1.6371090412139893,0.6831669211387634,1.4756944179534912
3,1.0023859739303589,1.0031436681747437,0.10000019520521164,3.555342435836792,0.6925148367881775,0.8248317241668701,0.25930580496788025,0.7575981616973877,-0.3377658724784851,-0.03607487678527832,-0.1070852279663086,0.16315674781799316,2.757558584213257,0.5838667750358582,0.47142791748046875,0.35980358719825745,2.1222853660583496,0.6048398613929749,0.996670126914978,0.9980505108833313,0.09999995678663254,2.771702289581299,0.6570548415184021,0.7709723114967346,0.24401772022247314,0.6551831364631653,-0.1066279411315918,0.12779134511947632,0.0017328858375549316,0.3664998412132263,1.3428066968917847,0.27249234914779663,0.4146614968776703,0.16457979381084442,0.591905415058136,0.6524443030357361,1.333912968635559,1.3279483318328857,2.0625526905059814,1.3024721145629883,2.182776927947998,0.5744837522506714,1.9179916381835938,1.3314663171768188,1.3309056758880615,1.9057313203811646,1.2395943403244019,1.9865522384643555,0.606015682220459,1.7498773336410522
4,1.0012776851654053,1.002367377281189,0.10000019520521164,2.8827922344207764,0.6761922836303711,0.8003491163253784,0.2517094016075134,0.685427188873291,-0.23343437910079956,0.022471249103546143,-0.03672385215759277,0.2927238345146179,1.8352471590042114,0.4774285852909088,0.5431486964225769,0.3460358679294586,2.314134120941162,0.6954448223114014,0.9894751906394958,0.9981327056884766,0.09999995678663254,2.883488893508911,0.6519399881362915,0.8995798230171204,0.23334050178527832,0.7955888509750366,-0.09826833009719849,-0.22574388980865479,0.09528881311416626,-0.010590434074401855,0.6007989645004272,0.29153937101364136,0.41763728857040405,0.1874334216117859,0.58247971534729,0.688980758190155,1.3324252367019653,1.3226633071899414,2.3962252140045166,1.4439623355865479,2.6432642936706543,0.524438202381134,2.293159246444702,1.3375264406204224,1.330879807472229,2.2292635440826416,1.3726747035980225,2.407071828842163,0.5481448173522949,2.1012041568756104
5,0.996255099773407,0.9974683523178101,0.10000019520521164,2.414310932159424,0.6677364706993103,0.7798963785171509,0.23677590489387512,0.660984218120575,-0.18985015153884888,0.0697905421257019,0.06499922275543213,0.330455482006073,1.97075355052948,0.4389241635799408,0.5397310853004456,0.4125131070613861,1.9113887548446655,0.7496192455291748,0.9961721897125244,1.0009491443634033,0.09999995678663254,2.072216510772705,0.6653130650520325,0.7743977904319763,0.20822124183177948,0.577241837978363,-0.17101407051086426,0.13692259788513184,0.27758991718292236,0.4929562211036682,0.5954955220222473,0.33172792196273804,0.4028748571872711,0.3150445222854614,1.1797802448272705,0.670360803604126,1.3437769412994385,1.3321332931518555,2.715545415878296,1.6053962707519531,3.1993565559387207,0.4868238568305969,2.646332263946533,1.3378230333328247,1.3299001455307007,2.5676934719085693,1.5227946043014526,2.9136502742767334,0.5046444535255432,2.453099250793457
6,1.0048121213912964,1.0003031492233276,0.10000019520521164,2.005247116088867,0.6625902056694031,0.771632194519043,0.20276622474193573,0.6216950416564941,-0.15816354751586914,0.08853781223297119,0.2902359366416931,0.40935027599334717,2.1205976009368896,0.40461423993110657,0.540845513343811,0.5108399987220764,1.7921980619430542,0.7516108155250549,0.9986188411712646,0.9929229617118835,0.09999995678663254,1.7767959833145142,0.6413994431495667,0.8081038594245911,0.1779482662677765,0.6116799116134644,-0.03148984909057617,0.011966466903686523,0.37658703327178955,0.43264180421829224,1.273086428642273,0.169657364487648,0.4023764133453369,0.47552210092544556,0.5182810425758362,0.6994227766990662,1.3287688493728638,1.3263232707977295,3.004234552383423,1.776017189025879,3.883422374725342,0.45875248312950134,3.0220584869384766,1.3369847536087036,1.3359973430633545,2.861727714538574,1.6861639022827148,3.5315897464752197,0.4720248878002167,2.857621192932129
7,0.9923334121704102,1.0043121576309204,0.10000019520521164,1.5482738018035889,0.6612452864646912,0.7393897175788879,0.17113591730594635,0.5919626355171204,-0.1539219617843628,0.16329681873321533,0.4579163193702698,0.4569549560546875,1.7628453969955444,0.39829057455062866,0.5277431011199951,0.6817562580108643,1.7102757692337036,0.770279586315155,1.004900336265564,0.9948664307594299,0.09999995678663254,1.517972469329834,0.6412215232849121,0.9824835062026978,0.1349811553955078,0.5243633389472961,-0.03324878215789795,-0.39834094047546387,0.6424753665924072,0.564314603805542,1.260012149810791,0.16781297326087952,0.522240161895752,0.7022645473480225,0.4664238691329956,0.7404034733772278,1.3493489027023315,1.335816502571106,3.218468189239502,1.9670989513397217,4.723083972930908,0.43808436393737793,3.3937277793884277,1.3415104150772095,1.3213372230529785,3.123260259628296,1.8704609870910645,4.290979385375977,0.4478257894515991,3.196136713027954
8,1.004778265953064,1.0063540935516357,0.10000019520521164,1.2635191679000854,0.655664324760437,0.7265048027038574,0.15889117121696472,0.5746375322341919,-0.12105405330657959,0.1853235363960266,0.5193853378295898,0.4854506254196167,2.0025110244750977,0.35973164439201355,0.5785856246948242,0.7817038297653198,1.5858935117721558,0.7847208976745605,0.9865235090255737,0.9997148513793945,0.09999995678663254,0.8976303935050964,0.6693605184555054,0.677998423576355,0.133761465549469,0.5367763042449951,-0.20132744312286377,0.31711483001708984,0.6398857831954956,0.5513808131217957,0.9341036677360535,0.44737911224365234,0.49301114678382874,0.7218790650367737,0.5666566491127014,0.7313637733459473,1.338894009590149,1.3233020305633545,3.4076685905456543,2.159386396408081,5.736662864685059,0.42315489053726196,3.7210326194763184,1.3391650915145874,1.3316280841827393,3.321793794631958,2.0646955966949463,5.217028617858887,0.4301632046699524,3.5737509727478027
9,1.0015743970870972,1.0068421363830566,0.10000019520521164,0.8939969539642334,0.6517634391784668,0.6990746259689331,0.14905935525894165,0.5547083616256714,-0.10607212781906128,0.23900562524795532,0.5704755783081055,0.5180057883262634,1.5399057865142822,0.3418206572532654,0.5950454473495483,0.8118752241134644,1.6887105703353882,0.7953775525093079,1.0087782144546509,0.9940445423126221,0.09999995678663254,0.46888914704322815,0.6389603018760681,0.6312437057495117,0.1500849574804306,0.508161187171936,-0.014240086078643799,0.3938431143760681,0.5659846067428589,0.5960701704025269,0.7788727283477783,0.12596601247787476,0.5572869181632996,0.8223928213119507,0.4819037616252899,0.7293252348899841,1.3223841190338135,1.3214339017868042,3.541443347930908,2.3655552864074707,6.958240509033203,0.4126719534397125,4.046168327331543,1.3403962850570679,1.3232733011245728,3.466294050216675,2.262373924255371,6.329992771148682,0.41755980253219604,3.8973162174224854
