epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
15,mchirp_low,2500,1.39896,0.0166786,0.969652,1.14301,1.56914,0.738146,0.85018,0.715646,0.48986,-0.0112012,0.989883,0.95523,0.893614,0.666477,0.287022
15,mchirp_high,2500,2.40963,0.0137391,0.888628,1.12043,1.56924,0.562371,0.908253,0.764653,0.517741,0.00128825,0.976291,0.987824,0.8628,0.732219,0.210069
15,merger_early,2500,1.97006,0.0158177,0.960027,1.1269,1.58071,0.881382,0.476411,0.720172,0.497152,-0.00988996,0.927326,1.09587,0.892711,0.622048,0.266478
15,merger_late,2500,1.83853,0.0145999,0.898253,1.13654,1.55767,0.891904,0.562685,0.75992,0.510534,0.000516449,0.895194,0.999823,0.864872,0.772559,0.250433
15,q_low,1667,1.2724,0.0153257,0.95152,1.15251,1.5851,0.84054,0.87943,0.727874,0.489316,-0.00874594,0.987338,0.970464,0.880106,0.691494,0.268774
15,q_mid,1666,1.95371,0.0152912,0.925789,1.10763,1.57542,0.873851,0.875783,0.740727,0.516028,-0.0200355,0.953493,0.974605,0.883702,0.704426,0.263419
15,q_high,1667,2.4868,0.0150095,0.91011,1.13501,1.54707,0.867263,0.882188,0.752228,0.505863,0.0143551,0.914248,0.97002,0.871959,0.703708,0.242984
15,q_low_mchirp_low,1241,1.15914,0.0157536,0.969535,1.1662,1.57557,0.697321,0.872227,0.720397,0.481227,-0.0130156,1.08527,0.962124,0.879718,0.676764,0.275039
15,q_low_mchirp_high,426,1.60237,0.0140793,0.899037,1.11263,1.61285,-0.212143,0.900796,0.749776,0.513786,0.00213052,1.34063,0.995313,0.881007,0.736272,0.23525
15,q_high_mchirp_low,544,1.69762,0.0181364,0.948271,1.14075,1.57377,0.738085,0.818327,0.727097,0.490657,-0.00875151,0.85786,0.930859,0.896587,0.637698,0.294796
15,q_high_mchirp_high,1123,2.86909,0.0134948,0.891624,1.13223,1.53413,0.458905,0.911674,0.763897,0.513315,0.0253848,0.997606,0.985895,0.859579,0.733797,0.197564
20,full,5000,1.39189,0.013701,0.855189,1.43276,1.58159,0.930233,0.902578,0.780758,0.213621,-0.0223097,1.02796,0.981785,0.905949,0.76155,0.432528
20,snr_low,1667,1.86134,0.0161387,0.86927,1.50689,1.61494,0.875211,0.854081,-1.09093,0.0750595,-0.121221,0.974119,0.939229,1.41069,0.635326,0.396959
20,snr_mid,1666,1.24816,0.0126906,0.888377,1.43843,1.56036,0.952182,0.921861,-0.976705,0.215303,0.0200114,1.03781,0.996371,1.69682,0.782432,0.437547
20,snr_high,1667,1.06609,0.0122732,0.80794,1.35297,1.56944,0.961001,0.931047,-0.711016,0.349718,0.0265893,1.06768,1.00777,1.30725,0.840964,0.44367
20,mchirp_low,2500,1.15689,0.0147915,0.875745,1.41867,1.56906,0.776742,0.881704,0.768046,0.213475,-0.0167779,1.05262,0.961335,0.905215,0.634113,0.336546
20,mchirp_high,2500,1.62689,0.0126105,0.834633,1.44686,1.59411,0.765389,0.923505,0.793299,0.213702,-0.028301,1.11333,1.00179,0.906656,0.86929,0.503179
20,merger_early,2500,1.37184,0.0136697,0.866001,1.29184,1.55947,0.933639,0.604076,0.770748,0.291291,0.00610399,1.03052,1.06313,0.919029,0.514616,0.482184
20,merger_late,2500,1.41194,0.0137324,0.844376,1.57369,1.6037,0.926851,0.622846,0.790497,0.132862,-0.0513238,1.02526,1.02786,0.893054,0.950438,0.366572
20,q_low,1667,1.385,0.0136953,0.852575,1.45168,1.56142,0.808327,0.904313,0.783419,0.190239,0.00788808,1.07801,0.980959,0.90014,0.701513,0.380224
20,q_mid,1666,1.29668,0.0136812,0.850073,1.41861,1.57019,0.925751,0.901043,0.780391,0.225602,-0.028002,1.06767,0.988211,0.913178,0.773465,0.446195
20,q_high,1667,1.49394,0.0137267,0.862916,1.42799,1.61313,0.938164,0.902236,0.778193,0.22502,-0.0478012,1.03519,0.975808,0.90483,0.804414,0.464849
20,q_low_mchirp_low,1241,1.33813,0.0139035,0.85735,1.45839,1.57024,0.594024,0.899768,0.780758,0.194876,-0.0139092,1.14753,0.968641,0.89276,0.658328,0.340782
20,q_low_mchirp_high,426,1.52154,0.0130886,0.838665,1.43213,1.53574,-0.176485,0.917761,0.791215,0.174328,0.0676387,1.42468,1.01715,0.921378,0.821191,0.470832
20,q_high_mchirp_low,544,1.00722,0.0161712,0.893598,1.39142,1.54049,0.859,0.853889,0.756955,0.223322,0.0406179,0.929936,0.936932,0.905392,0.575048,0.363362
20,q_high_mchirp_high,1123,1.72971,0.0125425,0.848053,1.44571,1.64833,0.754276,0.924521,0.788053,0.225851,-0.0911089,1.14259,0.993127,0.904581,0.893116,0.501564
25,full,5000,1.43738,0.0134744,0.845357,1.46404,1.58416,0.935545,0.906104,0.784151,0.218262,-0.0299653,0.984645,1.00049,0.915427,0.501494,0.781875
25,snr_low,1667,1.73592,0.0153683,0.778193,1.5247,1.63386,0.891766,0.865522,-0.693903,0.110725,-0.146504,0.956566,0.959766,1.32272,0.361793,1.03844
25,snr_mid,1666,1.31223,0.0127345,0.8973,1.47196,1.56695,0.954117,0.920184,-1.01343,0.212359,0.0106279,0.992842,1.01075,1.71891,0.510841,0.723166
25,snr_high,1667,1.26391,0.0123201,0.860609,1.39548,1.55165,0.958843,0.931988,-0.972587,0.331029,0.0368197,1.00297,1.02843,1.36901,0.582456,0.518578
25,mchirp_low,2500,1.25943,0.0145259,0.860496,1.46511,1.58162,0.780956,0.884208,0.773575,0.185143,-0.0339635,0.962538,0.987006,0.927251,0.388246,0.944279
25,mchirp_high,2500,1.61533,0.012423,0.830218,1.46298,1.58669,0.790425,0.928057,0.794582,0.251817,-0.0265122,1.05271,1.01228,0.903618,0.575099,0.567394
25,merger_early,2500,1.40027,0.0131339,0.862749,1.56463,1.57708,0.940136,0.642335,0.772103,0.169003,-0.0147503,0.983499,1.01835,0.921405,0.22549,0.840887
25,merger_late,2500,1.47449,0.0138149,0.827965,1.36345,1.59124,0.930991,0.614127,0.795879,0.269462,-0.0455523,0.985758,1.10498,0.909446,0.670657,0.716908
25,q_low,1667,1.07209,0.0132139,0.819169,1.48862,1.58166,0.878146,0.912987,0.797615,0.177652,-0.012673,1.03809,1.00307,0.917192,0.458689,0.847363
25,q_mid,1666,1.47761,0.0136573,0.843958,1.43694,1.5733,0.926931,0.904104,0.784056,0.238562,-0.032565,1.01734,1.00201,0.919722,0.508053,0.781931
25,q_high,1667,1.76245,0.0135522,0.872943,1.46656,1.5975,0.932648,0.900975,0.77034,0.238609,-0.0453729,0.987658,0.996028,0.909644,0.527168,0.706628
25,q_low_mchirp_low,1241,1.00693,0.0133065,0.818911,1.49087,1.58363,0.74803,0.91068,0.796625,0.176506,-0.0289296,1.0746,0.996408,0.915621,0.420194,0.923852
25,q_low_mchirp_high,426,1.2619,0.0129443,0.819921,1.48204,1.57594,0.211308,0.919752,0.800514,0.179835,0.0316125,1.3724,1.02352,0.921479,0.54599,0.565074
25,q_high_mchirp_low,544,1.58695,0.0163343,0.903451,1.48236,1.56622,0.778087,0.836635,0.743021,0.17139,-0.00829769,0.832513,0.954744,0.927252,0.313666,0.979891
25,q_high_mchirp_high,1123,1.84747,0.0122045,0.858165,1.45891,1.61266,0.755189,0.930772,0.783025,0.27155,-0.063671,1.07595,1.00949,0.901147,0.589697,0.516108
30,full,5000,1.11851,0.0134517,0.831836,1.64648,1.5736,0.950969,0.907072,0.791866,-0.0314308,-0.00524386,0.992343,1.00063,0.912399,1.31687,0.385955
30,snr_low,1667,1.60464,0.0151905,0.841482,1.78115,1.61476,0.898185,0.869649,-0.968199,-0.218572,-0.10044,0.980289,0.976454,1.39762,1.39141,0.336654
30,snr_mid,1666,0.97724,0.012923,0.897195,1.64885,1.55621,0.970533,0.920394,-0.998968,-0.0317617,0.0300612,1.00016,1.01278,1.71885,1.32214,0.319839
30,snr_high,1667,0.773582,0.0122414,0.756869,1.50943,1.5498,0.982083,0.930595,-0.516447,0.154964,0.0471664,0.99507,1.01147,1.20948,1.22995,0.475628
30,mchirp_low,2500,0.993814,0.014268,0.847268,1.77257,1.57282,0.809871,0.890131,0.780866,-0.180363,-0.0110233,1.06618,0.987634,0.917142,1.33714,0.353472
30,mchirp_high,2500,1.24321,0.0126355,0.816404,1.52038,1.57437,0.853764,0.924053,0.802716,0.119674,-1.25613e-05,1.01078,1.01364,0.907698,1.28434,0.410621
30,merger_early,2500,1.0802,0.0136889,0.847627,1.57485,1.57464,0.955815,0.608309,0.780452,0.0138412,0.00151584,0.994764,1.08356,0.919578,1.11092,0.290394
