epoch,circular_loss_coa_phase,circular_loss_polarization_angle,kappa_sky_position,loss,mae_coa_phase,mae_inclination,mae_mchirp,mae_merger_time,mae_polarization_angle,mae_snr,r2_coa_phase,r2_inclination,r2_mchirp,r2_merger_time,r2_polarization_angle,r2_snr,std_ratio_coa_phase,std_ratio_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_polarization_angle,std_ratio_snr,val_circular_loss_coa_phase,val_circular_loss_polarization_angle,val_kappa_sky_position,val_loss,val_mae_coa_phase,val_mae_inclination,val_mae_mchirp,val_mae_merger_time,val_mae_polarization_angle,val_mae_snr,val_r2_coa_phase,val_r2_inclination,val_r2_mchirp,val_r2_merger_time,val_r2_polarization_angle,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_inclination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_polarization_angle,val_std_ratio_snr,val_weight_coa_phase,val_weight_inclination,val_weight_mchirp,val_weight_merger_time,val_weight_polarization_angle,val_weight_sky_position,val_weight_snr,weight_coa_phase,weight_inclination,weight_mchirp,weight_merger_time,weight_polarization_angle,weight_sky_position,weight_snr
0,1.0049139261245728,1.000454068183899,0.22202986478805542,6.608468055725098,1.4964723587036133,0.9136075377464294,0.9653627872467041,0.2761193513870239,1.459285020828247,1.2747045755386353,-5.977562427520752,-1.9292303323745728,-0.42101240158081055,-0.3046177625656128,-5.929037094116211,-3.177992343902588,2.43430495262146,1.3887889385223389,0.6471952795982361,0.550074577331543,2.4008445739746094,1.7948006391525269,1.0045582056045532,0.9969080090522766,0.1265077292919159,7.054177761077881,1.325098991394043,0.668842613697052,0.8576822280883789,0.26219379901885986,0.7790846228599548,2.317131996154785,-4.1497673988342285,-0.19772851467132568,-0.08236300945281982,-0.17064738273620605,-0.8461122512817383,-5.4710693359375,1.3039189577102661,0.44289812445640564,0.2803794741630554,0.2300328016281128,0.5537481904029846,0.2619958221912384,0.9979844093322754,1.0263139009475708,1.0412369966506958,1.0400898456573486,1.0003544092178345,0.9671528935432434,1.0051627159118652,0.9991974234580994,1.009556770324707,1.0206106901168823,1.0200226306915283,1.0001477003097534,0.9839169979095459,0.9999539852142334
1,0.9742053151130676,0.9694440364837646,0.10002432018518448,5.607003211975098,2.091947078704834,0.7236940860748291,0.8157238364219666,0.2560606896877289,1.3873367309570312,0.7599912881851196,-20.760007858276367,-0.5680250525474548,-0.04468250274658203,-0.11958968639373779,-4.77012300491333,0.11851036548614502,4.560338973999023,0.8591960072517395,0.6276641488075256,0.47927847504615784,2.2248029708862305,0.7496504783630371,1.0024476051330566,0.9931153059005737,0.10002676397562027,5.422482490539551,1.289025068283081,0.7457424402236938,0.8365945816040039,0.2550511360168457,1.721986174583435,0.7734964489936829,-3.6881449222564697,-0.6313967704772949,-0.03934335708618164,-0.21493041515350342,-7.172020435333252,0.08727401494979858,1.6773353815078735,0.7598733901977539,0.5889370441436768,0.4133699834346771,1.3139771223068237,0.707930862903595,1.0117850303649902,1.1086758375167847,1.1345852613449097,1.1252330541610718,1.0173630714416504,0.9015020132064819,1.047054648399353,1.0129601955413818,1.068043828010559,1.0898768901824951,1.0823026895523071,1.0160284042358398,0.9335532188415527,1.0252032279968262
2,0.9774970412254333,0.9720902442932129,0.10002212226390839,4.942107677459717,1.423545479774475,0.6908901929855347,0.7283445000648499,0.2185596376657486,1.7496094703674316,0.6504690647125244,-5.423489570617676,-0.4027007222175598,0.15254193544387817,0.15499550104141235,-9.554908752441406,0.3309606909751892,2.3605968952178955,0.7493636012077332,0.7196550965309143,0.5413767099380493,3.1181581020355225,0.8837953805923462,0.9945213794708252,0.9981194138526917,0.10000534355640411,8.010773658752441,3.27705454826355,1.468400478363037,0.9438226819038391,0.18531601130962372,7.682557582855225,1.63417649269104,-32.85698318481445,-4.901484966278076,-0.3131234645843506,0.29492127895355225,-121.23135375976562,-2.440842628479004,4.636415481567383,0.948430061340332,0.8895286321640015,0.811813235282898,1.8680551052093506,0.7075154185295105,1.0167810916900635,1.2452328205108643,1.2894361019134521,1.2669333219528198,1.0213392972946167,0.8172265291213989,1.1373597383499146,1.0207912921905518,1.177862286567688,1.2138957977294922,1.1949437856674194,1.0277836322784424,0.8577486872673035,1.0914229154586792
3,0.9769446849822998,0.9851441383361816,0.10000638663768768,4.182586193084717,1.4694187641143799,0.660444438457489,0.6136015057563782,0.16985630989074707,1.408358097076416,0.5648385286331177,-5.765264511108398,-0.22924870252609253,0.39299625158309937,0.4413265585899353,-5.467622756958008,0.4936230778694153,2.4154720306396484,0.5950066447257996,0.7801319360733032,0.7458289265632629,2.349883794784546,0.8885520696640015,0.994484007358551,0.9906653165817261,0.10000584274530411,11.227629661560059,2.6738498210906982,1.4950114488601685,1.6750179529190063,0.2618034780025482,4.390845775604248,3.9443893432617188,-17.750362396240234,-5.355888843536377,-2.3483636379241943,-0.268532395362854,-68.37964630126953,-15.426193237304688,3.8374645709991455,2.199714183807373,0.8858444094657898,0.8119298219680786,6.863470077514648,1.2380450963974,1.0171163082122803,1.4509515762329102,1.5410387516021729,1.4852219820022583,1.0114895105361938,0.7277945876121521,1.2941739559173584,1.0244011878967285,1.3474091291427612,1.414689064025879,1.3736809492111206,1.0187840461730957,0.770331084728241,1.2141817808151245
4,0.9775372743606567,0.9785052537918091,0.10000717639923096,3.4273669719696045,1.42841637134552,0.6526698470115662,0.5114139914512634,0.1444581151008606,1.8004969358444214,0.49839863181114197,-5.374452590942383,-0.1880345344543457,0.5628955364227295,0.581352949142456,-12.324094772338867,0.608788013458252,2.3296291828155518,0.5600781440734863,0.8399938941001892,0.814637303352356,3.518157720565796,0.8902887105941772,0.9925671815872192,1.0076442956924438,0.09999995678663254,22.539714813232422,1.5725882053375244,2.0603132247924805,5.506770610809326,0.18695324659347534,3.137514591217041,5.690121650695801,-7.324181079864502,-11.016730308532715,-29.794212341308594,0.26098793745040894,-26.9594783782959,-33.496131896972656,2.4724972248077393,2.94518780708313,1.5462126731872559,1.1714048385620117,4.398412704467773,1.949324131011963,1.0093494653701782,1.7323458194732666,1.9252426624298096,1.811218023300171,1.0139275789260864,0.6435847878456116,1.5413599014282227,1.023627519607544,1.5919886827468872,1.7327284812927246,1.643837332725525,1.0203946828842163,0.6833069324493408,1.415224313735962
5,0.9821342825889587,0.9877694249153137,0.10004940629005432,2.497083902359009,1.398358702659607,0.641014814376831,0.3994685113430023,0.1192082092165947,1.192713737487793,0.4368714988231659,-5.126027584075928,-0.10495877265930176,0.7206599712371826,0.7067552804946899,-3.585317373275757,0.6973535418510437,2.28629732131958,0.43886899948120117,0.8956107497215271,0.9013351202011108,1.907617211341858,0.8910365700721741,0.996799111366272,0.9939731359481812,0.10000070184469223,3.6738784313201904,3.6118874549865723,0.6531506180763245,0.41283077001571655,0.1101534515619278,0.9119569659233093,1.3161507844924927,-28.65558624267578,-0.10404789447784424,0.6997753977775574,0.7323044538497925,-1.4857783317565918,-1.0827388763427734,5.3006815910339355,0.30892419815063477,0.8174183964729309,0.9016491174697876,0.6415396928787231,0.8065192103385925,1.0125031471252441,2.0430779457092285,2.4298551082611084,2.208864688873291,1.006211757659912,0.5809835195541382,1.851227045059204,1.0161802768707275,1.890334129333496,2.1699745655059814,2.0044515132904053,1.0159305334091187,0.6106554269790649,1.6920231580734253
6,0.9792149066925049,0.9798591136932373,0.10000317543745041,1.6537957191467285,1.2462434768676758,0.6114671230316162,0.32298147678375244,0.10221510380506516,1.054477572441101,0.4014814794063568,-4.1897735595703125,0.0006205141544342041,0.8168007135391235,0.7811049818992615,-2.5572710037231445,0.7415252327919006,2.032348394393921,0.4076197147369385,0.9343571662902832,0.8996737599372864,1.5143815279006958,0.9145838022232056,0.9958996772766113,0.9903777241706848,0.10000190883874893,4.794376373291016,1.5831406116485596,0.6489295363426208,1.1209403276443481,0.1648564636707306,1.427337884902954,1.3082475662231445,-6.791787624359131,-0.08742547035217285,-0.5063931941986084,0.42759400606155396,-4.9604573249816895,-1.0691356658935547,2.2222604751586914,0.30619457364082336,0.9478160738945007,0.7561607956886292,1.4689741134643555,0.824404776096344,1.019805669784546,2.3954083919525146,3.063133716583252,2.693206310272217,1.0139614343643188,0.5334529280662537,2.225001096725464,1.0192915201187134,2.2207908630371094,2.7393922805786133,2.4445691108703613,1.0163822174072266,0.5560290217399597,2.038203239440918
7,0.9610905647277832,0.9876899123191833,0.10001543909311295,0.922766387462616,1.1524989604949951,0.5880882740020752,0.290363073348999,0.09925606101751328,1.1247340440750122,0.3834620416164398,-3.0737547874450684,0.07334989309310913,0.85536128282547,0.7950246334075928,-3.1649651527404785,0.7650560736656189,1.5464531183242798,0.406708300113678,0.9479075074195862,0.9170776009559631,1.75437593460083,0.9226806163787842,1.0005446672439575,0.9951310753822327,0.10002954304218292,1.4204587936401367,1.3180534839630127,0.6772307753562927,0.411354124546051,0.10534608364105225,0.9831989407539368,0.5535739064216614,-3.7791099548339844,-0.2386990189552307,0.7155675888061523,0.7588110566139221,-2.195279359817505,0.5209004878997803,0.7436848282814026,0.4013526141643524,0.9281601905822754,0.9074329137802124,1.352463722229004,0.8445139527320862,1.0317752361297607,2.781280040740967,3.8260903358459473,3.2802510261535645,1.0076220035552979,0.49703019857406616,2.662445306777954,1.0365599393844604,2.594322919845581,3.432577133178711,2.9786360263824463,1.0147795677185059,0.5143535137176514,2.4421517848968506
8,0.9556210041046143,0.9925734996795654,0.1001053899526596,0.1483900099992752,1.1881250143051147,0.5543723702430725,0.24083225429058075,0.09337508678436279,0.9486896991729736,0.3523915410041809,-3.3716604709625244,0.16573774814605713,0.9013782143592834,0.8195617198944092,-1.8608064651489258,0.802061140537262,1.8834011554718018,0.443409264087677,0.9659789800643921,0.9308603405952454,1.1594510078430176,0.9281728267669678,1.0015790462493896,1.0125616788864136,0.10001640021800995,1.4105974435806274,0.8404756784439087,0.7414284348487854,0.3885571360588074,0.10954569280147552,0.7613994479179382,0.6128738522529602,-1.1740601062774658,-0.6089975237846375,0.724055290222168,0.7332515716552734,-0.6866219639778137,0.40382397174835205,0.5956833958625793,0.5740308165550232,1.0086734294891357,0.8303709626197815,0.7006077766418457,0.6917294859886169,1.041568636894226,3.2213001251220703,4.784379482269287,3.9928481578826904,1.0074844360351562,0.4690958559513092,3.193452835083008,1.043051838874817,3.009841203689575,4.296767234802246,3.627044439315796,1.007189393043518,0.48237550258636475,2.928054094314575
9,0.9658470153808594,0.9942721724510193,0.1001868024468422,-0.47642508149147034,0.9101831316947937,0.5225450396537781,0.24705643951892853,0.09476073086261749,0.7711565494537354,0.3310807943344116,-1.599341869354248,0.23791414499282837,0.8984717130661011,0.8142644166946411,-0.7604030966758728,0.8250992298126221,1.1914156675338745,0.505584180355072,0.9745621681213379,0.9502429366111755,0.8781853318214417,0.9335894584655762,0.9957970976829529,1.004357933998108,0.10040606558322906,1.0064551830291748,0.7478809952735901,0.6950176358222961,0.3375400900840759,0.10201191902160645,0.7572146654129028,0.6884081959724426,-0.662661612033844,-0.35995322465896606,0.7923368811607361,0.7716406583786011,-0.66851806640625,0.29986506700515747,0.8082413077354431,0.4980735778808594,0.7841283679008484,0.96062171459198,0.43275031447410583,0.7972593307495117,1.039929747581482,3.702788829803467,5.851931571960449,4.853992462158203,0.9979931116104126,0.447837769985199,3.826537609100342,1.0326467752456665,3.4800772666931152,5.304512977600098,4.411620616912842,1.0097323656082153,0.4579223692417145,3.5113790035247803
10,0.9683577418327332,0.995984673500061,0.10093110054731369,-0.9802668690681458,1.05339777469635,0.5043174028396606,0.23255719244480133,0.09145598858594894,0.8314552903175354,0.3496588170528412,-2.9095239639282227,0.273255854845047,0.9086578488349915,0.8272684812545776,-1.0732733011245728,0.8062642812728882,1.7233339548110962,0.5544925332069397,0.9757608771324158,0.9434705376625061,1.023377776145935,0.9443594217300415,1.0138063430786133,1.0022568702697754,0.10168944299221039,0.43149909377098083,0.6544830203056335,0.7093863487243652,0.42413148283958435,0.08576057851314545,1.0156534910202026,0.443442165851593,-0.11349421739578247,-0.42719703912734985,0.7089512348175049,0.8312771916389465,-1.9932355880737305,0.6860237717628479,0.3255831003189087,0.6380823254585266,0.8307863473892212,0.9421477913856506,0.5092136263847351,0.8840150833129883,1.0473476648330688,4.185486316680908,7.102324485778809,5.896648406982422,1.0013110637664795,0.43183159828186035,4.493072986602783,1.0312166213989258,3.976982831954956,6.476425647735596,5.361682891845703,1.004482388496399,0.43940529227256775,4.161087989807129
11,0.9764127135276794,0.9963261485099792,0.10045485943555832,-1.4252849817276,0.9757266044616699,0.510541558265686,0.22721250355243683,0.08993247896432877,0.8172228336334229,0.33753615617752075,-1.8844738006591797,0.24710583686828613,0.9108097553253174,0.8331476449966431,-1.0089173316955566,0.8173967599868774,1.3960552215576172,0.583130955696106,0.9715754985809326,0.9541414976119995,0.9668298959732056,0.9353830814361572,1.0055400133132935,1.015213131904602,0.10002179443836212,2.978902578353882,0.790065586566925,0.6993197202682495,0.3855007290840149,0.15715982019901276,0.6856576204299927,1.1309493780136108,-0.8516464829444885,-0.3682674765586853,0.7491886019706726,0.5069103240966797,-0.293312668800354,-0.7037128210067749,0.8788936734199524,0.5004010200500488,0.8449490666389465,0.8023824691772461,0.5215096473693848,0.5638239979743958,1.0168089866638184,4.548996448516846,8.507780075073242,7.1568427085876465,1.0022889375686646,0.4200039505958557,5.236469268798828,1.0378004312515259,4.441822052001953,7.816310882568359,6.51015043258667,1.00239098072052,0.42558708786964417,4.8784050941467285
