epoch,loss,mae_mchirp,mae_merger_time,mae_q,mae_snr,r2_mchirp,r2_merger_time,r2_q,r2_snr,std_ratio_mchirp,std_ratio_merger_time,std_ratio_q,std_ratio_snr,val_loss,val_mae_mchirp,val_mae_merger_time,val_mae_q,val_mae_snr,val_r2_mchirp,val_r2_merger_time,val_r2_q,val_r2_snr,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_q,val_std_ratio_snr,val_weight_mchirp,val_weight_merger_time,val_weight_q,val_weight_snr,weight_mchirp,weight_merger_time,weight_q,weight_snr
0,0.7618876695632935,0.8683201670646667,0.2188577651977539,0.44425126910209656,0.7127278447151184,-0.4181779623031616,0.03956180810928345,-3.5533013343811035,0.09823524951934814,1.0599732398986816,0.7866911888122559,0.2820920944213867,0.9161827564239502,0.16405434906482697,0.6380323767662048,0.1464717984199524,0.4392565190792084,0.6550358533859253,0.40356022119522095,0.5361962914466858,-3.4980478286743164,0.3457382917404175,0.8550127744674683,1.0050510168075562,0.0,0.7585173845291138,1.1387773752212524,1.2217446565628052,1.2150752544403076,1.1822700500488281,1.0464597940444946,1.107559323310852,1.104872226715088,1.0726183652877808
1,-0.5558030009269714,0.40543922781944275,0.11984191834926605,0.44413453340530396,0.4313884675502777,0.7118322849273682,0.7060513496398926,-3.551879405975342,0.7012931108474731,0.9287428855895996,0.915760338306427,0.0,0.8989163041114807,-0.5949738621711731,0.3873124420642853,0.10925410687923431,0.4392565190792084,0.7561960816383362,0.7433352470397949,0.7480723261833191,-3.4980478286743164,0.17742830514907837,0.8728153705596924,0.9419306516647339,0.0,0.8892123699188232,1.4203060865402222,1.491211175918579,1.4713020324707031,1.463519811630249,1.2759441137313843,1.3528310060501099,1.3402684926986694,1.3204326629638672
2,-1.3872991800308228,0.29414716362953186,0.09783537685871124,0.44454509019851685,0.39461997151374817,0.85007244348526,0.8019452691078186,-3.5519137382507324,0.751240611076355,0.9623228311538696,0.9332513809204102,0.0,0.9262506365776062,-1.4764595031738281,0.35665059089660645,0.11969981342554092,0.4392565190792084,0.5497082471847534,0.7644643783569336,0.7002896070480347,-3.4980478286743164,0.5205180644989014,0.8309581875801086,0.890860915184021,0.0,0.7301818132400513,1.7649755477905273,1.8179242610931396,1.7743690013885498,1.7922661304473877,1.5900477170944214,1.650233268737793,1.6194106340408325,1.624692440032959
3,-2.1887404918670654,0.25418511033058167,0.09297306835651398,0.4442101716995239,0.3239867687225342,0.8930014371871948,0.8231488466262817,-3.5518741607666016,0.8316196799278259,0.9781143069267273,0.9607419371604919,0.0,0.9240551590919495,-2.044344425201416,0.3628047704696655,0.089200459420681,0.4392565190792084,0.5789223909378052,0.7500802278518677,0.8222746253013611,-3.4980478286743164,0.4859805107116699,0.9629591107368469,0.9832919239997864,0.0,0.8643705248832703,2.1804559230804443,2.214073896408081,2.128542423248291,2.2018511295318604,1.9688116312026978,2.0106894969940186,1.9478250741958618,1.9948434829711914
4,-2.9063620567321777,0.2362372726202011,0.08720744401216507,0.4441359341144562,0.3018071949481964,0.9073753356933594,0.8447521924972534,-3.5519003868103027,0.852979302406311,0.9819576144218445,0.9587042927742004,0.0,0.9342579245567322,-2.3755438327789307,0.4347960948944092,0.18613767623901367,0.4392565190792084,0.6136096715927124,0.6934694051742554,0.40861910581588745,-3.4980478286743164,0.3989146947860718,0.8049391508102417,0.8085158467292786,0.0,0.6856474876403809,2.676300525665283,2.695244312286377,2.537874698638916,2.6908793449401855,2.4208950996398926,2.448133707046509,2.3295276165008545,2.4426281452178955
5,-3.5482022762298584,0.23199009895324707,0.08694751560688019,0.44419974088668823,0.2941119968891144,0.9100923538208008,0.845751166343689,-3.5519156455993652,0.8621641397476196,0.9824450612068176,0.9691979885101318,0.0,0.940122663974762,-0.35894450545310974,0.5445713996887207,0.15252825617790222,0.4392565190792084,1.4152199029922485,0.5407649874687195,0.577446460723877,-3.4980478286743164,-1.4744222164154053,0.8501449227333069,0.8700880408287048,0.0,0.5177353024482727,3.2635207176208496,3.2784581184387207,2.718282461166382,3.266706943511963,2.9645307064056396,2.9788005352020264,2.682330369949341,2.9732820987701416
6,-4.040892601013184,0.2398717850446701,0.08139819651842117,0.4441433250904083,0.30183300375938416,0.9046851396560669,0.8654423952102661,-3.5518898963928223,0.8550394773483276,0.9832704067230225,0.9576791524887085,0.0,0.9419728517532349,-0.8161209225654602,0.5448156595230103,0.10659120231866837,0.4392565190792084,1.2194194793701172,0.5645736455917358,0.7577430009841919,-3.4980478286743164,-1.0172357559204102,0.791935920715332,0.8702340722084045,0.0,0.40004900097846985,3.945831775665283,3.9872143268585205,2.718282461166382,3.919363498687744,3.59600830078125,3.623368978500366,2.718285083770752,3.592984199523926
7,-4.556888103485107,0.19849473237991333,0.07923295348882675,0.4442058503627777,0.30992141366004944,0.9315831661224365,0.8738169074058533,-3.5518922805786133,0.8455586433410645,0.9792006611824036,0.9565181732177734,0.0,0.9453635215759277,-0.28451967239379883,0.3254663348197937,0.09400873631238937,0.4392565190792084,1.4682968854904175,0.8145569562911987,0.8129091262817383,-3.4980478286743164,-1.5388529300689697,0.813685953617096,0.9283455610275269,0.0,0.5822668075561523,4.7986345291137695,4.847381114959717,2.718282461166382,4.641190528869629,4.358367443084717,4.40520715713501,2.718285083770752,4.269813537597656
8,-5.163663387298584,0.17523080110549927,0.07639100402593613,0.44412901997566223,0.26909950375556946,0.9469770789146423,0.8824119567871094,-3.5518922805786133,0.8847571611404419,0.9847499132156372,0.9668731093406677,0.0,0.9477899074554443,-4.241419792175293,0.29261326789855957,0.08219508081674576,0.4392565190792084,0.5254307389259338,0.827890157699585,0.8435826301574707,-3.4980478286743164,0.5661234259605408,0.8826127052307129,0.8951461315155029,0.0,0.7492409944534302,5.846541404724121,5.890514850616455,2.718282461166382,5.556400775909424,5.310621738433838,5.354454040527344,2.718285083770752,5.090951442718506
9,-5.633947372436523,0.17863993346691132,0.07507206499576569,0.4441319704055786,0.2665213346481323,0.9445486068725586,0.8870624303817749,-3.5519003868103027,0.8862855434417725,0.9851024150848389,0.9679054021835327,0.0,0.9483737349510193,3.186413526535034,0.6593238115310669,0.1521250605583191,0.4392565190792084,1.6170822381973267,0.3919728994369507,0.5969794988632202,-3.4980478286743164,-2.1835129261016846,0.8069245219230652,0.8095578551292419,0.0,0.39103081822395325,7.066999912261963,7.154387474060059,2.718282461166382,6.604579925537109,6.4416890144348145,6.505846977233887,2.718285083770752,6.092107772827148
