epoch,loss,mae_mchirp,mae_merger_time,mae_q,mae_snr,r2_mchirp,r2_merger_time,r2_q,r2_snr,std_ratio_mchirp,std_ratio_merger_time,std_ratio_q,std_ratio_snr,val_loss,val_mae_mchirp,val_mae_merger_time,val_mae_q,val_mae_snr,val_r2_mchirp,val_r2_merger_time,val_r2_q,val_r2_snr,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_q,val_std_ratio_snr,val_weight_mchirp,val_weight_merger_time,val_weight_q,val_weight_snr,weight_mchirp,weight_merger_time,weight_q,weight_snr
0,0.313762903213501,0.6632944941520691,0.2515820264816284,0.2232837826013565,0.5949588418006897,0.2803533673286438,-0.013586878776550293,0.017399907112121582,0.4277210831642151,0.5968974232673645,0.13595426082611084,0.251240074634552,0.7433174848556519,1.3239023685455322,0.7398379445075989,0.24387283623218536,0.2324686348438263,1.7473478317260742,0.08217871189117432,0.019547641277313232,-0.13366758823394775,-2.65555477142334,0.9397737979888916,0.06567445397377014,0.4156814217567444,0.42903080582618713,1.2386399507522583,1.2161533832550049,1.2164433002471924,1.2398388385772705,1.1116045713424683,1.1051589250564575,1.1052348613739014,1.1130890846252441
1,-0.8104286789894104,0.3640681803226471,0.22033606469631195,0.20652006566524506,0.404132217168808,0.7487675547599792,0.18448203802108765,0.13979971408843994,0.7383833527565002,0.8775237202644348,0.31230664253234863,0.3948519825935364,0.8738520741462708,-0.14146366715431213,0.5001274347305298,0.14826124906539917,0.20822496712207794,1.153126835823059,0.5141512155532837,0.5763812065124512,0.10453683137893677,-0.7929853200912476,1.159509301185608,0.708300769329071,0.37156587839126587,0.5256087779998779,1.5526132583618164,1.479914665222168,1.4792793989181519,1.5313043594360352,1.3915538787841797,1.3439220190048218,1.3443350791931152,1.3820593357086182
2,-1.6738371849060059,0.28468769788742065,0.10374440252780914,0.19868284463882446,0.37794849276542664,0.8434728384017944,0.784243643283844,0.19417572021484375,0.7713444232940674,0.9278284907341003,0.8948156237602234,0.4611694812774658,0.8900617957115173,-0.8888834118843079,0.3292965888977051,0.1491161286830902,0.2149956226348877,1.11875319480896,0.791335940361023,0.5505338311195374,-0.018444418907165527,-0.654070258140564,0.9004462361335754,0.8239591717720032,0.5028420686721802,0.5559741854667664,1.9258625507354736,1.809020757675171,1.7976716756820679,1.8705756664276123,1.7356880903244019,1.639976978302002,1.6342177391052246,1.6979832649230957
3,-2.4651119709014893,0.2395414561033249,0.08257006853818893,0.19617417454719543,0.3610578179359436,0.8884739875793457,0.8602625131607056,0.21023410558700562,0.7923749089241028,0.9478327035903931,0.9288202524185181,0.48876625299453735,0.8959529995918274,-1.9607101678848267,0.2573663592338562,0.09650181233882904,0.19644901156425476,0.8895841836929321,0.8757873177528381,0.7923043966293335,0.20660650730133057,-0.048198580741882324,0.9070436954498291,0.9438279867172241,0.41578349471092224,0.7909820675849915,2.3757169246673584,2.208432912826538,2.182345151901245,2.2721683979034424,2.146190643310547,2.00347900390625,1.9849777221679688,2.0677762031555176
4,-3.199394702911377,0.22660377621650696,0.08080833405256271,0.19363003969192505,0.3533732295036316,0.9045724272727966,0.867094874382019,0.22496026754379272,0.8008919954299927,0.9557022452354431,0.9345257878303528,0.49543896317481995,0.9027059674263,-3.24714994430542,0.25287216901779175,0.08681752532720566,0.19599832594394684,0.4978317618370056,0.8728328943252563,0.8323546648025513,0.1967107057571411,0.6030383110046387,1.0283019542694092,0.9790268540382385,0.47445616126060486,0.904870331287384,2.9128801822662354,2.6922476291656494,2.646131753921509,2.74143385887146,2.6394152641296387,2.4438116550445557,2.408170223236084,2.503462553024292
5,-3.913168430328369,0.20561562478542328,0.08548778295516968,0.19294682145118713,0.35016724467277527,0.9219877123832703,0.8544050455093384,0.23563683032989502,0.8047447204589844,0.9639667272567749,0.9342990517616272,0.49780765175819397,0.9040287137031555,-4.070353031158447,0.2352706640958786,0.07180488854646683,0.19553491473197937,0.41076093912124634,0.8906984329223633,0.8817936778068542,0.20968925952911377,0.7178440093994141,0.9713501930236816,0.9679276943206787,0.4419800937175751,0.9415429830551147,3.5630478858947754,3.2778868675231934,3.2040538787841797,3.283066511154175,3.2295236587524414,2.9768991470336914,2.918165445327759,3.0057222843170166
6,-4.617672443389893,0.19454601407051086,0.07541745156049728,0.19202405214309692,0.3385862112045288,0.9314819574356079,0.8866498470306396,0.24103385210037231,0.8166083097457886,0.9676767587661743,0.9434953331947327,0.5085965394973755,0.908704936504364,-4.018136024475098,0.23787179589271545,0.11216263473033905,0.1935279369354248,0.6465961933135986,0.8876815438270569,0.7425615787506104,0.20310872793197632,0.3603048324584961,0.9815585613250732,0.8448227047920227,0.5200912356376648,0.8177697062492371,4.344645023345947,3.990718126296997,3.872894763946533,3.910264492034912,3.9466702938079834,3.6248819828033447,3.529984474182129,3.596588373184204
7,-5.286140441894531,0.19109225273132324,0.07100784033536911,0.19156906008720398,0.33009350299835205,0.9342070817947388,0.8984761834144592,0.24140310287475586,0.8262679576873779,0.9688825607299805,0.941087543964386,0.5131024122238159,0.912969172000885,-5.3169660568237305,0.2390563189983368,0.07253837585449219,0.19308888912200928,0.37983202934265137,0.890846312046051,0.8802831172943115,0.20402222871780396,0.7563410401344299,1.030094861984253,0.9684023261070251,0.519059956073761,0.9935148358345032,5.271636009216309,4.855803966522217,4.6712541580200195,4.631972312927246,4.797032356262207,4.41109037399292,4.262375831604004,4.266909122467041
8,-5.95926570892334,0.1757757067680359,0.07087413966655731,0.19041875004768372,0.3215782642364502,0.9461522102355957,0.9003854990005493,0.2516838312149048,0.83554607629776,0.9747043251991272,0.9479404091835022,0.5151479244232178,0.9185460805892944,-5.343278884887695,0.2909000813961029,0.09908322989940643,0.1941538155078888,0.4909045696258545,0.839057207107544,0.7876750826835632,0.21506327390670776,0.614644467830658,1.061255931854248,0.9549199938774109,0.48928123712539673,0.8681508898735046,6.397030830383301,5.905032634735107,5.621734142303467,5.451237201690674,5.822388172149658,5.366327285766602,5.13571834564209,5.040655612945557
9,-6.552085876464844,0.17631345987319946,0.07069192826747894,0.18938052654266357,0.32074862718582153,0.9452136754989624,0.8996908068656921,0.2594456672668457,0.8363908529281616,0.9753057956695557,0.9505353569984436,0.5191876292228699,0.9178516268730164,-6.380801200866699,0.2209530770778656,0.07619117945432663,0.1924656331539154,0.3874680995941162,0.9021604061126709,0.8660027384757996,0.22506755590438843,0.7520225048065186,1.008834958076477,0.9709864258766174,0.5158934593200684,0.9589205384254456,7.709109306335449,7.1748528480529785,6.745527744293213,6.335492134094238,7.044926643371582,6.523107528686523,6.171308994293213,5.9033732414245605
