epoch,loss,mae_mchirp,mae_merger_time,mae_q,mae_snr,r2_mchirp,r2_merger_time,r2_q,r2_snr,std_ratio_mchirp,std_ratio_merger_time,std_ratio_q,std_ratio_snr,val_loss,val_mae_mchirp,val_mae_merger_time,val_mae_q,val_mae_snr,val_r2_mchirp,val_r2_merger_time,val_r2_q,val_r2_snr,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_q,val_std_ratio_snr,val_weight_mchirp,val_weight_merger_time,val_weight_q,val_weight_snr,weight_mchirp,weight_merger_time,weight_q,weight_snr
0,0.291181743144989,0.6627296805381775,0.252305805683136,0.20207513868808746,0.5778176188468933,0.2801978588104248,-0.02016603946685791,-0.031430602073669434,0.4663999676704407,0.6143708825111389,0.16329580545425415,0.33502447605133057,0.7531664371490479,0.4986080229282379,0.5319843292236328,0.24510017037391663,0.18859536945819855,1.2062084674835205,0.4931160807609558,0.008429765701293945,0.08407557010650635,-0.9334760904312134,0.9804717898368835,0.06445731967687607,0.3661685287952423,0.5250005722045898,1.2343511581420898,1.2161266803741455,1.2172473669052124,1.2405470609664917,1.1090762615203857,1.1051610708236694,1.1057089567184448,1.1162946224212646
1,-0.8304076790809631,0.3561483919620514,0.20202702283859253,0.18583925068378448,0.40012791752815247,0.757353663444519,0.2781730890274048,0.12576836347579956,0.7439528703689575,0.876404345035553,0.4697513282299042,0.3758244216442108,0.874807596206665,-0.035346537828445435,0.4256126880645752,0.1264999806880951,0.18590185046195984,1.30722975730896,0.6685970425605774,0.6666613817214966,0.1096763014793396,-1.204996109008789,0.9580985903739929,0.8167632818222046,0.2980197072029114,0.44659480452537537,1.546375036239624,1.4812690019607544,1.4804918766021729,1.5302343368530273,1.387255311012268,1.344172477722168,1.3453634977340698,1.3822327852249146
2,-1.68703293800354,0.279468834400177,0.10138965398073196,0.179856538772583,0.37483224272727966,0.8486137986183167,0.7871444225311279,0.16989505290985107,0.775296151638031,0.926840603351593,0.9123355746269226,0.4396769404411316,0.8900511860847473,-0.8364758491516113,0.40921562910079956,0.13039818406105042,0.18440738320350647,1.1112855672836304,0.7004604339599609,0.6688084602355957,0.12085503339767456,-0.6617735624313354,0.883842945098877,0.8314171433448792,0.32223987579345703,0.5441296100616455,1.9181095361709595,1.8098481893539429,1.7994916439056396,1.8686344623565674,1.7285854816436768,1.641240119934082,1.635698914527893,1.6964493989944458
3,-2.47570538520813,0.23814165592193604,0.07879891991615295,0.1773824542760849,0.3608843684196472,0.8913282155990601,0.8717019557952881,0.19141554832458496,0.7923617959022522,0.94679856300354,0.9331310391426086,0.4587850272655487,0.8952341079711914,-1.8239619731903076,0.26017996668815613,0.08272223174571991,0.17696534097194672,0.9600993394851685,0.8717763423919678,0.8438531160354614,0.18388605117797852,-0.2242128849029541,0.845594584941864,0.9478467106819153,0.38032063841819763,0.7425771951675415,2.365478754043579,2.209104299545288,2.185509204864502,2.268007516860962,2.1367576122283936,2.0042030811309814,1.9873535633087158,2.0644583702087402
4,-3.21590256690979,0.22188687324523926,0.07382263243198395,0.1758766770362854,0.35291314125061035,0.9084873199462891,0.8883095979690552,0.20129060745239258,0.8009747266769409,0.9550866484642029,0.9409621953964233,0.46724995970726013,0.9031798243522644,-3.407973527908325,0.26264455914497375,0.12944410741329193,0.17577515542507172,0.3898997902870178,0.859494686126709,0.6796488761901855,0.19213956594467163,0.7434033155441284,0.9932463765144348,0.9339384436607361,0.4761393964290619,1.06158447265625,2.901346445083618,2.693397283554077,2.651557445526123,2.735166311264038,2.6281118392944336,2.4447340965270996,2.4123528003692627,2.498408794403076
5,-3.9467275142669678,0.19937431812286377,0.07350814342498779,0.17400498688220978,0.34545212984085083,0.9271324872970581,0.8898578882217407,0.2164069414138794,0.8101028800010681,0.96485835313797,0.9472606182098389,0.4802425801753998,0.9064908027648926,-4.200057029724121,0.22435343265533447,0.08561652898788452,0.17310592532157898,0.3626786470413208,0.9012691378593445,0.8352358937263489,0.21513736248016357,0.7825168967247009,0.9604710936546326,0.9268518090248108,0.45300358533859253,0.9202122092247009,3.551331043243408,3.280616283416748,3.213690996170044,3.279724597930908,3.218846559524536,2.978924512863159,2.9254231452941895,3.0020792484283447
6,-4.652636528015137,0.19083186984062195,0.07232341170310974,0.17379330098628998,0.3345489501953125,0.9353624582290649,0.8942727446556091,0.22029072046279907,0.8215030431747437,0.9680011868476868,0.9481986165046692,0.48430922627449036,0.9106913805007935,-3.7811977863311768,0.25299304723739624,0.09013034403324127,0.17366895079612732,0.7330836057662964,0.8768885731697083,0.8276857137680054,0.20226162672042847,0.19947463274002075,1.0232826471328735,0.9919235110282898,0.5405831933021545,0.7876357436180115,4.332474231719971,3.9930217266082764,3.889390468597412,3.911442518234253,3.934157133102417,3.6272952556610107,3.5428855419158936,3.5948545932769775
7,-5.323915958404541,0.18776072561740875,0.07145168632268906,0.1732586771249771,0.3270033299922943,0.9373217821121216,0.8963019847869873,0.2227899432182312,0.8296352624893188,0.9693522453308105,0.9464560151100159,0.4840724766254425,0.9151601195335388,-4.921697616577148,0.2671361565589905,0.073215052485466,0.173859104514122,0.5110706090927124,0.8667320609092712,0.8739555478096008,0.20175451040267944,0.580134391784668,1.0144275426864624,1.0240089893341064,0.5361888408660889,0.912306547164917,5.257385730743408,4.8569231033325195,4.699131965637207,4.636199474334717,4.784529685974121,4.413022994995117,4.284165859222412,4.2722578048706055
8,-6.002321720123291,0.17381946742534637,0.06592550873756409,0.17209556698799133,0.3183998465538025,0.9463051557540894,0.9123862981796265,0.2333090901374817,0.8390750885009766,0.9748814105987549,0.9545667171478271,0.4917224645614624,0.9199336171150208,-5.884682655334473,0.2157253921031952,0.06847437471151352,0.17116610705852509,0.40606561303138733,0.9080454707145691,0.8883547186851501,0.22122442722320557,0.7269384860992432,0.9455089569091797,0.9655447602272034,0.5111443996429443,0.96978759765625,6.374541759490967,5.907459259033203,5.667239665985107,5.461914539337158,5.802328109741211,5.3679704666137695,5.171644687652588,5.044582366943359
9,-6.627176284790039,0.17113293707370758,0.06927603483200073,0.17110870778560638,0.3128698170185089,0.9485260248184204,0.9039168357849121,0.23881828784942627,0.8444997072219849,0.9763924479484558,0.9542630314826965,0.5009468793869019,0.9219692349433899,-5.773927688598633,0.2375251054763794,0.06916774809360504,0.17227433621883392,0.5348264575004578,0.8869938850402832,0.8809270858764648,0.2185247540473938,0.5372259616851807,0.9591109752655029,1.0043187141418457,0.440266877412796,0.8775289058685303,7.696167945861816,7.1770429611206055,6.8182525634765625,6.378783226013184,7.024612903594971,6.5255126953125,6.229470252990723,5.925176620483398
