epoch,subset,n,mae_mchirp,mae_q,mae_merger_time,mae_snr,r2_mchirp,r2_q,r2_merger_time,r2_snr,std_ratio_mchirp,std_ratio_q,std_ratio_merger_time,std_ratio_snr
20,snr_mid,1666,1.20765,0.150902,0.0118968,1.07722,0.951791,0.258356,0.93427,-1.83628,0.985173,0.551233,0.973862,1.97683
20,snr_high,1667,0.888451,0.149963,0.0110731,0.764987,0.973813,0.266461,0.947087,-0.669384,0.988023,0.572218,0.985367,1.464
20,mchirp_low,2500,1.24957,0.179784,0.0142434,0.920622,0.692482,0.0753395,0.864048,0.732039,1.0813,0.359174,0.965564,0.997644
20,mchirp_high,2500,1.52471,0.126269,0.0117902,0.92324,0.766676,0.171418,0.928748,0.740412,1.00944,0.571739,0.972984,0.997498
20,merger_early,2500,1.35029,0.156153,0.0130694,0.929323,0.930871,0.232626,0.551565,0.726427,0.987278,0.517891,1.08535,1.00283
20,merger_late,2500,1.42399,0.1499,0.0129643,0.914539,0.911848,0.240813,0.624154,0.745825,0.966552,0.553683,1.07049,0.992605
20,q_low,1667,1.43948,0.195549,0.0129179,0.904826,0.766331,-4.77144,0.897364,0.745734,1.08475,0.893457,0.970512,0.994948
20,q_mid,1666,1.32258,0.0921417,0.0131764,0.923634,0.914171,-1.82314,0.896355,0.739905,1.02824,1.47282,0.971744,0.990588
20,q_high,1667,1.39932,0.171352,0.0129563,0.937334,0.935673,-9.51623,0.89519,0.722629,0.9696,1.84131,0.964391,1.00827
20,q_low_mchirp_low,1241,1.3789,0.193359,0.0133425,0.900875,0.4959,-4.81758,0.886595,0.746537,1.18011,0.796123,0.968319,0.986843
20,q_low_mchirp_high,426,1.61596,0.201929,0.011681,0.916337,-0.373203,-13.4572,0.929431,0.743383,1.44446,1.13202,0.975586,1.01829
20,q_high_mchirp_low,544,1.137,0.267607,0.0159211,0.953276,0.788886,-17.8511,0.81495,0.704293,0.954876,1.2638,0.946592,1.00844
20,q_high_mchirp_high,1123,1.52639,0.124724,0.0115201,0.929611,0.765905,-5.09854,0.932436,0.73114,1.02296,1.56762,0.97338,1.00711
25,full,5000,1.41046,0.154559,0.0126811,0.967958,0.920583,0.161486,0.90323,0.709036,1.00517,0.699961,0.975084,0.981293
25,snr_low,1667,2.0636,0.159772,0.0154874,0.789773,0.83192,0.118086,0.822738,-0.742473,0.976126,0.646533,0.977075,1.39475
25,snr_mid,1666,1.24156,0.154795,0.011825,1.09037,0.952517,0.158536,0.935046,-1.93437,1.01146,0.724785,0.97441,1.92324
25,snr_high,1667,0.926101,0.14911,0.0107303,1.0238,0.973831,0.204832,0.950741,-1.96403,1.02509,0.724399,0.974001,1.65288
25,mchirp_low,2500,1.18599,0.178716,0.0139277,0.977023,0.754125,-0.000587791,0.874379,0.700432,1.03716,0.593396,0.968858,0.987171
25,mchirp_high,2500,1.63492,0.130401,0.0114345,0.958892,0.728303,0.0641764,0.932165,0.717513,1.09122,0.742727,0.981158,0.975367
25,merger_early,2500,1.38369,0.1557,0.0129886,0.976366,0.927738,0.179093,0.565801,0.699522,1.0055,0.678391,1.0972,0.988846
25,merger_late,2500,1.43722,0.153417,0.0123735,0.959549,0.913489,0.142986,0.663613,0.718284,1.00478,0.721785,1.05276,0.973907
25,q_low,1667,1.22368,0.168656,0.0127256,0.954583,0.83072,-3.8472,0.904102,0.720411,1.0774,1.412,0.973882,0.979716
25,q_mid,1666,1.45987,0.107599,0.0127697,0.950108,0.900669,-3.23145,0.903789,0.721207,1.04497,1.91501,0.975145,0.974899
25,q_high,1667,1.54785,0.187393,0.012548,0.999171,0.92727,-12.2251,0.901667,0.684718,1.00637,2.23536,0.975648,0.989608
25,q_low_mchirp_low,1241,1.13168,0.167991,0.0130068,0.957696,0.671555,-3.96746,0.897804,0.718499,1.13999,1.40679,0.970918,0.977526
25,q_low_mchirp_high,426,1.49167,0.170593,0.0119064,0.945514,-0.239353,-10.5478,0.922797,0.726013,1.48577,1.78555,0.982752,0.985903
25,q_high_mchirp_low,544,1.24649,0.282708,0.0156746,1.04297,0.797479,-21.7002,0.826237,0.639552,0.910105,1.90612,0.953448,0.994117
25,q_high_mchirp_high,1123,1.69384,0.141221,0.0110334,0.977956,0.723239,-7.20525,0.93668,0.705692,1.1153,1.95363,0.98394,0.986646
30,full,5000,1.39966,0.160387,0.0127904,0.927108,0.92074,0.0878448,0.900134,0.734595,0.983819,0.724029,0.985997,0.986688
30,snr_low,1667,2.0656,0.165317,0.0155295,0.882743,0.831908,0.0483791,0.819307,-1.18359,0.945258,0.684776,0.982911,1.53236
30,snr_mid,1666,1.22547,0.162412,0.0120073,1.02203,0.952534,0.058944,0.931204,-1.60843,0.991838,0.748865,0.986936,1.92336
30,snr_high,1667,0.907788,0.153435,0.0108338,0.876605,0.974304,0.152892,0.948727,-1.19216,1.01089,0.736478,0.987929,1.57658
30,mchirp_low,2500,1.18376,0.188294,0.0141244,0.930042,0.741343,-0.117767,0.869496,0.72755,1.02984,0.659264,0.985387,0.99411
30,mchirp_high,2500,1.61555,0.13248,0.0114563,0.924175,0.736285,0.031459,0.930862,0.741534,1.06315,0.745356,0.986586,0.979167
30,merger_early,2500,1.37382,0.161034,0.0132611,0.943428,0.928099,0.104415,0.545316,0.720481,0.987764,0.717568,1.11821,0.996577
30,merger_late,2500,1.42549,0.159741,0.0123197,0.910789,0.913444,0.0704166,0.659016,0.748334,0.97977,0.727995,1.05761,0.976995
30,q_low,1667,1.27018,0.183189,0.0129025,0.903488,0.823591,-4.82948,0.901436,0.747359,1.05979,1.56601,0.986674,0.988526
30,q_mid,1666,1.4073,0.111481,0.0128984,0.921373,0.903369,-3.51109,0.899006,0.740923,1.02135,1.99983,0.986692,0.976954
30,q_high,1667,1.52149,0.186462,0.0125702,0.956462,0.927621,-12.4038,0.899822,0.714873,0.986143,2.29567,0.983806,0.995138
30,q_low_mchirp_low,1241,1.17878,0.183445,0.0132173,0.903091,0.648075,-5.06047,0.894812,0.744181,1.12998,1.59365,0.985643,0.98569
30,q_low_mchirp_high,426,1.53642,0.182442,0.0119855,0.904642,-0.227339,-12.2584,0.921103,0.756668,1.43786,1.93703,0.989626,0.996721
30,q_high_mchirp_low,544,1.20839,0.282272,0.0158072,0.992895,0.790626,-22.4408,0.820723,0.683662,0.899972,2.11924,0.971772,1.00452
30,q_high_mchirp_high,1123,1.67317,0.14005,0.0110022,0.938813,0.727194,-7.08529,0.936551,0.729366,1.08777,1.93916,0.987865,0.989807
35,full,5000,1.42306,0.166232,0.012786,0.933007,0.91818,-0.00592781,0.899366,0.731783,0.992105,0.821871,0.982539,0.9953
35,snr_low,1667,2.08289,0.172936,0.015642,0.880522,0.827861,-0.0588373,0.815542,-1.16424,0.952214,0.787115,0.973907,1.54098
35,snr_mid,1666,1.2488,0.167993,0.011959,1.03535,0.950834,-0.033188,0.931488,-1.67452,0.999873,0.84021,0.983902,1.94454
35,snr_high,1667,0.937379,0.157768,0.0107565,0.883215,0.97229,0.070457,0.949864,-1.21787,1.02016,0.837638,0.989713,1.58782
35,mchirp_low,2500,1.19436,0.194856,0.0141346,0.936615,0.739463,-0.234972,0.867879,0.724395,1.03323,0.758262,0.980457,0.99926
35,mchirp_high,2500,1.65175,0.137608,0.0114374,0.929399,0.724132,-0.0642364,0.930946,0.739061,1.08061,0.830683,0.984716,0.991123
35,merger_early,2500,1.39972,0.166354,0.0131053,0.952715,0.924952,0.0222673,0.54733,0.716466,0.995515,0.814784,1.10536,1.00434
35,merger_late,2500,1.44639,0.16611,0.0124667,0.913299,0.911464,-0.0355025,0.65124,0.746694,0.988476,0.829263,1.06677,0.986452
35,q_low,1667,1.29988,0.183267,0.012851,0.911505,0.818157,-5.13786,0.900429,0.744092,1.06645,1.80218,0.982558,0.995233
35,q_mid,1666,1.4357,0.128249,0.0128815,0.923698,0.898256,-4.78847,0.90011,0.740299,1.02974,2.30319,0.983215,0.98507
35,q_high,1667,1.5336,0.187157,0.0126255,0.963813,0.926452,-13.461,0.897417,0.710281,0.994742,2.59223,0.980912,1.00609
35,q_low_mchirp_low,1241,1.20041,0.180057,0.0131578,0.911232,0.642821,-5.22007,0.892896,0.741174,1.13483,1.81394,0.980875,0.991014
35,q_low_mchirp_high,426,1.58962,0.192617,0.0119572,0.912302,-0.302325,-14.1336,0.922815,0.75264,1.47049,2.29505,0.987137,1.00745
35,q_high_mchirp_low,544,1.20878,0.291676,0.0158991,0.998027,0.795741,-25.3134,0.817374,0.679252,0.896863,2.51932,0.966725,1.01104
35,q_high_mchirp_high,1123,1.69095,0.136526,0.0110398,0.947239,0.719949,-7.17805,0.93458,0.724689,1.10459,2.11995,0.986523,1.00253
40,full,5000,1.42613,0.169131,0.0127867,0.933468,0.917674,-0.0490659,0.899412,0.73185,0.993652,0.852842,0.982783,0.987308
40,snr_low,1667,2.09688,0.175845,0.0156586,0.872925,0.825766,-0.100474,0.816147,-1.12755,0.95704,0.819071,0.978369,1.52696
40,snr_mid,1666,1.24435,0.170664,0.0119302,1.03135,0.951178,-0.0745645,0.931086,-1.64525,0.999908,0.866679,0.983543,1.93007
40,snr_high,1667,0.937058,0.160885,0.0107706,0.896188,0.972446,0.0239776,0.949807,-1.28169,1.01984,0.871696,0.986579,1.58151
40,mchirp_low,2500,1.19945,0.196654,0.0141688,0.936339,0.739526,-0.275117,0.86728,0.724946,1.04287,0.774472,0.980948,0.989392
40,mchirp_high,2500,1.65282,0.141608,0.0114045,0.930598,0.721488,-0.131509,0.93164,0.738649,1.0764,0.885384,0.984471,0.985093
40,merger_early,2500,1.40638,0.168937,0.0129662,0.952493,0.92425,-0.0151094,0.557528,0.71664,0.998765,0.84217,1.09513,0.996246
40,merger_late,2500,1.44589,0.169325,0.0126072,0.914443,0.911152,-0.0846598,0.64206,0.746656,0.988349,0.863701,1.07709,0.978565
40,q_low,1667,1.29967,0.173084,0.0128165,0.911844,0.817985,-4.6938,0.900923,0.74426,1.07229,1.84227,0.983879,0.986897
40,q_mid,1666,1.43967,0.135135,0.0129246,0.923224,0.897446,-5.34711,0.898904,0.740519,1.03238,2.40916,0.982748,0.977315
40,q_high,1667,1.53907,0.199154,0.012619,0.965331,0.925886,-15.119,0.898262,0.710087,0.995586,2.71916,0.981113,0.998224
40,q_low_mchirp_low,1241,1.19721,0.169918,0.0131372,0.911288,0.644847,-4.76704,0.893048,0.741661,1.14634,1.84158,0.982914,0.982193
40,q_low_mchirp_high,426,1.59816,0.182308,0.0118823,0.913464,-0.3193,-13.0607,0.924333,0.751873,1.47333,2.44466,0.986861,1.00049
40,q_high_mchirp_low,544,1.2232,0.308824,0.0159948,0.998725,0.795537,-28.0633,0.818337,0.679501,0.90135,2.59854,0.965289,0.999499
40,q_high_mchirp_high,1123,1.69208,0.146027,0.0109837,0.949155,0.717337,-8.25775,0.935373,0.724289,1.0992,2.25448,0.986316,0.99671
45,full,5000,1.43036,0.170918,0.0127427,0.933963,0.917222,-0.0599235,0.90027,0.731935,0.990873,0.841071,0.972399,0.992472
45,snr_low,1667,2.10202,0.178296,0.0156007,0.906428,0.825231,-0.123409,0.817957,-1.29173,0.950483,0.818525,0.965717,1.56937
45,snr_mid,1666,1.24464,0.17248,0.0119006,1.03404,0.950896,-0.084301,0.931669,-1.65803,0.996829,0.855473,0.973364,1.94096
45,snr_high,1667,0.944318,0.161978,0.0107264,0.861477,0.971895,0.0238528,0.950002,-1.10602,1.02065,0.849606,0.978222,1.55954
45,mchirp_low,2500,1.20523,0.200026,0.0140966,0.935423,0.73542,-0.297814,0.868779,0.72535,1.04489,0.788299,0.969711,0.99656
45,mchirp_high,2500,1.6555,0.14181,0.0113889,0.932502,0.721462,-0.127184,0.931855,0.738419,1.0728,0.871849,0.974975,0.988186
45,merger_early,2500,1.40822,0.170854,0.0129425,0.954031,0.924064,-0.0271873,0.562273,0.716033,0.994825,0.8353,1.0874,1.00103
45,merger_late,2500,1.45251,0.170982,0.0125429,0.913894,0.910437,-0.0942456,0.644209,0.747417,0.986683,0.846975,1.06605,0.9841
45,q_low,1667,1.31566,0.191028,0.0127838,0.910454,0.815601,-5.79917,0.901724,0.744892,1.07015,1.86789,0.973542,0.992411
45,q_mid,1666,1.43738,0.134504,0.0128447,0.92619,0.897038,-5.15005,0.900542,0.739322,1.02963,2.38164,0.972075,0.981975
45,q_high,1667,1.53805,0.187201,0.0125998,0.96524,0.925709,-13.5361,0.898397,0.71093,0.993013,2.66468,0.970974,1.00354
45,q_low_mchirp_low,1241,1.21602,0.189613,0.0130952,0.908565,0.637477,-5.99427,0.893975,0.741991,1.14764,1.89256,0.972276,0.988223
45,q_low_mchirp_high,426,1.60592,0.195149,0.0118766,0.915957,-0.318487,-15.0056,0.924759,0.753389,1.46573,2.45301,0.977331,1.00455
45,q_high_mchirp_low,544,1.21951,0.286179,0.0159563,0.996482,0.794522,-24.9851,0.818646,0.684259,0.903253,2.62632,0.953726,1.00884
45,q_high_mchirp_high,1123,1.69236,0.139254,0.0109739,0.950106,0.716838,-7.46807,0.935427,0.723313,1.09641,2.21773,0.976993,0.99999
50,full,5000,1.43189,0.171623,0.0127765,0.934595,0.917238,-0.0738335,0.899749,0.731765,0.992207,0.856942,0.983315,0.993925
50,snr_low,1667,2.10528,0.179131,0.0156302,0.91372,0.825295,-0.138363,0.817187,-1.32853,0.952871,0.831451,0.97611,1.57398
50,snr_mid,1666,1.24707,0.173045,0.0119338,1.03682,0.950732,-0.0970354,0.931203,-1.66801,0.998266,0.86964,0.98432,1.94538
50,snr_high,1667,0.94322,0.162693,0.0107649,0.853304,0.972054,0.00976503,0.949673,-1.06439,1.02118,0.869946,0.989535,1.55531
50,mchirp_low,2500,1.20428,0.200226,0.0141569,0.935496,0.736097,-0.311966,0.868285,0.725342,1.04034,0.799271,0.98098,0.998437
50,mchirp_high,2500,1.65951,0.14302,0.011396,0.933694,0.721164,-0.146838,0.931307,0.738089,1.07686,0.886842,0.985484,0.989252
50,merger_early,2500,1.41138,0.171408,0.013044,0.955007,0.923962,-0.0377297,0.55829,0.715632,0.996969,0.848213,1.1013,1.00285
50,merger_late,2500,1.45241,0.171838,0.0125089,0.914183,0.91057,-0.111672,0.643938,0.747472,0.987239,0.865869,1.07263,0.985193
50,q_low,1667,1.29985,0.186594,0.0128638,0.910543,0.817851,-5.59658,0.901088,0.744623,1.06984,1.89081,0.984286,0.9942
50,q_mid,1666,1.44596,0.137431,0.0128558,0.927632,0.896987,-5.40114,0.89989,0.738827,1.03024,2.4327,0.983319,0.983391
50,q_high,1667,1.54989,0.190822,0.0126099,0.965606,0.925246,-14.109,0.898126,0.711192,0.994649,2.72212,0.981732,1.00471
50,q_low_mchirp_low,1241,1.19761,0.18431,0.0131746,0.908276,0.644273,-5.74553,0.893751,0.741791,1.14308,1.90889,0.983001,0.989993
50,q_low_mchirp_high,426,1.59768,0.193246,0.0119583,0.917147,-0.318178,-14.8228,0.922888,0.752921,1.47334,2.48784,0.988208,1.00638
50,q_high_mchirp_low,544,1.23756,0.293068,0.0159929,0.995645,0.791542,-26.1592,0.818329,0.685769,0.899071,2.68355,0.965123,1.01046
50,q_high_mchirp_high,1123,1.70118,0.141293,0.0109711,0.951055,0.715641,-7.72187,0.935176,0.722995,1.10077,2.25668,0.987209,1.00102
55,full,5000,1.43472,0.172689,0.012788,0.934244,0.916941,-0.084427,0.899584,0.731633,0.994407,0.858608,0.980144,0.990353
55,snr_low,1667,2.10618,0.180626,0.0156557,0.889101,0.824903,-0.15519,0.816845,-1.20508,0.955059,0.835841,0.973738,1.54435
55,snr_mid,1666,1.24919,0.174082,0.0119412,1.03402,0.950642,-0.107191,0.931091,-1.65683,1.00051,0.871528,0.980821,1.93813
55,snr_high,1667,0.948672,0.163361,0.0107665,0.87967,0.97163,0.00483718,0.949628,-1.19988,1.02323,0.868662,0.985964,1.57606
55,mchirp_low,2500,1.20711,0.201999,0.01416,0.93666,0.73474,-0.328323,0.868041,0.724698,1.04458,0.810139,0.977669,0.995316
55,mchirp_high,2500,1.66232,0.143379,0.0114159,0.931829,0.720393,-0.152388,0.93122,0.738462,1.07931,0.888169,0.982644,0.985228
55,merger_early,2500,1.41338,0.172464,0.0129787,0.953795,0.923854,-0.0492279,0.560149,0.715953,0.999078,0.851454,1.09447,0.99912
55,merger_late,2500,1.45605,0.172915,0.0125972,0.914694,0.910086,-0.121323,0.640932,0.746896,0.989531,0.865799,1.0745,0.981781
55,q_low,1667,1.31537,0.193451,0.0128355,0.910744,0.814937,-6.03816,0.901251,0.744569,1.07228,1.91445,0.981217,0.991123
55,q_mid,1666,1.44624,0.138361,0.0128881,0.925371,0.896567,-5.43442,0.899608,0.739726,1.0328,2.44021,0.980063,0.979492
55,q_high,1667,1.54254,0.186236,0.0126404,0.966613,0.925541,-13.5581,0.897741,0.709924,0.996974,2.71551,0.978407,1.00097
55,q_low_mchirp_low,1241,1.21182,0.191843,0.0131557,0.909386,0.637958,-6.2333,0.893732,0.741763,1.14705,1.94243,0.979846,0.987181
55,q_low_mchirp_high,426,1.617,0.198134,0.0119025,0.914701,-0.335116,-15.6179,0.923596,0.752791,1.47508,2.51083,0.985079,1.00255
55,q_high_mchirp_low,544,1.22848,0.284504,0.0160127,1.00149,0.793263,-25.0907,0.817886,0.680386,0.903306,2.70886,0.961995,1.00759
55,q_high_mchirp_high,1123,1.69468,0.138633,0.0110068,0.949719,0.71646,-7.44542,0.934817,0.723639,1.10335,2.25484,0.984673,0.996846
60,full,5000,1.43295,0.172582,0.0127845,0.934164,0.91695,-0.0875757,0.89949,0.73177,0.992371,0.867087,0.981515,0.992067
60,snr_low,1667,2.10835,0.180487,0.0156546,0.898447,0.824418,-0.155432,0.816551,-1.25264,0.954195,0.843177,0.97502,1.5558
60,snr_mid,1666,1.2463,0.173984,0.0119339,1.03556,0.950824,-0.112155,0.931134,-1.66322,0.998182,0.880255,0.982189,1.94279
60,snr_high,1667,0.944075,0.163278,0.0107646,0.868545,0.971942,0.00062426,0.949594,-1.14329,1.02041,0.878084,0.987462,1.56772
60,mchirp_low,2500,1.20554,0.200933,0.0141598,0.935707,0.735848,-0.324719,0.867901,0.725061,1.04291,0.811477,0.979171,0.996948
60,mchirp_high,2500,1.66035,0.144232,0.0114092,0.932621,0.719819,-0.168328,0.931172,0.738376,1.07646,0.903543,0.983823,0.987024
60,merger_early,2500,1.4117,0.172384,0.0129882,0.953723,0.923799,-0.0512035,0.558718,0.715953,0.997005,0.858928,1.09599,1.00081
60,merger_late,2500,1.45419,0.172781,0.0125808,0.914605,0.910159,-0.125696,0.641547,0.747168,0.987542,0.875501,1.07497,0.983515
60,q_low,1667,1.30844,0.186354,0.0128381,0.910418,0.816345,-5.62889,0.901149,0.744702,1.07092,1.91476,0.982644,0.992844
60,q_mid,1666,1.44431,0.139365,0.0128831,0.925704,0.896614,-5.55795,0.899552,0.739477,1.03059,2.46543,0.981385,0.981241
60,q_high,1667,1.5461,0.192009,0.0126323,0.966365,0.925201,-14.3221,0.897618,0.710463,0.994814,2.75483,0.979827,1.00264
60,q_low_mchirp_low,1241,1.20646,0.184503,0.0131576,0.908451,0.64091,-5.79922,0.893629,0.741952,1.14584,1.93534,0.981327,0.988779
60,q_low_mchirp_high,426,1.60553,0.191746,0.0119074,0.916149,-0.326278,-14.7497,0.923495,0.752759,1.47266,2.53854,0.986478,1.00463
60,q_high_mchirp_low,544,1.23084,0.292877,0.0160234,0.998977,0.792989,-26.329,0.81748,0.682593,0.901021,2.72989,0.963493,1.00923
60,q_high_mchirp_high,1123,1.69881,0.143146,0.0109896,0.950568,0.71494,-7.95848,0.934826,0.723402,1.10028,2.29747,0.985736,0.998548
65,full,5000,1.43176,0.172711,0.0127794,0.934311,0.917074,-0.0893387,0.899564,0.731759,0.990996,0.868551,0.980667,0.992327
65,snr_low,1667,2.10613,0.180608,0.0156481,0.903629,0.824754,-0.156996,0.816669,-1.27773,0.952072,0.844964,0.97417,1.56164
65,snr_mid,1666,1.24536,0.174082,0.011926,1.03553,0.95085,-0.113839,0.931225,-1.66287,0.996821,0.881475,0.98134,1.9429
65,snr_high,1667,0.94366,0.163443,0.0107635,0.863833,0.971962,-0.00141788,0.949609,-1.11941,1.01973,0.879531,0.986608,1.56412
65,mchirp_low,2500,1.2053,0.200979,0.0141531,0.935424,0.735531,-0.326002,0.868001,0.725247,1.04084,0.812383,0.978407,0.996741
65,mchirp_high,2500,1.65821,0.144443,0.0114057,0.933199,0.720636,-0.171681,0.931221,0.738171,1.07554,0.906384,0.982872,0.987733
65,merger_early,2500,1.41071,0.172526,0.0129654,0.953993,0.923914,-0.053076,0.560242,0.715898,0.995634,0.860529,1.09407,1.00097
