epoch,circular_loss_coa_phase,circular_loss_polarization_angle,kappa_sky_position,loss,mae_coa_phase,mae_inclination,mae_mchirp,mae_merger_time,mae_polarization_angle,mae_snr,r2_coa_phase,r2_inclination,r2_mchirp,r2_merger_time,r2_polarization_angle,r2_snr,std_ratio_coa_phase,std_ratio_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_polarization_angle,std_ratio_snr,val_circular_loss_coa_phase,val_circular_loss_polarization_angle,val_kappa_sky_position,val_loss,val_mae_coa_phase,val_mae_inclination,val_mae_mchirp,val_mae_merger_time,val_mae_polarization_angle,val_mae_snr,val_r2_coa_phase,val_r2_inclination,val_r2_mchirp,val_r2_merger_time,val_r2_polarization_angle,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_inclination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_polarization_angle,val_std_ratio_snr,val_weight_coa_phase,val_weight_inclination,val_weight_mchirp,val_weight_merger_time,val_weight_polarization_angle,val_weight_sky_position,val_weight_snr,weight_coa_phase,weight_inclination,weight_mchirp,weight_merger_time,weight_polarization_angle,weight_sky_position,weight_snr
0,0.9972493648529053,1.0004483461380005,0.15466082096099854,4.884040355682373,2.0611519813537598,0.6437332034111023,0.6142445206642151,0.21500961482524872,2.587179660797119,0.5587794780731201,-10.1935453414917,-0.03884422779083252,0.36477136611938477,0.21658951044082642,-17.912559509277344,0.5019897222518921,3.1465394496917725,0.19666306674480438,0.5694167613983154,0.3046720325946808,3.8794336318969727,0.7497580051422119,1.0025880336761475,0.9899225831031799,0.11687426269054413,5.2311692237854,3.2621588706970215,0.6833989024162292,0.5328186750411987,0.3726242184638977,4.943512916564941,1.2671129703521729,-21.64289093017578,-0.27772974967956543,0.5411808490753174,-1.3501732349395752,-64.90818786621094,-1.0158462524414062,4.645138263702393,0.3235025405883789,0.5061541199684143,0.20889608561992645,7.087668418884277,0.5643271207809448,1.0034259557724,1.2154247760772705,1.2381478548049927,1.2179144620895386,1.0033763647079468,0.8341675996780396,1.2327091693878174,1.0006601810455322,1.1056368350982666,1.1110843420028687,1.1056952476501465,0.9985862374305725,0.9121477603912354,1.1112598180770874
1,0.994630753993988,0.9981877207756042,0.3167800009250641,3.670194387435913,2.2882423400878906,0.6365771293640137,0.3847847282886505,0.11620648950338364,2.816343069076538,0.4035061001777649,-14.410383224487305,-0.0068541765213012695,0.7301623225212097,0.7299096584320068,-23.2108154296875,0.7399889230728149,2.908534288406372,0.13384804129600525,0.828574001789093,0.7530264854431152,3.9230079650878906,0.8655059933662415,1.0022826194763184,0.9909945130348206,2.022745370864868,6.406534671783447,5.722402095794678,0.6983336806297302,0.9383007287979126,0.39711785316467285,6.600335597991943,1.8509260416030884,-66.12804412841797,-0.3652653098106384,-0.11486995220184326,-1.5922067165374756,-129.5866241455078,-2.8351433277130127,8.122334480285645,0.2742246985435486,0.6838530898094177,0.30805832147598267,9.48310375213623,0.6030334830284119,0.9962118864059448,1.4641143083572388,1.5362920761108398,1.4855356216430664,0.9977596402168274,0.7156295776367188,1.516047716140747,1.0089311599731445,1.3377074003219604,1.384446144104004,1.3481197357177734,1.0037932395935059,0.7712794542312622,1.371553659439087
2,0.9891414046287537,0.9975109100341797,0.4880571961402893,2.794665575027466,2.2061705589294434,0.6331677436828613,0.3215128779411316,0.1024850457906723,3.2705624103546143,0.3733271658420563,-11.725473403930664,0.003176361322402954,0.8084761500358582,0.7864931225776672,-33.03448486328125,0.7771037220954895,3.423518180847168,0.13110215961933136,0.8885935544967651,0.8658333420753479,4.056142330169678,0.8851096034049988,1.0024287700653076,0.9905521273612976,0.20648439228534698,3.8482871055603027,2.3114168643951416,0.6733312010765076,0.5924640893936157,0.16832895576953888,5.994770050048828,1.038833498954773,-13.995743751525879,-0.23486840724945068,0.45482391119003296,0.46883726119995117,-102.12934875488281,-0.5002082586288452,3.454569101333618,0.20511677861213684,0.6321127414703369,0.695207417011261,8.686308860778809,0.5392633676528931,1.0144919157028198,1.7466380596160889,1.8931472301483154,1.8098036050796509,1.0005031824111938,0.6299151182174683,1.850738763809204,1.004164695739746,1.6036564111709595,1.7109386920928955,1.6433037519454956,1.0017215013504028,0.6703405380249023,1.6802184581756592
3,0.9972192049026489,0.9967625737190247,0.5728802680969238,2.034696578979492,1.6683741807937622,0.6316534280776978,0.2751181423664093,0.09379599988460541,3.0663912296295166,0.3552703857421875,-7.26491641998291,0.0027948617935180664,0.8596224784851074,0.8199602961540222,-25.065196990966797,0.7984309792518616,2.348012685775757,0.1653813123703003,0.9154952764511108,0.8915613293647766,3.8867573738098145,0.8988558650016785,1.0016976594924927,0.9900838732719421,0.9907892942428589,3.9087982177734375,1.8060144186019897,0.8015584945678711,0.3919232487678528,0.1727270781993866,6.319841384887695,1.2275512218475342,-8.384435653686523,-0.9674150347709656,0.6947562098503113,0.4598117470741272,-100.42266845703125,-0.8142117261886597,1.8633006811141968,0.9824519157409668,0.6935771107673645,0.7630491852760315,9.133188247680664,0.6621033549308777,1.0026867389678955,2.0578665733337402,2.3266117572784424,2.203549861907959,0.9979147911071777,0.5670972466468811,2.248154401779175,1.008500337600708,1.9006433486938477,2.106192111968994,2.0013976097106934,1.0043359994888306,0.5967705249786377,2.04569673538208
4,0.9903424978256226,0.9912837743759155,0.6217856407165527,1.3276718854904175,1.9182357788085938,0.6269301772117615,0.2624414563179016,0.09088164567947388,2.7613284587860107,0.33443206548690796,-8.995779037475586,0.017308861017227173,0.8776677250862122,0.8325618505477905,-20.675546646118164,0.8213590383529663,2.397596597671509,0.16480900347232819,0.934522807598114,0.9048792123794556,3.561725378036499,0.9103299379348755,0.9934548139572144,0.990234375,2.816863775253296,8.278922080993652,2.0022029876708984,0.9184888005256653,0.6553188562393188,0.17327646911144257,4.0161542892456055,2.598557472229004,-11.172740936279297,-1.4936915636062622,0.3914846181869507,0.42445093393325806,-37.95891571044922,-6.414233684539795,2.6441893577575684,0.5325745940208435,0.644257128238678,0.7019423842430115,6.143932342529297,0.4409869909286499,1.0124419927597046,2.3929924964904785,2.843902111053467,2.681335687637329,1.009822964668274,0.5209077000617981,2.7224650382995605,1.0052410364151,2.2258353233337402,2.5805630683898926,2.435976028442383,1.006661057472229,0.5427234172821045,2.482807159423828
5,0.9875917434692383,0.9848625063896179,0.6371238231658936,0.7185341119766235,1.542271614074707,0.6256568431854248,0.2545819878578186,0.09344901144504547,2.3344368934631348,0.328161358833313,-6.294790267944336,0.019190877676010132,0.8845517635345459,0.8230450749397278,-15.346685409545898,0.8280425071716309,2.483247995376587,0.17967955768108368,0.9392385482788086,0.9040836691856384,3.8580410480499268,0.9121519923210144,0.9967151284217834,0.9876921772956848,0.9727939367294312,4.009583473205566,10.101479530334473,0.9357789158821106,1.102015495300293,0.4069417417049408,11.878310203552246,0.4641227126121521,-265.0027160644531,-1.6120494604110718,-0.5004615783691406,-1.6697914600372314,-290.03839111328125,0.6605604887008667,7.80679988861084,0.45183107256889343,0.7659651637077332,0.2819957733154297,17.029630661010742,0.7467470765113831,1.0174254179000854,2.734682321548462,3.4531540870666504,3.2598419189453125,1.0080448389053345,0.48665159940719604,3.274932384490967,1.0122984647750854,2.5657570362091064,3.1426568031311035,2.9625964164733887,1.0147777795791626,0.502849280834198,2.9938933849334717
6,0.96567702293396,0.9807785749435425,0.6643747687339783,0.03585115447640419,1.5446381568908691,0.618006706237793,0.22028981149196625,0.08791323006153107,2.2947943210601807,0.3047960698604584,-5.951976776123047,0.040139615535736084,0.9146509170532227,0.842906653881073,-14.980720520019531,0.852168083190918,2.280541181564331,0.19614103436470032,0.9523996114730835,0.9127368330955505,3.651395320892334,0.9231405258178711,1.0039814710617065,0.9870649576187134,0.6525134444236755,20.0401611328125,2.4411120414733887,0.9955726861953735,3.1893036365509033,0.1196930781006813,9.448095321655273,2.6001734733581543,-14.949493408203125,-1.8521976470947266,-9.6093168258667,0.6941710710525513,-199.40029907226562,-6.63406229019165,3.8461616039276123,0.886847734451294,1.21932053565979,0.8003275990486145,13.6922025680542,0.43292146921157837,1.0416449308395386,3.078704833984375,4.210069179534912,3.9626708030700684,1.0164223909378052,0.4619038999080658,3.940446376800537,1.0249696969985962,2.9093284606933594,3.8272290229797363,3.601998805999756,1.0172492265701294,0.47370851039886475,3.604125738143921
7,0.9568180441856384,0.9763553738594055,0.6858839988708496,-0.5418902635574341,1.4760384559631348,0.608601450920105,0.21136625111103058,0.08922385424375534,2.4514949321746826,0.2996189594268799,-5.667426109313965,0.0621798038482666,0.9228670597076416,0.8398720026016235,-17.799850463867188,0.85661381483078,2.389720916748047,0.23031795024871826,0.9565848708152771,0.9238502979278564,4.163705348968506,0.9304388165473938,1.004882574081421,1.013031005859375,0.15906308591365814,5.859671592712402,6.284942150115967,0.8212841749191284,1.274406909942627,0.09875804930925369,5.334986209869385,0.894879937171936,-81.28916931152344,-1.0532581806182861,-0.9312552213668823,0.7908978462219238,-72.97604370117188,-0.05989265441894531,1.5328559875488281,0.30378952622413635,0.6938413977622986,0.7874188423156738,7.635929584503174,0.8173462152481079,1.0277557373046875,3.4115822315216064,5.110346794128418,4.812958240509033,1.0219779014587402,0.4441196024417877,4.706071376800537,1.0490336418151855,3.2514946460723877,4.6492414474487305,4.3765869140625,1.0228506326675415,0.45254847407341003,4.321264266967773
8,0.943046510219574,0.9772345423698425,0.7224406599998474,-1.0799345970153809,1.602226734161377,0.5911551713943481,0.19141827523708344,0.08564293384552002,1.979568600654602,0.26948124170303345,-6.702010154724121,0.10812103748321533,0.9382317066192627,0.852867603302002,-10.849276542663574,0.8842073082923889,2.4174416065216064,0.26112836599349976,0.9676576256752014,0.9233877062797546,3.3101212978363037,0.9359676837921143,0.9967063665390015,0.988319993019104,0.10069882869720459,7.087277889251709,16.125337600708008,0.6942421197891235,0.6602529287338257,0.38313087821006775,14.241098403930664,1.6842567920684814,-658.357177734375,-0.3491123914718628,0.3804694414138794,-1.4400436878204346,-583.266357421875,-2.1979217529296875,11.754755973815918,0.3920477032661438,1.242520809173584,0.3586174547672272,20.228790283203125,0.6886346340179443,1.0521584749221802,3.5908443927764893,5.639384746551514,5.304320812225342,1.0264027118682861,0.43763628602027893,5.163971900939941,1.0444473028182983,3.50179123878479,5.372904300689697,5.055834770202637,1.0197019577026367,0.4407798647880554,4.9330949783325195
9,0.911589503288269,0.9418240785598755,0.7728556990623474,-1.5639231204986572,1.349413514137268,0.5664658546447754,0.17399896681308746,0.08406422287225723,1.4535531997680664,0.24031557142734528,-4.618066787719727,0.16108855605125427,0.9502997398376465,0.8591160774230957,-6.362639904022217,0.9079530835151672,2.1757607460021973,0.3378470838069916,0.9751530289649963,0.9268843531608582,2.5368051528930664,0.9484085440635681,0.9968105554580688,0.9883098602294922,0.10676781833171844,10.152769088745117,14.235588073730469,0.6828356385231018,0.42760545015335083,0.44241052865982056,13.049528121948242,2.268550157546997,-518.2382202148438,-0.2744864225387573,0.7095766663551331,-2.1896698474884033,-490.0008544921875,-4.511490345001221,10.63936996459961,0.21287693083286285,1.0336923599243164,0.2061748057603836,18.544004440307617,0.7432868480682373,1.08938467502594,3.802607297897339,6.2329254150390625,5.846004486083984,1.0540364980697632,0.4324476718902588,5.696841716766357,1.0724951028823853,3.697993040084839,5.933441162109375,5.5724592208862305,1.0430890321731567,0.4349533021450043,5.428973197937012
