epoch,subset,n,mae_mchirp,mae_q,mae_merger_time,mae_snr,r2_mchirp,r2_q,r2_merger_time,r2_snr,std_ratio_mchirp,std_ratio_q,std_ratio_merger_time,std_ratio_snr
20,q_high_mchirp_low,544,1.37961,0.235305,0.0485157,0.983283,0.658395,-13.7851,-0.00919657,0.695611,0.833463,1.08888,0.0162707,0.964972
20,q_high_mchirp_high,1123,1.44935,0.123265,0.0492842,0.903559,0.771872,-4.92913,-0.000777697,0.75338,1.06615,1.59811,0.0123299,0.935794
25,full,5000,1.56011,0.153302,0.0493053,1.28558,0.90633,0.218663,-0.000231904,0.522128,0.905501,0.486075,0.0130388,0.928422
25,snr_low,1667,2.17703,0.156083,0.0491569,0.857665,0.813444,0.196818,-0.00032258,-0.925228,0.835524,0.421397,0.00569172,1.20623
25,snr_mid,1666,1.35402,0.152101,0.0498156,1.39859,0.937307,0.227821,-0.00024634,-3.65005,0.91565,0.50816,0.0104701,1.81472
25,snr_high,1667,1.14916,0.151721,0.0489437,1.60055,0.964737,0.228945,-0.00120613,-4.95527,0.95934,0.517747,0.0164341,1.65334
25,mchirp_low,2500,1.31619,0.179193,0.0493051,1.28531,0.684865,0.0713286,0.00014674,0.515054,0.91072,0.325113,0.0139232,0.939882
25,mchirp_high,2500,1.80403,0.127411,0.0493055,1.28584,0.693644,0.121764,-0.000904547,0.529077,1.00251,0.602928,0.0114048,0.91699
25,merger_early,2500,1.56473,0.155631,0.0479539,1.29481,0.904131,0.221315,-2.90041,0.50733,0.906325,0.478299,0.0262448,0.934978
25,merger_late,2500,1.5555,0.150973,0.0506568,1.27635,0.908495,0.215779,-3.02606,0.536509,0.904732,0.494063,0.0256893,0.921966
25,q_low,1667,1.0517,0.173343,0.049485,1.24014,0.861104,-3.71808,-0.000193636,0.558213,0.94882,0.69712,0.00968587,0.918317
25,q_mid,1666,1.58907,0.0834366,0.04942,1.27383,0.893543,-1.36328,-0.00238059,0.538959,0.934513,1.2863,0.0121781,0.934301
25,q_high,1667,2.03959,0.203084,0.0490111,1.34276,0.893302,-12.6531,0.000731568,0.467744,0.908292,1.84043,0.0154161,0.932969
25,q_low_mchirp_low,1241,1.00893,0.181705,0.0494883,1.24028,0.710962,-4.21802,-0.000665046,0.558139,1.00669,0.665304,0.0106637,0.916207
25,q_low_mchirp_high,426,1.17627,0.148985,0.0494752,1.2397,0.11316,-7.44864,-0.00038353,0.558428,1.26751,0.990621,0.00554688,0.924395
25,q_high_mchirp_low,544,1.73896,0.286947,0.0484418,1.40411,0.623103,-20.3602,-0.00540933,0.39032,0.803312,1.25138,0.0177533,0.964716
25,q_high_mchirp_high,1123,2.18522,0.162459,0.0492869,1.31304,0.620646,-8.57516,-0.0009295,0.503699,1.02755,1.75046,0.0137745,0.91766
30,full,5000,1.33205,0.160996,0.0493106,0.935151,0.918699,0.157555,-0.000205156,0.732758,0.958569,0.438605,0.0169736,0.970092
30,snr_low,1667,2.07803,0.16281,0.0491609,0.970417,0.82027,0.129923,-0.000417736,-1.57039,0.895591,0.401812,0.00816668,1.46069
30,snr_mid,1666,1.14526,0.159005,0.0498321,1.04436,0.950327,0.175589,-0.00072709,-1.74438,0.970406,0.458994,0.0151814,1.91802
30,snr_high,1667,0.772738,0.161172,0.0489391,0.790738,0.981876,0.164549,-0.000546431,-0.72437,1.00427,0.44789,0.0207963,1.47643
30,mchirp_low,2500,1.2467,0.195881,0.0493176,0.931987,0.700879,-0.0759594,-3.18414e-05,0.728549,0.987447,0.291392,0.0165316,0.974588
30,mchirp_high,2500,1.4174,0.126111,0.0493036,0.938315,0.748463,0.179108,-0.00067166,0.736895,1.03172,0.511172,0.0169668,0.964702
30,merger_early,2500,1.35529,0.164043,0.0482697,0.957999,0.916054,0.156315,-2.93958,0.719363,0.959874,0.432499,0.0343824,0.978644
30,merger_late,2500,1.30881,0.157949,0.0503515,0.912303,0.921308,0.158724,-2.98924,0.745795,0.957297,0.444837,0.0332377,0.961632
