epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,mae_polarization_angle,mae_inclination,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,r2_polarization_angle,r2_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase,std_ratio_polarization_angle,std_ratio_inclination
5,full,5000,4.12559,0.0251823,1.10793,1.28083,1.56685,0.784057,1.56345,0.50752,0.683344,0.633193,0.423452,0.00334639,0.752386,0.0143584,0.76897,0.747811,0.841083,0.787773,0.0065447,0.000841399,0.886764
5,snr_low,1667,4.85236,0.0303207,1.33054,1.28916,1.55853,0.781231,1.56369,0.303736,0.552315,-3.46945,0.419752,-0.0450496,0.750838,-0.000141059,0.470231,0.634313,1.51587,0.790559,0.00474669,0.000723612,0.923107
5,snr_mid,1666,3.90889,0.0240728,1.02462,1.26522,1.57471,0.78286,1.582,0.583194,0.715471,-1.61911,0.43129,0.0187586,0.756186,-0.0140448,0.710242,0.760056,1.73298,0.790185,0.00629034,0.000800218,0.939072
5,snr_high,1667,3.61538,0.0211527,0.968586,1.28811,1.56731,0.788078,1.54469,0.627273,0.78036,-1.61208,0.419341,0.0324098,0.749927,0.0558465,0.956953,0.834488,1.61209,0.78258,0.0078714,0.000823731,0.791201
5,mchirp_low,2500,3.66343,0.027595,1.11428,1.29405,1.5667,0.791206,1.56129,-0.709647,0.622637,0.626633,0.41761,-0.00204547,0.747058,0.0176589,0.87534,0.708051,0.858449,0.785128,0.00491811,0.000787323,0.851534
5,mchirp_high,2500,4.58774,0.0227696,1.10159,1.26762,1.56701,0.776907,1.56562,-0.581087,0.744196,0.639645,0.429333,0.00819772,0.757614,0.0110369,1.21242,0.777071,0.805434,0.790483,0.00619012,0.000840099,0.920187
5,merger_early,2500,4.07597,0.0275659,1.13273,1.28176,1.5629,0.780956,1.56567,0.509701,-0.501997,0.613768,0.427595,0.016905,0.749983,0.0232954,0.789917,0.850695,0.846023,0.777208,0.00656867,0.000788595,0.858105
5,merger_late,2500,4.1752,0.0227987,1.08313,1.27991,1.5708,0.787157,1.56124,0.505294,-0.0248636,0.6521,0.419136,-0.010552,0.754664,0.00491491,0.744605,1.11126,0.836279,0.798605,0.0065205,0.000833222,0.913833
5,q_low,1667,3.35357,0.0253643,1.0814,1.29886,1.56602,0.776166,1.56554,0.040141,0.681568,0.654636,0.414915,0.0168115,0.751106,0.00499965,0.9242,0.733065,0.846953,0.787537,0.00530656,0.000823575,0.865025
5,q_mid,1666,4.03264,0.0252313,1.11902,1.26441,1.55415,0.785615,1.55483,0.456637,0.678575,0.626998,0.428639,0.00752776,0.749888,0.0260573,0.814476,0.751197,0.850812,0.790549,0.00653995,0.000843623,0.893424
5,q_high,1667,4.9905,0.0249513,1.12338,1.27922,1.58038,0.79039,1.56999,0.482925,0.689579,0.617355,0.426788,-0.0148781,0.755794,0.0079681,0.768469,0.758959,0.825117,0.785289,0.00720655,0.000852089,0.901695
