epoch,circular_loss_coa_phase,circular_loss_polarization_angle,kappa_sky_position,loss,mae_coa_phase,mae_inclination,mae_mchirp,mae_merger_time,mae_polarization_angle,mae_snr,r2_coa_phase,r2_inclination,r2_mchirp,r2_merger_time,r2_polarization_angle,r2_snr,std_ratio_coa_phase,std_ratio_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_polarization_angle,std_ratio_snr,val_circular_loss_coa_phase,val_circular_loss_polarization_angle,val_kappa_sky_position,val_loss,val_mae_coa_phase,val_mae_inclination,val_mae_mchirp,val_mae_merger_time,val_mae_polarization_angle,val_mae_snr,val_r2_coa_phase,val_r2_inclination,val_r2_mchirp,val_r2_merger_time,val_r2_polarization_angle,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_inclination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_polarization_angle,val_std_ratio_snr,val_weight_coa_phase,val_weight_inclination,val_weight_mchirp,val_weight_merger_time,val_weight_polarization_angle,val_weight_sky_position,val_weight_snr,weight_coa_phase,weight_inclination,weight_mchirp,weight_merger_time,weight_polarization_angle,weight_sky_position,weight_snr
0,1.0024118423461914,1.0054371356964111,0.13465143740177155,4.725415229797363,2.3770270347595215,0.6400969624519348,0.46663975715637207,0.251861572265625,2.002289295196533,0.46740084886550903,-15.570175170898438,-0.01849675178527832,0.5826376080513,-0.012639045715332031,-8.922273635864258,0.6406775712966919,2.39667010307312,0.13780465722084045,0.7394900918006897,0.10736411064863205,0.9761699438095093,0.8194416761398315,0.9983484148979187,0.9938106536865234,0.09999995678663254,15.923011779785156,9.03984546661377,0.7297772169113159,2.721195697784424,0.2533746361732483,9.081864356994629,7.943869113922119,-307.53955078125,-0.5624743700027466,-8.1176176071167,-0.0708155632019043,-191.99508666992188,-64.00817108154297,12.732961654663086,0.33434417843818665,1.7102901935577393,0.14227475225925446,5.282719135284424,1.4483360052108765,0.9963833689689636,1.2135114669799805,1.2418897151947021,1.2160834074020386,0.993628203868866,0.8330667614936829,1.2326315641403198,0.9986367225646973,1.1045618057250977,1.1158266067504883,1.1051474809646606,0.9955808520317078,0.9114527106285095,1.1133674383163452
1,0.9979230761528015,1.0041491985321045,0.10444667190313339,3.6438934803009033,2.1086819171905518,0.6386363506317139,0.26733314990997314,0.25125986337661743,2.054237127304077,0.36989209055900574,-11.145429611206055,-0.011563658714294434,0.8458987474441528,-0.007668018341064453,-11.493755340576172,0.7815062999725342,3.1542716026306152,0.11876984685659409,0.911106526851654,0.09915433824062347,2.0026395320892334,0.8906853795051575,1.0036194324493408,0.9895146489143372,0.10000543296337128,6.192751884460449,4.053358554840088,0.6449890732765198,0.4794093072414398,0.25032636523246765,4.370254039764404,2.435969829559326,-38.45294952392578,-0.05789053440093994,0.6008780598640442,-0.03799247741699219,-66.51618194580078,-5.320864677429199,5.786901473999023,0.1719815880060196,1.0248569250106812,0.06962274014949799,5.791571140289307,0.7776603102684021,0.9949458837509155,1.460579752922058,1.531925082206726,1.4773932695388794,0.9945141077041626,0.7133097052574158,1.5063788890838623,1.0037240982055664,1.3348631858825684,1.3836709260940552,1.3433045148849487,0.9969783425331116,0.7696818709373474,1.3665663003921509
2,0.9952793121337891,1.002272605895996,0.10208544135093689,2.8438117504119873,2.482891082763672,0.6375185251235962,0.23847533762454987,0.2512628734111786,2.2022078037261963,0.3610958456993103,-13.870352745056152,-0.007995903491973877,0.8783817291259766,-0.0069686174392700195,-13.578132629394531,0.7922610640525818,3.5794310569763184,0.11515406519174576,0.9341979026794434,0.07674506306648254,3.016458749771118,0.8995570540428162,1.0034563541412354,0.9872807860374451,0.10000018030405045,8.388823509216309,5.477492809295654,0.6448525190353394,1.3603485822677612,0.2520899772644043,6.748269081115723,2.927363634109497,-67.45130920410156,-0.054678142070770264,-1.7191872596740723,-0.06048703193664551,-111.37760925292969,-8.260550498962402,7.8126606941223145,0.22274692356586456,1.3408515453338623,0.07963967323303223,9.667011260986328,0.5980094075202942,1.0060944557189941,1.7405860424041748,1.8770456314086914,1.7926738262176514,0.9960799217224121,0.6259188652038574,1.829016923904419,1.0005351305007935,1.5987069606781006,1.7006443738937378,1.6309115886688232,0.9973012208938599,0.6671590805053711,1.664254069328308
3,0.9952795505523682,1.001738429069519,0.10135520249605179,2.1301164627075195,2.226710796356201,0.6367499232292175,0.2122715711593628,0.25113657116889954,2.3130710124969482,0.35414591431617737,-13.24761962890625,-0.005040764808654785,0.9029679894447327,-0.0063323974609375,-12.842055320739746,0.8002337217330933,3.1539361476898193,0.10685817152261734,0.946094810962677,0.0967312604188919,3.348705530166626,0.9024505615234375,1.0045523643493652,0.986592173576355,0.1001925840973854,3.1520280838012695,2.6899304389953613,0.6428519487380981,0.37466961145401,0.24839122593402863,3.3221542835235596,1.0806381702423096,-19.872968673706055,-0.03956395387649536,0.7498247623443604,-0.01618349552154541,-24.55175018310547,-0.43071866035461426,3.8522729873657227,0.10871569812297821,0.9294393062591553,0.04041048511862755,4.7996392250061035,0.7864295244216919,1.0071079730987549,2.049433708190918,2.2939612865448,2.171806573867798,0.9949456453323364,0.5613295435905457,2.2103092670440674,1.0065243244171143,1.8936365842819214,2.0808331966400146,1.9775371551513672,0.9984988570213318,0.5918517112731934,2.015890121459961
4,0.9947128295898438,1.0005532503128052,0.10113321244716644,1.4992402791976929,2.3807766437530518,0.6363349556922913,0.21013204753398895,0.25108885765075684,2.142890453338623,0.34937798976898193,-14.68132209777832,-0.0028086304664611816,0.9091934561729431,-0.0032106637954711914,-11.485971450805664,0.8064855933189392,3.4303269386291504,0.09587481617927551,0.9539363384246826,0.07561182230710983,3.155679225921631,0.9067318439483643,1.004428505897522,0.9864263534545898,0.10011801868677139,2.008779764175415,2.9841811656951904,0.6412820816040039,0.29489225149154663,0.2515375316143036,2.887403726577759,0.747973620891571,-24.030982971191406,-0.028681457042694092,0.8365315794944763,-0.051415443420410156,-17.570262908935547,0.2371482253074646,4.317514896392822,0.17244434356689453,0.9752779006958008,0.0671239048242569,4.197508811950684,0.872889518737793,0.9995044469833374,2.3777008056640625,2.791572093963623,2.626462459564209,1.002365231513977,0.5132998824119568,2.6581971645355225,1.006030559539795,2.2133450508117676,2.5380232334136963,2.393441915512085,0.9983227849006653,0.5360194444656372,2.4311413764953613
5,0.9949274063110352,0.999430775642395,0.10096795111894608,0.9040992856025696,2.4251811504364014,0.6357633471488953,0.19120703637599945,0.2514897286891937,1.7814412117004395,0.3395826518535614,-15.918208122253418,-0.0022540688514709473,0.9257816076278687,-0.007829904556274414,-7.018914222717285,0.8159242868423462,3.4862966537475586,0.11159997433423996,0.9603276252746582,0.09057041257619858,2.609304189682007,0.9112244248390198,1.00446355342865,0.9853598475456238,0.10003255307674408,1.7916558980941772,3.667762279510498,0.6448012590408325,0.4381590783596039,0.24711191654205322,2.4363739490509033,0.6869192719459534,-34.5037841796875,-0.05292791128158569,0.6848192811012268,-0.00461733341217041,-12.714032173156738,0.3119516372680664,5.276614665985107,0.2062532603740692,1.12029230594635,0.03458021208643913,3.577881336212158,0.8624553084373474,1.0019950866699219,2.710815191268921,3.3963112831115723,3.168854236602783,1.001803994178772,0.4776161313056946,3.1818370819091797,1.0054376125335693,2.5459847450256348,3.085780143737793,2.8911454677581787,1.000486135482788,0.4944779574871063,2.9166293144226074
6,0.9946799278259277,0.9950283765792847,0.10075737535953522,0.359469473361969,2.347322940826416,0.6351820230484009,0.18753916025161743,0.2512328624725342,1.071138620376587,0.32975631952285767,-15.212827682495117,0.0005188286304473877,0.9297967553138733,-0.006377816200256348,-2.4307971000671387,0.8272396326065063,3.344200611114502,0.09849831461906433,0.9619277715682983,0.0919581800699234,1.5659313201904297,0.9125584363937378,1.0040977001190186,0.9895704984664917,0.10000015795230865,17.652202606201172,5.582352638244629,0.64341139793396,2.8381035327911377,0.24874170124530792,3.593832492828369,2.6888444423675537,-78.158203125,-0.04732823371887207,-8.563509941101074,-0.01857137680053711,-31.72744369506836,-7.279891014099121,8.01034164428711,0.224212646484375,1.7015055418014526,0.11483415216207504,5.219770908355713,0.5645787715911865,1.0034024715423584,3.030815362930298,4.118391513824463,3.8129944801330566,1.0024449825286865,0.4513244032859802,3.794114351272583,1.004258394241333,2.8734240531921387,3.7522501945495605,3.4834258556365967,1.0039831399917603,0.4637194573879242,3.4856882095336914
7,0.9947307109832764,0.9840518236160278,0.10070803016424179,-0.11248372495174408,2.323223829269409,0.634910523891449,0.188406839966774,0.251037061214447,0.9221135377883911,0.3319282531738281,-15.603365898132324,0.000994265079498291,0.9290808439254761,-0.004766583442687988,-1.612119436264038,0.8253729939460754,3.2194151878356934,0.10413400828838348,0.9605332612991333,0.08369290083646774,1.2822613716125488,0.9133004546165466,1.0033519268035889,0.9934314489364624,0.10000089555978775,7.702115535736084,5.653128623962402,0.6402046084403992,0.452221155166626,0.2528090178966522,2.726482629776001,2.2125182151794434,-71.37344360351562,-0.02220284938812256,0.6310067176818848,-0.07268917560577393,-24.275999069213867,-4.505107879638672,8.1419095993042,0.15051472187042236,0.5851315259933472,0.08006438612937927,3.3879446983337402,0.32623645663261414,1.0068284273147583,3.317009687423706,4.970213890075684,4.573283672332764,1.0127995014190674,0.43225836753845215,4.4818220138549805,1.0033103227615356,3.178725242614746,4.537878036499023,4.184440612792969,1.0126533508300781,0.4412215054035187,4.138748645782471
8,0.9944079518318176,0.9849056005477905,0.10078136622905731,-0.5244852304458618,2.4587039947509766,0.6355845928192139,0.18839524686336517,0.25142860412597656,0.8977996706962585,0.3339823782444,-16.697267532348633,0.00029402971267700195,0.9308582544326782,-0.005864620208740234,-1.5004348754882812,0.8230382800102234,3.536602735519409,0.08714867383241653,0.9665339589118958,0.07899236679077148,1.1549417972564697,0.9125625491142273,1.0038740634918213,0.9911965727806091,0.09999995678663254,23.54146957397461,8.647005081176758,0.6506239175796509,3.0157265663146973,0.2496650516986847,5.489134788513184,2.35953426361084,-170.52438354492188,-0.08724260330200195,-9.68859577178955,-0.033403873443603516,-95.74870300292969,-5.694319725036621,12.371091842651367,0.2986047565937042,1.7636778354644775,0.06761370599269867,7.95850944519043,0.48817992210388184,1.0040699243545532,3.551988124847412,5.971800804138184,5.462860584259033,1.013492226600647,0.4187602400779724,5.231537342071533,1.0070077180862427,3.440002679824829,5.464688777923584,5.008587837219238,1.0181260108947754,0.42507490515708923,4.851557731628418
9,0.9943628311157227,0.9932053089141846,0.10065287351608276,-1.0013659000396729,2.341583490371704,0.6348972916603088,0.16894857585430145,0.2512019872665405,1.2181721925735474,0.3142196238040924,-15.29396915435791,0.0026043355464935303,0.9478840231895447,-0.004683732986450195,-3.6957695484161377,0.8426728248596191,3.3479256629943848,0.08627169579267502,0.9747260808944702,0.0647086501121521,1.7168810367584229,0.9203428626060486,1.004996418952942,0.9809045791625977,0.10157079994678497,-0.28553399443626404,2.2327094078063965,0.6381293535232544,0.3780519962310791,0.24712035059928894,0.9290229678153992,0.3910563290119171,-13.829212188720703,-0.01303786039352417,0.7616124153137207,-0.002140522003173828,-1.7262426614761353,0.7548346519470215,3.1916284561157227,0.11373309791088104,0.7056987881660461,0.038458019495010376,1.2501541376113892,0.8625467419624329,1.0103224515914917,3.7319538593292236,7.2143425941467285,6.493206977844238,1.011226773262024,0.40949541330337524,6.120177268981934,1.0036817789077759,3.646838665008545,6.577413558959961,5.968980312347412,1.005019187927246,0.4138049781322479,5.67193603515625
