epoch,loss,mae_mchirp,mae_merger_time,mae_q,mae_snr,r2_mchirp,r2_merger_time,r2_q,r2_snr,std_ratio_mchirp,std_ratio_merger_time,std_ratio_q,std_ratio_snr,val_loss,val_mae_mchirp,val_mae_merger_time,val_mae_q,val_mae_snr,val_r2_mchirp,val_r2_merger_time,val_r2_q,val_r2_snr,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_q,val_std_ratio_snr,val_weight_mchirp,val_weight_merger_time,val_weight_q,val_weight_snr,weight_mchirp,weight_merger_time,weight_q,weight_snr
0,0.2820753753185272,0.6586635112762451,0.25201040506362915,0.20135413110256195,0.5710248947143555,0.2870158553123474,-0.016814231872558594,-0.026778340339660645,0.47576308250427246,0.6174328327178955,0.1443004310131073,0.3413877487182617,0.7557111978530884,1.1685354709625244,0.8106164932250977,0.24659547209739685,0.1991771012544632,1.5599501132965088,-0.07187032699584961,-0.0006083250045776367,-0.03896808624267578,-2.0241174697875977,1.0329477787017822,0.09892578423023224,0.3039860725402832,0.4630114734172821,1.2349092960357666,1.216156244277954,1.2172662019729614,1.2412186861038208,1.109089732170105,1.1051673889160156,1.1057124137878418,1.1166187524795532
1,-0.8260883688926697,0.35859498381614685,0.20302751660346985,0.18539929389953613,0.40258967876434326,0.7548826932907104,0.2733956575393677,0.1282636523246765,0.7394927740097046,0.8761852383613586,0.4554351270198822,0.3839934766292572,0.8744587302207947,0.10006877034902573,0.45133328437805176,0.13078391551971436,0.18611541390419006,1.387505292892456,0.6178109645843506,0.6520862579345703,0.11190789937973022,-1.413743019104004,0.9818578958511353,0.8077548146247864,0.3137035369873047,0.47657525539398193,1.5461149215698242,1.4812134504318237,1.480502963066101,1.529289960861206,1.3871872425079346,1.344160556793213,1.3453775644302368,1.381899118423462
2,-1.6835488080978394,0.28087905049324036,0.10325783491134644,0.1804247945547104,0.3756047487258911,0.8477720618247986,0.7775757908821106,0.1658719778060913,0.7743346095085144,0.9264906048774719,0.9177131652832031,0.4258398711681366,0.890587329864502,-0.619796872138977,0.35570603609085083,0.1261749565601349,0.18935611844062805,1.2760288715362549,0.7598315477371216,0.6886991262435913,0.06951195001602173,-1.1034204959869385,0.8666766881942749,0.8058778047561646,0.26364073157310486,0.4954743981361389,1.9169952869415283,1.8096287250518799,1.7994232177734375,1.866668462753296,1.7279354333877563,1.641195297241211,1.635664701461792,1.6952637434005737
3,-2.4767115116119385,0.23573032021522522,0.07966171205043793,0.17771366238594055,0.3598521947860718,0.8927821516990662,0.8683253526687622,0.1888764500617981,0.7934809923171997,0.946778416633606,0.934984028339386,0.45446687936782837,0.8963528275489807,-2.1859707832336426,0.2684696316719055,0.07843528687953949,0.17781022191047668,0.756985068321228,0.8623074293136597,0.8653579354286194,0.17993903160095215,0.18340331315994263,0.8913618922233582,0.9483513832092285,0.35610637068748474,0.8578919768333435,2.3650002479553223,2.2088630199432373,2.1853840351104736,2.2661283016204834,2.1359946727752686,2.003772258758545,1.9872599840164185,2.0626890659332275
4,-3.219363212585449,0.21962857246398926,0.07426118850708008,0.1752827763557434,0.35252153873443604,0.9111036658287048,0.8866482377052307,0.205128014087677,0.8017461895942688,0.9568959474563599,0.9399524331092834,0.47620531916618347,0.903668224811554,-3.1201980113983154,0.3287924826145172,0.106735959649086,0.17464867234230042,0.5195969343185425,0.812451958656311,0.7677444219589233,0.20127123594284058,0.5609778165817261,1.0517940521240234,0.9536839723587036,0.47694170475006104,0.9526023268699646,2.90260910987854,2.6931538581848145,2.651543140411377,2.7333428859710693,2.627952814102173,2.444444179534912,2.412257432937622,2.495985269546509
5,-3.8807637691497803,0.19983747601509094,0.0749620646238327,0.1741790622472763,0.3439386188983917,0.9275726675987244,0.8841615319252014,0.21646392345428467,0.8119577765464783,0.9651435613632202,0.9459081292152405,0.479171484708786,0.9068874716758728,-3.898040294647217,0.2803524136543274,0.07208438217639923,0.17347565293312073,0.4072842001914978,0.8663895726203918,0.8805193901062012,0.20941752195358276,0.7215409874916077,0.9459784030914307,0.9459547996520996,0.42315155267715454,0.9475479125976562,3.5520071983337402,3.2800135612487793,2.718282461166382,3.2782435417175293,3.2198774814605713,2.9786527156829834,2.714134693145752,3.000825881958008
6,-4.396945953369141,0.19727399945259094,0.07203918695449829,0.17385630309581757,0.3351253271102905,0.9307194948196411,0.8947160243988037,0.2201520800590515,0.820209264755249,0.966703474521637,0.9508306384086609,0.4829055666923523,0.9106160998344421,-3.3423850536346436,0.2433154135942459,0.0986475944519043,0.1721496284008026,0.7605287432670593,0.8696494102478027,0.7958672642707825,0.2141781449317932,0.13182079792022705,1.0318185091018677,0.9748491644859314,0.5081905126571655,0.7497682571411133,4.324997425079346,3.992772340774536,2.718282461166382,3.9071497917175293,3.9309823513031006,3.6267642974853516,2.718285083770752,3.5924930572509766
7,-4.89884614944458,0.187942236661911,0.07279127836227417,0.17308309674263,0.3286570608615875,0.9370412826538086,0.8925980925559998,0.22434645891189575,0.8281424045562744,0.9703244566917419,0.9487583637237549,0.4874483644962311,0.9150299429893494,-4.521152496337891,0.23499205708503723,0.07029379159212112,0.17205597460269928,0.4911159574985504,0.8793540000915527,0.8832687139511108,0.2163514494895935,0.609233021736145,0.9202552437782288,0.9704729914665222,0.5047082304954529,0.9109477400779724,5.249024391174316,4.856415271759033,2.718282461166382,4.627959251403809,4.776279449462891,4.4124016761779785,2.718285083770752,4.265227794647217
8,-5.401814937591553,0.17502948641777039,0.06613945960998535,0.17224116623401642,0.3207951486110687,0.9456270933151245,0.9108692407608032,0.23226135969161987,0.836677074432373,0.9733626842498779,0.9544083476066589,0.49094921350479126,0.9193878173828125,-5.096704006195068,0.22608236968517303,0.06827472150325775,0.17040014266967773,0.43499451875686646,0.8968830704689026,0.8872491717338562,0.2323893904685974,0.6870542168617249,1.0357040166854858,0.9646003246307373,0.47497451305389404,0.9570565223693848,6.363678932189941,5.906509876251221,2.718282461166382,5.443861961364746,5.795356750488281,5.367856979370117,2.718285083770752,5.037144660949707
9,-5.859084606170654,0.17226655781269073,0.06835245341062546,0.17188690602779388,0.315388560295105,0.947728157043457,0.9056744575500488,0.23486226797103882,0.8415317535400391,0.9763104915618896,0.9539629220962524,0.49288004636764526,0.9207877516746521,-4.934414863586426,0.21274682879447937,0.07152842730283737,0.17125672101974487,0.5592609643936157,0.910297155380249,0.8782536387443542,0.22958755493164062,0.501788854598999,0.9830414652824402,0.9976049661636353,0.4696357548236847,0.9181458353996277,7.678629398345947,7.1764960289001465,2.718282461166382,6.346560478210449,7.011874675750732,6.524764060974121,2.718285083770752,5.9035844802856445
