epoch,loss,mae_mchirp,mae_merger_time,mae_q,mae_snr,r2_mchirp,r2_merger_time,r2_q,r2_snr,std_ratio_mchirp,std_ratio_merger_time,std_ratio_q,std_ratio_snr,val_loss,val_mae_mchirp,val_mae_merger_time,val_mae_q,val_mae_snr,val_r2_mchirp,val_r2_merger_time,val_r2_q,val_r2_snr,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_q,val_std_ratio_snr,val_weight_mchirp,val_weight_merger_time,val_weight_q,val_weight_snr,weight_mchirp,weight_merger_time,weight_q,weight_snr
0,0.1075131893157959,0.5582168102264404,0.19172123074531555,0.20690087974071503,0.5210651755332947,0.4526987075805664,0.34335362911224365,-0.024644017219543457,0.5671333074569702,0.6589782238006592,0.4195239245891571,0.20434372127056122,0.7794488668441772,0.8636269569396973,1.0105531215667725,0.1913241147994995,0.20086531341075897,1.231215000152588,-0.33621418476104736,0.3244466185569763,-0.07182395458221436,-0.8553301095962524,0.4746972918510437,0.5373178124427795,0.15127012133598328,0.6662793159484863,1.2712757587432861,1.2444231510162354,1.2423732280731201,1.2610769271850586,1.1288645267486572,1.1179723739624023,1.1174474954605103,1.1259874105453491
1,-0.972476601600647,0.3545476794242859,0.1096041202545166,0.19806347787380219,0.3975454866886139,0.7684539556503296,0.7572041749954224,0.06190943717956543,0.7494462728500366,0.8614820241928101,0.8086367845535278,0.22893379628658295,0.8784328699111938,1.5199123620986938,0.5777143836021423,0.25967949628829956,0.19828727841377258,2.2866921424865723,0.48475921154022217,-0.1464449167251587,-0.049569129943847656,-4.605269908905029,0.511077880859375,0.5888240337371826,0.3325252830982208,0.6871032118797302,1.607750654220581,1.5493781566619873,1.5424110889434814,1.5790166854858398,1.4347119331359863,1.3922669887542725,1.3877432346343994,1.4159610271453857
2,-1.869046926498413,0.2934088110923767,0.09505092352628708,0.1924630105495453,0.35933488607406616,0.8428753614425659,0.8139839768409729,0.10382205247879028,0.7937866449356079,0.9137721061706543,0.8742344379425049,0.30339139699935913,0.8962246179580688,-1.7608972787857056,0.6014554500579834,0.14406675100326538,0.18923768401145935,0.4847072660923004,0.4602962136268616,0.5901933908462524,0.07826453447341919,0.6325643658638,0.9873910546302795,0.8726977705955505,0.2430521845817566,0.8533838987350464,2.0218732357025146,1.9271957874298096,1.913275957107544,1.9662091732025146,1.8082938194274902,1.732404351234436,1.7221729755401611,1.7678017616271973
3,-2.7405219078063965,0.2519165873527527,0.08937747031450272,0.18953390419483185,0.3264789879322052,0.8853405714035034,0.8361920118331909,0.12372583150863647,0.8289812803268433,0.9365957379341125,0.9002730846405029,0.3461504578590393,0.9089261293411255,0.2946091294288635,0.5000075101852417,0.10361900180578232,0.19215168058872223,1.8504492044448853,0.6123501062393188,0.774398684501648,0.02002561092376709,-2.7310068607330322,0.5509452223777771,0.8569246530532837,0.296276718378067,0.8391367197036743,2.5350492000579834,2.395530939102173,2.3707659244537354,2.4425253868103027,2.2716774940490723,2.154127836227417,2.1351566314697266,2.199430227279663
4,-3.5727829933166504,0.22448767721652985,0.0885046124458313,0.1873513162136078,0.3049030900001526,0.9125725626945496,0.8418115973472595,0.13946598768234253,0.8508729934692383,0.9549294710159302,0.9179412126541138,0.3679134249687195,0.9265949726104736,1.8408653736114502,1.590505599975586,0.17280027270317078,0.22923889756202698,1.315022349357605,-1.9328553676605225,0.4738970994949341,-0.42490530014038086,-1.0893912315368652,0.8128756880760193,0.7756897807121277,0.4331110715866089,0.6424931287765503,3.1701812744140625,2.975538730621338,2.718282461166382,3.0235745906829834,2.8461148738861084,2.676560163497925,2.605173110961914,2.727292776107788
5,-4.247897624969482,0.20267972350120544,0.08683869987726212,0.1852179914712906,0.2824404239654541,0.9295458197593689,0.8487523198127747,0.1528564691543579,0.8714998960494995,0.9635942578315735,0.9275599122047424,0.3901173174381256,0.9392945766448975,-3.3589272499084473,0.3872132897377014,0.24204108119010925,0.18660993874073029,0.5782727003097534,0.7069882154464722,0.04315978288650513,0.11522281169891357,0.49962079524993896,0.6218981742858887,0.7185285687446594,0.2292609065771103,0.7895287871360779,3.955373764038086,3.6939644813537598,2.718282461166382,3.733246326446533,3.5545597076416016,3.323662519454956,2.718282699584961,3.3746161460876465
6,-4.910622596740723,0.1772461086511612,0.08252866566181183,0.18426914513111115,0.25017470121383667,0.9470981359481812,0.8642552495002747,0.16333144903182983,0.8996567726135254,0.9717612862586975,0.9313933253288269,0.40339502692222595,0.9486828446388245,-2.669079303741455,0.37055504322052,0.09666422754526138,0.19551870226860046,0.8987393379211426,0.75553297996521,0.8015091419219971,-0.036863088607788086,-0.127327561378479,0.7879682779312134,0.8339241147041321,0.3399016261100769,0.5621415972709656,4.937286853790283,4.5847578048706055,2.718282461166382,4.623946666717529,4.432341575622559,4.125479221343994,2.718282699584961,4.17195987701416
7,-5.511221408843994,0.16903874278068542,0.08183230459690094,0.18323427438735962,0.2380359023809433,0.9517568945884705,0.8666892647743225,0.16840112209320068,0.9090599417686462,0.9762436151504517,0.9367295503616333,0.4074926972389221,0.9580685496330261,-1.8640981912612915,0.896307647228241,0.1060589924454689,0.23420298099517822,0.5666938424110413,-0.15440845489501953,0.7581890821456909,-0.4892759323120117,0.4799491763114929,0.8798434734344482,0.9170618653297424,0.42110949754714966,0.7374041080474854,6.131424903869629,5.685424327850342,2.718282461166382,5.696715831756592,5.525054931640625,5.118952751159668,2.718282699584961,5.1481614112854
8,-6.1292643547058105,0.17019332945346832,0.07625209540128708,0.1820724457502365,0.20856204628944397,0.9520646929740906,0.8852015137672424,0.17657774686813354,0.929582417011261,0.977803111076355,0.9354805946350098,0.4201778173446655,0.9664532542228699,-4.2587361335754395,0.49242955446243286,0.08970654755830765,0.20324304699897766,0.4425269663333893,0.5759228467941284,0.8162779808044434,-0.09236252307891846,0.6789584159851074,0.739967405796051,0.919773519039154,0.30240753293037415,0.9501532912254333,7.566407203674316,7.051227569580078,2.718282461166382,7.0433173179626465,6.836407661437988,6.347333908081055,2.718282699584961,6.3664326667785645
9,-6.767061233520508,0.14158956706523895,0.07532000541687012,0.18143969774246216,0.19608350098133087,0.9665305018424988,0.888903021812439,0.18111169338226318,0.938729465007782,0.9819995164871216,0.9474050998687744,0.4250127375125885,0.9715049266815186,26.584457397460938,2.000337600708008,0.25244829058647156,0.2775595784187317,2.7441558837890625,-3.68125057220459,-0.06863141059875488,-1.1930630207061768,-7.149799346923828,0.969679594039917,0.6466822624206543,0.395717978477478,0.49030643701553345,9.399353981018066,8.73792552947998,2.718282461166382,8.682015419006348,8.456764221191406,7.870398998260498,2.718282699584961,7.85907506942749
