epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
15,q_high_mchirp_low,544,1.1813,0.0484241,0.961352,1.47326,1.52089,0.811901,-0.00551049,0.701706,0.157474,0.0522651,0.822801,0.0136217,0.933507,0.5667,1.44098
15,q_high_mchirp_high,1123,1.79566,0.0493038,0.908392,1.50602,1.57613,0.571257,-0.00182799,0.74477,0.221308,-0.0242091,1.11855,0.0153456,0.911014,0.680981,1.48766
20,full,5000,1.58736,0.0493111,1.92404,1.48999,1.56189,0.903423,-0.000567142,0.053451,0.111194,0.0014713,1.04957,0.0179789,0.973023,0.8145,0.789104
20,snr_low,1667,2.3185,0.0491917,1.39452,1.59176,1.5718,0.791581,-0.00150019,-3.40358,-0.0776582,-0.0649834,1.01813,0.0157885,1.27016,0.70101,0.960463
20,snr_mid,1666,1.36187,0.0498366,2.10605,1.52901,1.57591,0.945637,-0.000680541,-8.33466,0.0833914,0.0137146,1.05272,0.0184997,1.90419,0.840336,0.698831
20,snr_high,1667,1.08157,0.0489053,2.27166,1.34922,1.53796,0.968543,-0.000607506,-10.0932,0.326536,0.0502381,1.07608,0.0193299,1.94025,0.797488,0.687856
20,mchirp_low,2500,1.63699,0.0492963,1.89981,1.47364,1.55926,0.612913,0.000333627,0.0744532,0.08789,-0.001393,1.09734,0.0165302,0.989317,0.737685,0.777302
20,mchirp_high,2500,1.53773,0.0493259,1.94826,1.50633,1.56451,0.719018,-0.00176404,0.0326243,0.134776,0.00381583,1.09301,0.0190408,0.956523,0.841323,0.769664
20,merger_early,2500,1.62637,0.0479812,1.93991,1.50392,1.56562,0.89979,-2.90338,0.0260922,0.11484,0.0105774,1.04943,0.0363927,0.973293,0.809812,0.786215
20,merger_late,2500,1.54835,0.0506409,1.90816,1.47606,1.55815,0.907006,-3.02585,0.0800321,0.107391,-0.00789746,1.04972,0.0352299,0.972641,0.819348,0.791978
20,q_low,1667,1.3525,0.0494696,1.87088,1.5143,1.56176,0.798019,-0.000122513,0.104079,0.0565271,0.0137906,1.1614,0.0166082,0.95743,0.829772,0.750212
20,q_mid,1666,1.63519,0.0494356,1.92535,1.47077,1.5937,0.881382,-0.00268676,0.060653,0.126783,-0.0423257,1.10019,0.0169793,0.978682,0.822876,0.812492
20,q_high,1667,1.77441,0.0490281,1.97587,1.48489,1.53023,0.909296,-4.8135e-05,-0.00636038,0.150193,0.0320307,1.03897,0.018092,0.983339,0.788256,0.797566
20,q_low_mchirp_low,1241,1.3608,0.0494752,1.87272,1.514,1.53136,0.536512,-0.000700214,0.112317,0.0595507,0.0320299,1.25946,0.016992,0.953169,0.781115,0.746231
20,q_low_mchirp_high,426,1.32833,0.0494533,1.86552,1.51516,1.65029,-0.00231206,5.81113e-06,0.0799466,0.0454417,-0.0380529,1.46281,0.0143956,0.96977,0.923296,0.751122
20,q_high_mchirp_low,544,1.96479,0.0484222,2.01247,1.43312,1.54415,0.639192,-0.00561407,-0.0725297,0.13487,0.0106358,0.926818,0.0150307,1.02814,0.653215,0.780575
20,q_high_mchirp_high,1123,1.68219,0.0493216,1.95815,1.50997,1.52348,0.691014,-0.00198305,0.0243531,0.157701,0.0422306,1.1063,0.019011,0.961827,0.801407,0.777199
25,full,5000,1.45998,0.0493184,1.74511,1.50035,1.55972,0.906188,-0.000102789,0.194432,0.0217836,0.00371949,1.01508,0.0210483,0.913342,0.949221,0.582782
25,snr_low,1667,2.27421,0.0491949,1.12028,1.61434,1.56248,0.778224,-0.00157259,-2.02026,-0.183239,-0.0631381,0.971447,0.0159017,1.15032,0.77591,0.812555
25,snr_mid,1666,1.1882,0.0498395,1.91678,1.54441,1.56555,0.957742,-0.00120324,-6.86475,-0.0213045,0.0269647,1.02927,0.0200532,1.81218,1.00829,0.486048
25,snr_high,1667,0.917373,0.0489212,2.19836,1.34233,1.55113,0.977253,0.00138514,-9.23273,0.268361,0.0420074,1.04077,0.0218406,1.79801,0.927267,0.376762
25,mchirp_low,2500,1.3362,0.049332,1.72833,1.47456,1.54557,0.72492,0.000697153,0.207874,0.025384,0.012903,1.01755,0.0217045,0.92318,0.847917,0.554881
25,mchirp_high,2500,1.58377,0.0493048,1.76188,1.52614,1.57387,0.670432,-0.00119833,0.181087,0.0180454,-0.0058793,1.12727,0.0203457,0.903502,0.996747,0.608199
25,merger_early,2500,1.48373,0.0497715,1.75542,1.51716,1.55739,0.903661,-3.12675,0.174758,0.0251358,0.0158605,1.01585,0.0421353,0.912463,0.940705,0.5749
25,merger_late,2500,1.43624,0.0488654,1.7348,1.48355,1.56205,0.908676,-2.81353,0.213534,0.0182851,-0.00873663,1.01434,0.0416944,0.914091,0.957983,0.590282
25,q_low,1667,1.1297,0.0495363,1.68729,1.50689,1.57142,0.847284,0.000879544,0.244047,-0.0106974,0.00864135,1.07132,0.0203345,0.900189,0.954239,0.551163
25,q_mid,1666,1.4923,0.0493549,1.73994,1.49376,1.57293,0.889616,-0.000584294,0.204076,0.0247011,-0.0132882,1.06191,0.0204235,0.916581,0.959946,0.604184
25,q_high,1667,1.75798,0.0490641,1.80808,1.5004,1.53482,0.898671,-0.0017765,0.133305,0.0511876,0.0152333,1.01641,0.0208456,0.923628,0.930504,0.59044
25,q_low_mchirp_low,1241,1.10446,0.0495225,1.69212,1.50841,1.53725,0.678613,0.00153537,0.249627,-0.0043752,0.0296845,1.1468,0.0213008,0.895356,0.900235,0.5468
25,q_low_mchirp_high,426,1.20323,0.0495764,1.67321,1.50244,1.67098,0.0488127,-0.00268223,0.227702,-0.0322327,-0.0510228,1.45316,0.0146144,0.914178,1.0649,0.558918
25,q_high_mchirp_low,544,1.68431,0.0485729,1.85989,1.43194,1.54644,0.721368,-0.0124578,0.0630358,0.0857352,-0.00225182,0.876628,0.0212992,0.951423,0.747552,0.537542
25,q_high_mchirp_high,1123,1.79366,0.0493021,1.78299,1.53356,1.52918,0.613233,-0.00131446,0.165926,0.0342564,0.0235249,1.15442,0.0204978,0.910338,0.961508,0.614438
30,full,5000,1.38887,0.0493214,0.966378,1.40343,1.5408,0.901145,-0.000647188,0.71839,0.138311,0.0258933,0.99709,0.020796,0.965324,0.957491,1.18043
30,snr_low,1667,2.32133,0.0491972,1.00201,1.51834,1.58812,0.753312,-0.00157676,-1.73013,-0.0345391,-0.0724746,0.963447,0.0178685,1.55565,0.736685,1.23019
30,snr_mid,1666,1.08869,0.0498382,1.06308,1.41696,1.50458,0.961503,-0.000987093,-1.76023,0.123434,0.0733646,1.00451,0.0211181,1.92635,1.01152,1.14216
30,snr_high,1667,0.756395,0.0489292,0.834104,1.275,1.52969,0.982404,-0.000462492,-0.929746,0.324923,0.0692231,1.0133,0.0216789,1.51591,1.01416,1.16865
30,mchirp_low,2500,1.19173,0.049314,0.965183,1.42997,1.51801,0.754449,0.00038639,0.713355,0.0946063,0.043626,1.03587,0.021187,0.975832,0.905757,1.16156
30,mchirp_high,2500,1.58601,0.0493289,0.967573,1.37689,1.56359,0.627853,-0.00197744,0.723342,0.182605,0.0078298,1.09248,0.0202621,0.954868,0.959266,1.19654
30,merger_early,2500,1.42096,0.0485923,0.980885,1.41401,1.53916,0.89597,-2.98024,0.709777,0.144468,0.0383537,0.997526,0.0417196,0.970222,0.949407,1.17953
30,merger_late,2500,1.35677,0.0500505,0.951871,1.39284,1.54245,0.906255,-2.95463,0.72676,0.131898,0.0131146,0.996651,0.0411119,0.960415,0.965829,1.18139
30,q_low,1667,1.20644,0.0494988,0.966245,1.43599,1.52298,0.831639,-1.56853e-05,0.72505,0.0858367,0.0575785,1.07861,0.0197857,0.954261,0.989733,1.15589
30,q_mid,1666,1.35056,0.04943,0.965456,1.39288,1.58202,0.885142,-0.00304819,0.718909,0.140917,-0.024171,1.04885,0.0200671,0.968888,0.965764,1.18643
30,q_high,1667,1.60958,0.0490356,0.967432,1.38141,1.51744,0.894071,-3.66359e-05,0.71079,0.187952,0.04294,0.994795,0.0208923,0.973156,0.91177,1.19856
30,q_low_mchirp_low,1241,1.15105,0.0494917,0.953594,1.45694,1.50039,0.663107,0.000246742,0.728177,0.0754127,0.070481,1.17319,0.0204698,0.949543,0.952031,1.1429
30,q_low_mchirp_high,426,1.3678,0.0495193,1.0031,1.37496,1.58878,-0.164539,-0.00240153,0.71589,0.116933,0.0206557,1.47555,0.0163684,0.967948,1.04965,1.17631
30,q_high_mchirp_low,544,1.30729,0.0484815,0.987265,1.39966,1.46409,0.785656,-0.00781537,0.688484,0.142042,0.0932757,0.888743,0.0214607,1.00072,0.803407,1.16095
30,q_high_mchirp_high,1123,1.75601,0.0493039,0.957825,1.37258,1.54328,0.569966,-0.000931225,0.721145,0.210449,0.0182031,1.11422,0.0203749,0.959789,0.913256,1.21522
35,full,5000,1.35678,0.049322,0.958287,1.41162,1.53597,0.904888,-0.000430276,0.721055,0.124196,0.0301686,0.954224,0.0218401,0.960546,0.970304,0.881128
35,snr_low,1667,2.25359,0.0492007,0.878665,1.54136,1.56402,0.763836,-0.00182501,-1.08969,-0.0701874,-0.0515044,0.906196,0.0186779,1.45342,0.777298,0.956327
35,snr_mid,1666,1.06636,0.0498377,1.0612,1.42497,1.50069,0.96184,-0.00101526,-1.78417,0.110173,0.079225,0.965656,0.0222479,1.93042,1.0209,0.848738
35,snr_high,1667,0.750204,0.0489278,0.935055,1.26854,1.54319,0.983097,0.000462732,-1.46133,0.331373,0.0566094,0.983474,0.022133,1.57452,1.01241,0.838434
35,mchirp_low,2500,1.14629,0.0493238,0.957668,1.42093,1.50976,0.765539,0.000473202,0.715944,0.0964875,0.047291,0.979436,0.0214703,0.967297,0.920032,0.869136
35,mchirp_high,2500,1.56726,0.0493201,0.958907,1.40231,1.56218,0.640939,-0.00162986,0.726083,0.15225,0.0127123,1.0485,0.0217996,0.953652,0.974304,0.893028
35,merger_early,2500,1.38396,0.049282,0.971532,1.41747,1.53855,0.900619,-3.06645,0.71149,0.136866,0.0305688,0.954011,0.0437397,0.964008,0.962827,0.878271
35,merger_late,2500,1.3296,0.0493619,0.945042,1.40577,1.53339,0.909102,-2.8724,0.730354,0.111012,0.0296599,0.954445,0.0432469,0.957053,0.978022,0.884019
35,q_low,1667,1.13864,0.0495191,0.939462,1.43699,1.53506,0.846358,0.000269142,0.736516,0.0759849,0.0455748,1.02552,0.0199476,0.949199,1.00022,0.855687
35,q_mid,1666,1.27474,0.0494008,0.957768,1.40884,1.56925,0.896071,-0.00227747,0.722071,0.118382,-0.0140018,1.00254,0.020909,0.963044,0.973014,0.883109
35,q_high,1667,1.6569,0.049046,0.977632,1.38904,1.50363,0.892048,-0.000444694,0.704012,0.177906,0.057962,0.953052,0.0225573,0.969799,0.933654,0.904305
35,q_low_mchirp_low,1241,1.10495,0.0495014,0.927249,1.44984,1.5022,0.684582,0.000925862,0.740156,0.0731939,0.0687703,1.10551,0.0206298,0.943479,0.962948,0.837015
35,q_low_mchirp_high,426,1.23678,0.0495707,0.97504,1.39955,1.63078,-0.00964222,-0.00329628,0.725851,0.0831499,-0.0200513,1.4074,0.0169796,0.96551,1.06127,0.901343
35,q_high_mchirp_low,544,1.28752,0.0485292,1.02587,1.37585,1.45613,0.784796,-0.00983185,0.66624,0.164944,0.0936017,0.844986,0.0220011,0.990219,0.844,0.897201
35,q_high_mchirp_high,1123,1.83583,0.0492964,0.954266,1.39542,1.52663,0.560676,-0.000584996,0.721552,0.184258,0.0403868,1.07289,0.0221792,0.959196,0.932688,0.907425
40,full,5000,1.35132,0.0493218,0.967372,1.42387,1.54646,0.909681,-0.000686439,0.716063,0.106762,0.0177947,0.97346,0.0223587,0.965581,0.947968,1.03698
40,snr_low,1667,2.20907,0.0492071,0.894106,1.5295,1.56925,0.780356,-0.00206553,-1.16071,-0.057795,-0.055309,0.924265,0.0193345,1.49653,0.73185,1.11679
40,snr_mid,1666,1.08208,0.0498354,1.06729,1.45528,1.51933,0.960799,-0.000887925,-1.82225,0.0722106,0.058796,0.985584,0.0228909,1.94103,0.995735,0.997343
40,snr_high,1667,0.762647,0.0489232,0.940782,1.28686,1.55078,0.982552,-0.00019624,-1.48444,0.304636,0.0443095,1.00431,0.0230097,1.57342,1.00332,0.996892
40,mchirp_low,2500,1.17473,0.0493124,0.965552,1.43027,1.52685,0.751038,0.000404227,0.711138,0.0747712,0.0274004,0.998234,0.0222058,0.971963,0.884706,1.02713
40,mchirp_high,2500,1.52791,0.0493313,0.969192,1.41747,1.56606,0.6738,-0.00207401,0.720907,0.139162,0.00778439,1.07041,0.0222755,0.959162,0.961762,1.04683
40,merger_early,2500,1.37574,0.0486423,0.981194,1.43816,1.54318,0.906041,-2.98701,0.706181,0.110463,0.0344026,0.973207,0.0447781,0.970006,0.939308,1.0357
40,merger_late,2500,1.3269,0.0500013,0.95355,1.40959,1.54974,0.913273,-2.94861,0.725671,0.102901,0.000795604,0.973728,0.0442736,0.961143,0.956893,1.03821
40,q_low,1667,1.15603,0.0494976,0.95074,1.44597,1.54146,0.8411,-4.8634e-05,0.730441,0.0586433,0.0333705,1.0403,0.0207912,0.952924,0.974971,1.00417
40,q_mid,1666,1.29727,0.0494322,0.965837,1.42288,1.57749,0.898032,-0.00318821,0.717543,0.100657,-0.0180277,1.02009,0.0214466,0.968995,0.958835,1.04608
40,q_high,1667,1.60062,0.0490358,0.98554,1.40277,1.52044,0.902574,1.87844e-05,0.69964,0.160666,0.0371258,0.973445,0.0228822,0.975208,0.906107,1.05888
40,q_low_mchirp_low,1241,1.1256,0.0494863,0.938565,1.45884,1.5076,0.662932,0.000391621,0.733716,0.051627,0.0525251,1.127,0.0214127,0.947227,0.93056,1.00013
40,q_low_mchirp_high,426,1.24469,0.0495306,0.986205,1.40846,1.64012,0.0280533,-0.00296673,0.720849,0.079017,-0.0210044,1.40508,0.0177662,0.969278,1.05168,1.01277
40,q_high_mchirp_low,544,1.33298,0.0484833,1.02923,1.39176,1.50085,0.772686,-0.00791342,0.663784,0.135034,0.051677,0.861045,0.0226165,0.996216,0.781032,1.03947
40,q_high_mchirp_high,1123,1.73027,0.0493034,0.964374,1.4081,1.52993,0.614568,-0.000803404,0.71629,0.173227,0.0298179,1.09309,0.0225947,0.964568,0.915649,1.06832
45,full,5000,1.34297,0.0493224,0.963484,1.40282,1.54488,0.911403,-0.000728798,0.719106,0.138767,0.0202131,0.968012,0.022986,0.964001,0.941599,1.03336
45,snr_low,1667,2.18672,0.0492077,0.936005,1.52293,1.57165,0.786368,-0.00212819,-1.37927,-0.0404243,-0.0568118,0.914265,0.0200061,1.51278,0.747931,1.11474
45,snr_mid,1666,1.08357,0.0498376,1.0661,1.4205,1.5144,0.960159,-0.000943024,-1.78919,0.121142,0.0634773,0.980792,0.0236864,1.94482,0.988044,0.998175
45,snr_high,1667,0.758457,0.0489222,0.888412,1.26503,1.54857,0.982563,-0.000205676,-1.22443,0.334411,0.0480967,1.00311,0.0235941,1.54732,0.989494,0.98739
45,mchirp_low,2500,1.18826,0.0493124,0.960966,1.40617,1.52411,0.73906,0.000326923,0.714332,0.111376,0.0313255,0.994758,0.0223283,0.971835,0.88692,1.03186
45,mchirp_high,2500,1.49767,0.0493324,0.966001,1.39946,1.56565,0.689404,-0.0020813,0.723801,0.166501,0.00871017,1.0609,0.0232225,0.956075,0.949778,1.03489
45,merger_early,2500,1.36707,0.0486433,0.978063,1.41102,1.54561,0.907851,-2.98726,0.710183,0.149612,0.0305447,0.967749,0.0460277,0.968249,0.934468,1.03252
45,merger_late,2500,1.31886,0.0500015,0.948904,1.39462,1.54414,0.914908,-2.94869,0.727779,0.127481,0.00959948,0.968293,0.0455222,0.95974,0.948962,1.03418
45,q_low,1667,1.1873,0.0494986,0.953572,1.42584,1.53777,0.835669,-0.000199159,0.730065,0.0911118,0.0377072,1.0359,0.0209369,0.952269,0.968143,1.00949
45,q_mid,1666,1.2728,0.049433,0.962585,1.39823,1.57547,0.900908,-0.00324512,0.72037,0.137089,-0.015842,1.01359,0.0219687,0.967159,0.948583,1.04184
45,q_high,1667,1.56876,0.0490356,0.974293,1.38438,1.52141,0.905845,0.000101423,0.70638,0.18784,0.0378204,0.967812,0.0238023,0.972944,0.904343,1.04826
45,q_low_mchirp_low,1241,1.16774,0.0494866,0.939635,1.43403,1.50446,0.639527,0.00024614,0.734203,0.0901518,0.0570922,1.12344,0.0214868,0.947171,0.929228,1.00807
45,q_low_mchirp_high,426,1.24428,0.0495335,0.994174,1.40198,1.63482,0.0739291,-0.00313259,0.717943,0.0925661,-0.0173055,1.38049,0.018418,0.966854,1.03408,1.01032
45,q_high_mchirp_low,544,1.32224,0.048481,1.00724,1.37234,1.49927,0.763671,-0.00780797,0.675249,0.162486,0.0552686,0.859305,0.0228455,0.996547,0.8004,1.04146
45,q_high_mchirp_high,1123,1.68818,0.0493043,0.958333,1.39021,1.53213,0.633072,-0.000731116,0.720834,0.200265,0.0291016,1.08468,0.0236183,0.960912,0.907765,1.05167
50,full,5000,1.34199,0.0493228,0.965258,1.41003,1.54479,0.912609,-0.000684079,0.718102,0.126531,0.0205003,0.970852,0.0235894,0.965307,0.955547,0.998844
50,snr_low,1667,2.17413,0.049209,0.9348,1.53322,1.56989,0.790721,-0.00215597,-1.37296,-0.0571734,-0.0563849,0.916467,0.0203955,1.5175,0.769345,1.07731
50,snr_mid,1666,1.08763,0.0498384,1.06749,1.4279,1.51441,0.959763,-0.000982519,-1.79853,0.108488,0.0656267,0.98346,0.0241798,1.94671,1.00182,0.969256
50,snr_high,1667,0.764056,0.0489214,0.893544,1.269,1.55006,0.982373,-4.11105e-06,-1.2475,0.327077,0.0464192,1.00705,0.0241829,1.55256,0.998719,0.94969
50,mchirp_low,2500,1.19559,0.0493143,0.962897,1.41425,1.52374,0.734461,0.0003957,0.713175,0.0972596,0.0305839,0.992924,0.0230762,0.97232,0.900202,0.991665
50,mchirp_high,2500,1.48839,0.0493314,0.967618,1.40581,1.56585,0.698202,-0.00206072,0.722947,0.156173,0.0100174,1.0627,0.0237097,0.958167,0.964548,1.00574
50,merger_early,2500,1.36595,0.0487601,0.979609,1.41994,1.54984,0.909189,-3.00178,0.70916,0.135092,0.0252171,0.970585,0.0472181,0.969736,0.948536,0.997239
50,merger_late,2500,1.31803,0.0498856,0.950906,1.40013,1.53974,0.915983,-2.93478,0.726793,0.11762,0.015599,0.971139,0.046734,0.960866,0.962788,1.00051
50,q_low,1667,1.18498,0.0495021,0.954528,1.4353,1.53849,0.835574,-0.000117201,0.729419,0.075116,0.0373035,1.03816,0.021546,0.953093,0.980243,0.975495
50,q_mid,1666,1.27989,0.049428,0.96452,1.40235,1.5746,0.901338,-0.0030834,0.719402,0.129002,-0.0172815,1.01601,0.0225687,0.968567,0.96181,1.00559
50,q_high,1667,1.56107,0.0490386,0.976724,1.39245,1.52131,0.908243,-9.27129e-06,0.704974,0.17525,0.0405257,0.970299,0.0243903,0.97464,0.920934,1.01535
50,q_low_mchirp_low,1241,1.16546,0.049488,0.940708,1.44476,1.50367,0.636838,0.000440331,0.733456,0.0723437,0.0572145,1.12257,0.0221558,0.947698,0.940025,0.969915
50,q_low_mchirp_high,426,1.24183,0.0495431,0.994788,1.40773,1.63994,0.0899037,-0.00338639,0.71759,0.0822209,-0.019176,1.37815,0.0187543,0.968511,1.04827,0.987054
50,q_high_mchirp_low,544,1.33994,0.0484921,1.01096,1.36818,1.50088,0.757273,-0.008202,0.673081,0.165429,0.0514056,0.85727,0.023669,0.996774,0.824256,1.00114
