epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
50,q_high_mchirp_high,1123,1.85876,0.0109469,0.975304,1.47563,1.61986,0.687109,0.930668,0.711255,0.136956,-0.0582942,1.09029,0.99746,0.991557,1.18305,1.0108
55,full,5000,1.54474,0.0122866,0.932223,1.52831,1.56913,0.908251,0.904583,0.730972,0.0823846,-0.00589303,0.986817,0.986634,0.983749,1.18356,1.00466
55,snr_low,1667,2.26507,0.0151107,0.86858,1.52234,1.53933,0.811929,0.834534,-1.12913,0.103516,-0.0202161,0.941391,0.980267,1.50836,1.12955,1.05828
55,snr_mid,1666,1.34898,0.0114447,1.06743,1.5304,1.57726,0.941724,0.928998,-1.82561,0.0737478,-0.00642839,0.995849,0.990945,1.98857,1.21674,0.980247
55,snr_high,1667,1.02005,0.0103039,0.86074,1.53219,1.59079,0.967389,0.949221,-1.1201,0.069909,0.0076145,1.0181,0.988721,1.55021,1.20021,0.976684
55,mchirp_low,2500,1.26342,0.0135412,0.938487,1.55764,1.54037,0.732798,0.873862,0.724019,0.0628283,0.016233,1.03597,0.982492,0.984078,1.16597,1.00861
55,mchirp_high,2500,1.82605,0.011032,0.925959,1.49898,1.59788,0.676657,0.935395,0.737818,0.10216,-0.028328,1.07672,0.99044,0.983192,1.20094,1.00086
55,merger_early,2500,1.52423,0.0123962,0.944088,1.53526,1.57856,0.9105,0.590782,0.71787,0.0928738,-0.00191958,0.99441,1.09044,0.986462,1.13858,1.00775
55,merger_late,2500,1.56524,0.0121769,0.920358,1.52136,1.55969,0.906013,0.650643,0.743721,0.0714669,-0.0100408,0.979089,1.07754,0.981149,1.22847,1.00156
55,q_low,1667,1.41621,0.0120806,0.901493,1.55088,1.54435,0.780888,0.914645,0.749483,0.0396067,0.0333737,1.07832,0.983987,0.977887,1.20439,0.996863
55,q_mid,1666,1.53958,0.0122665,0.907499,1.52884,1.54679,0.8907,0.904106,0.74367,0.0903037,0.00377411,1.03194,0.986627,0.977656,1.17948,1.01454
55,q_high,1667,1.67842,0.0125126,0.987662,1.5052,1.61622,0.918141,0.894678,0.698891,0.117112,-0.0558671,0.984789,0.989056,0.996318,1.16638,1.00259
55,q_low_mchirp_low,1241,1.29095,0.0123222,0.906726,1.56798,1.52184,0.592846,0.906704,0.746096,0.0418229,0.0438904,1.15455,0.984301,0.970509,1.19633,1.00735
55,q_low_mchirp_high,426,1.78111,0.011377,0.886247,1.50107,1.60993,-0.723841,0.938272,0.759403,0.0310218,0.00307669,1.59769,0.983636,0.999157,1.2302,0.967244
55,q_high_mchirp_low,544,1.30535,0.0157274,1.01265,1.55782,1.61409,0.775697,0.817411,0.671508,0.089251,-0.0583668,0.901107,0.966407,1.00802,1.12881,1.00188
55,q_high_mchirp_high,1123,1.85914,0.0109553,0.975558,1.47972,1.61726,0.687285,0.930524,0.711604,0.130764,-0.054891,1.09195,0.997682,0.989717,1.18409,1.00261
60,full,5000,1.54555,0.0122894,0.932089,1.53273,1.56997,0.908206,0.904519,0.730962,0.0744887,-0.0066018,0.987532,0.986869,0.984483,1.1853,1.00776
60,snr_low,1667,2.26449,0.0151151,0.874341,1.52206,1.53942,0.812004,0.83437,-1.16021,0.102336,-0.0206613,0.94205,0.9804,1.51607,1.12727,1.05858
60,snr_mid,1666,1.35006,0.0114449,1.06809,1.53906,1.57888,0.941681,0.929008,-1.82755,0.0596032,-0.00790244,0.996527,0.991279,1.98981,1.21931,0.984113
60,snr_high,1667,1.02198,0.0103077,0.853914,1.53707,1.59163,0.967223,0.94918,-1.088,0.0615302,0.00741825,1.01885,0.988974,1.54571,1.20431,0.982244
60,mchirp_low,2500,1.26291,0.0135419,0.938062,1.56337,1.54091,0.73286,0.873734,0.724117,0.0528219,0.0158416,1.03567,0.982773,0.985119,1.16765,1.00918
60,mchirp_high,2500,1.82818,0.0110369,0.926115,1.50209,1.59903,0.676388,0.935395,0.737703,0.0964056,-0.0293517,1.07865,0.990633,0.983626,1.20272,1.00655
60,merger_early,2500,1.5256,0.012414,0.944278,1.53883,1.57857,0.91036,0.588942,0.717679,0.0863008,-0.00220448,0.99508,1.09161,0.987406,1.14002,1.00956
60,merger_late,2500,1.56549,0.0121647,0.9199,1.52663,1.56137,0.906061,0.65187,0.743889,0.0621956,-0.0111809,0.979851,1.07681,0.981678,1.23051,1.00598
60,q_low,1667,1.41957,0.0120848,0.901936,1.55318,1.54421,0.780212,0.914545,0.749294,0.0348083,0.0338342,1.07845,0.984244,0.978614,1.20614,0.999096
60,q_mid,1666,1.54006,0.0122667,0.907429,1.5337,1.54812,0.890581,0.904151,0.743615,0.0811929,0.00183121,1.03251,0.986886,0.978307,1.18175,1.01741
60,q_high,1667,1.677,0.0125165,0.986887,1.51131,1.61758,0.918274,0.89454,0.69911,0.107329,-0.0565433,0.985627,0.989252,0.997143,1.16761,1.00707
60,q_low_mchirp_low,1241,1.29337,0.012324,0.907205,1.57065,1.52144,0.592202,0.906608,0.745894,0.0362084,0.0447594,1.15398,0.984521,0.971363,1.19872,1.00851
60,q_low_mchirp_high,426,1.78724,0.011388,0.886586,1.50228,1.61056,-0.733231,0.938165,0.759254,0.028772,0.00239901,1.6015,0.984004,0.999526,1.22995,0.972295
60,q_high_mchirp_low,544,1.3021,0.015733,1.00981,1.56489,1.61523,0.776151,0.816912,0.672865,0.0780242,-0.0582976,0.900882,0.966872,1.00933,1.12796,1.00202
60,q_high_mchirp_high,1123,1.85861,0.0109585,0.975781,1.48535,1.61872,0.687765,0.930555,0.711295,0.12169,-0.0559304,1.09395,0.997774,0.990334,1.18621,1.00921
65,full,5000,1.54387,0.0122909,0.931674,1.53384,1.571,0.908338,0.904535,0.731162,0.0728828,-0.00783491,0.986554,0.986783,0.984773,1.18669,1.00243
65,snr_low,1667,2.26342,0.0151185,0.882378,1.52859,1.54101,0.812133,0.834434,-1.20359,0.0929538,-0.0226721,0.94141,0.980281,1.52406,1.13049,1.05677
65,snr_mid,1666,1.34793,0.0114445,1.06875,1.5357,1.57938,0.941814,0.929045,-1.82744,0.0644909,-0.00786243,0.995535,0.991251,1.99,1.21984,0.978653
65,snr_high,1667,1.02013,0.0103092,0.843979,1.53722,1.59262,0.967357,0.949129,-1.04047,0.0612182,0.0056435,1.01761,0.988867,1.53886,1.2052,0.973211
65,mchirp_low,2500,1.26253,0.0135429,0.936869,1.56331,1.54202,0.733326,0.873808,0.724693,0.0528499,0.0144935,1.03522,0.982556,0.984926,1.16868,1.00355
65,mchirp_high,2500,1.8252,0.0110389,0.92648,1.50437,1.59998,0.676809,0.935355,0.737531,0.0931408,-0.0304715,1.07711,0.990665,0.984353,1.20444,1.00147
65,merger_early,2500,1.5238,0.0124216,0.944433,1.53969,1.57893,0.910522,0.588587,0.717646,0.0850711,-0.00257254,0.994035,1.09186,0.987645,1.14151,1.00578
65,merger_late,2500,1.56393,0.0121602,0.918915,1.52798,1.56308,0.906163,0.652328,0.744316,0.0601986,-0.0132942,0.978939,1.07631,0.982019,1.23182,0.999058
65,q_low,1667,1.41853,0.0120859,0.901658,1.55666,1.54727,0.780585,0.914584,0.749352,0.0296092,0.0301713,1.07764,0.983959,0.978651,1.20678,0.992909
65,q_mid,1666,1.53775,0.0122665,0.907949,1.53245,1.54779,0.890793,0.90409,0.74342,0.0829703,0.00168988,1.03149,0.98685,0.978671,1.18396,1.01252
65,q_high,1667,1.67531,0.0125203,0.985401,1.5124,1.61792,0.918345,0.894611,0.699857,0.105961,-0.0563835,0.984659,0.989319,0.997608,1.16899,1.00201
65,q_low_mchirp_low,1241,1.29384,0.0123263,0.906994,1.57432,1.52388,0.592168,0.906664,0.746028,0.0305136,0.0421373,1.15353,0.98418,0.971234,1.1974,1.00219
65,q_low_mchirp_high,426,1.78178,0.0113857,0.886114,1.50522,1.61542,-0.72546,0.938152,0.759088,0.0251172,-0.00416867,1.59874,0.983894,1.00002,1.23667,0.966714
65,q_high_mchirp_low,544,1.29995,0.0157297,1.00519,1.56259,1.61631,0.777342,0.817254,0.67545,0.0819839,-0.059618,0.900328,0.96671,1.00893,1.132,0.997409
65,q_high_mchirp_high,1123,1.85714,0.0109657,0.975813,1.48808,1.6187,0.687702,0.930499,0.711188,0.11771,-0.0550495,1.09243,0.997904,0.991134,1.18644,1.00382
70,full,5000,1.54414,0.0122927,0.932012,1.53095,1.57076,0.90829,0.904528,0.731027,0.0770665,-0.00753789,0.986702,0.986521,0.984669,1.18602,1.00611
70,snr_low,1667,2.26401,0.0151252,0.878078,1.52317,1.54066,0.812001,0.834325,-1.17965,0.100588,-0.0219857,0.941593,0.980079,1.52085,1.12951,1.05995
70,snr_mid,1666,1.3481,0.0114455,1.06823,1.53408,1.57908,0.941789,0.929095,-1.82719,0.0669208,-0.00791317,0.995691,0.991036,1.98973,1.21927,0.982262
70,snr_high,1667,1.02021,0.010307,0.849805,1.53561,1.59255,0.967367,0.949166,-1.06767,0.0637099,0.00592602,1.01772,0.988492,1.54238,1.20471,0.977543
70,mchirp_low,2500,1.2625,0.0135454,0.937787,1.5605,1.54177,0.733161,0.873785,0.724288,0.0567805,0.0150263,1.03559,0.982293,0.985103,1.16903,1.00638
70,mchirp_high,2500,1.82579,0.01104,0.926237,1.50141,1.59976,0.676652,0.935363,0.737663,0.0975818,-0.0304081,1.07722,0.990396,0.983978,1.20279,1.00604
70,merger_early,2500,1.52455,0.0124317,0.944465,1.5373,1.57913,0.91041,0.587715,0.717635,0.0882919,-0.00241111,0.994371,1.09216,0.987552,1.14152,1.00818
70,merger_late,2500,1.56374,0.0121538,0.91956,1.5246,1.5624,0.906178,0.65309,0.74406,0.0653835,-0.0128592,0.978901,1.07553,0.981904,1.23047,1.00406
70,q_low,1667,1.4177,0.0120922,0.901843,1.55483,1.54596,0.780632,0.914459,0.74928,0.0321216,0.0318661,1.07783,0.98369,0.978706,1.20766,0.996355
70,q_mid,1666,1.53807,0.0122677,0.907788,1.52956,1.54759,0.890724,0.904133,0.74351,0.0873153,0.00183766,1.03165,0.986604,0.978522,1.18241,1.01629
70,q_high,1667,1.67665,0.0125182,0.986391,1.50847,1.61872,0.918271,0.894675,0.699428,0.111651,-0.0573631,0.9848,0.989053,0.997393,1.16755,1.00585
70,q_low_mchirp_low,1241,1.29278,0.0123322,0.907194,1.57243,1.5228,0.592366,0.906521,0.745891,0.0331283,0.0434401,1.15385,0.983907,0.971394,1.19876,1.00481
70,q_low_mchirp_high,426,1.78161,0.0113932,0.886254,1.50355,1.61344,-0.725817,0.938079,0.759208,0.0273135,-0.00137967,1.59912,0.983646,0.999776,1.23612,0.972609
70,q_high_mchirp_low,544,1.30183,0.0157269,1.00831,1.55553,1.61774,0.776649,0.817379,0.673836,0.0919588,-0.0604611,0.900885,0.966524,1.00916,1.13015,1.00087
70,q_high_mchirp_high,1123,1.85822,0.0109639,0.975775,1.48567,1.6192,0.687583,0.930534,0.71131,0.1213,-0.0560959,1.09248,0.997594,0.990721,1.18515,1.00805
75,full,5000,1.54438,0.0122946,0.931989,1.531,1.57062,0.908276,0.904503,0.731065,0.0768827,-0.00738341,0.986944,0.986438,0.984561,1.18557,1.00828
75,snr_low,1667,2.26378,0.0151245,0.877896,1.52129,1.54064,0.812049,0.834323,-1.17866,0.103381,-0.0219112,0.941761,0.979967,1.52032,1.12891,1.06122
75,snr_mid,1666,1.34854,0.0114466,1.06801,1.53688,1.5787,0.941745,0.929077,-1.82593,0.0627961,-0.00754092,0.995899,0.990944,1.98936,1.21946,0.984584
75,snr_high,1667,1.02071,0.0103123,0.850139,1.53484,1.59253,0.967325,0.94911,-1.06893,0.0644738,0.00593918,1.01805,0.988452,1.54273,1.20375,0.980517
75,mchirp_low,2500,1.26297,0.0135484,0.93772,1.56029,1.54125,0.732941,0.873743,0.72433,0.0569416,0.0155731,1.03599,0.982311,0.984964,1.16879,1.00978
75,mchirp_high,2500,1.82579,0.0110409,0.926259,1.50172,1.59999,0.676705,0.935354,0.737697,0.097048,-0.0306425,1.07742,0.990223,0.9839,1.20214,1.00694
75,merger_early,2500,1.52484,0.012427,0.944447,1.53587,1.57879,0.9104,0.587886,0.717673,0.0903261,-0.00226715,0.994541,1.09169,0.987423,1.14075,1.01043
75,merger_late,2500,1.56392,0.0121623,0.919531,1.52614,1.56245,0.906161,0.652735,0.744096,0.0628938,-0.012694,0.979214,1.07592,0.981815,1.23033,1.00614
75,q_low,1667,1.41918,0.0120931,0.901802,1.55257,1.54549,0.780306,0.914443,0.749314,0.035268,0.032586,1.0781,0.983678,0.97859,1.20694,0.999605
75,q_mid,1666,1.53822,0.0122692,0.907783,1.53242,1.54765,0.890703,0.904102,0.743549,0.0831088,0.00156986,1.03193,0.986503,0.978427,1.18276,1.01799
75,q_high,1667,1.67574,0.0125216,0.986368,1.50803,1.61871,0.918331,0.894646,0.699468,0.112123,-0.0573658,0.985039,0.988917,0.997276,1.16659,1.00743
75,q_low_mchirp_low,1241,1.29429,0.0123335,0.907135,1.5694,1.52202,0.59165,0.906493,0.745922,0.0372001,0.0444712,1.15423,0.983928,0.971245,1.19816,1.00833
75,q_low_mchirp_high,426,1.78299,0.0113929,0.886268,1.50355,1.61384,-0.727644,0.938098,0.759252,0.0275658,-0.00152666,1.59914,0.983528,0.999758,1.23501,0.974765
75,q_high_mchirp_low,544,1.30114,0.015733,1.00829,1.55473,1.61698,0.776649,0.81731,0.673859,0.0929475,-0.0597731,0.901254,0.966533,1.00904,1.12901,1.00357
75,q_high_mchirp_high,1123,1.85721,0.010966,0.97575,1.4854,1.61956,0.687865,0.930523,0.711357,0.12152,-0.056435,1.0927,0.997417,0.990607,1.18427,1.0088
80,full,5000,1.54465,0.0122955,0.931991,1.53114,1.57073,0.908238,0.904496,0.731063,0.0765701,-0.00749124,0.987117,0.986384,0.984695,1.18594,1.00652
80,snr_low,1667,2.26418,0.0151253,0.878086,1.52254,1.54091,0.811963,0.834329,-1.17977,0.101312,-0.0221964,0.941847,0.979798,1.52031,1.12913,1.06033
80,snr_mid,1666,1.34883,0.0114465,1.06825,1.5359,1.57866,0.941729,0.929076,-1.82685,0.0640368,-0.00739856,0.996096,0.990885,1.98969,1.2197,0.982786
80,snr_high,1667,1.02083,0.0103142,0.849717,1.53498,1.59263,0.967312,0.949084,-1.06696,0.0643673,0.00574743,1.01828,0.988516,1.54292,1.20435,0.977911
80,mchirp_low,2500,1.26268,0.0135489,0.937689,1.56104,1.54151,0.733125,0.873743,0.724345,0.0556611,0.0152696,1.03586,0.982203,0.985055,1.16924,1.00802
80,mchirp_high,2500,1.82662,0.0110421,0.926292,1.50124,1.59995,0.676406,0.935341,0.737678,0.0977178,-0.0305564,1.07788,0.990229,0.984083,1.20244,1.00521
80,merger_early,2500,1.52503,0.0124259,0.944465,1.5366,1.57898,0.910372,0.587937,0.71766,0.0890749,-0.00239473,0.994696,1.09155,0.987572,1.14107,1.00887
80,merger_late,2500,1.56427,0.0121651,0.919516,1.52568,1.56249,0.906114,0.652633,0.744106,0.0635569,-0.0127817,0.979403,1.07596,0.981935,1.23076,1.00417
80,q_low,1667,1.41841,0.0120939,0.901837,1.55393,1.54605,0.780472,0.914447,0.749298,0.0330446,0.0319832,1.0781,0.983612,0.978731,1.20721,0.997671
80,q_mid,1666,1.53892,0.0122713,0.9078,1.53167,1.54756,0.890615,0.904059,0.743541,0.0842253,0.00165223,1.03209,0.986451,0.978551,1.18296,1.01631
80,q_high,1667,1.67662,0.0125213,0.98632,1.50783,1.61856,0.918263,0.894663,0.699487,0.112302,-0.0571579,0.985252,0.988868,0.997416,1.16725,1.00571
80,q_low_mchirp_low,1241,1.29332,0.012334,0.907142,1.57128,1.52262,0.592187,0.906501,0.74592,0.0342621,0.0438505,1.15407,0.983836,0.97137,1.1983,1.00653
80,q_low_mchirp_high,426,1.78282,0.0113946,0.886382,1.50337,1.61432,-0.727858,0.938091,0.759196,0.0275775,-0.00208001,1.59956,0.983536,0.999946,1.23568,0.972839
80,q_high_mchirp_low,544,1.3016,0.0157301,1.00812,1.55416,1.61734,0.776695,0.817383,0.673978,0.0936145,-0.0601884,0.901099,0.966403,1.00909,1.1298,1.00194
80,q_high_mchirp_high,1123,1.85829,0.0109669,0.975761,1.48539,1.61916,0.687528,0.930514,0.71133,0.12146,-0.0559235,1.09321,0.997426,0.990797,1.18487,1.0071
