epoch,loss,mae_coa_phase,mae_declination,mae_mchirp,mae_merger_time,mae_ra,mae_snr,r2_coa_phase,r2_declination,r2_mchirp,r2_merger_time,r2_ra,r2_snr,std_ratio_coa_phase,std_ratio_declination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_ra,std_ratio_snr,val_loss,val_mae_coa_phase,val_mae_declination,val_mae_mchirp,val_mae_merger_time,val_mae_ra,val_mae_snr,val_r2_coa_phase,val_r2_declination,val_r2_mchirp,val_r2_merger_time,val_r2_ra,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_declination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_ra,val_std_ratio_snr,val_weight_coa_phase,val_weight_declination,val_weight_mchirp,val_weight_merger_time,val_weight_ra,val_weight_snr,weight_coa_phase,weight_declination,weight_mchirp,weight_merger_time,weight_ra,weight_snr
10,-8.049263000488281,0.6351794600486755,0.16537490487098694,0.16381730139255524,0.06576865911483765,0.6367912888526917,0.2997092306613922,-0.0007105469703674316,0.1632704734802246,0.9530923366546631,0.9121552109718323,-9.953975677490234e-05,0.8571673631668091,0.08784572780132294,0.4305340349674225,0.9778172969818115,0.9528989791870117,0.053085170686244965,0.9289822578430176,-7.802751064300537,0.6363555788993835,0.16594474017620087,0.2211846560239792,0.06733386218547821,0.6360458135604858,0.37765681743621826,-0.007451057434082031,0.159837007522583,0.908555805683136,0.8938331007957458,-0.004669666290283203,0.768334686756134,0.091459259390831,0.3977711796760559,0.9582542181015015,0.9414868354797363,0.06274116784334183,0.8833611607551575,3.8437132835388184,8.199919700622559,9.295929908752441,8.72114086151123,3.8470778465270996,7.4150390625,3.787353515625,7.497430801391602,8.486237525939941,7.928837299346924,3.7906394004821777,6.893022060394287
11,-8.647899627685547,0.6347424387931824,0.16450616717338562,0.15978007018566132,0.06514468789100647,0.6364105939865112,0.2936323881149292,0.00041538476943969727,0.1689942479133606,0.9549726247787476,0.9151698350906372,0.0007603764533996582,0.8634361028671265,0.08565960824489594,0.43285563588142395,0.9789693355560303,0.9554154872894287,0.05507329851388931,0.9317616820335388,-8.223326683044434,0.6368743777275085,0.1651730239391327,0.19621972739696503,0.06815607845783234,0.6364129185676575,0.3891523778438568,-0.012308299541473389,0.1632182002067566,0.9163491129875183,0.8899192810058594,-0.004799842834472656,0.7448684573173523,0.10113520920276642,0.4433714747428894,0.9786639213562012,0.9444863200187683,0.05592966824769974,0.9497647285461426,3.922201156616211,9.817281723022461,11.156190872192383,10.590270042419434,3.9233250617980957,8.558846473693848,3.88639760017395,8.991419792175293,10.207015037536621,9.63095474243164,3.888707160949707,7.97890567779541
12,-9.243154525756836,0.6341078877449036,0.16250915825366974,0.1565716564655304,0.06489133089780807,0.6363023519515991,0.2812801003456116,0.0023059844970703125,0.1846228837966919,0.9575753808021545,0.9156047701835632,0.001433730125427246,0.8743112087249756,0.08702465146780014,0.4446973204612732,0.9796538352966309,0.9593405723571777,0.051635708659887314,0.9367207884788513,-8.463600158691406,0.6369577646255493,0.16322782635688782,0.20381781458854675,0.06902424991130829,0.6368479132652283,0.4061867296695709,-0.011186301708221436,0.17283785343170166,0.9179309010505676,0.8908959627151489,-0.003342926502227783,0.7213703393936157,0.06601976603269577,0.4771385192871094,0.9955572485923767,0.9985966682434082,0.03874141350388527,0.9109829068183899,3.969452381134033,11.715486526489258,13.327425003051758,12.847711563110352,3.967298984527588,9.846647262573242,3.948552370071411,10.747489929199219,12.237662315368652,11.68949031829834,3.947949171066284,9.218647003173828
13,-9.8582124710083,0.6341314315795898,0.16067413985729218,0.14483678340911865,0.06304003298282623,0.6361269354820251,0.2673567235469818,0.002172023057937622,0.20087027549743652,0.9634020328521729,0.9219473004341125,0.0015968382358551025,0.88627028465271,0.08572884649038315,0.4591098725795746,0.9825951457023621,0.9599227905273438,0.05350714549422264,0.9430684447288513,-8.886144638061523,0.6359051465988159,0.16833090782165527,0.19897441565990448,0.0658232569694519,0.6356887817382812,0.39533731341362,-0.0061223506927490234,0.10443288087844849,0.9119128584861755,0.8947457671165466,-0.0015759468078613281,0.7390587329864502,0.0674142986536026,0.4541791081428528,1.0166162252426147,0.9823597073554993,0.037376973778009415,0.9328322410583496,3.993927478790283,13.928886413574219,15.939756393432617,15.579767227172852,3.9898524284362793,11.295316696166992,3.982539653778076,12.801314353942871,14.610639572143555,14.179834365844727,3.9807119369506836,10.61649227142334
14,-10.44516372680664,0.6331179738044739,0.15907494723796844,0.13943864405155182,0.06207704171538353,0.6356045603752136,0.25541746616363525,0.0045125484466552734,0.2129325270652771,0.9672310948371887,0.9240479469299316,0.003213226795196533,0.8965252041816711,0.09639706462621689,0.47305697202682495,0.98497074842453,0.9645166993141174,0.057305656373500824,0.9478421211242676,-8.864241600036621,0.6374765634536743,0.16790255904197693,0.1974031776189804,0.0656566247344017,0.6360486745834351,0.4348374307155609,-0.015408754348754883,0.10626602172851562,0.9198380708694458,0.8984872698783875,-0.0035538077354431152,0.6879154443740845,0.09870745241641998,0.3975347876548767,0.9291769862174988,0.9621185064315796,0.0557219572365284,0.9503898024559021,4.009180068969727,16.480226516723633,19.025920867919922,18.876445770263672,4.004014015197754,12.920839309692383,4.004216194152832,15.178820610046387,17.478837966918945,17.18838119506836,3.997689962387085,12.148841857910156
15,-11.015082359313965,0.6322292685508728,0.15623372793197632,0.13121679425239563,0.05992661044001579,0.6356647610664368,0.2324509173631668,0.006181687116622925,0.2354908585548401,0.970818817615509,0.9295382499694824,0.0027036666870117188,0.9141539931297302,0.10622726380825043,0.4934229850769043,0.9860371947288513,0.963547945022583,0.05891314893960953,0.9575562477111816,-9.236093521118164,0.6364210844039917,0.1619621217250824,0.2027534544467926,0.06853470206260681,0.635886013507843,0.39249175786972046,-0.012757539749145508,0.17858076095581055,0.9135191440582275,0.8867994546890259,-0.004355370998382568,0.7391179203987122,0.10413049906492233,0.5344519019126892,0.9704496264457703,0.9798717498779297,0.0602952279150486,0.9635155200958252,4.020493984222412,19.40207862854004,20.085529327392578,20.085529327392578,4.008911609649658,15.016500473022461,4.017776012420654,17.92022132873535,19.930700302124023,19.89059829711914,4.007376670837402,14.019291877746582
16,-11.273666381835938,0.6314688920974731,0.15437191724777222,0.1236807182431221,0.05870490521192551,0.6350684762001038,0.22136935591697693,0.008119910955429077,0.24993383884429932,0.9743916988372803,0.9328145384788513,0.004021406173706055,0.9226744771003723,0.10814540833234787,0.5131452679634094,0.9879241585731506,0.9679611325263977,0.06756888329982758,0.9614769816398621,-9.01914119720459,0.6377885341644287,0.16341187059879303,0.19692280888557434,0.07302438467741013,0.635746955871582,0.4028194546699524,-0.015194356441497803,0.15663939714431763,0.9159486293792725,0.8780977725982666,-0.003069281578063965,0.728408932685852,0.11276868730783463,0.5294408202171326,0.9580624103546143,0.9326096773147583,0.06032169610261917,0.960732638835907,4.030940055847168,20.085529327392578,20.085529327392578,20.085529327392578,4.013723373413086,17.4119815826416,4.026592254638672,20.013992309570312,20.085500717163086,20.085500717163086,4.012784481048584,16.273818969726562
17,-11.413948059082031,0.630773663520813,0.15182587504386902,0.12038905173540115,0.05794057250022888,0.6346306800842285,0.21191158890724182,0.008977621793746948,0.272136926651001,0.9759314060211182,0.9354221820831299,0.005571037530899048,0.9290028214454651,0.12074350565671921,0.5227668881416321,0.9879310131072998,0.9672608375549316,0.06979123502969742,0.9655025601387024,-8.466537475585938,0.6381202936172485,0.1602807641029358,0.20106235146522522,0.06338964402675629,0.6360545754432678,0.43093395233154297,-0.016955912113189697,0.18028634786605835,0.9157008528709412,0.9063330888748169,-0.0047446489334106445,0.686805248260498,0.10870272666215897,0.5109706521034241,0.9814088940620422,0.9572681188583374,0.07039774954319,0.9764326214790344,4.03662109375,20.085529327392578,20.085529327392578,20.085529327392578,4.020604133605957,19.929386138916016,4.035955429077148,20.085500717163086,20.085500717163086,20.085500717163086,4.017943859100342,18.751983642578125
18,-11.604698181152344,0.6291452646255493,0.149847149848938,0.11462695151567459,0.05821116641163826,0.6338731646537781,0.19177354872226715,0.014230042695999146,0.2892580032348633,0.9782838821411133,0.9345180988311768,0.006256371736526489,0.9419922232627869,0.12281612306833267,0.541817307472229,0.9888486862182617,0.9665222764015198,0.08378752321004868,0.9710095524787903,-8.994091987609863,0.6373652219772339,0.16034358739852905,0.20421800017356873,0.06277959048748016,0.6368502378463745,0.38629183173179626,-0.013757526874542236,0.17530488967895508,0.9153854846954346,0.9053606986999512,-0.007125973701477051,0.7458747625350952,0.11821754276752472,0.5554256439208984,1.0115212202072144,0.9497356414794922,0.08103971183300018,0.9584270119667053,4.055953502655029,20.085529327392578,20.085529327392578,20.085529327392578,4.024231433868408,20.085529327392578,4.047779083251953,20.085500717163086,20.085500717163086,20.085500717163086,4.024364948272705,20.081140518188477
19,-11.80889892578125,0.6269553899765015,0.14507749676704407,0.10640114545822144,0.054827313870191574,0.6323916912078857,0.1666669249534607,0.018796443939208984,0.32651984691619873,0.9813206791877747,0.9426642060279846,0.00989869236946106,0.9559827446937561,0.1446918100118637,0.5754886269569397,0.9911190867424011,0.9721346497535706,0.09329763054847717,0.9780732989311218,-8.434164047241211,0.6390019655227661,0.16130134463310242,0.19186468422412872,0.06296967715024948,0.6364929676055908,0.43565815687179565,-0.028369665145874023,0.1622801423072815,0.9211164116859436,0.9031060338020325,-0.0059465765953063965,0.6796633005142212,0.1581433266401291,0.48966184258461,0.9779141545295715,0.9414058327674866,0.08810106664896011,0.986421525478363,4.074461460113525,20.085529327392578,20.085529327392578,20.085529327392578,4.0368971824646,20.085529327392578,4.069923400878906,20.085500717163086,20.085500717163086,20.085500717163086,4.03390645980835,20.085500717163086
20,-11.921452522277832,0.6236243844032288,0.1420608013868332,0.10197096318006516,0.053470417857170105,0.6307789087295532,0.15324640274047852,0.02618822455406189,0.35193485021591187,0.9831132292747498,0.9459765553474426,0.013343214988708496,0.9628337621688843,0.16256467998027802,0.5956300497055054,0.9918521642684937,0.9722981452941895,0.10834046453237534,0.9817994236946106,-8.903014183044434,0.641605794429779,0.16338403522968292,0.20182403922080994,0.06256940960884094,0.637958824634552,0.38680770993232727,-0.04272651672363281,0.12704557180404663,0.9113332629203796,0.9043640494346619,-0.010618925094604492,0.7431975603103638,0.17296797037124634,0.6543318033218384,1.0008808374404907,0.966545581817627,0.11418067663908005,0.9810504913330078,4.109221935272217,20.085529327392578,20.085529327392578,20.085529327392578,4.052099227905273,20.085529327392578,4.092284202575684,20.085500717163086,20.085500717163086,20.085500717163086,4.045940399169922,20.085500717163086
21,-12.17482852935791,0.6150785684585571,0.13431979715824127,0.08681029081344604,0.05063987895846367,0.6262779235839844,0.12058057636022568,0.04591691493988037,0.4156404137611389,0.9878425002098083,0.9521921277046204,0.024061203002929688,0.9766051769256592,0.201116144657135,0.6351840496063232,0.9939704537391663,0.9741938710212708,0.13163089752197266,0.9879959225654602,-9.00722599029541,0.6425085067749023,0.16486915946006775,0.18841728568077087,0.06230505183339119,0.6375571489334106,0.386648952960968,-0.05062580108642578,0.10731971263885498,0.922845721244812,0.9052864909172058,-0.014517605304718018,0.7457234859466553,0.20594394207000732,0.6445692777633667,0.976804256439209,0.9793190956115723,0.13534124195575714,0.9825618863105774,4.167016983032227,20.085529327392578,20.085529327392578,20.085529327392578,4.0830979347229,20.085529327392578,4.13985538482666,20.085500717163086,20.085500717163086,20.085500717163086,4.070295810699463,20.085500717163086
22,-12.315692901611328,0.6066076755523682,0.12892289459705353,0.07876371592283249,0.04929272457957268,0.6215165853500366,0.10273361206054688,0.06482192873954773,0.4571215510368347,0.990106463432312,0.9548582434654236,0.03420448303222656,0.9829775094985962,0.2407209426164627,0.6732947826385498,0.9951297640800476,0.9772544503211975,0.163577139377594,0.9910513162612915,-8.77592658996582,0.6458367705345154,0.16622421145439148,0.1905640959739685,0.06354768574237823,0.6402204036712646,0.4016227126121521,-0.06368666887283325,0.07475972175598145,0.9211400747299194,0.9006370902061462,-0.027149438858032227,0.7289409637451172,0.23804131150245667,0.6678577661514282,0.9597765803337097,0.9757640361785889,0.1687631607055664,0.9861065745353699,4.2472028732299805,20.085529327392578,20.085529327392578,20.085529327392578,4.123152732849121,20.085529327392578,4.212527275085449,20.085500717163086,20.085500717163086,20.085500717163086,4.10653829574585,20.085500717163086
23,-12.384919166564941,0.5939013361930847,0.12426810711622238,0.07728345692157745,0.04901399090886116,0.6160882711410522,0.10080140084028244,0.0904146134853363,0.49197208881378174,0.9904982447624207,0.9554005861282349,0.04511013627052307,0.9836438894271851,0.28823575377464294,0.6994180083274841,0.9951501488685608,0.9771597385406494,0.19914379715919495,0.9916531443595886,-8.757224082946777,0.6494594812393188,0.1654767543077469,0.19611263275146484,0.06364302337169647,0.6409806609153748,0.3967108130455017,-0.08598697185516357,0.08094298839569092,0.9166715145111084,0.9000139236450195,-0.03602820634841919,0.7338711023330688,0.27798113226890564,0.663718581199646,0.9811119437217712,0.9764550924301147,0.20222486555576324,1.0205974578857422,4.355787754058838,20.085529327392578,20.085529327392578,20.085529327392578,4.175125598907471,20.085529327392578,4.3123087882995605,20.085500717163086,20.085500717163086,20.085500717163086,4.15420389175415,20.085500717163086
24,-12.480440139770508,0.578728437423706,0.12016592174768448,0.07663201540708542,0.048513900488615036,0.6067337989807129,0.0940820723772049,0.12145420908927917,0.5234439373016357,0.9906371235847473,0.9562094211578369,0.06442853808403015,0.9857159852981567,0.3434678912162781,0.7225247025489807,0.9953368306159973,0.9773885011672974,0.24507281184196472,0.9930434823036194,-8.60948371887207,0.6552494168281555,0.16608606278896332,0.19534170627593994,0.06308409571647644,0.6455814242362976,0.404473215341568,-0.11596369743347168,0.07088494300842285,0.9169599413871765,0.900510847568512,-0.05444973707199097,0.7241168022155762,0.33500581979751587,0.6454219818115234,0.9811142086982727,0.9686452746391296,0.23455138504505157,0.9781599640846252,4.505111217498779,20.085529327392578,20.085529327392578,20.085529327392578,4.254450798034668,20.085529327392578,4.452248573303223,20.085500717163086,20.085500717163086,20.085500717163086,4.226136207580566,20.085500717163086
25,-12.547102928161621,0.5582411289215088,0.11629180610179901,0.07851216942071915,0.048303984105587006,0.5953035950660706,0.10057888180017471,0.16355901956558228,0.5506069660186768,0.9901517033576965,0.9564005732536316,0.08827680349349976,0.983817994594574,0.40214645862579346,0.743118941783905,0.9954472184181213,0.9778116345405579,0.29212287068367004,0.9920975565910339,-8.510289192199707,0.6695108413696289,0.16820012032985687,0.19660638272762299,0.06358878314495087,0.6476589441299438,0.4018431305885315,-0.1892818808555603,0.04131507873535156,0.9157645106315613,0.8985720276832581,-0.07406985759735107,0.7283419966697693,0.42095914483070374,0.6660629510879517,0.9762639403343201,0.9721192717552185,0.28441548347473145,1.0013154745101929,4.716551780700684,20.085529327392578,20.085529327392578,20.085529327392578,4.365967273712158,20.085529327392578,4.644715785980225,20.085500717163086,20.085500717163086,20.085500717163086,4.323602199554443,20.085500717163086
26,-12.813533782958984,0.5150022506713867,0.10809649527072906,0.07307630777359009,0.04710179567337036,0.5729766488075256,0.08565105497837067,0.2625123858451843,0.608922004699707,0.9914780259132385,0.9586061239242554,0.14070561528205872,0.988148033618927,0.4786156713962555,0.774768590927124,0.9955071806907654,0.9793444275856018,0.3497481048107147,0.9937341213226318,-8.190682411193848,0.6773698925971985,0.17265668511390686,0.20296387374401093,0.06407128274440765,0.6575238108634949,0.4097743034362793,-0.23705822229385376,-0.025449395179748535,0.909980833530426,0.8964158892631531,-0.12805116176605225,0.7170360684394836,0.4780113995075226,0.7593350410461426,0.9906989932060242,0.9746792316436768,0.3494893014431,0.9942145943641663,5.018199920654297,20.085529327392578,20.085529327392578,20.085529327392578,4.5170578956604,20.085529327392578,4.87708044052124,20.085500717163086,20.085500717163086,20.085500717163086,4.444766998291016,20.085500717163086
27,-12.96520709991455,0.4854048192501068,0.10457220673561096,0.07160088419914246,0.04659053310751915,0.5555950999259949,0.08195776492357254,0.3209511637687683,0.6323390007019043,0.9919095039367676,0.9595305323600769,0.1749427616596222,0.9892684817314148,0.5497819185256958,0.7925991415977478,0.9959917664527893,0.9791509509086609,0.40207812190055847,0.9948203563690186,-8.288208961486816,0.6852210760116577,0.17286720871925354,0.19967152178287506,0.06438751518726349,0.6645187139511108,0.3934694528579712,-0.28920644521713257,-0.026316285133361816,0.9127131104469299,0.895576536655426,-0.16695940494537354,0.7386904358863831,0.5299476385116577,0.7570175528526306,0.977077841758728,0.9811137914657593,0.41336384415626526,0.9837374687194824,5.35341215133667,20.085529327392578,20.085529327392578,20.085529327392578,4.690443992614746,20.085529327392578,5.205926895141602,20.085500717163086,20.085500717163086,20.085500717163086,4.615486145019531,20.085500717163086
28,-13.097296714782715,0.457141637802124,0.10274165868759155,0.07226778566837311,0.046561237424612045,0.5394436120986938,0.08155044913291931,0.3773530125617981,0.6447648406028748,0.9917024374008179,0.9595541954040527,0.20756536722183228,0.9893923997879028,0.6045998930931091,0.8017345666885376,0.9959104657173157,0.9782863855361938,0.45145082473754883,0.99442458152771,-8.031332015991211,0.6943215131759644,0.17290623486042023,0.20464637875556946,0.06494031101465225,0.6638897657394409,0.4014347195625305,-0.33268964290618896,-0.031140804290771484,0.9111122488975525,0.8954316973686218,-0.17735964059829712,0.7300876379013062,0.5661984086036682,0.7563470602035522,0.9803197979927063,0.9833808541297913,0.42638087272644043,1.0002565383911133,5.721220970153809,20.085529327392578,20.085529327392578,20.085529327392578,4.881237030029297,20.085529327392578,5.554203510284424,20.085500717163086,20.085500717163086,20.085500717163086,4.803325176239014,20.085500717163086
