epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
25,q_high_mchirp_high,1123,1.84604,0.0107887,0.965229,1.52606,0.516691,1.55078,0.657942,0.941649,0.715547,0.0358347,0.110293,0.00801258,1.10689,0.979018,0.97855,0.959981,0.635782,0.988965
30,full,5000,1.51567,0.0131411,0.928045,1.5563,0.557627,1.57645,0.9057,0.89399,0.732608,0.00284175,-0.0668773,-0.0099818,0.97971,0.978485,0.99028,0.946703,0.77524,0.975827
30,snr_low,1667,2.24104,0.0159898,0.843791,1.5574,0.593163,1.54545,0.799466,0.823831,-1.01512,0.0158117,-0.201825,-0.0349196,0.92694,0.966432,1.50398,0.958198,0.774759,1.0082
30,snr_mid,1666,1.32183,0.0124614,1.04662,1.57312,0.549821,1.58252,0.945969,0.914586,-1.77857,-0.029345,-0.0821895,-0.000842078,0.994122,0.98364,1.93252,0.939905,0.77999,0.956288
30,snr_high,1667,0.984015,0.0109716,0.893789,1.53839,0.529893,1.6014,0.967373,0.94258,-1.23629,0.0215354,0.0724667,0.00372908,1.0102,0.985018,1.56529,0.920704,0.770724,0.96465
30,mchirp_low,2500,1.21506,0.0146413,0.927121,1.56679,0.56264,1.56426,0.756076,0.857253,0.730104,0.0130796,-0.0992848,-0.00320146,1.02897,0.970738,0.985122,0.931506,0.780171,0.971042
30,mchirp_high,2500,1.81628,0.0116408,0.928968,1.54582,0.552614,1.58865,0.650438,0.930839,0.73506,-0.00789958,-0.0356768,-0.0172048,1.0753,0.986117,0.995224,0.962125,0.770564,0.980787
30,merger_early,2500,1.52424,0.0131857,0.936688,1.55697,0.559304,1.5981,0.903944,0.549943,0.724658,0.0130706,-0.0733927,-0.0217645,0.988646,1.08923,1.00166,0.903661,0.762851,0.983814
30,merger_late,2500,1.5071,0.0130964,0.919401,1.55563,0.55595,1.55481,0.907427,0.607567,0.740333,-0.00802364,-0.0614652,0.00189972,0.97054,1.09791,0.979103,0.988718,0.783167,0.967686
30,q_low,1667,1.31626,0.0128328,0.896557,1.56354,0.55344,1.5863,0.814214,0.899627,0.751819,0.0241157,-0.0587905,-0.00214948,1.06425,0.978272,0.988187,0.926422,0.781157,0.954828
30,q_mid,1666,1.46546,0.0133166,0.903857,1.56185,0.555843,1.57982,0.897611,0.894776,0.747075,-0.045463,-0.0702927,-0.0285142,1.03321,0.974411,0.983265,0.970978,0.772201,0.980538
30,q_high,1667,1.76526,0.0132739,0.983705,1.54352,0.563598,1.56325,0.900437,0.887323,0.69801,0.0272127,-0.0722624,7.35342e-05,0.9737,0.982057,0.999991,0.942656,0.772195,0.99182
30,q_low_mchirp_low,1241,1.23199,0.0131435,0.892092,1.56503,0.547264,1.56925,0.638187,0.891613,0.755474,0.0490345,-0.0769204,-0.000265711,1.14449,0.974519,0.97887,0.912775,0.786243,0.953659
30,q_low_mchirp_high,426,1.56175,0.0119278,0.909565,1.55918,0.571432,1.63595,-0.35126,0.92345,0.74111,-0.0613716,-0.0131681,-0.00841875,1.49785,0.98957,1.01496,0.966922,0.768439,0.958163
30,q_high_mchirp_low,544,1.3278,0.017479,1.00815,1.54654,0.595021,1.53372,0.759874,0.782728,0.670277,0.0266584,-0.200289,0.0310337,0.900245,0.953673,0.993728,0.925603,0.768149,0.992254
30,q_high_mchirp_high,1123,1.97717,0.0112368,0.971864,1.54206,0.548375,1.57755,0.608729,0.935982,0.710886,0.0274539,-0.00990316,-0.0152355,1.10247,0.993134,1.00162,0.950814,0.773946,0.991344
35,full,5000,1.56759,0.0133495,0.941844,1.55936,0.568736,1.57472,0.901157,0.888839,0.724755,-0.00245348,-0.120838,-0.0061347,0.981215,0.981131,0.998972,1.04793,0.804611,0.963271
35,snr_low,1667,2.29665,0.0163853,0.849897,1.55915,0.601044,1.55503,0.792868,0.813593,-1.05449,0.0144627,-0.251233,-0.0472904,0.928457,0.97236,1.51772,1.02305,0.809047,1.04864
35,snr_mid,1666,1.39053,0.0126119,1.0658,1.55776,0.563638,1.57959,0.940519,0.910462,-1.87385,-0.016907,-0.146256,0.00897244,0.997038,0.984808,1.96175,1.05848,0.805941,0.940899
35,snr_high,1667,1.01549,0.0110509,0.909913,1.56119,0.541524,1.58954,0.96581,0.941425,-1.30744,-0.0052471,0.0233895,0.0165811,1.011,0.986015,1.59553,1.0613,0.79895,0.895534
35,mchirp_low,2500,1.25231,0.0149016,0.94109,1.56056,0.570722,1.57063,0.740876,0.850096,0.722397,0.0120143,-0.146177,-0.00622926,1.02424,0.974517,0.996334,1.03429,0.806093,0.971394
35,mchirp_high,2500,1.88287,0.0117974,0.942598,1.55817,0.56675,1.57881,0.635532,0.9277,0.727063,-0.0175662,-0.0965885,-0.0065399,1.08389,0.987555,1.00156,1.06191,0.803322,0.954553
35,merger_early,2500,1.57349,0.0135636,0.953235,1.56029,0.572475,1.59283,0.899612,0.511325,0.715486,0.00395515,-0.135222,-0.0130269,0.991178,1.10028,1.01048,1.0426,0.79683,0.94188
35,merger_late,2500,1.5617,0.0131354,0.930453,1.55844,0.564998,1.55661,0.902674,0.604151,0.733766,-0.00943038,-0.107502,0.000771829,0.97098,1.10186,0.987671,1.05176,0.807074,0.984057
35,q_low,1667,1.36995,0.0131817,0.910355,1.53761,0.562628,1.5837,0.799268,0.891538,0.743487,0.0465836,-0.107044,0.00112024,1.06682,0.981609,0.998258,1.02722,0.808839,0.953083
35,q_mid,1666,1.51161,0.0135596,0.915233,1.57631,0.56571,1.58686,0.892498,0.889679,0.740746,-0.0586319,-0.121023,-0.0293797,1.03507,0.97693,0.99075,1.06961,0.797891,0.973664
35,q_high,1667,1.82118,0.0133074,0.999928,1.56418,0.57787,1.55361,0.897162,0.88511,0.689076,0.00129518,-0.134968,0.00918761,0.975198,0.984422,1.00851,1.04751,0.806924,0.963054
35,q_low_mchirp_low,1241,1.27522,0.0134996,0.905798,1.53461,0.557556,1.57533,0.612648,0.881549,0.746836,0.0696893,-0.131541,-0.00366596,1.14236,0.97828,0.988467,1.01941,0.811673,0.960693
35,q_low_mchirp_high,426,1.64591,0.0122554,0.923628,1.54636,0.577402,1.60806,-0.483722,0.921261,0.733674,-0.0329567,-0.0445655,0.0134466,1.53867,0.991827,1.02626,1.05374,0.801674,0.930768
35,q_high_mchirp_low,544,1.36389,0.0173766,1.02495,1.56371,0.605353,1.53343,0.751139,0.782264,0.663132,-0.00857909,-0.246274,0.0384496,0.896037,0.959599,1.00662,1.03019,0.797036,0.972509
35,q_high_mchirp_high,1123,2.0427,0.0113362,0.987808,1.56441,0.564556,1.56338,0.596141,0.932937,0.701121,0.00606444,-0.0807683,-0.00529218,1.11196,0.993582,1.00854,1.05578,0.81113,0.956233
40,full,5000,1.59539,0.0135199,0.943951,1.56591,0.569835,1.57352,0.896849,0.885992,0.724325,-0.00722611,-0.130385,-0.00712876,0.979526,0.986681,0.999575,0.988657,0.804167,0.951704
40,snr_low,1667,2.35265,0.0166145,0.848373,1.56925,0.605054,1.55706,0.780746,0.809431,-1.04917,0.00180837,-0.274352,-0.0508096,0.928019,0.980659,1.51876,0.971188,0.818837,1.00609
40,snr_mid,1666,1.39935,0.0127258,1.07002,1.57282,0.564075,1.58348,0.940244,0.908723,-1.87979,-0.0286429,-0.149406,0.000886654,0.994235,0.989062,1.96225,1.00574,0.802162,0.929569
40,snr_high,1667,1.03405,0.0112188,0.913535,1.55565,0.540372,1.58001,0.964902,0.938761,-1.31791,0.00480027,0.0207142,0.0248983,1.00822,0.99031,1.58948,0.986148,0.792036,0.921446
40,mchirp_low,2500,1.25312,0.0151586,0.943785,1.56587,0.574173,1.57061,0.742733,0.845405,0.721955,0.00744942,-0.167881,-0.0101678,1.02503,0.980328,0.993683,0.991911,0.811824,0.953671
40,mchirp_high,2500,1.93766,0.0118811,0.944116,1.56595,0.565496,1.57643,0.612265,0.926704,0.726644,-0.0225543,-0.0942339,-0.00461529,1.08707,0.992837,1.00528,0.983745,0.796454,0.948867
40,merger_early,2500,1.59532,0.0135135,0.956703,1.56673,0.569214,1.58811,0.896043,0.518133,0.715273,-0.00274216,-0.12635,-0.0090641,0.989071,1.0933,1.00882,0.976657,0.798118,0.944341
40,merger_late,2500,1.59546,0.0135262,0.931198,1.56508,0.570456,1.55892,0.897633,0.575958,0.733124,-0.0122449,-0.135753,-0.00526528,0.969854,1.12598,0.990534,0.998818,0.806899,0.957792
40,q_low,1667,1.3453,0.0133123,0.913786,1.54816,0.563838,1.58441,0.802333,0.889103,0.742332,0.0346592,-0.120846,-0.00369855,1.06602,0.988642,0.998009,0.978912,0.810901,0.936811
40,q_mid,1666,1.55186,0.0137533,0.916873,1.58052,0.56561,1.57359,0.886157,0.88639,0.740363,-0.0597712,-0.123784,-0.0176395,1.03439,0.980409,0.992731,1.00694,0.799047,0.962508
40,q_high,1667,1.88899,0.0134941,1.00118,1.56905,0.580054,1.56255,0.890924,0.882285,0.689333,0.000298917,-0.146859,-0.000546051,0.973009,0.990544,1.00857,0.980049,0.802584,0.955447
40,q_low_mchirp_low,1241,1.2482,0.0137022,0.909374,1.54932,0.561264,1.57291,0.625198,0.878469,0.746057,0.0556275,-0.15638,-0.00798728,1.14299,0.985622,0.986236,0.976258,0.815168,0.945197
40,q_low_mchirp_high,426,1.62814,0.0121765,0.926637,1.54476,0.571333,1.61792,-0.505233,0.920752,0.73142,-0.0380861,-0.0289705,0.00723616,1.55402,0.997916,1.03167,0.989877,0.799208,0.913461
40,q_high_mchirp_low,544,1.39221,0.0177495,1.02561,1.55882,0.60871,1.53408,0.74899,0.774999,0.665812,-0.00470517,-0.273586,0.0404414,0.898609,0.964205,1.00092,0.988383,0.80022,0.957409
40,q_high_mchirp_high,1123,2.12964,0.0114326,0.989341,1.57401,0.566173,1.57634,0.567315,0.932187,0.700251,0.00270159,-0.08514,-0.0207394,1.112,1.00014,1.01107,0.974039,0.802326,0.954461
45,full,5000,1.59817,0.0134936,0.941804,1.5659,0.573404,1.57175,0.897232,0.886392,0.725703,-0.00511915,-0.146446,-0.00583721,0.984467,0.979868,0.998588,0.995693,0.821445,1.00223
45,snr_low,1667,2.34503,0.0166313,0.865791,1.56129,0.60828,1.56105,0.783638,0.808542,-1.13518,0.0146954,-0.288382,-0.0557876,0.931743,0.971708,1.54075,0.988624,0.835659,1.05426
45,snr_mid,1666,1.40643,0.0126754,1.06584,1.58097,0.569203,1.5841,0.939626,0.909624,-1.8581,-0.0360613,-0.170302,0.00277221,0.999073,0.982965,1.96085,1.01531,0.820662,0.983126
45,snr_high,1667,1.04294,0.0111737,0.893857,1.55543,0.542727,1.57013,0.96388,0.939931,-1.21966,0.00544623,0.00713538,0.0313601,1.01454,0.984797,1.57348,0.98181,0.808636,0.970579
45,mchirp_low,2500,1.26785,0.0151234,0.943252,1.5702,0.577456,1.56991,0.734663,0.846298,0.722574,0.00700635,-0.183993,-0.00777842,1.03444,0.971764,0.996754,1.00226,0.829981,0.997376
