epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
15,snr_high,1667,1.83745,0.0183214,1.02938,1.25891,1.56376,0.902766,0.838841,-1.84489,0.326903,0.0308897,1.06414,1.00497,1.57253,0.501913,0.806465
15,mchirp_low,2500,1.80299,0.0215975,1.00062,1.26927,1.55274,0.551522,0.746906,0.698754,0.302471,-0.00152472,1.05804,0.937196,0.948463,0.476914,0.824471
15,mchirp_high,2500,2.59973,0.0184254,0.937701,1.24427,1.5748,0.420663,0.831555,0.732197,0.323388,-0.00485342,1.10258,0.991781,0.925893,0.500677,0.803131
15,merger_early,2500,2.12821,0.0177447,0.975407,1.23879,1.54972,0.84259,0.353629,0.704961,0.323578,0.0239851,0.971166,0.91601,0.95085,0.441034,0.82159
15,merger_late,2500,2.27452,0.0222781,0.962917,1.27474,1.57782,0.835235,-0.012813,0.725923,0.301749,-0.0304507,0.978095,1.26977,0.92381,0.531308,0.810134
15,q_low,1667,2.12275,0.0192114,0.943102,1.259,1.55024,0.61577,0.809807,0.729449,0.312108,0.0175645,1.0931,0.970121,0.955986,0.486725,0.827577
15,q_mid,1666,2.08117,0.0202899,0.951417,1.25264,1.52981,0.829065,0.782448,0.73433,0.312967,0.0239718,1.02789,0.961891,0.922019,0.493204,0.814879
15,q_high,1667,2.4001,0.0205331,1.01296,1.25867,1.61123,0.843178,0.77463,0.682033,0.313509,-0.0509211,0.969871,0.962612,0.933675,0.486592,0.804395
15,q_low_mchirp_low,1241,1.99743,0.0197304,0.952647,1.27831,1.55533,0.24239,0.800879,0.727305,0.301021,-0.000137343,1.19324,0.962403,0.951667,0.479506,0.830421
15,q_low_mchirp_high,426,2.48783,0.0176996,0.915296,1.20273,1.53541,-1.73251,0.836222,0.735731,0.345666,0.0659094,1.74347,0.993032,0.968362,0.509062,0.817703
15,q_high_mchirp_low,544,1.60966,0.0244652,1.08301,1.26755,1.62918,0.691166,0.657332,0.626967,0.304433,-0.0622599,0.918444,0.883391,0.945268,0.463332,0.782939
15,q_high_mchirp_high,1123,2.783,0.0186284,0.979021,1.25436,1.60254,0.360523,0.828748,0.707606,0.317957,-0.0456385,1.136,0.994924,0.927017,0.497594,0.810432
