epoch,kappa_sky_position,loss,mae_coa_phase,mae_mchirp,mae_merger_time,mae_snr,r2_coa_phase,r2_mchirp,r2_merger_time,r2_snr,std_ratio_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,val_kappa_sky_position,val_loss,val_mae_coa_phase,val_mae_mchirp,val_mae_merger_time,val_mae_snr,val_r2_coa_phase,val_r2_mchirp,val_r2_merger_time,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_snr,val_weight_coa_phase,val_weight_mchirp,val_weight_merger_time,val_weight_sky_position,val_weight_snr,weight_coa_phase,weight_mchirp,weight_merger_time,weight_sky_position,weight_snr
0,0.22194163501262665,4.359828472137451,0.7295432686805725,0.9644261002540588,0.27578166127204895,1.2576526403427124,-0.5511525273323059,-0.4265782833099365,-0.29800355434417725,-3.125291347503662,0.7376459836959839,0.6537615060806274,0.5448065996170044,1.803014874458313,0.13439138233661652,5.246922016143799,0.6932262182235718,0.893979549407959,0.26806843280792236,2.458094358444214,-0.32965248823165894,-0.23583126068115234,-0.24296021461486816,-6.144022464752197,0.567307710647583,0.28039535880088806,0.22689862549304962,0.2681962251663208,1.0412482023239136,1.0413511991500854,1.0400900840759277,0.9671608209609985,1.0054881572723389,1.0206834077835083,1.0206292867660522,1.020022988319397,0.9839215278625488,1.0000272989273071
1,0.10005506128072739,3.2149157524108887,0.6355416178703308,0.7013611197471619,0.24985110759735107,0.661420464515686,-0.1914103627204895,0.19843816757202148,-0.07934355735778809,0.31318199634552,0.6498215794563293,0.710423469543457,0.5083410143852234,0.8168518543243408,0.10000195354223251,3.619596004486084,0.8138166666030884,0.8982494473457336,0.2424396574497223,0.8814115524291992,-1.0437573194503784,-0.20742404460906982,-0.10403978824615479,-0.1815929412841797,0.5027044415473938,0.657193124294281,0.4793173372745514,0.7464861273765564,1.1300584077835083,1.1431691646575928,1.1253162622451782,0.9015275239944458,1.0522805452346802,1.0864721536636353,1.0956894159317017,1.0823266506195068,0.9335697889328003,1.0281469821929932
2,0.1000606119632721,2.7539570331573486,0.6466856002807617,0.6775701642036438,0.1883719265460968,0.6158543229103088,-0.19454127550125122,0.26739561557769775,0.33256828784942627,0.40502673387527466,0.5999963283538818,0.7984126806259155,0.7040398120880127,0.9241235852241516,0.10000653564929962,7.363616943359375,0.8692949414253235,3.8679707050323486,0.4410404562950134,1.1140965223312378,-1.3324757814407349,-14.502704620361328,-2.199272632598877,-0.8370847702026367,0.3884868323802948,1.1546238660812378,0.2713521420955658,0.6649958491325378,1.2685918807983398,1.2960461378097534,1.2679213285446167,0.8172475099563599,1.1447917222976685,1.1999837160110474,1.2207469940185547,1.1954535245895386,0.8577695488929749,1.097458004951477
3,0.10018910467624664,1.9917224645614624,0.6380766034126282,0.5386929512023926,0.14424176514148712,0.51897132396698,-0.12380027770996094,0.5259301662445068,0.5817184448242188,0.5711612105369568,0.5047371983528137,0.8795360326766968,0.8685545325279236,0.9278022646903992,0.10001063346862793,4.475231170654297,0.8427143096923828,0.9839833378791809,0.4220008850097656,2.030374050140381,-1.2222659587860107,-0.33788561820983887,-1.9317543506622314,-4.2228851318359375,0.32037806510925293,0.8368527889251709,0.37120968103408813,0.5749083757400513,1.4727057218551636,1.5543444156646729,1.48712158203125,0.7278250455856323,1.3057401180267334,1.3703502416610718,1.4219894409179688,1.375252604484558,0.7703543901443481,1.2232073545455933
4,0.10059050470590591,1.0997943878173828,0.6217401027679443,0.4026837646961212,0.12093621492385864,0.4329860210418701,-0.05556708574295044,0.7263965606689453,0.7017806172370911,0.7004165649414062,0.46328258514404297,0.9265868067741394,0.9190088510513306,0.930374801158905,0.10007677227258682,4.886382102966309,0.7981787919998169,0.7161157131195068,0.36723652482032776,2.7198052406311035,-0.9528310298919678,0.2181415557861328,-1.276261329650879,-6.937870979309082,0.506697416305542,0.8077723979949951,0.44781139492988586,0.6164356470108032,1.7596935033798218,1.965386152267456,1.8143647909164429,0.6436537504196167,1.5648653507232666,1.617447018623352,1.7568973302841187,1.6462713479995728,0.6833613514900208,1.4321248531341553
5,0.10125859081745148,0.22107616066932678,0.5909561514854431,0.3346213400363922,0.10840126872062683,0.37635698914527893,0.05944138765335083,0.81214839220047,0.7596710920333862,0.7746849656105042,0.41828736662864685,0.9556625485420227,0.9430522918701172,0.9330456852912903,0.10096225887537003,1.0322325229644775,0.6921724677085876,0.43905743956565857,0.10895328223705292,0.9421669840812683,-0.3465856909751892,0.6789956092834473,0.7500427961349487,-0.26156187057495117,0.46622997522354126,0.8064806461334229,0.8706110715866089,0.6037740707397461,2.094243288040161,2.472198009490967,2.211951971054077,0.5811392664909363,1.8877969980239868,1.9297776222229004,2.215927839279175,2.007721185684204,0.6107595562934875,1.7227178812026978
6,0.10265840590000153,-0.547696053981781,0.5707515478134155,0.2771593928337097,0.09852980822324753,0.36723724007606506,0.11691039800643921,0.8704833388328552,0.7992200255393982,0.7854779958724976,0.432486355304718,0.9617913961410522,0.9399082660675049,0.9478294253349304,0.10228804498910904,1.5054017305374146,0.6777728199958801,0.924524188041687,0.14080899953842163,0.8923686742782593,-0.24368762969970703,-0.02193903923034668,0.6002323031425476,-0.08906209468841553,0.48464009165763855,0.8226200938224792,0.9164547324180603,0.8133839964866638,2.464698314666748,3.0906691551208496,2.6950528621673584,0.5337212681770325,2.2678732872009277,2.2828617095947266,2.774390935897827,2.4470162391662598,0.5562576651573181,2.077312469482422
7,0.11251013725996017,-1.219792127609253,0.5465086698532104,0.2666463255882263,0.09439624845981598,0.3648841977119446,0.18333572149276733,0.8805651068687439,0.8160423636436462,0.7882760763168335,0.4501851201057434,0.9693018794059753,0.9452085494995117,0.950321614742279,0.10401569306850433,2.062753915786743,0.6623969674110413,0.6638627052307129,0.11270127445459366,1.4603872299194336,-0.19005995988845825,0.35737162828445435,0.7126685976982117,-1.6057922840118408,0.3492652177810669,0.8275196552276611,0.8585038781166077,0.5484117269515991,2.8794713020324707,3.8170628547668457,3.281135082244873,0.4974270462989807,2.709097146987915,2.6805591583251953,3.4465878009796143,2.980299949645996,0.5146840810775757,2.4881742000579834
8,0.11176024377346039,-1.856892466545105,0.5335173606872559,0.24873706698417664,0.08970115333795547,0.34922102093696594,0.20986753702163696,0.8955000042915344,0.834805965423584,0.8065442442893982,0.48118874430656433,0.9712542295455933,0.9530912637710571,0.9469735622406006,0.10519727319478989,1.8132156133651733,0.6767425537109375,0.506039023399353,0.1247745156288147,1.4392619132995605,-0.2530250549316406,0.5649999380111694,0.6485524773597717,-1.586939811706543,0.4055003523826599,0.8539190888404846,0.8075909614562988,0.48061221837997437,3.310976028442383,4.680206775665283,3.992544174194336,0.469565212726593,3.225271701812744,3.1136960983276367,4.242917060852051,3.627143621444702,0.4828003942966461,2.9661333560943604
9,0.12860007584095,-2.4098050594329834,0.5212936997413635,0.25201159715652466,0.09409723430871964,0.33606719970703125,0.23418569564819336,0.8935809135437012,0.8196921944618225,0.8198703527450562,0.5080075263977051,0.9751452207565308,0.973922073841095,0.9404050707817078,0.10902494192123413,2.224219560623169,0.6960289478302002,0.5325855612754822,0.11782006919384003,1.4824650287628174,-0.39333319664001465,0.5932852029800415,0.7230490446090698,-1.6475281715393066,0.586949348449707,0.7838538289070129,0.8632388114929199,0.5532099604606628,3.746682643890381,5.657580852508545,4.851212501525879,0.4483129382133484,3.830557346343994,3.554373264312744,5.156266689300537,4.4097771644592285,0.45840293169021606,3.533123731613159
