epoch,loss,mae_coa_phase,mae_declination,mae_mchirp,mae_merger_time,mae_ra,mae_snr,r2_coa_phase,r2_declination,r2_mchirp,r2_merger_time,r2_ra,r2_snr,std_ratio_coa_phase,std_ratio_declination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_ra,std_ratio_snr,val_loss,val_mae_coa_phase,val_mae_declination,val_mae_mchirp,val_mae_merger_time,val_mae_ra,val_mae_snr,val_r2_coa_phase,val_r2_declination,val_r2_mchirp,val_r2_merger_time,val_r2_ra,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_declination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_ra,val_std_ratio_snr,val_weight_coa_phase,val_weight_declination,val_weight_mchirp,val_weight_merger_time,val_weight_ra,val_weight_snr,weight_coa_phase,weight_declination,weight_mchirp,weight_merger_time,weight_ra,weight_snr
10,-7.640076160430908,0.6351096034049988,0.1702948957681656,0.16034597158432007,0.2510354518890381,0.6363372206687927,0.2895258963108063,0.0008344352245330811,0.12456709146499634,0.9535473585128784,-0.00362551212310791,-0.0002969503402709961,0.8665294647216797,0.06448850780725479,0.35536786913871765,0.9767451882362366,0.062390152364969254,0.07406080514192581,0.934900164604187,-3.2133288383483887,0.6380561590194702,0.17939844727516174,0.7827661037445068,0.24681925773620605,0.6376397609710693,0.477975457906723,-0.014546692371368408,0.018665075302124023,-0.23118221759796143,-0.002122163772583008,-0.01943361759185791,0.6196867227554321,0.10938773304224014,0.3216429054737091,1.2418327331542969,0.022293010726571083,0.06571650505065918,0.8807390928268433,3.8471131324768066,8.177186012268066,8.783875465393066,7.672667503356934,3.8466174602508545,7.307524681091309,3.789938449859619,7.479721546173096,8.023621559143066,7.0733256340026855,3.7901451587677,6.775253772735596
11,-8.220049858093262,0.634771466255188,0.1697739213705063,0.15273499488830566,0.2511061131954193,0.6361029148101807,0.274786114692688,0.0018365979194641113,0.1280280351638794,0.9589585661888123,-0.003908395767211914,0.0014995932579040527,0.8813700675964355,0.057346805930137634,0.35795852541923523,0.9796484708786011,0.06494525074958801,0.06226136535406113,0.9405096769332886,-0.7070609331130981,0.6360491514205933,0.18002620339393616,0.3749486804008484,0.24726000428199768,0.6359888315200806,1.286693811416626,-0.0075299739837646484,-0.026577353477478027,0.7633020281791687,-0.004076480865478516,-0.0025005340576171875,-1.2140517234802246,0.057846859097480774,0.36296775937080383,0.8822715282440186,0.02690930664539337,0.045414555817842484,0.5131980180740356,3.925567150115967,9.780946731567383,10.560323715209961,9.004855155944824,3.9243016242980957,8.554516792297363,3.8896210193634033,8.963274002075195,9.65369987487793,8.329806327819824,3.8892669677734375,7.930731773376465
12,-8.799542427062988,0.634160578250885,0.16898401081562042,0.15002821385860443,0.2507210969924927,0.6358307600021362,0.24668096005916595,0.0030767321586608887,0.1346150040626526,0.9613099098205566,-0.0014319419860839844,0.0020085573196411133,0.9030748009681702,0.06259980797767639,0.36968865990638733,0.9820941686630249,0.052817001938819885,0.06071874499320984,0.9512012600898743,4.314013481140137,0.6602810621261597,0.17743425071239471,0.4126858115196228,0.2468705177307129,0.6498024463653564,1.691489577293396,-0.14810413122177124,0.03560054302215576,0.7432581186294556,-0.0005886554718017578,-0.08142620325088501,-2.4816219806671143,0.1032569482922554,0.3747149109840393,1.2704428434371948,0.020255081355571747,0.2026147097349167,0.3494904041290283,3.9721271991729736,11.653221130371094,12.659704208374023,10.479806900024414,3.9688658714294434,10.116057395935059,3.9513766765594482,10.698041915893555,11.5984468460083,9.738261222839355,3.9493231773376465,9.345375061035156
13,-9.396971702575684,0.6336774826049805,0.16755957901477814,0.12811033427715302,0.25083863735198975,0.6352351903915405,0.20036740601062775,0.0052454471588134766,0.14991742372512817,0.9721366763114929,-6.23464584350586e-05,0.004076361656188965,0.9364461898803711,0.06021926924586296,0.3841983377933502,0.9858183860778809,0.019377367570996284,0.060395557433366776,0.9683747291564941,-1.9677575826644897,0.6402022242546082,0.18295730650424957,0.25219714641571045,0.24666492640972137,0.638858437538147,1.080836534500122,-0.025988757610321045,-0.03279221057891846,0.8549747467041016,0.00015747547149658203,-0.018658220767974854,-0.46963274478912354,0.07126761972904205,0.36236321926116943,1.1148872375488281,0.023447265848517418,0.12003788352012634,0.9852379560470581,3.989008665084839,12.707886695861816,13.928004264831543,11.27382755279541,3.985189437866211,11.193757057189941,3.9807229042053223,12.175485610961914,13.281637191772461,10.874079704284668,3.9776771068573,10.643775939941406
14,-9.779678344726562,0.6327742338180542,0.16669826209545135,0.11895067989826202,0.25078579783439636,0.6345622539520264,0.17389629781246185,0.007162511348724365,0.15706336498260498,0.9771352410316467,-0.00019359588623046875,0.0062028467655181885,0.9518736004829407,0.06824705004692078,0.39235320687294006,0.9884563088417053,0.026921076700091362,0.06417782604694366,0.9754804968833923,-7.974069118499756,0.6367790699005127,0.171559676527977,0.18226490914821625,0.24668312072753906,0.635932445526123,0.41408976912498474,-0.008695006370544434,0.10353684425354004,0.9081389307975769,0.00011438131332397461,-0.0035187602043151855,0.7128171324729919,0.08253501355648041,0.3701333701610565,0.928638219833374,0.013546310365200043,0.05446590483188629,0.9514803290367126,4.003732681274414,13.854344367980957,15.360600471496582,12.112241744995117,4.000135898590088,12.474152565002441,3.997265338897705,13.275736808776855,14.639533996582031,11.693395614624023,3.993056297302246,11.830606460571289
15,-10.105486869812012,0.6320924162864685,0.16496112942695618,0.1143866628408432,0.2508895695209503,0.6345925331115723,0.15862175822257996,0.00894811749458313,0.1715657114982605,0.9788053035736084,-0.0008157491683959961,0.006033897399902344,0.9597782492637634,0.0740702897310257,0.4021933674812317,0.9898689985275269,0.03818211704492569,0.06596649438142776,0.980064332485199,6.230959892272949,0.6493504047393799,0.16856518387794495,0.2964021861553192,0.24684548377990723,0.6481054425239563,1.5704498291015625,-0.08394378423690796,0.12945455312728882,0.774817705154419,-0.0006365776062011719,-0.06926167011260986,-1.8190326690673828,0.1639874428510666,0.4174860417842865,1.1473346948623657,0.018455542623996735,0.24561595916748047,0.789811372756958,4.017232894897461,15.100133895874023,16.93666648864746,12.991025924682617,4.010309219360352,13.904991149902344,4.010717868804932,14.472260475158691,16.142257690429688,12.549381256103516,4.00606632232666,13.189167976379395
16,-10.428101539611816,0.6315252184867859,0.16395753622055054,0.10986980050802231,0.2508283853530884,0.6340572834014893,0.14469484984874725,0.010028660297393799,0.17917168140411377,0.9806020855903625,-0.0002924203872680664,0.007188171148300171,0.9665894508361816,0.08490730077028275,0.41270360350608826,0.9892483353614807,0.033175043761730194,0.07263364642858505,0.9826880693435669,-2.5729737281799316,0.6390537023544312,0.1737498641014099,0.28455615043640137,0.24679717421531677,0.6367962956428528,0.8629074096679688,-0.019071578979492188,0.04717940092086792,0.8453086018562317,-0.0002841949462890625,-0.007377505302429199,-0.0062084197998046875,0.08882460743188858,0.4661133289337158,1.1185274124145508,0.02031833678483963,0.08056982606649399,1.0100657939910889,4.027872085571289,16.447853088378906,18.6708927154541,13.906761169433594,4.018812656402588,15.501225471496582,4.023041248321533,15.77054500579834,17.7993106842041,13.447924613952637,4.0144124031066895,14.705708503723145
17,-10.708304405212402,0.6308220624923706,0.16251489520072937,0.11151546239852905,0.25079798698425293,0.633587658405304,0.13422267138957977,0.011687219142913818,0.18956273794174194,0.9799864888191223,0.00025403499603271484,0.008585721254348755,0.9709860682487488,0.09053700417280197,0.4266183078289032,0.9905824065208435,0.024503372609615326,0.07368495315313339,0.985604465007782,-6.607659339904785,0.6365874409675598,0.17235203087329865,0.20656812191009521,0.24668104946613312,0.6363680362701416,0.5220110416412354,-0.00885152816772461,0.06433981657028198,0.8916619420051575,0.000364840030670166,-0.005827486515045166,0.567900538444519,0.07617291808128357,0.3682842254638672,0.906853973865509,0.0177775789052248,0.06666556745767593,0.8659103512763977,4.037939548492432,17.905229568481445,20.085529327392578,14.848718643188477,4.026871204376221,17.248720169067383,4.032688140869141,17.1729679107666,19.54690933227539,14.377267837524414,4.023596286773682,16.38033676147461
18,-10.941064834594727,0.6295468211174011,0.1610518991947174,0.10695873200893402,0.2506328523159027,0.6331526041030884,0.12841461598873138,0.014769524335861206,0.20316582918167114,0.9815506935119629,-0.00017952919006347656,0.009196758270263672,0.9736368656158447,0.0999651774764061,0.43538984656333923,0.99037766456604,0.030642667785286903,0.08236461877822876,0.9877669811248779,-3.467379093170166,0.6461760997772217,0.1686374992132187,0.254810631275177,0.24672508239746094,0.6385794878005981,0.7157783508300781,-0.06099337339401245,0.11689627170562744,0.862966001033783,0.00028210878372192383,-0.013622760772705078,0.2540379762649536,0.14180026948451996,0.39876651763916016,1.0010452270507812,0.016889186576008797,0.10617101192474365,0.9043089151382446,4.0507049560546875,19.474544525146484,20.085529327392578,15.807806015014648,4.033141613006592,19.159164428710938,4.044718265533447,18.683231353759766,20.085500717163086,15.326563835144043,4.030036449432373,18.204614639282227
19,-11.105178833007812,0.6279613971710205,0.15899574756622314,0.10788528621196747,0.25064465403556824,0.6325322985649109,0.12292706221342087,0.01852428913116455,0.2177748680114746,0.9812462329864502,0.0003268718719482422,0.010728657245635986,0.9760706424713135,0.1128128170967102,0.4531641900539398,0.9899662137031555,0.030995717272162437,0.08898507803678513,0.987550675868988,17.346654891967773,0.680913507938385,0.18555457890033722,0.21406516432762146,0.2471315860748291,0.653261661529541,1.8612943887710571,-0.263546347618103,-0.11769652366638184,0.891551673412323,-0.004866600036621094,-0.0989072322845459,-2.800311326980591,0.21130511164665222,0.48202526569366455,1.0611259937286377,0.020403869450092316,0.29770493507385254,0.8746984601020813,4.065435409545898,20.085529327392578,20.085529327392578,16.770139694213867,4.039869785308838,20.085529327392578,4.059598445892334,19.973724365234375,20.085500717163086,16.300140380859375,4.035940647125244,19.876575469970703
20,-11.250428199768066,0.6255081295967102,0.1560894101858139,0.09680763632059097,0.2508104741573334,0.631510317325592,0.10526075959205627,0.024941295385360718,0.24378061294555664,0.9849780201911926,0.0004253983497619629,0.013917267322540283,0.9821563959121704,0.12221172451972961,0.4681585133075714,0.9920415282249451,0.027171695604920387,0.08854101598262787,0.9916710257530212,-7.724343776702881,0.6376014947891235,0.17420241236686707,0.1839410662651062,0.2467454969882965,0.6361817121505737,0.4209434390068054,-0.016325652599334717,0.054772913455963135,0.9087170362472534,0.00012832880020141602,-0.008256196975708008,0.7003010511398315,0.1232789009809494,0.4290614724159241,0.9947736263275146,0.01772594451904297,0.08479617536067963,0.9801541566848755,4.0788893699646,20.085529327392578,20.085529327392578,17.255634307861328,4.046198844909668,20.085529327392578,4.072329044342041,20.085500717163086,20.085500717163086,17.01227378845215,4.043006420135498,20.085500717163086
21,-11.325336456298828,0.6234636902809143,0.15387257933616638,0.0931035578250885,0.2505824863910675,0.6306003928184509,0.0939793586730957,0.029553860425949097,0.26219409704208374,0.9862940907478333,0.0006941556930541992,0.016221165657043457,0.9859766364097595,0.13471423089504242,0.48847267031669617,0.9931121468544006,0.025526657700538635,0.09566038846969604,0.9926260113716125,-7.366640567779541,0.6422750353813171,0.20641973614692688,0.18601711094379425,0.2467200756072998,0.6371683478355408,0.43316978216171265,-0.03870689868927002,-0.39838504791259766,0.9085848331451416,0.00025475025177001953,-0.012693524360656738,0.6870460510253906,0.14478911459445953,0.4241437613964081,0.9821340441703796,0.018445607274770737,0.09786650538444519,0.9553099274635315,4.095728874206543,20.085529327392578,20.085529327392578,17.750812530517578,4.053686141967773,20.085529327392578,4.088747024536133,20.085500717163086,20.085500717163086,17.50249671936035,4.050760269165039,20.085500717163086
22,-11.36811637878418,0.6211244463920593,0.1515837460756302,0.09033945947885513,0.2507457435131073,0.6298274397850037,0.09020116180181503,0.03543207049369812,0.27834635972976685,0.9870553016662598,0.0008376240730285645,0.0176602303981781,0.9871014356613159,0.14671187102794647,0.5019763708114624,0.9927685260772705,0.02165118232369423,0.09892614930868149,0.992912769317627,-7.478188991546631,0.6391555070877075,0.1683758795261383,0.22662559151649475,0.24669161438941956,0.6365401148796082,0.40782198309898376,-0.027568280696868896,0.1041107177734375,0.8558827638626099,0.000361025333404541,-0.012681722640991211,0.7210739850997925,0.14256654679775238,0.5489733815193176,1.0217993259429932,0.018385879695415497,0.0930318683385849,0.9530834555625916,4.118086338043213,20.085529327392578,20.085529327392578,18.254899978637695,4.061432361602783,20.085529327392578,4.108608722686768,20.085500717163086,20.085500717163086,18.009519577026367,4.058055400848389,20.085500717163086
23,-11.368119239807129,0.6184656023979187,0.1501173973083496,0.09133408218622208,0.2506221532821655,0.6288813948631287,0.0953725278377533,0.041943877935409546,0.2912890911102295,0.9869148135185242,0.0006264448165893555,0.020476043224334717,0.9852503538131714,0.16040076315402985,0.5187278389930725,0.9923669695854187,0.02841363474726677,0.10546019673347473,0.9922835230827332,-6.432923316955566,0.6488724946975708,0.17961600422859192,0.18794845044612885,0.2466859370470047,0.638438880443573,0.5137991905212402,-0.08235454559326172,-0.019461989402770996,0.9045628905296326,0.00038307905197143555,-0.021044492721557617,0.5718573927879333,0.19270455837249756,0.49641719460487366,1.0060794353485107,0.020412851125001907,0.12495604902505875,0.9884968996047974,4.144546031951904,20.085529327392578,20.085529327392578,18.759197235107422,4.072279453277588,20.085529327392578,4.13112735748291,20.085500717163086,20.085500717163086,18.505311965942383,4.067718029022217,20.085500717163086
24,-11.422270774841309,0.6153241991996765,0.14796026051044464,0.08985897153615952,0.2505946457386017,0.6277530193328857,0.08805377036333084,0.04914030432701111,0.3085264563560486,0.9871300458908081,0.0011907219886779785,0.022731542587280273,0.987868070602417,0.17701974511146545,0.5304394960403442,0.9930263757705688,0.026704847812652588,0.11426419019699097,0.9944317936897278,-6.106841087341309,0.643385648727417,0.17647641897201538,0.19449399411678314,0.2467818707227707,0.6372920274734497,0.5407296419143677,-0.0505298376083374,0.01821160316467285,0.9031661748886108,-0.00024890899658203125,-0.015780150890350342,0.5328813791275024,0.19148199260234833,0.4979272782802582,0.9612368941307068,0.020255081355571747,0.11532972007989883,0.9293702244758606,4.176020622253418,20.085529327392578,20.085529327392578,19.263530731201172,4.083215713500977,20.085529327392578,4.162357807159424,20.085500717163086,20.085500717163086,19.005189895629883,4.078222274780273,20.085500717163086
25,-11.49403190612793,0.6106526851654053,0.14440131187438965,0.08349192887544632,0.25059476494789124,0.6262455582618713,0.08006938546895981,0.060732752084732056,0.3387768268585205,0.9888715744018555,0.0012085437774658203,0.02669680118560791,0.9896711707115173,0.19115965068340302,0.5472184419631958,0.9936960935592651,0.021880658343434334,0.11910321563482285,0.9938940405845642,-7.889042854309082,0.6402448415756226,0.16934823989868164,0.18977990746498108,0.24671292304992676,0.6375324130058289,0.4099407196044922,-0.03529167175292969,0.08503216505050659,0.9039062857627869,0.00019305944442749023,-0.016530275344848633,0.7232016324996948,0.18029819428920746,0.5341452956199646,0.9971367716789246,0.01972316764295101,0.11894284188747406,0.952265202999115,4.201234340667725,20.085529327392578,20.085529327392578,19.517898559570312,4.091384410858154,20.085529327392578,4.187897682189941,20.085500717163086,20.085500717163086,19.389741897583008,4.0867462158203125,20.085500717163086
26,-11.525420188903809,0.607866644859314,0.14289548993110657,0.08423788845539093,0.2504328787326813,0.6252363920211792,0.07424472272396088,0.06718680262565613,0.3516015410423279,0.9886749982833862,0.0013642311096191406,0.029279083013534546,0.9911666512489319,0.20509609580039978,0.5627202987670898,0.9937083125114441,0.025361886247992516,0.1264883130788803,0.9949938654899597,-7.841672420501709,0.644034743309021,0.17106549441814423,0.18970420956611633,0.24672511219978333,0.6378113031387329,0.4113931655883789,-0.04966235160827637,0.06765788793563843,0.9078364968299866,-0.0002630949020385742,-0.01638162136077881,0.7153695821762085,0.20572520792484283,0.5432124733924866,0.9883808493614197,0.019271861761808395,0.12173520028591156,0.9714277982711792,4.23031759262085,20.085529327392578,20.085529327392578,19.777833938598633,4.102035999298096,20.085529327392578,4.216815948486328,20.085500717163086,20.085500717163086,19.647668838500977,4.0972113609313965,20.085500717163086
27,-11.547539710998535,0.6037336587905884,0.14094360172748566,0.08154505491256714,0.25070202350616455,0.6242020726203918,0.07647638022899628,0.07586005330085754,0.36666393280029297,0.9893524050712585,0.0013935565948486328,0.03143259882926941,0.9906273484230042,0.22402261197566986,0.5745112895965576,0.9937596321105957,0.023606128990650177,0.1306057572364807,0.9952548146247864,-7.866706848144531,0.6415212154388428,0.1774929016828537,0.18930193781852722,0.24672400951385498,0.6371002197265625,0.40746062994003296,-0.04061633348464966,-0.023834705352783203,0.9032534956932068,-0.00027620792388916016,-0.015389084815979004,0.7266454696655273,0.20570841431617737,0.5332640409469604,0.9402205348014832,0.01805892586708069,0.12098246812820435,0.9365522861480713,4.264679431915283,20.085529327392578,20.085529327392578,20.043819427490234,4.111983776092529,20.085529327392578,4.248073577880859,20.085500717163086,20.085500717163086,19.90995216369629,4.107412815093994,20.085500717163086
28,-11.557604789733887,0.6004572510719299,0.14024651050567627,0.08346109837293625,0.2506088614463806,0.6232032179832458,0.07709044218063354,0.08388447761535645,0.37271350622177124,0.988869845867157,0.0015832781791687012,0.03385370969772339,0.9904443025588989,0.23609937727451324,0.5778958201408386,0.9935774803161621,0.023500094190239906,0.13721419870853424,0.9940566420555115,-7.831465244293213,0.6441053152084351,0.17838594317436218,0.1860872507095337,0.2466951608657837,0.6385056972503662,0.4080807566642761,-0.052819669246673584,-0.03645622730255127,0.9055216312408447,0.00019222497940063477,-0.02135378122329712,0.7222617864608765,0.22867995500564575,0.5621922612190247,0.9481205344200134,0.020336372777819633,0.13168931007385254,0.9651447534561157,4.3032636642456055,20.085529327392578,20.085529327392578,20.085529327392578,4.123857021331787,20.085529327392578,4.285896301269531,20.085500717163086,20.085500717163086,20.082164764404297,4.119081974029541,20.085500717163086
