epoch,loss,mae_mchirp,mae_merger_time,mae_q,mae_snr,r2_mchirp,r2_merger_time,r2_q,r2_snr,std_ratio_mchirp,std_ratio_merger_time,std_ratio_q,std_ratio_snr,val_loss,val_mae_mchirp,val_mae_merger_time,val_mae_q,val_mae_snr,val_r2_mchirp,val_r2_merger_time,val_r2_q,val_r2_snr,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_q,val_std_ratio_snr,val_weight_mchirp,val_weight_merger_time,val_weight_q,val_weight_snr,weight_mchirp,weight_merger_time,weight_q,weight_snr
0,1.5317875146865845,1.2871332168579102,0.28552332520484924,0.2585504949092865,1.1407808065414429,-4.474161148071289,-0.41960203647613525,-0.8189107179641724,-1.454552173614502,2.1153452396392822,0.6385083794593811,0.8954242467880249,1.2620409727096558,0.527120053768158,0.8428274989128113,0.24665188789367676,0.20413653552532196,0.8130602836608887,-0.05903160572052002,-0.009491324424743652,-0.08082139492034912,0.05195939540863037,0.20029988884925842,0.1497126817703247,0.22080804407596588,0.2881309688091278,1.0200273990631104,1.2181675434112549,1.2188901901245117,1.0618451833724976,0.9992934465408325,1.1061716079711914,1.1064355373382568,1.013979434967041
1,0.24117007851600647,0.8236935138702393,0.258531391620636,0.2248402088880539,0.7582694888114929,-0.038765907287597656,-0.12534737586975098,-0.338057279586792,0.12232726812362671,0.6097654104232788,0.43153753876686096,0.617653489112854,0.7841783761978149,-0.21322119235992432,0.7257640957832336,0.2258344441652298,0.21031276881694794,0.6741459369659424,0.21372675895690918,0.15021562576293945,-0.13757359981536865,0.2975424528121948,0.4500555396080017,0.227880597114563,0.28254449367523193,0.530888020992279,1.099807858467102,1.4822427034378052,1.4836618900299072,1.244450569152832,1.0568352937698364,1.3466073274612427,1.3477613925933838,1.1463512182235718
2,-0.4448629915714264,0.7682854533195496,0.21530994772911072,0.21326033771038055,0.6625284552574158,0.08588039875030518,0.18588155508041382,-0.1783052682876587,0.31881219148635864,0.6677963137626648,0.5371615290641785,0.49979203939437866,0.8293116688728333,-0.5516782999038696,0.6616537570953369,0.14469881355762482,0.20028796792030334,0.9185091853141785,0.32649052143096924,0.5909004211425781,-0.02912580966949463,-0.17822158336639404,0.5401594638824463,0.692940354347229,0.35513344407081604,0.7832204103469849,1.213410496711731,1.8057630062103271,1.804596185684204,1.486222267150879,1.1541796922683716,1.6389952898025513,1.639660120010376,1.3611866235733032
3,-1.1496230363845825,0.6978711485862732,0.15945585072040558,0.2093082219362259,0.6007823348045349,0.23433363437652588,0.5142524242401123,-0.1302884817123413,0.43973881006240845,0.7027277946472168,0.7678703665733337,0.46688634157180786,0.8311014175415039,-1.340856671333313,0.5376855134963989,0.11703039705753326,0.21728110313415527,0.7943867444992065,0.5360345840454102,0.7133015394210815,-0.25524723529815674,0.10615313053131104,0.7010052800178528,0.870871901512146,0.3204183578491211,0.8518828749656677,1.3668558597564697,2.2040836811065674,2.191828489303589,1.7845121622085571,1.2865736484527588,1.9994313716888428,1.9930942058563232,1.630246877670288
4,-1.854293704032898,0.5862559676170349,0.14178478717803955,0.2045457363128662,0.5764028429985046,0.44301551580429077,0.6054253578186035,-0.08790743350982666,0.47795748710632324,0.788799524307251,0.8370584845542908,0.48660808801651,0.8621394038200378,-2.360158920288086,0.4792049527168274,0.11036767065525055,0.2030588835477829,0.5006762742996216,0.5872112512588501,0.7344421744346619,-0.1108238697052002,0.6039371490478516,0.7220872640609741,0.9375101923942566,0.3663683831691742,0.8778217434883118,1.580902338027954,2.6876072883605957,2.6582789421081543,2.1178793907165527,1.4673948287963867,2.4391331672668457,2.4190866947174072,1.947848916053772
5,-2.5476906299591064,0.49702948331832886,0.129011332988739,0.19648629426956177,0.52005535364151,0.5895446538925171,0.6696816682815552,0.005584895610809326,0.5772078037261963,0.8655452132225037,0.8833722472190857,0.4517729580402374,0.8649139404296875,-2.9410743713378906,0.48418569564819336,0.10881950706243515,0.191468745470047,0.4407213628292084,0.6602342128753662,0.7493717670440674,0.029108166694641113,0.6920863389968872,0.8066952228546143,0.866062343120575,0.38163521885871887,0.8966950178146362,1.8657251596450806,3.2747483253479004,2.718282461166382,2.529601573944092,1.7198421955108643,2.972966432571411,2.7149524688720703,2.326493978500366
6,-3.086881399154663,0.4332381784915924,0.12128838896751404,0.19660255312919617,0.48514023423194885,0.6824924945831299,0.7086415886878967,-0.0038393735885620117,0.628899335861206,0.8962070345878601,0.8932086825370789,0.4926362633705139,0.8747186064720154,-3.1028969287872314,0.395055890083313,0.11860276758670807,0.18624956905841827,0.6211341023445129,0.76348876953125,0.7254562973976135,0.07259440422058105,0.43287521600723267,0.8258798122406006,0.8974125981330872,0.42217832803726196,0.874026894569397,2.2234442234039307,3.986708164215088,2.718282461166382,3.0072922706604004,2.036728858947754,3.621188163757324,2.718285083770752,2.7670536041259766
7,-3.5866425037384033,0.3737766742706299,0.11335466057062149,0.19013342261314392,0.4757307767868042,0.7577987909317017,0.7429036498069763,0.062201619148254395,0.6443009376525879,0.9142854809761047,0.90472811460495,0.4553664028644562,0.8857167363166809,-3.8024940490722656,0.37714844942092896,0.09024424105882645,0.17906518280506134,0.4814406931400299,0.7642962336540222,0.8287546634674072,0.16320723295211792,0.6370506882667542,0.8574303388595581,0.8695328235626221,0.4101715087890625,0.8956820964813232,2.676859140396118,4.849197864532471,2.718282461166382,3.511770248413086,2.4442427158355713,4.406140327453613,2.718285083770752,3.273190498352051
8,-4.061153411865234,0.35217297077178955,0.10828622430562973,0.18627695739269257,0.45189809799194336,0.783507764339447,0.7645412683486938,0.10640054941177368,0.6772964000701904,0.9313316345214844,0.9255032539367676,0.44334274530410767,0.883739709854126,-4.437747001647949,0.287604957818985,0.08235176652669907,0.17699578404426575,0.4231686592102051,0.8481937646865845,0.8537569642066956,0.15796715021133423,0.7108284831047058,0.8798513412475586,0.9596375226974487,0.4587116241455078,0.8746854066848755,3.2134227752685547,5.892986297607422,2.718282461166382,4.069000720977783,2.9370155334472656,5.357276916503906,2.718285083770752,3.8027546405792236
9,-4.525892734527588,0.32654428482055664,0.09916742146015167,0.1852797418832779,0.43458935618400574,0.811505913734436,0.8024420142173767,0.11183494329452515,0.7032098770141602,0.9395338892936707,0.9193078875541687,0.45701491832733154,0.8836337924003601,-4.9316911697387695,0.2622878849506378,0.11621735244989395,0.1829313039779663,0.38580089807510376,0.8742541074752808,0.74056077003479,0.11365807056427002,0.7580013275146484,0.9387794733047485,0.9022217392921448,0.41386622190475464,0.8828633427619934,3.849517345428467,7.1613945960998535,2.718282461166382,4.6922407150268555,3.5266151428222656,6.510444641113281,2.718285083770752,4.373676300048828
10,-4.87955904006958,0.3047119379043579,0.09803394228219986,0.18215452134609222,0.44354984164237976,0.8329299092292786,0.8072145581245422,0.1440158486366272,0.68863844871521,0.9439102411270142,0.9253537654876709,0.45097804069519043,0.8990592360496521,-5.059280872344971,0.3356204330921173,0.07928577810525894,0.17858299612998962,0.44343408942222595,0.8352397084236145,0.8651852011680603,0.1620524525642395,0.6855518221855164,0.9461625218391418,0.9856545329093933,0.4463900625705719,0.9108784198760986,4.609605312347412,8.690144538879395,2.718282461166382,5.2121381759643555,4.22583532333374,7.9052019119262695,2.718285083770752,4.936007022857666
11,-5.301098823547363,0.28195637464523315,0.09312445670366287,0.18119953572750092,0.42977839708328247,0.852847158908844,0.825713038444519,0.14882826805114746,0.7088481783866882,0.9459205865859985,0.9304599165916443,0.4679757356643677,0.8993291854858398,-5.764233589172363,0.22467359900474548,0.08053252846002579,0.18062849342823029,0.38380977511405945,0.9062607288360596,0.8663840293884277,0.13987499475479126,0.761448323726654,0.9332829713821411,1.008072853088379,0.4588180184364319,0.9171352982521057,5.498249530792236,10.536955833435059,2.718282461166382,5.732178688049316,5.040213584899902,9.589254379272461,2.718285083770752,5.473418712615967
