epoch,subset,n,mae_mchirp,mae_q,mae_merger_time,mae_snr,r2_mchirp,r2_q,r2_merger_time,r2_snr,std_ratio_mchirp,std_ratio_q,std_ratio_merger_time,std_ratio_snr
55,mchirp_low,2500,0.867692,0.17731,0.0134772,0.889144,0.854953,0.0995147,0.898873,0.757589,1.04142,0.322526,0.979785,0.95502
55,mchirp_high,2500,1.17276,0.124677,0.0119495,0.854242,0.863961,0.194546,0.933839,0.783412,1.07269,0.609122,1.0041,0.93803
55,merger_early,2500,0.998445,0.152938,0.0123971,0.88328,0.960677,0.259201,0.681304,0.759579,1.02032,0.542795,1.03093,0.955276
55,merger_late,2500,1.04201,0.149049,0.0130297,0.860106,0.955044,0.254822,0.656171,0.781301,1.01503,0.579184,1.08089,0.937915
55,q_low,1667,1.0577,0.182346,0.0122834,0.863989,0.868783,-4.01225,0.924844,0.777114,1.06141,0.766296,0.991838,0.946229
55,q_mid,1666,0.921261,0.0956513,0.0131396,0.887013,0.956267,-1.96964,0.909449,0.762934,1.04799,1.55654,0.99323,0.953784
55,q_high,1667,1.08166,0.17495,0.0127174,0.864087,0.965572,-10.1695,0.914461,0.771541,1.02926,2.01484,0.99042,0.939803
55,q_low_mchirp_low,1241,1.01632,0.178381,0.012303,0.872865,0.722217,-3.97943,0.922783,0.773664,1.11116,0.603714,0.98635,0.941246
55,q_low_mchirp_high,426,1.17825,0.193896,0.0122264,0.838129,0.193638,-12.087,0.930892,0.787221,1.29149,0.941089,1.0083,0.960631
55,q_high_mchirp_low,544,0.709528,0.281924,0.0152434,0.861749,0.925494,-19.7186,0.860818,0.759443,0.941722,1.26864,0.952297,0.955144
55,q_high_mchirp_high,1123,1.26192,0.12313,0.0114937,0.865219,0.861854,-5.10659,0.93929,0.777156,1.11082,1.70828,1.00638,0.932567
60,full,5000,0.980548,0.149335,0.0129647,0.837097,0.960643,0.255998,0.912465,0.786434,1.00768,0.557022,0.993619,0.951159
60,snr_low,1667,1.41276,0.150912,0.0145991,0.867712,0.916381,0.234075,0.874526,-1.08001,0.992031,0.505816,0.979667,1.39559
60,snr_mid,1666,0.850185,0.148299,0.0122471,0.950832,0.977721,0.265614,0.927939,-1.23709,1.01393,0.580653,0.995137,1.79657
60,snr_high,1667,0.678621,0.148792,0.0120476,0.692814,0.98602,0.266001,0.934332,-0.308141,1.01636,0.581248,1.00608,1.2936
60,mchirp_low,2500,0.849977,0.174701,0.0137422,0.858023,0.862427,0.101827,0.894664,0.771239,1.03517,0.326991,0.983436,0.960239
60,mchirp_high,2500,1.11112,0.123968,0.0121872,0.81617,0.874179,0.187153,0.93031,0.801429,1.05527,0.621073,1.0036,0.941442
60,merger_early,2500,0.958903,0.150844,0.0124912,0.849384,0.963001,0.261755,0.670153,0.77496,1.01077,0.538451,1.01514,0.96034
60,merger_late,2500,1.00219,0.147825,0.0134383,0.824809,0.958304,0.249878,0.636918,0.797601,1.00457,0.575784,1.09974,0.942169
60,q_low,1667,0.962153,0.158833,0.0124787,0.828341,0.884435,-2.95914,0.923075,0.792474,1.05455,0.743321,0.994503,0.951959
60,q_mid,1666,0.901727,0.0947387,0.0133932,0.843948,0.959297,-1.96733,0.904655,0.782308,1.03977,1.53438,0.994661,0.958419
60,q_high,1667,1.07772,0.194399,0.0130225,0.839005,0.966136,-12.2572,0.90937,0.784289,1.01699,2.01806,0.991121,0.943242
60,q_low_mchirp_low,1241,0.933271,0.157106,0.0124963,0.839896,0.753327,-3.02171,0.921512,0.787476,1.10512,0.603014,0.990187,0.946328
60,q_low_mchirp_high,426,1.04629,0.163865,0.0124276,0.79468,0.303302,-8.69217,0.92763,0.807113,1.27913,0.938766,1.00764,0.967791
60,q_high_mchirp_low,544,0.764624,0.30282,0.0156168,0.847485,0.92102,-22.5804,0.852632,0.766022,0.93393,1.29231,0.955395,0.962471
60,q_high_mchirp_high,1123,1.22938,0.141878,0.0117658,0.834897,0.866021,-6.78613,0.935631,0.792769,1.09029,1.74931,1.00573,0.933957
65,full,5000,0.980138,0.14984,0.0126552,0.821554,0.960705,0.263532,0.917356,0.794125,1.00817,0.551043,0.989288,0.954823
65,snr_low,1667,1.42521,0.151714,0.0142963,0.808685,0.9158,0.235411,0.879732,-0.827917,0.999312,0.503402,0.975719,1.38299
65,snr_mid,1666,0.843541,0.148478,0.0120351,0.937457,0.978068,0.276336,0.931819,-1.17567,1.01244,0.574974,0.99093,1.80421
65,snr_high,1667,0.671579,0.149328,0.0116337,0.718591,0.986411,0.276486,0.939936,-0.414746,1.01237,0.571764,1.0013,1.30197
65,mchirp_low,2500,0.856972,0.176,0.0135048,0.832621,0.859488,0.10725,0.898943,0.783714,1.04862,0.327448,0.979689,0.961953
65,mchirp_high,2500,1.1033,0.12368,0.0118055,0.810488,0.876143,0.201586,0.935817,0.804395,1.04819,0.608904,0.998652,0.947616
65,merger_early,2500,0.963425,0.151751,0.0124402,0.832301,0.962659,0.266326,0.676182,0.783563,1.01287,0.533805,1.04267,0.963841
