epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
20,q_mid,1666,2.06843,0.0230636,1.2077,1.53674,0.572594,1.54507,0.814575,0.706874,0.567834,-0.0187791,-0.062908,0.0081529,0.834178,0.910088,0.87731,0.479848,0.477647,0.931995
20,q_high,1667,2.8316,0.0220594,1.19001,1.55652,0.57058,1.55826,0.791244,0.731401,0.56479,0.0119109,-0.0139919,0.000643195,0.777771,0.914348,0.880544,0.478687,0.467529,0.906322
20,q_low_mchirp_low,1241,2.08064,0.0240611,1.19126,1.60819,0.554787,1.55821,0.0364369,0.701512,0.574333,0.0072054,-0.0319237,0.00526849,1.0336,0.892355,0.878573,0.437855,0.466733,0.938336
20,q_low_mchirp_high,426,1.49872,0.0195942,1.23656,1.50819,0.551551,1.56567,-0.224178,0.780125,0.551955,0.0143907,0.0859511,0.0428132,1.35919,0.933989,0.886554,0.495091,0.463517,0.90226
20,q_high_mchirp_low,544,2.46578,0.0280594,1.13284,1.58062,0.581512,1.52463,0.221002,0.56802,0.597185,-0.0111055,-0.0311464,0.0255534,0.831847,0.832757,0.898127,0.480177,0.447467,0.950923
20,q_high_mchirp_high,1123,3.00881,0.0191529,1.2177,1.54485,0.565285,1.57455,0.271684,0.806986,0.549729,0.0230666,-0.00570577,-0.0117189,0.915756,0.942631,0.86918,0.476713,0.476423,0.882404
25,full,5000,2.14539,0.0202339,0.995509,1.57763,0.573777,1.55124,0.826036,0.77392,0.699006,-0.0153932,-0.0638454,0.0117674,0.910042,0.946662,0.927067,1.13305,0.525061,0.972672
25,snr_low,1667,3.29903,0.0249527,0.973221,1.54828,0.601225,1.53333,0.635239,0.651703,-1.55577,0.0251155,-0.175745,-0.0273381,0.760495,0.89109,1.47946,1.13872,0.46919,1.00484
25,snr_mid,1666,1.87541,0.0190448,1.05936,1.60446,0.555365,1.56365,0.886332,0.806451,-1.77773,-0.0577469,-0.0454665,0.0267052,0.929013,0.964884,1.90689,1.14274,0.541183,0.962602
25,snr_high,1667,1.26157,0.0167036,0.953983,1.58016,0.56473,1.55675,0.949559,0.861897,-1.5918,-0.01442,0.02338,0.0327711,1.01445,0.980429,1.60346,1.11747,0.558416,0.952182
25,mchirp_low,2500,1.81207,0.022662,1.00637,1.56735,0.578352,1.5472,0.474696,0.715856,0.686991,0.0112149,-0.100431,0.0103888,1.00889,0.918479,0.937922,1.13303,0.51259,0.984607
25,mchirp_high,2500,2.47871,0.0178059,0.984652,1.58791,0.569201,1.55528,0.397387,0.832144,0.710851,-0.0430519,-0.028551,0.0126441,1.06601,0.97287,0.915303,1.13274,0.537087,0.960745
25,merger_early,2500,2.14631,0.0176447,1.01093,1.57512,0.566767,1.55583,0.824385,0.337664,0.681618,-0.000937101,-0.0318559,0.0128018,0.915585,1.01956,0.935733,1.1337,0.514677,0.974374
25,merger_late,2500,2.14447,0.0228232,0.980086,1.58014,0.580786,1.54665,0.827648,-0.114921,0.715932,-0.0305723,-0.0975078,0.0106115,0.903691,1.25798,0.918517,1.13231,0.531778,0.97076
25,q_low,1667,1.71972,0.0204492,0.966796,1.54176,0.566394,1.53894,0.695072,0.7734,0.715026,0.0433439,-0.053972,0.0353176,1.02177,0.94294,0.931997,1.13079,0.524887,0.972003
25,q_mid,1666,2.04681,0.0206081,0.979691,1.61375,0.577786,1.54367,0.821082,0.76193,0.711044,-0.0960693,-0.0976949,0.0123007,0.959269,0.944563,0.925907,1.15898,0.531024,0.997525
25,q_high,1667,2.66958,0.0196448,1.04003,1.5774,0.577153,1.57111,0.801264,0.786225,0.670095,0.00193781,-0.0417563,-0.0131142,0.900513,0.952533,0.92358,1.10927,0.519348,0.947951
25,q_low_mchirp_low,1241,1.69746,0.0212617,0.966735,1.53577,0.570767,1.52744,0.344026,0.760741,0.712058,0.0703959,-0.103169,0.0354393,1.14255,0.933472,0.9315,1.12484,0.522365,0.976928
25,q_low_mchirp_high,426,1.78457,0.0180824,0.966973,1.55921,0.553657,1.57245,-0.804306,0.810922,0.723721,-0.0488839,0.0745116,0.0339983,1.62616,0.971452,0.933242,1.15176,0.531734,0.958382
25,q_high_mchirp_low,544,1.98274,0.0247417,1.09478,1.59376,0.586043,1.57368,0.51138,0.656997,0.622577,-0.0130037,-0.0654755,-0.023297,0.890925,0.88744,0.942016,1.11466,0.493912,0.964853
25,q_high_mchirp_high,1123,3.0023,0.0171757,1.01351,1.56947,0.572846,1.56987,0.222103,0.846004,0.692162,0.00916941,-0.0302705,-0.00838588,1.10246,0.977388,0.912461,1.10655,0.531295,0.939196
30,full,5000,2.17307,0.0191291,1.00828,1.58018,0.564441,1.55758,0.822159,0.797945,0.690557,-0.0168995,-0.0151061,0.0037528,0.905257,0.955837,0.951764,1.11914,0.572583,0.893296
30,snr_low,1667,3.33346,0.0241807,0.971916,1.55017,0.585266,1.53501,0.628464,0.677306,-1.56934,0.0223623,-0.105151,-0.0305727,0.758029,0.906536,1.53143,1.12375,0.514062,0.925022
30,snr_mid,1666,1.90121,0.0176709,1.0803,1.61143,0.552373,1.56821,0.883821,0.832929,-1.89461,-0.0622475,-0.0148916,0.019753,0.920118,0.973054,1.93792,1.1204,0.589636,0.877736
30,snr_high,1667,1.28436,0.0155349,0.97268,1.57896,0.555678,1.56951,0.947079,0.88191,-1.6819,-0.011713,0.0682123,0.0193191,1.01001,0.985528,1.68027,1.11323,0.607005,0.878152
30,mchirp_low,2500,1.8584,0.021231,1.01776,1.57248,0.566381,1.54468,0.449378,0.746662,0.679154,0.00566384,-0.0370247,0.0126177,1.00817,0.928076,0.967497,1.11968,0.55576,0.904263
30,mchirp_high,2500,2.48773,0.0170273,0.998805,1.58788,0.562502,1.57047,0.391593,0.849369,0.701797,-0.0403793,0.00584818,-0.0055301,1.06064,0.982179,0.935568,1.11805,0.588721,0.882291
30,merger_early,2500,2.16758,0.018946,1.02269,1.57348,0.574272,1.56157,0.821279,0.206713,0.67282,0.00195536,-0.0417768,0.00484825,0.910732,1.13817,0.961455,1.11586,0.556011,0.893888
30,merger_late,2500,2.17855,0.0193123,0.993882,1.58688,0.55461,1.55358,0.823006,0.191726,0.707822,-0.0365594,0.0108194,0.00253399,0.898937,1.17719,0.942113,1.12219,0.58487,0.892659
30,q_low,1667,1.79135,0.0194602,0.981009,1.54305,0.551738,1.53795,0.675769,0.793387,0.706381,0.0429869,0.0171502,0.0344905,1.02367,0.950421,0.959337,1.11273,0.572055,0.895979
30,q_mid,1666,2.05403,0.0193405,0.991436,1.61063,0.572568,1.55064,0.818583,0.789912,0.702514,-0.0929355,-0.0589393,0.00180002,0.955594,0.953611,0.950436,1.14723,0.579309,0.907291
30,q_high,1667,2.67374,0.0185869,1.0524,1.58687,0.569022,1.58414,0.798855,0.810429,0.661919,-0.0051702,-0.00537537,-0.0259912,0.894661,0.963448,0.945682,1.09513,0.566402,0.876218
30,q_low_mchirp_low,1241,1.77466,0.0199739,0.979726,1.54129,0.553092,1.51933,0.294794,0.783317,0.7039,0.0671462,-0.020098,0.0422418,1.14365,0.939025,0.961351,1.10521,0.568204,0.899106
30,q_low_mchirp_high,426,1.83999,0.0179638,0.984746,1.54818,0.547795,1.5922,-0.867233,0.823195,0.713648,-0.0399562,0.113953,0.011903,1.6406,0.984413,0.953399,1.13654,0.582603,0.8873
30,q_high_mchirp_low,544,1.99043,0.0231824,1.10014,1.60411,0.579863,1.58033,0.498854,0.696082,0.617746,-0.023592,-0.0346325,-0.0243326,0.887571,0.909478,0.968484,1.1101,0.5274,0.8903
30,q_high_mchirp_high,1123,3.00475,0.0163608,1.02927,1.57852,0.563771,1.58598,0.214884,0.863323,0.682432,0.00375239,0.00881451,-0.0270337,1.09625,0.984864,0.933313,1.08672,0.584409,0.869021
35,full,5000,2.23038,0.0191381,1.01071,1.57674,0.567944,1.55896,0.819721,0.79795,0.68992,-0.0136709,-0.0308305,0.00222718,0.893258,0.945351,0.935503,1.06961,0.591149,1.03004
35,snr_low,1667,3.36997,0.0242078,1.09961,1.54158,0.589458,1.55364,0.635569,0.677371,-2.23209,0.0302914,-0.123822,-0.0501001,0.753883,0.894635,1.57718,1.0758,0.532153,1.0653
35,snr_mid,1666,1.99951,0.0176364,1.06589,1.60896,0.556169,1.56382,0.873516,0.833132,-1.80494,-0.05811,-0.0316448,0.024597,0.907708,0.961174,1.92263,1.07132,0.607747,1.01707
35,snr_high,1667,1.32152,0.0155692,0.866669,1.5797,0.558198,1.55942,0.943604,0.881655,-1.14196,-0.0141196,0.0561652,0.0280385,0.996934,0.977437,1.57481,1.06147,0.626391,1.00964
35,mchirp_low,2500,2.10556,0.0212046,1.00848,1.57374,0.569938,1.55095,0.283606,0.747436,0.685065,0.00452482,-0.0530031,0.00680052,1.01611,0.917184,0.947493,1.06985,0.575126,1.03771
35,mchirp_high,2500,2.3552,0.0170716,1.01294,1.57974,0.56595,1.56697,0.472034,0.848602,0.694691,-0.0326372,-0.00963546,-0.00280172,1.02986,0.971756,0.922059,1.06913,0.606576,1.02258
35,merger_early,2500,2.19943,0.019182,1.03002,1.57093,0.578154,1.56375,0.823466,0.191322,0.668276,0.00288455,-0.0583245,0.00613989,0.89748,1.14075,0.945982,1.06764,0.574049,1.02884
35,merger_late,2500,2.26133,0.0190942,0.991403,1.58255,0.557735,1.55417,0.81599,0.206147,0.710997,-0.0309872,-0.0040872,-0.00185796,0.888294,1.15595,0.925157,1.07144,0.604069,1.03103
35,q_low,1667,2.01268,0.0195074,0.989144,1.54294,0.555485,1.54707,0.597785,0.79202,0.701413,0.0428653,0.000405772,0.0248353,1.02062,0.939301,0.940111,1.06566,0.592009,1.02429
35,q_mid,1666,2.07665,0.0193136,1.00264,1.60526,0.575356,1.55167,0.815956,0.790227,0.698735,-0.0873407,-0.0721982,0.00112971,0.942519,0.943362,0.934635,1.09595,0.59719,1.04633
35,q_high,1667,2.60171,0.0185934,1.04034,1.58203,0.572996,1.57813,0.813486,0.811523,0.668895,-0.000805883,-0.0224765,-0.020079,0.878975,0.953441,0.932082,1.04616,0.584277,1.01901
35,q_low_mchirp_low,1241,2.05379,0.0200247,0.982491,1.54085,0.557241,1.52909,0.0614866,0.781752,0.702055,0.0666622,-0.0393018,0.0352538,1.15403,0.927702,0.940582,1.05858,0.588577,1.02822
35,q_low_mchirp_high,426,1.89294,0.0180006,1.00853,1.54904,0.55037,1.59943,-0.892472,0.822419,0.699532,-0.0389149,0.103724,-0.00519692,1.60584,0.9739,0.938307,1.08961,0.601622,1.01297
35,q_high_mchirp_low,544,2.22637,0.0230283,1.06417,1.61278,0.582048,1.58845,0.352007,0.700856,0.641084,-0.031814,-0.0472185,-0.0329194,0.897812,0.899621,0.951024,1.05711,0.545427,1.02323
35,q_high_mchirp_high,1123,2.78354,0.0164451,1.0288,1.56714,0.568611,1.57313,0.333241,0.862691,0.681807,0.0142329,-0.0104903,-0.0140578,1.06028,0.9741,0.919832,1.03956,0.602168,1.01658
40,full,5000,2.18371,0.0191868,1.00346,1.56792,0.566898,1.55425,0.818564,0.796941,0.694204,-0.00528435,-0.0293405,0.00805121,0.89424,0.954773,0.937797,1.02139,0.600845,1.10909
40,snr_low,1667,3.37721,0.0242659,1.01308,1.53837,0.590031,1.56509,0.617163,0.675969,-1.771,0.0359964,-0.123616,-0.0615017,0.750991,0.906022,1.542,1.03408,0.539374,1.14474
40,snr_mid,1666,1.8986,0.0177128,1.0633,1.5966,0.553041,1.54768,0.882853,0.831726,-1.80653,-0.048357,-0.0230776,0.0382874,0.910112,0.971198,1.92152,1.0183,0.617323,1.09935
