epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,mae_polarization_angle,mae_inclination,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,r2_polarization_angle,r2_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase,std_ratio_polarization_angle,std_ratio_inclination
5,full,5000,6.39679,0.034023,1.8987,1.28122,1.57367,0.783079,1.57231,-0.0276071,0.472465,0.00251431,0.426919,-0.0136088,0.753092,-0.00514387,0.674427,0.481252,0.699556,0.79902,0.206788,0.3953,0.26999
5,snr_low,1667,5.60199,0.0386679,0.922848,1.28246,1.54981,0.792077,1.58173,0.167413,0.336627,-1.21543,0.425454,-0.0466516,0.746665,-0.0187496,0.37234,0.383295,1.34587,0.791474,0.205079,0.508273,0.290031
5,snr_mid,1666,5.98455,0.0337477,1.80645,1.26522,1.5683,0.78776,1.57245,0.128281,0.496294,-6.15088,0.43375,0.0134809,0.75364,-0.0207748,0.550615,0.477259,1.54259,0.799569,0.200644,0.364391,0.271206
5,snr_high,1667,7.60359,0.0296532,2.96674,1.29598,1.6029,0.769402,1.56275,-0.385524,0.582391,-15.7877,0.421585,-0.0101585,0.75879,0.0230715,0.765021,0.564373,1.52739,0.805898,0.203647,0.266828,0.247526
5,mchirp_low,2500,8.05224,0.0361633,2.25076,1.29078,1.57537,0.775982,1.58634,-5.50395,0.416317,-0.338229,0.422832,-0.0264968,0.753911,-0.0180946,0.961287,0.439896,0.649993,0.792936,0.20752,0.419018,0.280478
5,mchirp_high,2500,4.74135,0.0318827,1.54663,1.27167,1.57196,0.790176,1.55828,-0.651357,0.528677,0.339079,0.43102,-0.00133408,0.752275,0.0078401,1.16681,0.511819,0.689143,0.805177,0.205745,0.368306,0.258711
5,merger_early,2500,6.08801,0.0406023,1.79658,1.28118,1.58997,0.793061,1.5782,0.0670595,-1.87893,0.0767869,0.431772,-0.0222642,0.744684,0.00513879,0.636148,0.604807,0.725431,0.788058,0.194164,0.366461,0.266492
5,merger_late,2500,6.70558,0.0274437,2.00081,1.28127,1.55736,0.773097,1.56642,-0.121474,-0.355357,-0.0700401,0.421866,-0.00490929,0.761198,-0.0159744,0.699817,0.834544,0.66902,0.810257,0.216846,0.410518,0.269007
5,q_low,1667,6.86965,0.0346119,1.99914,1.29768,1.60143,0.774533,1.58014,-2.43263,0.466053,-0.0817759,0.418968,-0.0267491,0.753323,-0.03241,0.918793,0.460475,0.66687,0.797013,0.199937,0.407034,0.268486
5,q_mid,1666,5.97659,0.0339608,1.86298,1.26359,1.57038,0.781279,1.55862,-0.128453,0.475996,0.0475777,0.433147,-0.0194194,0.750967,0.0175779,0.72868,0.483542,0.707836,0.801777,0.213125,0.398874,0.279614
5,q_high,1667,6.3439,0.0334963,1.83394,1.28239,1.5492,0.793424,1.57816,0.254134,0.474859,0.0409535,0.428644,0.0051988,0.754702,-0.00498209,0.65686,0.498352,0.714289,0.798318,0.207094,0.379165,0.262122
5,q_low_mchirp_low,1241,7.77731,0.0354027,2.125,1.31379,1.5897,0.774568,1.59416,-8.16248,0.446918,-0.202447,0.413871,-0.0341777,0.751206,-0.0453805,1.20137,0.447544,0.642695,0.789179,0.204999,0.415304,0.274066
5,q_low_mchirp_high,426,4.22549,0.0323082,1.6325,1.25072,1.63558,0.77443,1.53931,-7.47837,0.522467,0.271723,0.433943,-0.00708577,0.759069,0.00531687,2.42524,0.495617,0.6956,0.821729,0.185158,0.382524,0.250283
5,q_high_mchirp_low,544,8.4937,0.0366226,2.49411,1.27599,1.56482,0.779896,1.57307,-4.255,0.368255,-0.6508,0.435168,-0.00406935,0.761363,0.0155441,0.749684,0.43015,0.62379,0.789328,0.205359,0.409467,0.26725
5,q_high_mchirp_high,1123,5.30249,0.0319819,1.51414,1.28549,1.54163,0.799978,1.58063,-0.776258,0.522585,0.362299,0.425447,0.00948574,0.750927,-0.0152707,1.18281,0.517255,0.695274,0.802683,0.207672,0.36034,0.259513
10,full,5000,2.83446,0.0210526,0.992551,1.19476,1.57231,0.783169,1.55767,0.750157,0.76144,0.709344,0.43838,-0.0117866,0.752888,0.0102627,0.913671,0.92679,0.812478,0.647413,0.0586333,0.182401,0.871491
10,snr_low,1667,3.65227,0.0244826,1.08208,1.18824,1.62263,0.789676,1.53875,0.590604,0.687945,-2.02935,0.436653,-0.116983,0.745317,0.020579,0.687421,0.80266,1.38563,0.626498,0.0630862,0.122463,0.840633
10,snr_mid,1666,2.60573,0.0196494,0.855151,1.17695,1.5615,0.790198,1.53118,0.807389,0.78877,-0.868159,0.446313,0.0163187,0.753567,0.0207828,0.908053,0.930249,1.5621,0.649439,0.0585626,0.157596,0.87182
10,snr_high,1667,2.24523,0.0190249,1.04034,1.21908,1.53279,0.769636,1.60307,0.846151,0.806396,-1.78081,0.432214,0.0569034,0.759593,-0.010224,1.09073,1.03223,1.47349,0.665413,0.0540978,0.153419,0.886693
10,mchirp_low,2500,2.60512,0.0238801,1.00509,1.19777,1.56987,0.778612,1.55073,0.0605993,0.691845,0.693148,0.436675,-0.0141232,0.752041,0.0192494,1.05366,0.896579,0.850383,0.63715,0.0603967,0.187762,0.866522
10,mchirp_high,2500,3.0638,0.0182251,0.98001,1.19174,1.57475,0.787726,1.56461,0.238326,0.831237,0.725322,0.440063,-0.00997175,0.75371,0.00123591,1.0866,0.954121,0.772911,0.657565,0.0563827,0.169257,0.868591
10,merger_early,2500,2.69512,0.0193875,1.0092,1.1913,1.55421,0.79291,1.54628,0.770411,0.221174,0.696417,0.442433,0.0136727,0.744481,0.0345976,0.936421,0.897327,0.813021,0.62799,0.0570183,0.148756,0.848725
10,merger_late,2500,2.97379,0.0227177,0.975903,1.19821,1.59041,0.773428,1.56906,0.730069,-0.101763,0.721921,0.434158,-0.0377938,0.760994,-0.0149927,0.887314,1.29626,0.811943,0.666969,0.0573668,0.208394,0.892549
10,q_low,1667,2.55057,0.0207189,0.978811,1.20649,1.55114,0.783931,1.5928,0.424874,0.780023,0.719009,0.433216,0.0246966,0.745066,-0.0323554,1.09784,0.930934,0.821097,0.644888,0.0578352,0.189457,0.874104
10,q_mid,1666,2.768,0.0212902,0.998857,1.18055,1.57918,0.781304,1.52927,0.71986,0.748141,0.707634,0.443342,-0.0286402,0.753978,0.0385128,0.978556,0.919905,0.820583,0.649949,0.0586941,0.181837,0.881129
10,q_high,1667,3.18476,0.0211488,0.999988,1.19723,1.58662,0.78427,1.55092,0.761195,0.755541,0.700963,0.438579,-0.0326044,0.759097,0.0200729,0.887419,0.928803,0.795212,0.647418,0.059325,0.173482,0.858447
10,q_low_mchirp_low,1241,2.51974,0.0216965,0.980122,1.21943,1.55973,0.778335,1.58976,-0.287765,0.759126,0.716346,0.427366,0.00236223,0.747699,-0.0227674,1.27995,0.920242,0.833174,0.636903,0.0594699,0.193495,0.883727
10,q_low_mchirp_high,426,2.64041,0.017871,0.974993,1.16878,1.52611,0.800234,1.60164,-2.06683,0.842213,0.726809,0.450575,0.0859616,0.73712,-0.0602719,1.84779,0.962892,0.784548,0.669721,0.0530155,0.17006,0.838016
10,q_high_mchirp_low,544,2.78407,0.0264203,1.04181,1.18533,1.55764,0.786556,1.49646,0.21262,0.602603,0.655982,0.446975,0.00957714,0.758555,0.0852569,0.852882,0.852936,0.837078,0.629386,0.062114,0.17869,0.808198
10,q_high_mchirp_high,1123,3.37885,0.0185952,0.979727,1.20299,1.60066,0.783163,1.5773,0.132179,0.826327,0.721851,0.434464,-0.0533868,0.758851,-0.0125438,1.11105,0.956695,0.773519,0.655936,0.0570905,0.165507,0.872579
15,full,5000,2.03333,0.0158058,0.975508,1.37981,1.5765,0.782904,1.57134,0.867901,0.865011,0.71875,0.271818,-0.0126124,0.752908,-0.000755727,0.891545,0.948757,0.859602,0.947717,1.67203,0.0363774,0.227971
15,snr_low,1667,2.55606,0.0188315,1.24559,1.42093,1.62603,0.785104,1.58077,0.775859,0.803648,-2.82329,0.270227,-0.116868,0.749125,-0.0257158,0.811094,0.854238,1.44135,0.810497,1.7177,0.0350324,0.208528
15,snr_mid,1666,1.80606,0.014686,0.986153,1.36771,1.558,0.782389,1.57733,0.906152,0.885018,-1.33836,0.278582,0.0189779,0.75675,-0.0157911,0.904647,0.962673,1.61572,0.963417,1.65836,0.035342,0.201463
15,snr_high,1667,1.73772,0.0138992,0.694787,1.35078,1.54546,0.781218,1.55592,0.917731,0.905452,-0.280247,0.266671,0.0517761,0.752631,0.0379521,0.951207,1.02029,1.26639,1.05151,1.6271,0.0385424,0.266831
15,mchirp_low,2500,1.60623,0.0177083,1.01193,1.39733,1.57728,0.77636,1.56612,0.656137,0.824884,0.696538,0.283111,-0.0151579,0.753877,0.0105907,0.965928,0.920518,0.877457,0.871497,1.52194,0.0378886,0.228747
15,mchirp_high,2500,2.46043,0.0139033,0.939089,1.36229,1.57572,0.789448,1.57656,0.511532,0.905254,0.740673,0.260291,-0.010591,0.751945,-0.0121503,0.942347,0.975855,0.841511,1.01784,1.53785,0.0283935,0.226985
15,merger_early,2500,2.04238,0.0159968,0.996852,1.44848,1.56882,0.786942,1.56102,0.867512,0.46561,0.700803,0.280069,0.00563936,0.74664,0.025364,0.901039,1.04722,0.862466,0.770929,1.66803,0.0357257,0.229744
15,merger_late,2500,2.02427,0.0156148,0.954164,1.31114,1.58418,0.778865,1.58166,0.868269,0.464126,0.736225,0.26323,-0.0312872,0.758939,-0.0278468,0.881035,1.0437,0.856835,1.09964,1.66696,0.0362041,0.225369
15,q_low,1667,1.42368,0.0156834,0.993105,1.40001,1.55814,0.786881,1.60143,0.808499,0.873436,0.708073,0.256637,0.0194018,0.745885,-0.0357706,1.00554,0.953692,0.859974,0.931591,1.61678,0.0369686,0.207384
15,q_mid,1666,2.00137,0.0159447,0.977446,1.35159,1.58469,0.779572,1.53652,0.855848,0.858016,0.715391,0.294278,-0.0308376,0.752365,0.0340623,0.937012,0.945579,0.866239,0.956842,1.67865,0.0370461,0.24174
15,q_high,1667,2.67491,0.0157893,0.955974,1.38782,1.58667,0.782256,1.57605,0.844798,0.863273,0.732728,0.264698,-0.0275137,0.759921,-0.0049985,0.882569,0.946484,0.852498,0.954571,1.65578,0.0347808,0.232905
15,q_low_mchirp_low,1241,1.39007,0.0161997,1.01068,1.40187,1.56994,0.783895,1.6007,0.591881,0.864389,0.699692,0.272794,-0.00549677,0.74608,-0.03694,1.10343,0.938919,0.861592,0.900925,1.51298,0.0369291,0.213795
15,q_low_mchirp_high,426,1.52158,0.0141795,0.941903,1.39458,1.52377,0.795581,1.60358,-0.158734,0.900311,0.732624,0.204744,0.0878088,0.744961,-0.0323839,1.37848,0.996712,0.855083,1.02059,1.55031,0.029636,0.187125
15,q_high_mchirp_low,544,1.87818,0.0199454,0.987214,1.4338,1.56899,0.783296,1.53912,0.683974,0.765325,0.71403,0.281432,0.00663634,0.761463,0.0648744,0.810341,0.878509,0.873048,0.800546,1.53225,0.0375868,0.222593
15,q_high_mchirp_high,1123,3.06086,0.013776,0.940841,1.36555,1.59523,0.781752,1.59394,0.370601,0.908698,0.741407,0.256497,-0.0443828,0.758659,-0.0399603,0.965157,0.97356,0.842792,1.02018,1.51303,0.0275449,0.23712
20,full,5000,1.81646,0.0164794,0.86163,1.58197,1.57269,0.789734,1.57497,0.89755,0.857977,0.77806,-0.0459012,-0.00989133,0.749395,-0.00138131,0.926245,0.961343,0.891756,0.66938,0.371168,0.145215,0.130902
20,snr_low,1667,2.14416,0.0188512,0.897203,1.49194,1.62405,0.791271,1.5737,0.836352,0.806729,-1.19232,0.0464379,-0.119113,0.746354,-0.0121573,0.908083,0.905349,1.35639,0.492401,0.324388,0.116904,0.133958
