epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
25,q_mid,1666,1.59118,0.0151565,0.920024,1.5565,0.565393,1.57832,0.882571,0.869591,0.748865,-0.0327875,-0.0523303,-0.0218291,0.96868,0.948432,0.891722,1.03535,0.60266,1.04218
25,q_high,1667,2.2143,0.0147545,0.932139,1.56682,0.57763,1.57738,0.85477,0.873257,0.729999,0.00621461,-0.0448285,-0.00927135,0.917767,0.955896,0.897275,0.998349,0.590598,1.05958
25,q_low_mchirp_low,1241,1.23111,0.0153301,0.929472,1.56355,0.551166,1.59328,0.63774,0.870069,0.743977,0.0327554,-0.0282598,-0.0198202,1.08444,0.952668,0.896426,0.992907,0.612292,1.05454
25,q_low_mchirp_high,426,1.45432,0.0137007,0.902278,1.57961,0.57887,1.56219,-0.329853,0.901844,0.755564,-0.0720168,0.0268335,0.0589518,1.47612,0.975625,0.899405,1.05262,0.586472,1.0309
25,q_high_mchirp_low,544,1.46018,0.0190037,0.982421,1.56074,0.575237,1.59797,0.758354,0.777335,0.696741,0.0107233,-0.0118083,-0.0326686,0.807736,0.911927,0.913408,1.02422,0.55705,1.03683
25,q_high_mchirp_high,1123,2.5796,0.0126962,0.907782,1.56976,0.578789,1.56741,0.392971,0.917775,0.745442,0.00399492,-0.0610176,0.00189445,1.07139,0.973596,0.889353,0.981636,0.605662,1.06865
30,full,5000,1.68754,0.014953,0.932724,1.55736,0.595747,1.5817,0.886658,0.872519,0.737215,0.00125622,-0.1603,-0.0115474,0.944152,0.97052,0.899745,1.01392,0.697684,1.06215
30,snr_low,1667,2.47972,0.0182056,0.844672,1.56126,0.610449,1.60068,0.761499,0.80077,-0.946382,0.00588759,-0.237383,-0.0858408,0.850667,0.93965,1.34357,1.0221,0.634916,1.11125
30,snr_mid,1666,1.51951,0.0140088,0.99583,1.54751,0.593245,1.58454,0.928066,0.891445,-1.469,-0.000721265,-0.189011,0.0141315,0.955972,0.983202,1.81275,1.02598,0.715029,1.02506
30,snr_high,1667,1.06329,0.0126441,0.957709,1.56331,0.583547,1.55988,0.965717,0.924348,-1.49672,-0.00147293,-0.0629331,0.0311644,1.01212,0.987874,1.45122,0.993302,0.736563,1.05034
30,mchirp_low,2500,1.40094,0.0165927,0.960788,1.55503,0.590137,1.59452,0.685314,0.838628,0.722143,0.0192973,-0.153732,-0.0303762,0.981438,0.959074,0.902525,1.0205,0.692678,1.06497
30,mchirp_high,2500,1.97414,0.0133134,0.904661,1.5597,0.601358,1.56888,0.591915,0.906505,0.752085,-0.017548,-0.167318,0.00661814,1.04224,0.981097,0.896692,1.00679,0.702726,1.05777
30,merger_early,2500,1.70693,0.0152932,0.947441,1.55358,0.59125,1.58374,0.882358,0.45543,0.725214,0.00791751,-0.141801,-0.00721989,0.943349,1.10547,0.905368,1.01474,0.701532,1.05964
30,merger_late,2500,1.66815,0.0146128,0.918008,1.56115,0.600245,1.57966,0.8909,0.531229,0.748892,-0.00597635,-0.180379,-0.016056,0.943886,1.09046,0.894272,1.01299,0.691877,1.06208
30,q_low,1667,1.46748,0.0149528,0.917284,1.55794,0.588182,1.59107,0.778059,0.877082,0.747517,0.0245253,-0.137582,-0.00588567,1.0459,0.973007,0.902852,1.00257,0.708686,1.0591
30,q_mid,1666,1.54988,0.0150458,0.924993,1.54281,0.597684,1.56117,0.889668,0.87071,0.747185,-0.0259313,-0.19075,-0.00361447,0.988961,0.967304,0.894513,1.04228,0.703161,1.05973
30,q_high,1667,2.04518,0.0148606,0.955892,1.57134,0.601377,1.59285,0.872134,0.86953,0.71627,0.00341572,-0.154154,-0.0255457,0.937603,0.97067,0.90219,0.997737,0.681253,1.06769
30,q_low_mchirp_low,1241,1.4131,0.0152655,0.925073,1.55012,0.587361,1.59808,0.542587,0.871491,0.74421,0.0509146,-0.167548,-0.022614,1.11544,0.968279,0.900953,0.985951,0.71879,1.07155
30,q_low_mchirp_high,426,1.62591,0.014042,0.894592,1.58074,0.590576,1.57065,-0.446607,0.893617,0.757205,-0.065681,-0.0605983,0.0397216,1.49294,0.987498,0.908175,1.05445,0.680147,1.02119
30,q_high_mchirp_low,544,1.45387,0.0189354,1.04002,1.57248,0.593202,1.6099,0.738258,0.77648,0.666369,0.00960133,-0.0830455,-0.0449348,0.828109,0.930701,0.907878,1.01853,0.636285,1.06033
30,q_high_mchirp_high,1123,2.33162,0.0128867,0.91514,1.57078,0.605337,1.58459,0.481917,0.912681,0.739446,0.00038107,-0.188929,-0.016336,1.08984,0.985183,0.898117,0.985679,0.70099,1.07051
35,full,5000,1.69061,0.0150002,0.922366,1.55714,0.598819,1.57692,0.88645,0.870933,0.743466,0.00059687,-0.171263,-0.00634936,0.943566,0.973126,0.893873,0.998102,0.73129,1.0131
35,snr_low,1667,2.48655,0.0182527,0.90799,1.56504,0.611099,1.59555,0.761278,0.798293,-1.23372,0.00022931,-0.242359,-0.0810625,0.851839,0.944167,1.36221,1.00466,0.672239,1.06359
35,snr_mid,1666,1.51932,0.0140241,0.976935,1.54026,0.598663,1.57677,0.927849,0.890573,-1.37168,0.0115245,-0.204459,0.0212994,0.955747,0.98478,1.80503,1.0123,0.747649,0.974578
35,snr_high,1667,1.06585,0.0127232,0.882207,1.56611,0.586694,1.55843,0.965533,0.92292,-1.15044,-0.00983565,-0.0754268,0.0348061,1.01012,0.989672,1.41467,0.97678,0.767536,1.00215
35,mchirp_low,2500,1.40793,0.0166754,0.948801,1.55436,0.588956,1.58951,0.681932,0.835727,0.730134,0.0215813,-0.156517,-0.0254049,0.979223,0.961595,0.895718,1.00218,0.725172,1.01565
35,mchirp_high,2500,1.97329,0.013325,0.895932,1.55992,0.608681,1.56433,0.592742,0.906238,0.756616,-0.0212486,-0.186295,0.0120435,1.04186,0.983758,0.891633,0.993701,0.737305,1.00943
35,merger_early,2500,1.71107,0.0151607,0.937164,1.555,0.598202,1.58136,0.882159,0.456184,0.73137,0.0092717,-0.170225,-0.00268681,0.942484,1.09952,0.899779,0.997455,0.733278,1.00633
35,merger_late,2500,1.67015,0.0148398,0.907569,1.55928,0.599435,1.57247,0.890684,0.518356,0.755235,-0.00868676,-0.173634,-0.0101809,0.943566,1.11105,0.888123,0.998638,0.727645,1.01761
35,q_low,1667,1.46665,0.0149864,0.9128,1.55708,0.588555,1.58586,0.777761,0.875312,0.750927,0.0221357,-0.144126,-0.00322545,1.0457,0.976298,0.897315,0.983042,0.742224,1.00987
