epoch,loss,mae_coa_phase,mae_declination,mae_mchirp,mae_merger_time,mae_ra,mae_snr,r2_coa_phase,r2_declination,r2_mchirp,r2_merger_time,r2_ra,r2_snr,std_ratio_coa_phase,std_ratio_declination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_ra,std_ratio_snr,val_loss,val_mae_coa_phase,val_mae_declination,val_mae_mchirp,val_mae_merger_time,val_mae_ra,val_mae_snr,val_r2_coa_phase,val_r2_declination,val_r2_mchirp,val_r2_merger_time,val_r2_ra,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_declination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_ra,val_std_ratio_snr,val_weight_coa_phase,val_weight_declination,val_weight_mchirp,val_weight_merger_time,val_weight_ra,val_weight_snr,weight_coa_phase,weight_declination,weight_mchirp,weight_merger_time,weight_ra,weight_snr
10,-7.019630432128906,0.49023669958114624,0.1740354597568512,0.23643803596496582,0.08929615467786789,0.5255534648895264,0.3571424186229706,0.304472953081131,0.061777472496032715,0.9042330980300903,0.8339267373085022,0.2303292155265808,0.7998541593551636,0.5565429925918579,0.44443827867507935,0.9741392135620117,0.953204333782196,0.4882711172103882,0.944435179233551,-2.2190935611724854,0.7403402328491211,0.17395567893981934,0.4542742669582367,0.09120254218578339,0.6782321929931641,1.2259377241134644,-0.5974964499473572,0.061746180057525635,0.6867071390151978,0.8027439117431641,-0.24571353197097778,-0.9550604820251465,0.7719914317131042,0.4100751280784607,0.7693203091621399,0.8840951919555664,0.4864823818206787,0.5525302886962891,4.472916126251221,5.648930549621582,6.742112636566162,5.887477874755859,4.0280351638793945,4.475615501403809,4.270560264587402,5.156310558319092,6.160531044006348,5.352952480316162,3.8429017066955566,4.162012100219727
11,-7.875331401824951,0.4648410677909851,0.1719495803117752,0.21344631910324097,0.08252643048763275,0.5035781264305115,0.3315434455871582,0.35421186685562134,0.09116852283477783,0.9210247993469238,0.8595964312553406,0.27633601427078247,0.8248898983001709,0.6113855242729187,0.41902995109558105,0.9723527431488037,0.9499776363372803,0.5364348292350769,0.9432640075683594,-1.1474354267120361,0.7002443075180054,0.19910494983196259,0.5119037628173828,0.09759950637817383,0.6715425848960876,1.3700929880142212,-0.3872019052505493,-0.28343451023101807,0.5941938161849976,0.7779921293258667,-0.23204761743545532,-1.4123115539550781,0.6174124479293823,0.33948543667793274,0.7905833721160889,0.8328715562820435,0.4764648675918579,0.4830218553543091,4.9886016845703125,6.797837734222412,8.153219223022461,7.1522417068481445,4.4610185623168945,5.233826160430908,4.780768871307373,6.211230278015137,7.4447550773620605,6.502823352813721,4.284224987030029,4.858876705169678
12,-8.737810134887695,0.4340691864490509,0.17253875732421875,0.2154005765914917,0.08337582647800446,0.47132742404937744,0.29650774598121643,0.41888245940208435,0.08225065469741821,0.921362042427063,0.8564842343330383,0.3506597578525543,0.8594831824302673,0.6604474186897278,0.44192659854888916,0.9789078235626221,0.9546361565589905,0.5773049592971802,0.9367486238479614,-4.923810958862305,0.7366176843643188,0.18383623659610748,0.34854453802108765,0.08857960999011993,0.7314907312393188,0.589961051940918,-0.5535890460014343,-0.08539736270904541,0.7667580842971802,0.8242102861404419,-0.5453226566314697,0.45389074087142944,0.7035059928894043,0.35031479597091675,0.8336013555526733,0.8685912489891052,0.4991356432437897,0.6940998435020447,5.586166858673096,8.151172637939453,9.731687545776367,8.676785469055176,4.975831031799316,6.193966865539551,5.381078720092773,7.460513591766357,8.94703483581543,7.894168376922607,4.772462844848633,5.723618984222412
13,-9.390366554260254,0.4119371175765991,0.1716735064983368,0.21806660294532776,0.08062685281038284,0.4491146504878998,0.3133052587509155,0.47414588928222656,0.09158533811569214,0.9201588034629822,0.8669690489768982,0.39539971947669983,0.8436061143875122,0.6796602606773376,0.44437262415885925,0.9806573390960693,0.9516035318374634,0.620816171169281,0.9473522305488586,-1.8518298864364624,0.7166936993598938,0.18243923783302307,0.37494179606437683,0.09180755913257599,0.6885015368461609,1.1613194942474365,-0.47414714097976685,-0.05725085735321045,0.7406924962997437,0.8063282370567322,-0.3102680444717407,-0.726274847984314,0.534663736820221,0.3286861777305603,0.833876371383667,0.8624128699302673,0.5391466021537781,0.6122758388519287,6.243076324462891,9.742372512817383,11.440431594848633,10.520661354064941,5.516341209411621,7.1096086502075195,5.973924160003662,8.933244705200195,10.548818588256836,9.575384140014648,5.302707672119141,6.6861677169799805
14,-10.312479019165039,0.3823468089103699,0.17051735520362854,0.19259648025035858,0.07781106233596802,0.4109410345554352,0.2882867157459259,0.5282622575759888,0.10596996545791626,0.9368510246276855,0.8769091367721558,0.47316381335258484,0.8686537146568298,0.7398846745491028,0.44570818543434143,0.9809471368789673,0.9542214870452881,0.6797431111335754,0.9474697709083557,-1.6779117584228516,0.6957751512527466,0.19128599762916565,0.37024861574172974,0.11793871223926544,0.7090646028518677,1.0884273052215576,-0.3642973303794861,-0.18686068058013916,0.7517805695533752,0.6994531154632568,-0.4580352306365967,-0.5303308963775635,0.5948006510734558,0.35314416885375977,0.8716526627540588,0.8326897025108337,0.5026772618293762,0.6676102876663208,6.995024681091309,11.596709251403809,13.596896171569824,12.749578475952148,6.217663764953613,8.254834175109863,6.752773761749268,10.652294158935547,12.517684936523438,11.607231140136719,5.956031799316406,7.690873622894287
15,-11.228511810302734,0.3515456020832062,0.16701257228851318,0.17541654407978058,0.07935923337936401,0.38139608502388,0.2657294273376465,0.596877932548523,0.1445554494857788,0.94767165184021,0.8730276226997375,0.5330854058265686,0.8875736594200134,0.7697036862373352,0.42506617307662964,0.9822235107421875,0.9612744450569153,0.733265221118927,0.9489462971687317,-1.4831912517547607,0.712081789970398,0.17208704352378845,0.35981109738349915,0.08508283644914627,0.7433692216873169,0.9932340383529663,-0.4362987279891968,0.0731768012046814,0.7863467335700989,0.8334597945213318,-0.5974789261817932,-0.32843291759490967,0.6193239688873291,0.4166100025177002,0.7736878991127014,0.895843505859375,0.6394155025482178,0.6804787516593933,7.978850364685059,13.767557144165039,16.229656219482422,15.418088912963867,7.0231804847717285,9.640105247497559,7.581136226654053,12.661392211914062,14.941634178161621,14.052406311035156,6.70657205581665,8.965632438659668
16,-11.733417510986328,0.3397790193557739,0.16809916496276855,0.19507308304309845,0.0759275034070015,0.3592618703842163,0.26659709215164185,0.6159878969192505,0.12788784503936768,0.934182345867157,0.8838786482810974,0.5803732872009277,0.8872373700141907,0.8023059368133545,0.45508888363838196,0.9856132864952087,0.9591912627220154,0.7629516124725342,0.9547367691993713,7.276553153991699,0.7346601486206055,0.2079842984676361,0.4685575067996979,0.08832984417676926,0.7469632625579834,1.612084150314331,-0.6118746995925903,-0.4161790609359741,0.6841328144073486,0.8204322457313538,-0.6479845643043518,-2.3162174224853516,0.7737615704536438,0.3581697344779968,0.7897907495498657,0.8522669672966003,0.8072342872619629,0.284540593624115,8.898039817810059,16.221738815307617,18.377607345581055,18.635784149169922,7.910928249359131,11.071950912475586,8.56503677368164,14.979183197021484,17.363571166992188,16.99191665649414,7.561249256134033,10.382423400878906
17,-12.603726387023926,0.31670618057250977,0.16512106359004974,0.16124020516872406,0.07453235983848572,0.33454111218452454,0.2573733329772949,0.6616175174713135,0.15969693660736084,0.9555874466896057,0.8884112238883972,0.6274776458740234,0.8952430486679077,0.8340222835540771,0.44628024101257324,0.9843924641609192,0.9615824818611145,0.8027245402336121,0.9570655226707458,-0.22385065257549286,0.7231993675231934,0.1802292764186859,0.3293761610984802,0.11093850433826447,0.7732166051864624,0.8678362965583801,-0.5290229320526123,-0.014336585998535156,0.8060271739959717,0.7577407360076904,-0.7692785859107971,-0.09619104862213135,0.6015182137489319,0.3872174322605133,0.7758423686027527,0.8787890076637268,0.502593457698822,0.6078097820281982,10.002013206481934,19.030681610107422,20.085529327392578,20.085529327392578,8.983420372009277,12.558073997497559,9.522833824157715,17.614681243896484,19.605880737304688,19.801311492919922,8.532927513122559,11.744607925415039
18,-14.153840065002441,0.23164372146129608,0.1590004414319992,0.12445700913667679,0.06606286764144897,0.24443231523036957,0.1857002079486847,0.8153536319732666,0.22589653730392456,0.9732429385185242,0.9139664173126221,0.7949838042259216,0.9450798630714417,0.9256060719490051,0.44312426447868347,0.9899328947067261,0.9648640155792236,0.9004412889480591,0.9744994044303894,-5.075799465179443,0.7003878355026245,0.17618843913078308,0.23228120803833008,0.10258056968450546,0.7240082025527954,0.43985509872436523,-0.4000532031059265,0.01716238260269165,0.8856594562530518,0.7716244459152222,-0.5422137379646301,0.6861969232559204,0.6187605261802673,0.4165797829627991,0.9052074551582336,0.9114044308662415,0.5730774998664856,0.8709238767623901,11.536986351013184,20.085529327392578,20.085529327392578,20.085529327392578,10.334348678588867,13.965446472167969,10.710428237915039,19.732078552246094,20.085500717163086,20.085500717163086,9.594605445861816,13.238215446472168
19,-15.396524429321289,0.1569986492395401,0.1526041179895401,0.09803052991628647,0.060545697808265686,0.15928708016872406,0.13712120056152344,0.9184526205062866,0.28479981422424316,0.98434978723526,0.9299998879432678,0.917229175567627,0.9701064825057983,0.9726855754852295,0.4658239781856537,0.9945864677429199,0.9652608036994934,0.9610823392868042,0.9852431416511536,-4.65268611907959,0.6999276876449585,0.1709403097629547,0.23036687076091766,0.07290121912956238,0.6959797739982605,0.4057607054710388,-0.38710135221481323,0.08334153890609741,0.8856049180030823,0.8789077401161194,-0.36092329025268555,0.7286899089813232,0.6182460784912109,0.4411815106868744,0.913491427898407,0.9482545852661133,0.6163915991783142,0.9311907887458801,13.766168594360352,20.085529327392578,20.085529327392578,20.085529327392578,12.347990989685059,15.834452629089355,12.659961700439453,20.085500717163086,20.085500717163086,20.085500717163086,11.356738090515137,14.894743919372559
20,-16.028076171875,0.13593627512454987,0.14566177129745483,0.08598149567842484,0.05834994465112686,0.13840705156326294,0.11385452747344971,0.9393957853317261,0.3434932827949524,0.9881365895271301,0.9352913498878479,0.9377031922340393,0.979386568069458,0.9717811942100525,0.5096723437309265,0.9950072169303894,0.9683476090431213,0.9632905721664429,0.9911136031150818,-3.3293654918670654,0.7028826475143433,0.17329180240631104,0.22944316267967224,0.08031558990478516,0.6984874606132507,0.4000651240348816,-0.4067557454109192,0.05283325910568237,0.8863680362701416,0.8540657758712769,-0.39903831481933594,0.7394474744796753,0.60164874792099,0.46363189816474915,0.9232015609741211,0.9537622928619385,0.6251591444015503,0.9051907062530518,16.063106536865234,20.085529327392578,20.085529327392578,20.085529327392578,14.40625,17.946489334106445,14.924839973449707,20.085500717163086,20.085500717163086,20.085500717163086,13.387091636657715,16.879743576049805
21,-16.341148376464844,0.14219726622104645,0.13549697399139404,0.0756325051188469,0.05500328913331032,0.14288979768753052,0.11663118004798889,0.9306626319885254,0.4292718768119812,0.9907201528549194,0.9435017704963684,0.9309377670288086,0.9783967733383179,0.9653701186180115,0.5377218723297119,0.9960918426513672,0.9698900580406189,0.9600285887718201,0.9913443326950073,-2.0223135948181152,0.7007070779800415,0.17513445019721985,0.23027464747428894,0.076021209359169,0.7051657438278198,0.40072327852249146,-0.38077133893966675,0.023654818534851074,0.8850624561309814,0.870252788066864,-0.40740710496902466,0.7366149425506592,0.6111962795257568,0.49178236722946167,0.9020488262176514,0.9388799071311951,0.6044236421585083,0.9029608368873596,18.23793601989746,20.085529327392578,20.085529327392578,20.085529327392578,16.389833450317383,20.085529327392578,17.16939926147461,20.085500717163086,20.085500717163086,20.085500717163086,15.409500122070312,19.04231071472168
22,-16.276113510131836,0.15842607617378235,0.12829747796058655,0.08605660498142242,0.05535653233528137,0.15633994340896606,0.146175816655159,0.9139851331710815,0.48016345500946045,0.9880146384239197,0.9424915909767151,0.9166707396507263,0.9659332036972046,0.9545173645019531,0.5857394933700562,0.994239330291748,0.9693279266357422,0.9514853358268738,0.9895322322845459,1.8027540445327759,0.7077659368515015,0.17491963505744934,0.2337169647216797,0.08141271770000458,0.711689829826355,0.5876365900039673,-0.412470281124115,0.032247304916381836,0.882253110408783,0.8497211933135986,-0.4463861584663391,0.46396154165267944,0.6330361366271973,0.5492626428604126,0.9317933917045593,0.944703996181488,0.6773953437805176,0.8964579105377197,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,18.252626419067383,20.085529327392578,19.227859497070312,20.085500717163086,20.085500717163086,20.085500717163086,17.338512420654297,20.085500717163086
23,-16.226499557495117,0.16822171211242676,0.12062272429466248,0.08979655057191849,0.054796796292066574,0.17244410514831543,0.14905673265457153,0.9035953283309937,0.5364471673965454,0.9869701266288757,0.9435455203056335,0.8986716270446777,0.9644050598144531,0.9530767798423767,0.6291764974594116,0.994465708732605,0.9713829755783081,0.9478026628494263,0.9882330298423767,-0.23219282925128937,0.6952530145645142,0.17853812873363495,0.2507100999355316,0.073932945728302,0.7126305103302002,0.4126977324485779,-0.3604249358177185,-0.021814346313476562,0.8762471079826355,0.8760581016540527,-0.4396001696586609,0.7232038974761963,0.6017194390296936,0.569399356842041,0.9226009249687195,0.9368358254432678,0.6393525004386902,0.8936452865600586,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,19.9222412109375,20.085529327392578,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,19.07515525817871,20.085500717163086
24,-16.671823501586914,0.1512448489665985,0.10675960779190063,0.0733589231967926,0.05115019157528877,0.154581680893898,0.11369488388299942,0.9204972982406616,0.6333299279212952,0.9910867810249329,0.9510045051574707,0.9167747497558594,0.9792382717132568,0.9731820821762085,0.6715652942657471,0.9964807033538818,0.9709966778755188,0.9693900942802429,0.9926975965499878,-0.9295828938484192,0.6917215585708618,0.1789209246635437,0.2278457134962082,0.07430677115917206,0.6948227286338806,0.3989587724208832,-0.3380252718925476,-0.03625035285949707,0.8873407244682312,0.87371426820755,-0.3530501127243042,0.7420971393585205,0.5712304711341858,0.5997084379196167,0.9228348135948181,0.9545716643333435,0.5979815125465393,0.8953797817230225,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.070497512817383,20.085500717163086
25,-17.303770065307617,0.10477179288864136,0.09310515224933624,0.05748444050550461,0.048280805349349976,0.10559174418449402,0.08359009027481079,0.9643219113349915,0.7183455228805542,0.9947266578674316,0.956671416759491,0.9635523557662964,0.9888097643852234,0.9768388867378235,0.717738151550293,0.9973266124725342,0.9742741584777832,0.9751254320144653,0.9949706792831421,-0.9249669313430786,0.6907655000686646,0.17931494116783142,0.23371334373950958,0.07526222616434097,0.6914364695549011,0.39875102043151855,-0.3355087637901306,-0.04860103130340576,0.8829599618911743,0.8700938820838928,-0.34910935163497925,0.7420923709869385,0.572968065738678,0.6147623658180237,0.9362543821334839,0.9647939205169678,0.5862182974815369,0.9087913036346436,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086
26,-17.505390167236328,0.08415403217077255,0.080710768699646,0.052364520728588104,0.046395327895879745,0.08449213951826096,0.07370422035455704,0.9771366119384766,0.7861178517341614,0.995628297328949,0.9601515531539917,0.9769347310066223,0.9914695024490356,0.9736733436584473,0.7720152139663696,0.9979813098907471,0.9760451316833496,0.9741429090499878,0.9971423149108887,-0.6494039297103882,0.691007137298584,0.1814863681793213,0.22937707602977753,0.07450424134731293,0.6957182884216309,0.4187949597835541,-0.3318333625793457,-0.0759122371673584,0.885793924331665,0.8719524145126343,-0.3525897264480591,0.7127764225006104,0.5756365656852722,0.6481468081474304,0.9268547892570496,0.9670405983924866,0.5955995917320251,0.8927636742591858,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086
27,-17.58517074584961,0.07710740715265274,0.06886382400989532,0.04746285080909729,0.04412854090332985,0.07771805673837662,0.06958678364753723,0.9806030988693237,0.8428146839141846,0.9964613914489746,0.9639670848846436,0.9800020456314087,0.9923096299171448,0.9740161895751953,0.8186290860176086,0.9982185363769531,0.9776328206062317,0.9744040966033936,0.9975471496582031,-0.8878898620605469,0.6935094594955444,0.1843414157629013,0.22567901015281677,0.07420606911182404,0.6959340572357178,0.39718717336654663,-0.3417535424232483,-0.10895717144012451,0.8889120221138,0.8729344606399536,-0.3553851842880249,0.7450841665267944,0.5801610350608826,0.6718613505363464,0.9286547303199768,0.9654266834259033,0.5949262380599976,0.8942897915840149,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086
28,-17.589641571044922,0.07647223770618439,0.05977959930896759,0.04793886840343475,0.04429462179541588,0.0765736922621727,0.0749703049659729,0.9804210662841797,0.8814335465431213,0.9963465332984924,0.9634916186332703,0.9800328612327576,0.9911385774612427,0.9738926291465759,0.8555822372436523,0.998119592666626,0.9789284467697144,0.9741106629371643,0.9969810843467712,-0.5946065187454224,0.6918537616729736,0.18520131707191467,0.22631676495075226,0.07433180510997772,0.6966040134429932,0.4186321198940277,-0.33852845430374146,-0.12270057201385498,0.8883535265922546,0.8721803426742554,-0.3546275496482849,0.7124891877174377,0.5824987888336182,0.6912732720375061,0.9358178377151489,0.9700121283531189,0.59793621301651,0.9093458652496338,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085529327392578,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086,20.085500717163086
