epoch,circular_loss_combo_A,circular_loss_combo_B,kappa_sky_position,loss,mae_inclination,mae_mchirp,mae_merger_time,mae_snr,r2_inclination,r2_mchirp,r2_merger_time,r2_snr,std_ratio_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,val_circular_loss_combo_A,val_circular_loss_combo_B,val_kappa_sky_position,val_loss,val_mae_inclination,val_mae_mchirp,val_mae_merger_time,val_mae_snr,val_r2_inclination,val_r2_mchirp,val_r2_merger_time,val_r2_snr,val_std_ratio_inclination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_snr,val_weight_combo_A,val_weight_combo_B,val_weight_inclination,val_weight_mchirp,val_weight_merger_time,val_weight_sky_position,val_weight_snr,weight_combo_A,weight_combo_B,weight_inclination,weight_mchirp,weight_merger_time,weight_sky_position,weight_snr
10,1.0112358331680298,1.0027459859848022,0.10000019520521164,-0.901258647441864,0.6489241123199463,0.3334883749485016,0.10195396095514297,0.4285830557346344,-0.08084362745285034,0.8039896488189697,0.7903413772583008,0.7090728282928467,0.30137068033218384,0.9362710118293762,0.9361885786056519,0.8885874152183533,1.002806305885315,1.0119197368621826,0.09999995678663254,-0.7004844546318054,0.6514279842376709,0.5850561261177063,0.0978480726480484,0.37867245078086853,-0.08954495191574097,0.5871855020523071,0.8023664355278015,0.7632004618644714,0.29407280683517456,0.9822019934654236,1.0065609216690063,0.9026184678077698,1.326124906539917,1.3293007612228394,3.6445670127868652,4.464614391326904,8.690157890319824,0.405612051486969,5.964843273162842,1.317167043685913,1.3317409753799438,3.5952463150024414,4.111513614654541,7.906286239624023,0.40890613198280334,5.689571380615234
11,1.0112360715866089,1.0027461051940918,0.10000019520521164,-1.2550604343414307,0.6482219099998474,0.31301286816596985,0.0963580533862114,0.4256388247013092,-0.08513492345809937,0.8252139091491699,0.8126397132873535,0.7127026915550232,0.30943313241004944,0.9392900466918945,0.9270447492599487,0.892551064491272,1.002806305885315,1.0119197368621826,0.09999995678663254,-1.77488112449646,0.6407915353775024,0.2412126064300537,0.07714910805225372,0.38714951276779175,-0.02612847089767456,0.8908002972602844,0.8692285418510437,0.7582712769508362,0.15463925898075104,0.9466105699539185,0.9790688753128052,0.864698588848114,1.3299864530563354,1.3316280841827393,3.6864266395568848,5.270172119140625,10.537077903747559,0.40101999044418335,6.3858642578125,1.3221104145050049,1.3290501832962036,3.674299478530884,4.858992099761963,9.589692115783691,0.4031296670436859,6.187756538391113
12,1.0112359523773193,1.0027462244033813,0.10000019520521164,-1.6977459192276,0.6474785208702087,0.29184579849243164,0.0928998738527298,0.401437371969223,-0.07821083068847656,0.8458207249641418,0.8244181275367737,0.7445307970046997,0.3027142286300659,0.9436438679695129,0.9389405846595764,0.8866609334945679,1.002806305885315,1.0119197368621826,0.09999995678663254,-2.085435390472412,0.6440973281860352,0.2413899153470993,0.08373531699180603,0.38374337553977966,-0.05807381868362427,0.8940469026565552,0.8510746955871582,0.7620408535003662,0.1214146688580513,0.9665940999984741,0.9718806147575378,0.85929936170578,1.323318600654602,1.3335751295089722,3.720061779022217,6.234160423278809,12.760530471801758,0.39822840690612793,6.9919610023498535,1.324678897857666,1.3316361904144287,3.7174222469329834,5.741318225860596,11.619860649108887,0.3994889259338379,6.701165199279785
13,1.0112358331680298,1.0027461051940918,0.10000019520521164,-1.9942747354507446,0.645331621170044,0.27870869636535645,0.09563761949539185,0.4068317711353302,-0.056059956550598145,0.8577075600624084,0.8173367381095886,0.7377208471298218,0.2475116103887558,0.9472383856773376,0.9596689343452454,0.8910081386566162,1.002806305885315,1.0119197368621826,0.09999995678663254,-2.448303699493408,0.6396301984786987,0.2109932005405426,0.08090844005346298,0.389948308467865,-0.02309441566467285,0.9160810708999634,0.8590893149375916,0.7527874112129211,0.1331750452518463,0.9899203777313232,0.9611160159111023,0.9103615880012512,1.3253796100616455,1.3305386304855347,3.7787318229675293,7.326792240142822,15.403035163879395,0.39666837453842163,7.3071699142456055,1.3198063373565674,1.3344295024871826,3.759239673614502,6.7604265213012695,14.050786018371582,0.3973621726036072,7.2052388191223145
14,1.0112361907958984,1.0027464628219604,0.10000019520521164,-2.3167340755462646,0.6421960592269897,0.26613518595695496,0.08870254456996918,0.406546413898468,-0.04309278726577759,0.8698128461837769,0.8423014879226685,0.7372663021087646,0.23152008652687073,0.9507584571838379,0.947521448135376,0.8949663043022156,1.002806305885315,1.0119197368621826,0.09999995678663254,-2.509408950805664,0.6471807360649109,0.2521166205406189,0.07585539668798447,0.41261348128318787,-0.06062126159667969,0.8951746225357056,0.8729192614555359,0.7253134250640869,0.09215899556875229,0.9744045734405518,0.9673638343811035,0.8813589215278625,1.3276816606521606,1.3275325298309326,3.8370766639709473,8.55522632598877,18.602476119995117,0.39594170451164246,7.537241458892822,1.32157301902771,1.3302652835845947,3.811331033706665,7.946538925170898,16.96120834350586,0.3962511718273163,7.3400349617004395
15,1.0112358331680298,1.0027459859848022,0.10000019520521164,-2.6499061584472656,0.6432844996452332,0.25437092781066895,0.08516092598438263,0.3905580937862396,-0.04710888862609863,0.8800511360168457,0.8536196947097778,0.7569286823272705,0.23545846343040466,0.956207275390625,0.9487289786338806,0.8887823820114136,1.002806305885315,1.0119197368621826,0.09999995678663254,-2.6839089393615723,0.6383364200592041,0.19952693581581116,0.07844612747430801,0.44297313690185547,-0.0104408860206604,0.9220503568649292,0.8694654703140259,0.6849442720413208,0.09470009803771973,1.0163261890411377,0.9858837723731995,0.9085411429405212,1.3243801593780518,1.325985074043274,3.8445277214050293,9.936653137207031,20.085529327392578,0.39558884501457214,7.951720237731934,1.3247625827789307,1.3300139904022217,3.834298610687256,9.254508972167969,19.783201217651367,0.3957345187664032,7.757202625274658
16,1.0112361907958984,1.0027461051940918,0.10000019520521164,-2.753246784210205,0.6428654193878174,0.24846062064170837,0.08314144611358643,0.3932836353778839,-0.04824984073638916,0.8869643211364746,0.8617998957633972,0.7539693117141724,0.24594135582447052,0.9590916037559509,0.9440090656280518,0.8932097554206848,1.002806305885315,1.0119197368621826,0.09999995678663254,-3.1371235847473145,0.6392030715942383,0.1893528550863266,0.07090041786432266,0.37819117307662964,-0.012579917907714844,0.9302586317062378,0.8923209309577942,0.768433153629303,0.1012670248746872,0.9459176063537598,0.991182804107666,0.8843836784362793,1.3299111127853394,1.3279114961624146,3.849043369293213,11.414543151855469,20.085529327392578,0.39544016122817993,8.131387710571289,1.320356845855713,1.330916404724121,3.8407328128814697,10.6751708984375,20.085500717163086,0.3955133259296417,8.036937713623047
17,1.0112360715866089,1.0027461051940918,0.10000019520521164,-2.868213653564453,0.6429051756858826,0.23549103736877441,0.08250688761472702,0.39151060581207275,-0.04176098108291626,0.8944960832595825,0.8634850382804871,0.7557942867279053,0.2178857922554016,0.9610669016838074,0.9447075724601746,0.8952418565750122,1.002806305885315,1.0119199752807617,0.09999995678663254,-3.056286096572876,0.642673134803772,0.1815352737903595,0.07326675206422806,0.40858548879623413,-0.041063904762268066,0.933380126953125,0.8846352100372314,0.7315709590911865,0.12044505774974823,0.9402556419372559,1.020100474357605,0.897648274898529,1.3246347904205322,1.3331029415130615,3.861647129058838,13.033388137817383,20.085529327392578,0.39539313316345215,8.193431854248047,1.3255305290222168,1.3299448490142822,3.8555970191955566,12.193595886230469,20.085500717163086,0.3954126536846161,8.172334671020508
18,1.0112361907958984,1.0027459859848022,0.10000019520521164,-2.976839065551758,0.6428713798522949,0.23332330584526062,0.08172427117824554,0.381375253200531,-0.0460851788520813,0.8972163796424866,0.8665075302124023,0.7692283391952515,0.2319551408290863,0.9611771702766418,0.9466177225112915,0.8917505741119385,1.002806305885315,1.0119199752807617,0.09999995678663254,-3.2365994453430176,0.6393534541130066,0.20094093680381775,0.06909755617380142,0.3700515925884247,-0.016982614994049072,0.9196332693099976,0.8983533978462219,0.7785701155662537,0.08497736603021622,0.9713353514671326,0.956758439540863,0.8945425748825073,1.3140451908111572,1.3356363773345947,3.8438923358917236,14.623800277709961,20.085529327392578,0.39546579122543335,8.519521713256836,1.3239772319793701,1.3275798559188843,3.851607322692871,13.888021469116211,20.085500717163086,0.3954395353794098,8.381386756896973
19,1.0112358331680298,1.0027457475662231,0.10000019520521164,-3.1062896251678467,0.6414819955825806,0.21687056124210358,0.07952497154474258,0.3805118203163147,-0.0391501784324646,0.9087443351745605,0.8743184804916382,0.768598198890686,0.2232348471879959,0.963579535484314,0.9443551898002625,0.8923434019088745,1.002806305885315,1.0119199752807617,0.09999995678663254,-2.6063849925994873,0.6510149240493774,0.3381122946739197,0.07167787849903107,0.3665454089641571,-0.09109944105148315,0.8484961986541748,0.8939764499664307,0.7785700559616089,0.22935692965984344,1.0078612565994263,0.9707856178283691,0.9290260076522827,1.3278425931930542,1.3379123210906982,3.860625743865967,16.511188507080078,20.085529327392578,0.3954783082008362,8.689698219299316,1.3157955408096313,1.3318473100662231,3.8644649982452393,15.517701148986816,20.085500717163086,0.3955034613609314,8.56999683380127
20,1.011236310005188,1.0027464628219604,0.10000019520521164,-3.0874335765838623,0.6403052806854248,0.23318137228488922,0.07834203541278839,0.37860754132270813,-0.026845216751098633,0.9001977443695068,0.8769937753677368,0.7718874216079712,0.18364328145980835,0.9697574377059937,0.9458872675895691,0.892784059047699,1.002806305885315,1.0119199752807617,0.09999995678663254,-3.098439931869507,0.6390054821968079,0.21396012604236603,0.06700821965932846,0.417225182056427,-0.019175946712493896,0.9242913126945496,0.9051001667976379,0.7167443037033081,0.13783641159534454,0.953205406665802,0.9872312545776367,0.9103953838348389,1.3206521272659302,1.3374625444412231,3.8996434211730957,17.672239303588867,20.085529327392578,0.3954627811908722,8.83588695526123,1.327196717262268,1.3291772603988647,3.8875732421875,17.112985610961914,20.085500717163086,0.39544516801834106,8.732536315917969
21,1.011236310005188,1.0027462244033813,0.10000019520521164,-3.203518867492676,0.6403173804283142,0.20849844813346863,0.0781477615237236,0.38956812024116516,-0.025986552238464355,0.9173961877822876,0.8787558078765869,0.7595038414001465,0.18140380084514618,0.9687508344650269,0.9445461630821228,0.8987852931022644,1.002806305885315,1.0119199752807617,0.09999995678663254,-3.4059855937957764,0.6369476914405823,0.1788877695798874,0.07088808715343475,0.39502283930778503,-0.005783975124359131,0.9392201900482178,0.8934695720672607,0.746070146560669,0.07068659365177155,0.960536539554596,0.9808684587478638,0.8961601853370667,1.3205183744430542,1.3290940523147583,3.909154176712036,19.682083129882812,20.085529327392578,0.39552590250968933,8.565950393676758,1.3207330703735352,1.336916446685791,3.9075050354003906,18.7445125579834,20.085500717163086,0.3954802453517914,8.651259422302246
22,1.0112361907958984,1.0027458667755127,0.10000019520521164,-3.3481743335723877,0.6403049826622009,0.1976677030324936,0.07838388532400131,0.37576398253440857,-0.02862381935119629,0.9238288402557373,0.8773318529129028,0.7761907577514648,0.19391711056232452,0.9684234857559204,0.9498696327209473,0.893423855304718,1.002806305885315,1.0119199752807617,0.09999995678663254,-3.4430079460144043,0.6393479108810425,0.16695626080036163,0.08224878460168839,0.38383862376213074,-0.023575961589813232,0.9415289759635925,0.8584582805633545,0.7600587606430054,0.11216755956411362,0.9366652965545654,0.9803224802017212,0.9294366240501404,1.3186900615692139,1.3306437730789185,3.903472423553467,20.085529327392578,20.085529327392578,0.39545437693595886,8.870240211486816,1.321254849433899,1.3295258283615112,3.9063637256622314,20.04143714904785,20.085500717163086,0.3955100178718567,8.730583190917969
23,1.0112360715866089,1.0027459859848022,0.10000019520521164,-3.356226682662964,0.6397038102149963,0.19665803015232086,0.07714182883501053,0.378192275762558,-0.024417340755462646,0.9258739352226257,0.8818750381469727,0.7718569040298462,0.17672669887542725,0.9709997177124023,0.9496285319328308,0.896084725856781,1.002806305885315,1.0119199752807617,0.09999995678663254,-2.6945207118988037,0.6543951034545898,0.3061429262161255,0.06694479286670685,0.37282994389533997,-0.1039053201675415,0.8646471500396729,0.9070374369621277,0.7737336754798889,0.15921559929847717,1.000108242034912,0.9919751882553101,0.9124829769134521,1.3232728242874146,1.3347395658493042,3.9254164695739746,20.085529327392578,20.085529327392578,0.39548659324645996,8.842020034790039,1.319631814956665,1.328687071800232,3.910630464553833,20.085500717163086,20.085500717163086,0.39542490243911743,8.90609359741211
24,1.0112359523773193,1.0027459859848022,0.10000019520521164,-3.3915529251098633,0.6417527198791504,0.1924593597650528,0.07631716132164001,0.3761250674724579,-0.03671962022781372,0.9292789101600647,0.8838732838630676,0.7746099233627319,0.21473826467990875,0.9711846709251404,0.94671630859375,0.8981073498725891,1.002806305885315,1.0119198560714722,0.09999995678663254,-3.4088408946990967,0.6370599865913391,0.2187255322933197,0.06752909719944,0.36836567521095276,-0.0033710598945617676,0.9245246052742004,0.9059579968452454,0.7799941897392273,0.07322964072227478,0.9625587463378906,0.9675690531730652,0.8919909596443176,1.3298996686935425,1.3365323543548584,3.8743882179260254,20.085529327392578,20.085529327392578,0.39547139406204224,8.968232154846191,1.3202543258666992,1.332712173461914,3.8939735889434814,20.085296630859375,20.085500717163086,0.39548107981681824,8.87945556640625
25,1.011236310005188,1.0027461051940918,0.10000019520521164,-3.425037384033203,0.6405798196792603,0.18919435143470764,0.07585708051919937,0.37667474150657654,-0.029538393020629883,0.9319979548454285,0.8854445815086365,0.7745168805122375,0.19128936529159546,0.9725491404533386,0.9501856565475464,0.8999049067497253,1.002806305885315,1.0119199752807617,0.09999995678663254,-3.33581805229187,0.637480616569519,0.2329220324754715,0.06891550868749619,0.3679235279560089,-0.006008327007293701,0.9172520637512207,0.8982229828834534,0.7826176881790161,0.08289758116006851,0.9775171875953674,0.9913734793663025,0.8869338035583496,1.3196488618850708,1.323654055595398,3.919734239578247,20.085529327392578,20.085529327392578,0.39523881673812866,8.962525367736816,1.323638916015625,1.3363018035888672,3.884026288986206,20.085500717163086,20.085500717163086,0.39519771933555603,8.910697937011719
26,1.011236310005188,1.0027457475662231,0.10000019520521164,-3.481238842010498,0.6402043700218201,0.18513047695159912,0.07556852698326111,0.3703707754611969,-0.031136929988861084,0.9346707463264465,0.886887788772583,0.7810605764389038,0.2032943069934845,0.9742862582206726,0.9489293098449707,0.89613938331604,1.002806305885315,1.0119197368621826,0.09999995678663254,-3.4534544944763184,0.6395804286003113,0.15303264558315277,0.06918327510356903,0.4052051603794098,-0.019911766052246094,0.948991596698761,0.9002637267112732,0.7367579936981201,0.12127995491027832,0.9863730669021606,0.9899368286132812,0.8922304511070251,1.318886637687683,1.3267910480499268,3.918989658355713,20.085529327392578,20.085529327392578,0.3955252170562744,9.183266639709473,1.3253724575042725,1.3281612396240234,3.8996167182922363,20.085500717163086,20.085500717163086,0.39541080594062805,9.074413299560547
27,1.0112360715866089,1.0027462244033813,0.10000019520521164,-3.562856912612915,0.6406832933425903,0.17619577050209045,0.07567361742258072,0.36607205867767334,-0.029111623764038086,0.9408655762672424,0.8862208127975464,0.7855276465415955,0.19152604043483734,0.9745316505432129,0.9538728594779968,0.8985832929611206,1.0028061866760254,1.0119198560714722,0.09999996423721313,-3.5121312141418457,0.6381446719169617,0.17231962084770203,0.06562541425228119,0.38507428765296936,-0.015038907527923584,0.9423360824584961,0.9105186462402344,0.7616803050041199,0.09551815688610077,0.9988557696342468,0.9953546524047852,0.8627091646194458,1.326156497001648,1.3256947994232178,3.891523838043213,20.085529327392578,20.085529327392578,0.3955686688423157,9.335114479064941,1.3198213577270508,1.332370638847351,3.9095325469970703,20.085500717163086,20.085500717163086,0.39556431770324707,9.252619743347168
28,1.0112359523773193,1.0027462244033813,0.10000019520521164,-3.566967487335205,0.6421000957489014,0.17451806366443634,0.07420402020215988,0.36797934770584106,-0.0365566611289978,0.942196249961853,0.8909152150154114,0.7846037745475769,0.20922310650348663,0.9746450781822205,0.9480606317520142,0.8988837599754333,1.002806305885315,1.0119199752807617,0.1000000610947609,-3.397655487060547,0.6495993733406067,0.19095444679260254,0.06515014916658401,0.37148284912109375,-0.08512485027313232,0.9309071898460388,0.9123963713645935,0.7760425806045532,0.10076137632131577,0.9656132459640503,1.0063806772232056,0.9368643760681152,1.3245621919631958,1.3317643404006958,3.86041259765625,20.085529327392578,20.085529327392578,0.39561957120895386,9.419595718383789,1.3202351331710815,1.3291189670562744,3.888842821121216,20.085500717163086,20.085500717163086,0.39559900760650635,9.304729461669922
29,1.0112354755401611,1.0027464628219604,0.10000020265579224,-3.596785306930542,0.6405155062675476,0.17053526639938354,0.0755465179681778,0.36640921235084534,-0.032228708267211914,0.9443182945251465,0.8870724439620972,0.7864774465560913,0.2008150964975357,0.9750313758850098,0.9548503756523132,0.8998018503189087,1.002806305885315,1.0119199752807617,0.10000009834766388,-3.5643935203552246,0.6376563310623169,0.1700872927904129,0.0724269449710846,0.3753243386745453,-0.011246323585510254,0.944762110710144,0.8897944092750549,0.771659791469574,0.11363368481397629,0.9686694741249084,1.0054901838302612,0.9183077216148376,1.3191099166870117,1.3356893062591553,3.918138027191162,20.085529327392578,20.085529327392578,0.39540860056877136,9.430288314819336,1.326094388961792,1.3287978172302246,3.870711088180542,20.085500717163086,20.085500717163086,0.39555346965789795,9.505118370056152
30,1.0112358331680298,1.0027462244033813,0.10000021755695343,-3.657304048538208,0.6390700340270996,0.16902241110801697,0.07403122633695602,0.35938921570777893,-0.01847904920578003,0.9459498524665833,0.892347514629364,0.7928131818771362,0.1552484780550003,0.9761995077133179,0.9546037316322327,0.9008904695510864,1.002806305885315,1.0119199752807617,0.10000009834766388,-3.40191650390625,0.6367976069450378,0.22432617843151093,0.06368625909090042,0.36511868238449097,-0.004236161708831787,0.9227078557014465,0.9145804643630981,0.7817511558532715,0.068939708173275,0.9745793342590332,0.980186939239502,0.9150862693786621,1.3221389055252075,1.3331880569458008,3.934530258178711,20.085529327392578,20.085529327392578,0.39566996693611145,9.592428207397461,1.3195756673812866,1.3317948579788208,3.9316720962524414,20.085500717163086,20.085500717163086,0.3955170512199402,9.554525375366211
31,1.0112359523773193,1.0027459859848022,0.10000021755695343,-3.5934395790100098,0.6390026807785034,0.17774155735969543,0.07152166217565536,0.36655429005622864,-0.01861661672592163,0.9420276880264282,0.8989365696907043,0.7863112688064575,0.15623913705348969,0.9790948629379272,0.9498242139816284,0.9046114087104797,1.002806305885315,1.0119199752807617,0.10000012069940567,-3.665440320968628,0.6368507146835327,0.14847047626972198,0.06477784365415573,0.3766089379787445,-0.005332469940185547,0.9524422287940979,0.9125970602035522,0.7721394300460815,0.06069221720099449,1.0047975778579712,0.9913803935050964,0.8712614178657532,1.3214609622955322,1.326236605644226,3.9162189960479736,20.085529327392578,20.085529327392578,0.39566922187805176,9.511475563049316,1.3226537704467773,1.3336591720581055,3.940199136734009,20.085500717163086,20.085500717163086,0.395615816116333,9.517046928405762
