epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,mae_polarization_angle,mae_inclination,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,r2_polarization_angle,r2_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase,std_ratio_polarization_angle,std_ratio_inclination
5,full,5000,3.21498,0.0271142,2.59409,1.26557,1.58162,0.781629,1.57336,0.637345,0.618591,-0.733147,0.39536,-0.0173633,0.753349,-0.00175061,0.852016,0.77064,0.585593,0.912344,0.531202,0.0719691,1.02829
5,snr_low,1667,4.86979,0.0307973,4.04432,1.26787,1.54828,0.78037,1.56448,0.268092,0.472274,-29.3244,0.380794,-0.0405826,0.751168,-0.00506767,0.768786,0.817713,1.61676,0.992709,0.719616,0.082055,0.707082
5,snr_mid,1666,2.79508,0.0249749,2.67079,1.26314,1.58797,0.785651,1.58978,0.76144,0.695108,-12.0662,0.397539,-0.00359044,0.754532,-0.0169899,0.853955,0.786051,1.22913,0.905026,0.493003,0.0667931,1.00962
5,snr_high,1667,1.97981,0.0255692,1.06719,1.26571,1.6086,0.778867,1.56585,0.868527,0.685882,-1.64264,0.407665,-0.00980007,0.754179,0.0160546,0.862576,0.684375,0.826325,0.830718,0.234763,0.0505306,1.27009
5,mchirp_low,2500,1.96143,0.0307848,2.98849,1.22475,1.56603,0.775633,1.56602,0.460673,0.51298,-1.1983,0.441923,-0.00811702,0.754059,0.0064642,0.88816,0.72819,0.506386,0.897047,0.20268,0.0388012,1.32944
5,mchirp_high,2500,4.46852,0.0234436,2.19968,1.3064,1.59721,0.787625,1.58071,-0.568075,0.724504,-0.273732,0.348038,-0.0270347,0.75264,-0.0100031,1.08242,0.7907,0.607324,0.92385,0.709307,0.0704527,0.489475
5,merger_early,2500,3.34416,0.0355577,2.70092,1.33141,1.61932,0.784827,1.55845,0.613823,-1.42037,-0.866074,0.374001,-0.0509397,0.74808,0.0262655,0.843503,1.05535,0.584685,0.801044,0.449238,0.0602949,1.08359
5,merger_late,2500,3.0858,0.0186707,2.48725,1.19974,1.54392,0.778431,1.58828,0.660586,0.336807,-0.603683,0.417557,0.0166896,0.75841,-0.0307893,0.858844,0.980707,0.582943,1.00488,0.546901,0.081656,0.945592
5,q_low,1667,2.1784,0.0280272,2.79035,1.25287,1.60624,0.785531,1.59647,0.501699,0.601495,-0.945505,0.407666,-0.0247683,0.745492,-0.0371762,0.996312,0.756399,0.534345,0.905272,0.324213,0.0515965,1.12795
5,q_mid,1666,3.20503,0.0272176,2.6014,1.24498,1.56065,0.776649,1.53779,0.586027,0.609501,-0.725774,0.410632,-0.0139045,0.75481,0.0323536,0.92014,0.76821,0.583675,0.91904,0.538011,0.0704868,1.01332
5,q_high,1667,4.26149,0.0260979,2.39052,1.29885,1.57795,0.782704,1.58582,0.578745,0.644732,-0.526877,0.367963,-0.013603,0.759235,-0.00488332,0.828711,0.777955,0.627043,0.911769,0.664324,0.0810472,0.938318
5,q_low_mchirp_low,1241,1.80075,0.0295875,2.93535,1.23055,1.57503,0.78167,1.57455,0.294015,0.560865,-1.11308,0.438177,-0.0135326,0.746596,-0.0217334,1.07459,0.735569,0.50101,0.893931,0.221645,0.0401365,1.24339
5,q_low_mchirp_high,426,3.27856,0.0234818,2.36792,1.3179,1.69714,0.796779,1.66032,-4.38414,0.722454,-0.454615,0.311061,-0.0571284,0.74195,-0.0821294,2.03126,0.797955,0.58267,0.937592,0.509189,0.0581548,0.641196
5,q_high_mchirp_low,544,2.16686,0.032296,3.00296,1.25635,1.5715,0.78359,1.56623,0.545967,0.458835,-1.29865,0.434755,-0.000473944,0.760962,0.0468652,0.691315,0.720108,0.498557,0.878603,0.156827,0.0334686,1.39919
5,q_high_mchirp_high,1123,5.27616,0.0230955,2.09384,1.31944,1.58107,0.782275,1.59531,-0.843255,0.730508,-0.168371,0.33523,-0.0202298,0.757881,-0.030783,1.06499,0.792867,0.632054,0.924695,0.784905,0.0739949,0.434145
10,full,5000,1.63585,0.0189213,1.23371,1.42027,1.58478,0.780597,1.56323,0.903778,0.813781,0.545576,0.324739,-0.0201544,0.754239,0.00479207,0.984571,0.978177,0.891633,0.872903,0.660539,0.407563,1.00361
10,snr_low,1667,2.29108,0.0176806,1.58619,1.53168,1.59093,0.770408,1.59823,0.812263,0.812267,-5.26748,0.1981,-0.0932162,0.756461,-0.0386834,0.948235,0.995574,1.72793,0.62989,1.01794,0.550647,1.09059
10,snr_mid,1666,1.46598,0.0177392,1.4677,1.39507,1.57034,0.787729,1.5269,0.935907,0.844216,-3.66037,0.359044,0.0158597,0.754943,0.0291622,0.988551,1.00056,1.67926,0.900497,0.497803,0.341662,0.985368
10,snr_high,1667,1.15038,0.0213435,0.647371,1.33404,1.59305,0.783658,1.56453,0.959611,0.784364,-0.0847692,0.416633,0.0112336,0.751175,0.0233037,1.01207,0.915951,0.93095,1.03192,0.266098,0.154944,0.865196
10,mchirp_low,2500,1.33742,0.017736,1.33613,1.44663,1.5955,0.770253,1.56762,0.732442,0.824114,0.473144,0.298125,-0.0348776,0.757993,0.000165323,0.983992,0.967357,0.885262,0.84509,0.656334,0.350879,0.90593
10,mchirp_high,2500,1.93428,0.0201067,1.13129,1.39391,1.57405,0.790941,1.55883,0.653781,0.803353,0.617099,0.351699,-0.00606345,0.750536,0.00942422,1.08388,0.976947,0.89457,0.900203,0.654376,0.408018,1.06237
10,merger_early,2500,1.66885,0.0204104,1.27344,1.42973,1.5857,0.776833,1.55439,0.903521,0.145238,0.506063,0.325527,-0.0147725,0.751297,0.0224539,1.00023,1.22368,0.911676,0.844244,0.629525,0.30011,0.858429
10,merger_late,2500,1.60285,0.0174322,1.19398,1.41081,1.58386,0.784361,1.57207,0.904019,0.370633,0.584065,0.32391,-0.0257365,0.75704,-0.0136128,0.967789,0.997971,0.871382,0.900227,0.50283,0.48378,1.12745
10,q_low,1667,1.30678,0.0174924,1.29137,1.44842,1.60369,0.772669,1.59175,0.813218,0.840338,0.514487,0.294291,-0.0253887,0.754522,-0.0392141,1.06223,0.965769,0.883693,0.882941,0.656605,0.398721,0.975339
10,q_mid,1666,1.60434,0.0191288,1.23283,1.41179,1.54714,0.775462,1.51839,0.893748,0.809215,0.551813,0.330995,0.00136706,0.753978,0.0507768,1.03425,0.983716,0.889666,0.868469,0.669889,0.410577,1.01327
10,q_high,1667,1.99641,0.0201429,1.17691,1.40059,1.60348,0.793658,1.57951,0.898848,0.791034,0.57028,0.348842,-0.0365344,0.754013,-0.00170435,0.982441,0.985162,0.901575,0.867158,0.651601,0.394218,1.01606
10,q_low_mchirp_low,1241,1.22156,0.0167314,1.33753,1.4652,1.58789,0.776382,1.57837,0.640002,0.848984,0.487051,0.290259,-0.0244048,0.752274,-0.0227853,1.11475,0.96047,0.869443,0.870683,0.652787,0.368883,0.935944
10,q_low_mchirp_high,426,1.55503,0.0197093,1.15691,1.39955,1.64972,0.761851,1.63074,-0.383498,0.814208,0.594858,0.305719,-0.0291732,0.760648,-0.0870367,1.55945,0.979012,0.920337,0.92101,0.663943,0.43488,1.05184
10,q_high_mchirp_low,544,1.58779,0.0197482,1.29512,1.43148,1.64625,0.769337,1.58137,0.748928,0.775224,0.470111,0.320795,-0.0733719,0.769705,0.0177016,0.826391,0.954406,0.903671,0.796748,0.64659,0.317176,0.823835
10,q_high_mchirp_high,1123,2.19435,0.0203341,1.11965,1.38563,1.58276,0.805439,1.57862,0.604862,0.797515,0.616805,0.362587,-0.0188282,0.745824,-0.0114327,1.10618,0.976507,0.898411,0.899591,0.637373,0.387827,1.06983
15,full,5000,1.36611,0.0131661,0.880518,1.44206,1.59678,0.784196,1.5337,0.925036,0.902079,0.763932,0.30217,-0.0346695,0.751934,0.0353363,0.987205,1.0049,0.936806,0.94466,0.716908,0.426557,1.22369
15,snr_low,1667,1.99185,0.0155999,0.935964,1.52196,1.59758,0.772424,1.52646,0.841621,0.838837,-1.41302,0.205164,-0.102868,0.754526,0.0329774,0.972708,0.995151,1.35362,0.858365,1.08918,0.489948,1.16709
15,snr_mid,1666,1.1985,0.0122904,1.0213,1.42852,1.5862,0.801164,1.54821,0.955548,0.928121,-1.50517,0.321501,0.00100893,0.747854,0.00993577,0.986736,1.00896,1.86408,0.969325,0.547972,0.433675,1.23122
15,snr_high,1667,0.907877,0.0116076,0.684376,1.37569,1.60656,0.779012,1.52644,0.974636,0.938332,-0.301809,0.379445,-0.0074172,0.75336,0.0620784,1.00051,1.01065,1.27223,0.988179,0.276978,0.213449,1.25748
15,mchirp_low,2500,1.11723,0.0145684,0.913056,1.47134,1.61374,0.77118,1.54846,0.781108,0.869964,0.744569,0.266731,-0.0535029,0.757155,0.0198487,1.01554,1.00719,0.939363,0.930951,0.699032,0.398167,1.14963
15,mchirp_high,2500,1.61499,0.0117639,0.847979,1.41277,1.57983,0.797213,1.51894,0.736133,0.934291,0.783044,0.338089,-0.0165108,0.746788,0.0508661,1.05924,1.00111,0.934203,0.954289,0.651796,0.446369,1.27306
15,merger_early,2500,1.32552,0.0132706,0.892026,1.49889,1.60372,0.782968,1.52546,0.932319,0.59265,0.75143,0.24498,-0.0336179,0.748737,0.054389,0.993808,1.09767,0.943762,0.962422,0.691965,0.429393,1.18688
15,merger_late,2500,1.4067,0.0130617,0.869009,1.38522,1.58984,0.785425,1.54194,0.917816,0.629696,0.776102,0.361618,-0.0358477,0.754983,0.0155116,0.980689,1.0906,0.930021,0.925396,0.68453,0.396747,1.22811
15,q_low,1667,1.20527,0.0132652,0.881598,1.46645,1.63197,0.773074,1.53618,0.826112,0.898059,0.764431,0.272461,-0.05146,0.752045,0.0182468,1.0677,1.01041,0.933663,0.956628,0.697164,0.42393,1.20391
15,q_mid,1666,1.33613,0.0130852,0.870115,1.4322,1.55473,0.775512,1.51899,0.913308,0.9066,0.770497,0.309388,-0.012205,0.754005,0.0456617,1.03909,1.004,0.937778,0.939215,0.728967,0.428703,1.24166
