epoch,kappa_sky_position,loss,mae_coa_phase,mae_mchirp,mae_merger_time,mae_snr,r2_coa_phase,r2_mchirp,r2_merger_time,r2_snr,std_ratio_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,val_kappa_sky_position,val_loss,val_mae_coa_phase,val_mae_mchirp,val_mae_merger_time,val_mae_snr,val_r2_coa_phase,val_r2_mchirp,val_r2_merger_time,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_snr,val_weight_coa_phase,val_weight_mchirp,val_weight_merger_time,val_weight_sky_position,val_weight_snr,weight_coa_phase,weight_mchirp,weight_merger_time,weight_sky_position,weight_snr
0,0.1563205122947693,4.321177959442139,0.8656259775161743,1.2946784496307373,0.2948993146419525,0.9833670854568481,-1.290757417678833,-4.545868396759033,-0.5252319574356079,-0.5231419801712036,1.0050121545791626,2.135429620742798,0.7181035280227661,0.852142333984375,0.09999995678663254,3.362208843231201,0.8284025192260742,0.875318169593811,0.3001428544521332,0.7939163446426392,-1.061030387878418,-0.18842864036560059,-0.647459864616394,0.08998024463653564,0.6867480278015137,0.22359955310821533,0.15249153971672058,0.2899380028247833,1.2031019926071167,1.0197676420211792,1.218308687210083,0.8496403694152832,1.164671778678894,1.1009794473648071,0.9989338517189026,1.1061556339263916,0.9234023094177246,1.0625050067901611
1,0.10000019520521164,2.9866220951080322,0.8637137413024902,0.8170261979103088,0.2614603340625763,0.7186979055404663,-1.2729196548461914,-0.0294266939163208,-0.15976059436798096,0.20669251680374146,0.9664535522460938,0.6047687530517578,0.4839988350868225,0.7824724316596985,0.09999995678663254,2.501230001449585,0.830603301525116,0.8266453742980957,0.24286778271198273,0.5668064951896667,-1.060418963432312,-0.05078709125518799,-0.061504364013671875,0.4997662305831909,0.810530960559845,0.43319693207740784,0.2464657872915268,0.7238171696662903,1.4183390140533447,1.0996593236923218,1.4830217361450195,0.7301993370056152,1.444197416305542,1.3096507787704468,1.0566669702529907,1.3470579385757446,0.7867001891136169,1.2983161211013794
2,0.10000019520521164,2.2769062519073486,0.841674268245697,0.7600162029266357,0.2255460023880005,0.6394971013069153,-1.1444973945617676,0.1077004075050354,0.11724895238876343,0.3647407293319702,0.9245542883872986,0.6330636143684387,0.5099503397941589,0.8232809901237488,0.09999995678663254,2.7363321781158447,0.8531978726387024,0.6628350019454956,0.1690654754638672,1.1907559633255005,-1.2024668455123901,0.3146236538887024,0.4395146369934082,-0.7884347438812256,0.46401965618133545,0.5196586847305298,0.5883883237838745,0.8994068503379822,1.6428000926971436,1.2144200801849365,1.8062007427215576,0.6412163972854614,1.7653089761734009,1.530617594718933,1.1543633937835693,1.6397690773010254,0.6833186745643616,1.6019532680511475
3,0.10000019520521164,1.609045386314392,0.8368672728538513,0.6734886169433594,0.16971822082996368,0.5744010210037231,-1.1207588911056519,0.27875953912734985,0.4561789631843567,0.4839071035385132,0.7858467698097229,0.7001866102218628,0.750442624092102,0.8368229866027832,0.09999995678663254,1.3866002559661865,0.8238784670829773,0.5219992995262146,0.12540557980537415,0.7053012251853943,-1.0471365451812744,0.5396820306777954,0.6758809685707092,0.2803065776824951,0.6552783250808716,0.7457540035247803,0.8131214380264282,0.9056342840194702,1.8409349918365479,1.3729708194732666,2.2043075561523438,0.5746141076087952,2.1484382152557373,1.7430211305618286,1.288728952407837,1.9996933937072754,0.6061553955078125,1.9539598226547241
4,0.10000019520521164,0.9696057438850403,0.8408527970314026,0.569252610206604,0.1456400752067566,0.5177186727523804,-1.1354844570159912,0.47396302223205566,0.5872201919555664,0.577927827835083,0.7932913303375244,0.825405478477478,0.8528048992156982,0.8475518822669983,0.09999995678663254,0.47169384360313416,0.8188996315002441,0.4200015068054199,0.11420663446187973,0.4743245244026184,-1.0277645587921143,0.6821887493133545,0.7271746397018433,0.6433281898498535,0.7861877083778381,0.743428111076355,0.8942061066627502,0.9242821931838989,1.982775330543518,1.590409278869629,2.6890084743499756,0.524554431438446,2.610025405883789,1.9127732515335083,1.4781469106674194,2.4399280548095703,0.5482680797576904,2.3704395294189453
5,0.10000019520521164,0.3618333339691162,0.8342638611793518,0.4620552361011505,0.13345195353031158,0.4913104176521301,-1.0974617004394531,0.637911319732666,0.6489996910095215,0.6197444200515747,0.7695580720901489,0.8553507924079895,0.8900708556175232,0.8728543519973755,0.09999995678663254,-0.11785678565502167,0.8217719197273254,0.35211315751075745,0.09748043119907379,0.44182276725769043,-1.0332858562469482,0.7783405184745789,0.8008019924163818,0.6897038817405701,0.812979519367218,0.8508121967315674,0.8738120794296265,0.8290291428565979,2.0874907970428467,1.886714220046997,3.2769999504089355,0.48692017793655396,3.120239734649658,2.0398170948028564,1.734169602394104,2.9747793674468994,0.5047504901885986,2.8703453540802
6,0.10000019520521164,-0.16088858246803284,0.8276825547218323,0.42921096086502075,0.12306973338127136,0.4649294912815094,-1.0631816387176514,0.6886323690414429,0.7001172304153442,0.6577354669570923,0.752320408821106,0.9037840962409973,0.9012129306793213,0.871670663356781,0.09999995678663254,-0.3394410014152527,0.8208283185958862,0.37075480818748474,0.10815142095088959,0.5252843499183655,-1.021172046661377,0.7814452052116394,0.7625407576560974,0.5736912488937378,0.6751580238342285,0.880422830581665,0.8868690729141235,0.8426544070243835,2.1657965183258057,2.2436063289642334,3.9906296730041504,0.45883554220199585,3.694901943206787,2.1250243186950684,2.0602455139160156,3.6239938735961914,0.47211354970932007,3.4118878841400146
7,0.10000019520521164,-0.6488549113273621,0.8295573592185974,0.3764405846595764,0.11521320790052414,0.45391103625297546,-1.0681278705596924,0.7552177906036377,0.7353730797767639,0.675787627696991,0.7499761581420898,0.9168530106544495,0.9034768342971802,0.8801702260971069,0.09999995678663254,-0.6560559272766113,0.8210894465446472,0.3692243695259094,0.08591112494468689,0.540854275226593,-1.0239946842193604,0.7773715853691101,0.8401511907577515,0.5480096340179443,0.6387942433357239,0.8769899010658264,0.954284131526947,0.8616641759872437,2.190702199935913,2.6936094760894775,4.8554792404174805,0.4381541609764099,4.276331424713135,2.1829514503479004,2.4596080780029297,4.411223888397217,0.44790369272232056,3.989388942718506
8,0.10000019520521164,-1.0937535762786865,0.831836998462677,0.3593471944332123,0.11032218486070633,0.4321139454841614,-1.0844842195510864,0.7752702832221985,0.7545698881149292,0.7033563852310181,0.7589421272277832,0.9313380718231201,0.9232005476951599,0.8832099437713623,0.09999995678663254,-1.4722267389297485,0.826032817363739,0.32971230149269104,0.09907727688550949,0.40084099769592285,-1.0603315830230713,0.8346418142318726,0.795034646987915,0.7435466051101685,0.8663380742073059,0.8900443315505981,0.9427194595336914,0.8839147686958313,2.1958699226379395,3.2175984382629395,5.90083646774292,0.42321863770484924,4.913131237030029,2.1906063556671143,2.9421937465667725,5.3640055656433105,0.43023258447647095,4.613467693328857
9,0.10000019520521164,-1.562071681022644,0.8227300047874451,0.32518020272254944,0.10618047416210175,0.42055049538612366,-1.0335049629211426,0.8112846612930298,0.7738270163536072,0.7193868160247803,0.7310428023338318,0.9334172010421753,0.9367113709449768,0.8846104145050049,0.09999995678663254,-2.0327913761138916,0.8192216157913208,0.24205847084522247,0.08596210181713104,0.38409870862960815,-1.013049840927124,0.893905758857727,0.843470573425293,0.7627162933349609,0.7050747275352478,0.9517096877098083,0.9503053426742554,0.8935633897781372,2.230928897857666,3.8512635231018066,7.164889335632324,0.4127275347709656,5.567096710205078,2.2182981967926025,3.5284676551818848,6.514996528625488,0.4176234006881714,5.247202396392822
