epoch,circular_loss_combo_A,circular_loss_combo_B,kappa_sky_position,loss,mae_inclination,mae_mchirp,mae_merger_time,mae_snr,r2_inclination,r2_mchirp,r2_merger_time,r2_snr,std_ratio_coa_phase,std_ratio_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_polarization_angle,std_ratio_snr,val_circular_loss_combo_A,val_circular_loss_combo_B,val_kappa_sky_position,val_loss,val_mae_inclination,val_mae_mchirp,val_mae_merger_time,val_mae_snr,val_r2_inclination,val_r2_mchirp,val_r2_merger_time,val_r2_snr,val_std_ratio_coa_phase,val_std_ratio_inclination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_polarization_angle,val_std_ratio_snr,val_weight_combo_A,val_weight_combo_B,val_weight_inclination,val_weight_mchirp,val_weight_merger_time,val_weight_sky_position,val_weight_snr,weight_combo_A,weight_combo_B,weight_inclination,weight_mchirp,weight_merger_time,weight_sky_position,weight_snr
10,1.0093696117401123,0.9996180534362793,0.10000019520521164,0.868732213973999,0.6514909863471985,0.7063468098640442,0.14093220233917236,0.5506327748298645,-0.09166651964187622,0.22830694913864136,0.6122535467147827,0.5265011191368103,1.3294419050216675,0.3077866733074188,0.5725072026252747,0.83049476146698,2.0907835960388184,0.7800261974334717,0.9991349577903748,0.9970079064369202,0.09999995678663254,0.7327911257743835,0.6655228137969971,0.7892817854881287,0.11802151054143906,0.5145105123519897,-0.1744699478149414,0.04517477750778198,0.7065654993057251,0.5715358257293701,1.664749026298523,0.37926918268203735,0.4504695236682892,0.850699245929718,0.4413260817527771,0.7602813839912415,1.3277943134307861,1.3293076753616333,3.6274631023406982,2.4582972526550293,8.365133285522461,0.40556058287620544,4.155656337738037,1.3273249864578247,1.3321391344070435,3.5811095237731934,2.365943193435669,7.610755920410156,0.4088578224182129,3.9671847820281982
11,0.9970742464065552,1.0058703422546387,0.10000019520521164,0.39209848642349243,0.6508435010910034,0.6767616868019104,0.13460691273212433,0.5369247794151306,-0.09198033809661865,0.2847408056259155,0.6408275961875916,0.5463922023773193,1.1653259992599487,0.30905938148498535,0.6196233034133911,0.8568426966667175,1.3851608037948608,0.8024306893348694,0.9956744909286499,0.9991531372070312,0.09999995678663254,-0.000932911061681807,0.6408278942108154,0.6237941384315491,0.1269090175628662,0.5089277625083923,-0.03030097484588623,0.41111934185028076,0.6766589879989624,0.5917699337005615,1.0330653190612793,0.09529431909322739,0.5633387565612793,0.8611627221107483,0.4981839656829834,0.8268307447433472,1.3415366411209106,1.3129007816314697,3.6639084815979004,2.6714253425598145,10.132841110229492,0.40097445249557495,4.470946311950684,1.3338738679885864,1.3253253698349,3.664091110229492,2.5578227043151855,9.224528312683105,0.4030832052230835,4.2649102210998535
12,0.9967153072357178,1.0003681182861328,0.10000019520521164,-0.09147465229034424,0.6495606303215027,0.6182449460029602,0.12407897412776947,0.5011596083641052,-0.08442622423171997,0.3948213458061218,0.6950163841247559,0.6053186655044556,1.1883745193481445,0.2984831631183624,0.6560667157173157,0.8768685460090637,1.2771943807601929,0.8160396218299866,0.9964030981063843,0.9911904335021973,0.09999995678663254,-0.6497188210487366,0.6380642652511597,0.5168745517730713,0.09722329676151276,0.46442151069641113,-0.010809659957885742,0.56200110912323,0.7958482503890991,0.6591957211494446,0.41586267948150635,0.09346252679824829,0.6912398934364319,0.9471740126609802,0.7125993967056274,0.7989720106124878,1.343425989151001,1.3309639692306519,3.696594715118408,2.979743480682373,12.270044326782227,0.39815422892570496,4.955336570739746,1.3455005884170532,1.322376012802124,3.700843334197998,2.8204591274261475,11.174870491027832,0.3994392454624176,4.728750228881836
13,0.9914904832839966,0.9971829056739807,0.10000019520521164,-0.5097025036811829,0.6481884717941284,0.5520293116569519,0.11643534153699875,0.4873858392238617,-0.06651145219802856,0.49494224786758423,0.7277779579162598,0.6255961656570435,1.1966402530670166,0.2542702555656433,0.7327786684036255,0.8938250541687012,1.1988911628723145,0.8347015380859375,0.999233603477478,1.003038763999939,0.09999995678663254,-1.0038554668426514,0.64238440990448,0.43448081612586975,0.0926721841096878,0.4703845977783203,-0.03563666343688965,0.6700526475906372,0.8152796626091003,0.6516352891921997,0.4554816484451294,0.18735605478286743,0.7878806591033936,0.9428085088729858,0.6823822259902954,0.8878924250602722,1.347849726676941,1.3301459550857544,3.7412960529327393,3.424825668334961,14.836549758911133,0.39658161997795105,5.323210716247559,1.344272494316101,1.3343863487243652,3.729548931121826,3.1781980991363525,13.522652626037598,0.39726799726486206,5.149773597717285
14,0.999233067035675,0.989220380783081,0.10000019520521164,-1.0130208730697632,0.6449103355407715,0.4799761176109314,0.10926993936300278,0.466177761554718,-0.049569666385650635,0.6104319095611572,0.7608928084373474,0.6584209203720093,1.2436609268188477,0.22723554074764252,0.8092102408409119,0.9078999757766724,1.0376352071762085,0.8416560292243958,0.9968725442886353,0.9867162108421326,0.09999995678663254,-1.5312342643737793,0.6486254334449768,0.40782761573791504,0.0919869989156723,0.4158424437046051,-0.07811623811721802,0.720890998840332,0.8186661005020142,0.723060131072998,1.2709143161773682,0.22047795355319977,0.8827362060546875,0.9642192125320435,0.5977247953414917,0.842501699924469,1.3492356538772583,1.3400276899337769,3.796133518218994,4.076005458831787,17.928606033325195,0.3956482410430908,5.766646862030029,1.3458329439163208,1.3443292379379272,3.789691925048828,3.7396349906921387,16.347402572631836,0.39606428146362305,5.556580066680908
15,0.9946672916412354,0.9970873594284058,0.10000019520521164,-1.3784979581832886,0.6473023295402527,0.4311956763267517,0.10540618002414703,0.4546281397342682,-0.06527256965637207,0.6807793974876404,0.7757492065429688,0.6747568845748901,1.2871772050857544,0.2598487436771393,0.857081413269043,0.9182794094085693,1.2540949583053589,0.8529670238494873,0.9995537400245667,0.9896775484085083,0.09999995678663254,-1.3879059553146362,0.6382147073745728,0.32055559754371643,0.09066988527774811,0.5641356110572815,-0.0131150484085083,0.8125346899032593,0.826076865196228,0.5153252482414246,0.9615868926048279,0.09381155669689178,0.8758652210235596,0.9478430151939392,0.5424743890762329,0.8398364186286926,1.3502739667892456,1.329666018486023,3.7948594093322754,4.884769439697266,20.085529327392578,0.39522358775138855,6.166306495666504,1.3469758033752441,1.336308479309082,3.7797915935516357,4.464822769165039,19.42748260498047,0.3953826427459717,5.964225769042969
16,0.9980291128158569,0.995181143283844,0.10000019520521164,-1.5998555421829224,0.6439648270606995,0.39196816086769104,0.09926868975162506,0.4419623017311096,-0.04683959484100342,0.7346177101135254,0.8004335165023804,0.6928246021270752,1.1356983184814453,0.22876836359500885,0.882302463054657,0.9115520119667053,1.719932198524475,0.8582026362419128,1.0088279247283936,0.9879646301269531,0.09999995678663254,-1.9110043048858643,0.646950364112854,0.31083106994628906,0.08913920819759369,0.4522463381290436,-0.0697217583656311,0.8202900290489197,0.830890417098999,0.6743301153182983,0.4990505874156952,0.11968347430229187,0.8799846768379211,0.9655329585075378,0.5124832987785339,0.862878143787384,1.343463659286499,1.3390352725982666,3.832139492034912,5.822921276092529,20.085529327392578,0.3950996696949005,6.521884918212891,1.3492964506149292,1.331752061843872,3.8194308280944824,5.357816219329834,20.085500717163086,0.39516568183898926,6.33367919921875
17,0.9965717792510986,0.9943703413009644,0.10000019520521164,-1.8572462797164917,0.6444112062454224,0.36057013273239136,0.0982445776462555,0.4367181956768036,-0.04864656925201416,0.7709009647369385,0.8051354289054871,0.696091890335083,1.2089509963989258,0.22576464712619781,0.9059773683547974,0.9180184006690979,1.2072263956069946,0.8691903352737427,0.9918321371078491,1.0082954168319702,0.09999995678663254,-2.0666372776031494,0.6575949788093567,0.3099958300590515,0.11364336311817169,0.41251006722450256,-0.12761026620864868,0.8292523622512817,0.7412841320037842,0.7293115854263306,0.7836779952049255,0.252826064825058,0.9155324697494507,0.9592576026916504,0.5216558575630188,0.85491943359375,1.344226598739624,1.3380783796310425,3.832880735397339,6.8979058265686035,20.085529327392578,0.39515015482902527,6.694835662841797,1.3413382768630981,1.339706301689148,3.836505174636841,6.317722320556641,20.085500717163086,0.39513322710990906,6.5550761222839355
18,1.0015302896499634,1.0031630992889404,0.10000019520521164,-2.0119361877441406,0.6447812914848328,0.3292801082134247,0.09666137397289276,0.42432963848114014,-0.05278140306472778,0.8052454590797424,0.811332106590271,0.7144862413406372,1.5775209665298462,0.23392297327518463,0.9094488024711609,0.9343279600143433,0.636137068271637,0.8695597052574158,0.9966821074485779,0.9964145421981812,0.09999995678663254,-2.0159411430358887,0.6424975991249084,0.4265361428260803,0.0782073587179184,0.4001924395561218,-0.035254716873168945,0.7482175827026367,0.8659740686416626,0.744586706161499,0.8247989416122437,0.09950597584247589,0.9820005893707275,0.9481557011604309,0.7198139429092407,0.8394124507904053,1.334076166152954,1.342407464981079,3.8430542945861816,8.153504371643066,20.085529327392578,0.39516931772232056,7.041687965393066,1.342079520225525,1.3316187858581543,3.818366289138794,7.565078258514404,20.085500717163086,0.3951806128025055,6.872190952301025
19,1.0019227266311646,0.9954788088798523,0.10000019520521164,-2.2490334510803223,0.6431813836097717,0.3175208866596222,0.09309308230876923,0.4134269952774048,-0.04150402545928955,0.8182894587516785,0.824285626411438,0.7279385924339294,1.018409013748169,0.20942138135433197,0.9248335957527161,0.924119770526886,1.140156865119934,0.8726591467857361,1.0019906759262085,1.0028486251831055,0.09999995678663254,-2.6366302967071533,0.6407521367073059,0.23789486289024353,0.07970878481864929,0.41297197341918945,-0.02672898769378662,0.8928561210632324,0.8629554510116577,0.7257275581359863,0.32813334465026855,0.09987132996320724,0.9618418216705322,0.9613171219825745,0.3784724771976471,0.856418251991272,1.3368990421295166,1.3397587537765503,3.8580079078674316,9.335714340209961,20.085529327392578,0.3952389061450958,7.3594231605529785,1.3362940549850464,1.3375351428985596,3.852299213409424,8.715907096862793,20.085500717163086,0.3952252268791199,7.228045463562012
20,1.004333257675171,0.9988411068916321,0.10000019520521164,-2.4084620475769043,0.6431890726089478,0.2952158749103546,0.09127587080001831,0.40883877873420715,-0.03759950399398804,0.842032253742218,0.8312833309173584,0.7335362434387207,0.7142783403396606,0.19580259919166565,0.9340581893920898,0.9356493949890137,0.9007648229598999,0.8758630156517029,0.9939673542976379,0.991993248462677,0.09999995678663254,-2.818878412246704,0.6403710246086121,0.23732908070087433,0.07860291749238968,0.38942569494247437,-0.023886442184448242,0.8926264047622681,0.8675562143325806,0.752515971660614,0.25489476323127747,0.09690821915864944,0.9675691723823547,0.9777216911315918,0.6234103441238403,0.8741878271102905,1.3264806270599365,1.3289754390716553,3.852447986602783,10.712164878845215,20.085529327392578,0.3952474594116211,7.632700443267822,1.335090160369873,1.3357818126678467,3.8711163997650146,10.054147720336914,20.085500717163086,0.3952358067035675,7.437357425689697
21,1.001850962638855,1.0024837255477905,0.10000019520521164,-2.5604612827301025,0.6435439586639404,0.27415671944618225,0.08964885026216507,0.4042031764984131,-0.03917193412780762,0.8603678345680237,0.8371165990829468,0.7384082078933716,0.7788266539573669,0.1989162266254425,0.9416552186012268,0.9345142841339111,0.9155692458152771,0.8767208456993103,0.9833198189735413,0.9960114359855652,0.09999995678663254,-2.38580060005188,0.6414514780044556,0.2932601869106293,0.08382837474346161,0.4519805312156677,-0.03303414583206177,0.867276668548584,0.8533377647399902,0.6732438206672668,0.27559760212898254,0.06581771373748779,0.9592354893684387,0.9715921878814697,0.44140973687171936,0.873500645160675,1.3372832536697388,1.3309643268585205,3.867436647415161,12.297667503356934,20.085529327392578,0.3952102065086365,7.740542411804199,1.3304606676101685,1.3280020952224731,3.8596184253692627,11.524348258972168,20.085500717163086,0.395229697227478,7.681878566741943
22,0.9913315773010254,0.9962519407272339,0.10000019520521164,-2.65275239944458,0.6417294144630432,0.2670988440513611,0.0872722938656807,0.40451109409332275,-0.033219873905181885,0.8674257397651672,0.844892144203186,0.7396544218063354,0.5190495848655701,0.18928663432598114,0.9434455633163452,0.9299425482749939,0.7663035988807678,0.8801891207695007,0.996381938457489,1.0022584199905396,0.09999995678663254,-3.037930727005005,0.6394398808479309,0.21142029762268066,0.0756387859582901,0.3923378884792328,-0.0222129225730896,0.9130839705467224,0.8784862756729126,0.751898467540741,0.6489539742469788,0.06860844045877457,0.9340893626213074,0.9844051599502563,0.2918126583099365,0.8911537528038025,1.3335036039352417,1.341471791267395,3.89385986328125,13.609245300292969,20.085529327392578,0.39525607228279114,7.837535858154297,1.3479782342910767,1.334675669670105,3.876096248626709,12.931201934814453,20.085500717163086,0.39522480964660645,7.7312493324279785
23,0.9915865063667297,0.9952362775802612,0.10000019520521164,-2.7751309871673584,0.6417906880378723,0.25855714082717896,0.08690637350082397,0.39402762055397034,-0.031241118907928467,0.8752722144126892,0.8475267887115479,0.7519590854644775,0.6643873453140259,0.18023885786533356,0.9483580589294434,0.9346221685409546,0.8327105641365051,0.8794374465942383,1.0016772747039795,1.0023131370544434,0.09999995678663254,-2.7021310329437256,0.6469960808753967,0.2918880581855774,0.07832642644643784,0.37821829319000244,-0.0620383620262146,0.8617425560951233,0.869954526424408,0.7671158313751221,0.19553205370903015,0.10666563361883163,1.0082801580429077,0.9790571331977844,1.2775956392288208,0.8795527815818787,1.348053216934204,1.3459969758987427,3.9036757946014404,14.919126510620117,20.085529327392578,0.3953073024749756,8.06982135772705,1.3453935384750366,1.33837890625,3.891037940979004,14.255753517150879,20.085500717163086,0.3953035771846771,8.017658233642578
24,0.9966367483139038,0.9989499449729919,0.10000019520521164,-2.8660459518432617,0.6438776254653931,0.24310779571533203,0.08587062358856201,0.39403122663497925,-0.0445215106010437,0.8881401419639587,0.851669430732727,0.7537540197372437,0.8961589336395264,0.21395806968212128,0.9515784382820129,0.9336497783660889,1.0978314876556396,0.8843942284584045,1.0039732456207275,0.9934036135673523,0.09999996423721313,-3.1632041931152344,0.6423755884170532,0.22403010725975037,0.07414218783378601,0.3770254850387573,-0.03758072853088379,0.9107899069786072,0.8819062113761902,0.771143913269043,1.093098759651184,0.13542243838310242,1.0048383474349976,0.9891619682312012,0.44388288259506226,0.8702675104141235,1.3429232835769653,1.3396719694137573,3.8418681621551514,16.4780216217041,20.085529327392578,0.39546751976013184,8.282349586486816,1.3399343490600586,1.3312069177627563,3.872004508972168,15.605635643005371,20.085500717163086,0.3953978419303894,8.104990005493164
25,0.9972403049468994,1.001707911491394,0.10000019520521164,-2.9240105152130127,0.6418616771697998,0.23885807394981384,0.0837671235203743,0.3945275545120239,-0.03150290250778198,0.892066478729248,0.857695460319519,0.7517657279968262,1.0666505098342896,0.17897465825080872,0.9551378488540649,0.935273289680481,0.6046380400657654,0.8837174773216248,0.9989123344421387,0.9948840141296387,0.10000009834766388,-3.287903308868408,0.638222336769104,0.192328542470932,0.07297135144472122,0.3890419006347656,-0.01210695505142212,0.9275538325309753,0.8862543106079102,0.7546056509017944,1.1642358303070068,0.11973939836025238,0.9358300566673279,0.9995824098587036,0.8785961866378784,0.8736793398857117,1.3390008211135864,1.3278896808624268,3.892141342163086,17.711688995361328,20.085529327392578,0.39551806449890137,8.189807891845703,1.3419910669326782,1.3399555683135986,3.8712120056152344,17.154659271240234,20.085500717163086,0.3954359292984009,8.203145980834961
26,0.9934625625610352,0.9877045154571533,0.10000020265579224,-3.0420594215393066,0.6409915685653687,0.22569255530834198,0.08361438661813736,0.39346668124198914,-0.02960813045501709,0.9019323587417603,0.8581399917602539,0.752487301826477,0.7046759128570557,0.18559977412223816,0.9551442265510559,0.9361971616744995,1.0115797519683838,0.8834051489830017,0.9979023337364197,1.0133389234542847,0.10000009834766388,-3.0952019691467285,0.6390887498855591,0.20493698120117188,0.08378304541110992,0.4012414515018463,-0.016348719596862793,0.9195412397384644,0.8556616306304932,0.7417322993278503,0.8624735474586487,0.05043936148285866,1.0141921043395996,0.9378302097320557,1.2463502883911133,0.868984580039978,1.3490742444992065,1.3537518978118896,3.9016315937042236,19.146785736083984,20.085529327392578,0.3955135941505432,8.238697052001953,1.3463736772537231,1.3328988552093506,3.8952951431274414,18.577497482299805,20.085500717163086,0.39544686675071716,8.150466918945312
27,1.000973105430603,1.0009846687316895,0.10000019520521164,-3.1027183532714844,0.6423556804656982,0.21727554500102997,0.08334892988204956,0.3851439952850342,-0.033014118671417236,0.9077536463737488,0.8599693179130554,0.7628977298736572,1.0256084203720093,0.1904291957616806,0.9581611156463623,0.941544771194458,1.2244622707366943,0.884947657585144,1.0008723735809326,0.9947758913040161,0.10000009834766388,-2.459213972091675,0.6618965864181519,0.2597865164279938,0.07236884534358978,0.46236562728881836,-0.16047382354736328,0.8925519585609436,0.8882030844688416,0.6630155444145203,0.6833611130714417,0.1386832892894745,0.9734136462211609,1.003864049911499,0.813208818435669,0.8462451100349426,1.338845133781433,1.3381205797195435,3.8827011585235596,20.085529327392578,20.085529327392578,0.39548683166503906,8.4343900680542,1.3424205780029297,1.3420546054840088,3.896613359451294,19.845375061035156,20.085500717163086,0.39551353454589844,8.384781837463379
28,0.9991996884346008,0.9965579509735107,0.10000021755695343,-3.168936014175415,0.6436790823936462,0.21443040668964386,0.08202663064002991,0.38160374760627747,-0.04690122604370117,0.9105425477027893,0.864281415939331,0.7660637497901917,0.8381809592247009,0.22984810173511505,0.9598352909088135,0.944770872592926,0.7467820644378662,0.8846421241760254,0.9968114495277405,1.0002751350402832,0.10000012814998627,-3.195638418197632,0.6407682299613953,0.17590752243995667,0.07091735303401947,0.43064308166503906,-0.029309749603271484,0.936744749546051,0.8922122120857239,0.7041682600975037,0.8291764259338379,0.12864400446414948,0.9679509401321411,0.9831945896148682,0.7008216381072998,0.8956137895584106,1.3436230421066284,1.338195562362671,3.8415684700012207,20.085529327392578,20.085529327392578,0.39547181129455566,8.65245532989502,1.3312979936599731,1.3386880159378052,3.8532772064208984,20.051841735839844,20.085500717163086,0.3954845666885376,8.512306213378906
