epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,mae_polarization_angle,mae_inclination,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,r2_polarization_angle,r2_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase,std_ratio_polarization_angle,std_ratio_inclination
5,full,5000,6.19063,0.0498113,1.87712,1.2416,1.56891,0.778448,1.57224,0.021286,-0.0287406,-0.0315319,0.458107,-0.00275169,0.755618,-0.00425803,0.44695,0.146354,0.567913,0.805259,0.106116,0.168504,0.483572
5,snr_low,1667,6.00138,0.0498142,0.80189,1.25129,1.57456,0.776461,1.58457,0.0490215,-0.0402177,-0.711333,0.452534,-0.064018,0.754542,-0.0323795,0.269822,0.131375,1.01138,0.804269,0.113974,0.165991,0.463161
5,snr_mid,1666,6.01984,0.0503499,1.64853,1.22393,1.57116,0.767138,1.56592,0.113056,-0.0326794,-4.84541,0.465853,0.018566,0.76509,-0.000951045,0.348769,0.139227,1.34857,0.806569,0.105084,0.162679,0.44638
5,snr_high,1667,6.55057,0.0492702,3.18081,1.24956,1.56102,0.791738,1.56621,-0.104055,-0.014507,-18.5006,0.455951,0.0323028,0.746929,0.0197273,0.493592,0.161662,1.71122,0.804954,0.0988554,0.140543,0.534919
5,mchirp_low,2500,7.66203,0.050348,2.17909,1.25335,1.56497,0.780505,1.58028,-4.98659,-0.0450176,-0.35639,0.452588,-0.00739894,0.753402,-0.0138748,0.727368,0.133667,0.444354,0.801863,0.109384,0.168857,0.447212
5,mchirp_high,2500,4.71924,0.0492746,1.57516,1.22984,1.57285,0.77639,1.56419,-0.68944,-0.012701,0.289336,0.463663,0.00135839,0.757786,0.00538077,0.794733,0.15685,0.611112,0.808726,0.102599,0.162448,0.517446
5,merger_early,2500,6.19577,0.057606,1.88634,1.2422,1.56169,0.783024,1.55282,0.0185819,-4.25669,-0.0654508,0.463604,0.0115923,0.750348,0.0269489,0.448753,0.297713,0.569906,0.796901,0.106934,0.174647,0.478552
5,merger_late,2500,6.1855,0.0420167,1.86791,1.24099,1.57613,0.773872,1.59166,0.0238309,-1.97715,0.00143842,0.452384,-0.0174497,0.760679,-0.0365737,0.444365,0.284998,0.565033,0.813863,0.105248,0.162314,0.488437
5,q_low,1667,6.08553,0.0501737,2.00787,1.26034,1.56021,0.767928,1.60694,-1.80187,-0.0300581,-0.171184,0.449096,0.0190419,0.756086,-0.0518631,0.664267,0.137117,0.494174,0.8046,0.107279,0.17651,0.45261
5,q_mid,1666,5.65313,0.0496231,1.84082,1.22216,1.5609,0.783377,1.53733,-0.0102836,-0.0209589,0.026934,0.464697,-0.00653637,0.749887,0.0371961,0.479893,0.150103,0.567986,0.807895,0.105188,0.160892,0.469548
5,q_high,1667,6.83291,0.0496371,1.78266,1.24228,1.58562,0.784041,1.57242,0.139769,-0.0363934,0.0493915,0.460532,-0.0215623,0.760461,-0.00274494,0.428173,0.151078,0.620136,0.803337,0.105834,0.16694,0.525376
5,q_low_mchirp_low,1241,7.19529,0.0504633,2.11805,1.27574,1.55574,0.775414,1.61226,-6.91105,-0.0363039,-0.289793,0.444335,0.0114257,0.754194,-0.0646713,0.908544,0.131,0.454833,0.797443,0.109123,0.174313,0.435929
5,q_low_mchirp_high,426,2.85263,0.04933,1.68689,1.21547,1.57323,0.74612,1.59146,-3.04401,-0.0130144,0.176273,0.463071,0.0392748,0.761186,-0.0146092,1.73869,0.153701,0.55114,0.827291,0.101746,0.177737,0.497973
5,q_high_mchirp_low,544,8.38966,0.050129,2.34049,1.24204,1.57682,0.794607,1.58516,-4.24595,-0.0885933,-0.581518,0.463407,-0.0224486,0.755743,0.00777611,0.60416,0.137441,0.417376,0.799501,0.110821,0.168974,0.443164
5,q_high_mchirp_high,1123,6.0788,0.0493987,1.51244,1.24239,1.58988,0.778922,1.56625,-1.32089,-0.0165704,0.342471,0.459122,-0.0213642,0.762258,-0.00803091,0.807237,0.155796,0.636786,0.80521,0.103003,0.160968,0.561608
10,full,5000,4.96764,0.0286827,1.33996,1.20156,1.58121,0.777585,1.5771,0.315691,0.585907,0.480415,0.428617,-0.0099884,0.755765,-0.00367675,0.486654,0.844838,0.803459,0.636248,0.43029,0.0502304,0.591881
10,snr_low,1667,5.65052,0.0335298,1.83348,1.20407,1.61577,0.777525,1.56119,0.072337,0.447296,-6.65004,0.424535,-0.100474,0.753173,-0.0029769,0.276286,0.676079,1.52628,0.630765,0.362225,0.0459774,0.549485
10,snr_mid,1666,4.8882,0.0268627,1.23522,1.18432,1.56598,0.769141,1.57779,0.371754,0.637136,-2.58851,0.435968,0.0180895,0.763105,-0.00995061,0.408408,0.84928,1.75703,0.637949,0.495566,0.0478999,0.595012
