epoch,circular_loss_combo_A,circular_loss_combo_B,kappa_sky_position,loss,mae_inclination,mae_mchirp,mae_merger_time,mae_snr,r2_inclination,r2_mchirp,r2_merger_time,r2_snr,std_ratio_inclination,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,val_circular_loss_combo_A,val_circular_loss_combo_B,val_kappa_sky_position,val_loss,val_mae_inclination,val_mae_mchirp,val_mae_merger_time,val_mae_snr,val_r2_inclination,val_r2_mchirp,val_r2_merger_time,val_r2_snr,val_std_ratio_inclination,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_snr,val_weight_combo_A,val_weight_combo_B,val_weight_inclination,val_weight_mchirp,val_weight_merger_time,val_weight_sky_position,val_weight_snr,weight_combo_A,weight_combo_B,weight_inclination,weight_mchirp,weight_merger_time,weight_sky_position,weight_snr
10,0.9895129203796387,1.003232479095459,0.10000019520521164,-0.8778408765792847,0.6497754454612732,0.34544864296913147,0.10613241791725159,0.4245920777320862,-0.08873134851455688,0.7898410558700562,0.7721681594848633,0.7143622636795044,0.31192588806152344,0.9253769516944885,0.9410927891731262,0.8842989206314087,0.9988813400268555,1.0088070631027222,0.09999995678663254,-0.9748771786689758,0.6533085107803345,0.4435489773750305,0.09051012992858887,0.3968363106250763,-0.09702789783477783,0.7346963286399841,0.8268792033195496,0.7464371919631958,0.262647807598114,0.9332530498504639,0.9974687695503235,0.8858475089073181,1.3509738445281982,1.3293685913085938,3.6358425617218018,4.303781986236572,8.671751976013184,0.40558987855911255,6.043976783752441,1.3563313484191895,1.3327713012695312,3.5895168781280518,3.9538614749908447,7.8922438621521,0.4088911712169647,5.763287544250488
11,0.9898653626441956,1.0033166408538818,0.10000019520521164,-1.2277629375457764,0.6507371664047241,0.3166430592536926,0.10091689229011536,0.42788514494895935,-0.09369748830795288,0.8204494714736938,0.7952772378921509,0.7100772857666016,0.3178369998931885,0.933642566204071,0.9416660070419312,0.8930240869522095,0.9988877773284912,1.0079150199890137,0.09999995678663254,-1.615891456604004,0.6387854814529419,0.2725162208080292,0.09061691910028458,0.40589070320129395,-0.01141655445098877,0.8686119318008423,0.8297679424285889,0.7321364879608154,0.11450567096471786,0.907728910446167,0.9975281357765198,0.8821163177490234,1.3506697416305542,1.327692985534668,3.667959690093994,5.121687889099121,10.510293960571289,0.40099233388900757,6.423737525939941,1.353763461112976,1.3320989608764648,3.6687960624694824,4.705741882324219,9.569353103637695,0.40310823917388916,6.273479461669922
12,0.9891566634178162,1.0029600858688354,0.10000019520521164,-1.7283732891082764,0.6472444534301758,0.2879936397075653,0.09414895623922348,0.39694744348526,-0.07711941003799438,0.8460880517959595,0.8190057277679443,0.7496738433837891,0.2998143434524536,0.9364853501319885,0.9420474171638489,0.8828428387641907,0.9989376664161682,1.0074129104614258,0.09999995678663254,-1.9144624471664429,0.6407829523086548,0.30771225690841675,0.07758625596761703,0.4012996256351471,-0.030287623405456543,0.8520028591156006,0.8701877593994141,0.7458419799804688,0.13575932383537292,0.9525213241577148,0.9861822724342346,0.8517284989356995,1.3515385389328003,1.3358571529388428,3.7084555625915527,6.111446857452393,12.735466003417969,0.3981497287750244,7.078294277191162,1.355491042137146,1.3289662599563599,3.7135252952575684,5.6110520362854,11.593973159790039,0.3994453251361847,6.763666152954102
13,0.9896047115325928,1.003037452697754,0.10000019520521164,-1.9154343605041504,0.648314893245697,0.30148202180862427,0.0938093438744545,0.4106270968914032,-0.07099604606628418,0.8381481170654297,0.8220672607421875,0.7319508790969849,0.26856887340545654,0.9487767219543457,0.9532926082611084,0.8937599658966064,0.9980915188789368,1.0073826313018799,0.09999995678663254,-2.2584035396575928,0.6472404599189758,0.24929924309253693,0.09393788129091263,0.39901745319366455,-0.06546342372894287,0.8909884691238403,0.8195843696594238,0.7480038404464722,0.23171253502368927,0.9636552929878235,0.9824996590614319,0.8624045252799988,1.3499404191970825,1.331222414970398,3.735478639602661,7.114867210388184,15.394102096557617,0.39653658866882324,7.2878217697143555,1.3553663492202759,1.3367176055908203,3.7377231121063232,6.580848693847656,14.03588581085205,0.39724409580230713,7.2572808265686035
14,0.989560604095459,1.0026668310165405,0.10000019520521164,-2.3475077152252197,0.6432044506072998,0.2717634439468384,0.09116067737340927,0.3963069021701813,-0.04567372798919678,0.8646617531776428,0.8323363065719604,0.7513712048530579,0.23408089578151703,0.9483792781829834,0.9522417187690735,0.8887355923652649,0.9990273714065552,1.0061664581298828,0.09999995678663254,-2.4752049446105957,0.6514034271240234,0.2746363580226898,0.08997561037540436,0.39570853114128113,-0.09780949354171753,0.8841636180877686,0.8313900232315063,0.7500548362731934,0.2876213490962982,0.912890613079071,0.9781990647315979,0.8546388745307922,1.3479892015457153,1.324569821357727,3.8047165870666504,8.338703155517578,18.576641082763672,0.3956613838672638,7.682096004486084,1.3553060293197632,1.3327741622924805,3.7894480228424072,7.737512111663818,16.94970703125,0.3960493505001068,7.469429016113281
15,0.9892864227294922,1.00229012966156,0.10000019520521164,-2.596637725830078,0.6467073559761047,0.2642078101634979,0.08740411698818207,0.39132940769195557,-0.06390738487243652,0.8708058595657349,0.8445979356765747,0.755565881729126,0.2632441818714142,0.952184796333313,0.9497751593589783,0.8899645209312439,0.9982708692550659,1.0054205656051636,0.09999995678663254,-2.6650798320770264,0.6386056542396545,0.20868642628192902,0.08314089477062225,0.4389367997646332,-0.014521300792694092,0.9190366268157959,0.855696439743042,0.6945254802703857,0.10808634012937546,0.976851761341095,0.9787613153457642,0.8694130182266235,1.3565605878829956,1.3281428813934326,3.799917697906494,9.646910667419434,20.085529327392578,0.3952825665473938,8.013212203979492,1.3526360988616943,1.3300398588180542,3.789294481277466,8.98194694519043,19.771333694458008,0.39542537927627563,7.8712239265441895
16,0.9891277551651001,1.00254225730896,0.10000019520521164,-2.7770891189575195,0.6433860063552856,0.24457670748233795,0.08335404843091965,0.39212071895599365,-0.047325849533081055,0.8876712322235107,0.8587707281112671,0.756534993648529,0.24098041653633118,0.9543752074241638,0.9470053315162659,0.8893329501152039,0.9982813596725464,1.0047913789749146,0.09999995678663254,-2.965001344680786,0.6421234607696533,0.1993178129196167,0.0868213027715683,0.39472851157188416,-0.040129661560058594,0.9251980781555176,0.8434630632400513,0.7496459484100342,0.14975889027118683,0.9520602822303772,0.9792793989181519,0.8828882575035095,1.3438502550125122,1.3363492488861084,3.8335328102111816,11.201630592346191,20.085529327392578,0.3951112627983093,8.183988571166992,1.3579936027526855,1.3310126066207886,3.8231091499328613,10.433670043945312,20.085500717163086,0.39520975947380066,8.108235359191895
17,0.9896501302719116,1.0020530223846436,0.10000019520521164,-2.8357250690460205,0.6437380909919739,0.2414931058883667,0.08374100923538208,0.3937161862850189,-0.048542320728302,0.8895326256752014,0.8574450016021729,0.7523617744445801,0.23490473628044128,0.9595397710800171,0.9462693929672241,0.8965423107147217,0.9984756112098694,1.0041848421096802,0.09999995678663254,-2.966625690460205,0.6519324779510498,0.24285951256752014,0.08250382542610168,0.3765965700149536,-0.09304064512252808,0.904901921749115,0.8546712398529053,0.773661732673645,0.2294895052909851,0.9767192602157593,1.025887131690979,0.8729166388511658,1.353046178817749,1.3345601558685303,3.8334758281707764,12.757478713989258,20.085529327392578,0.395145446062088,8.197683334350586,1.3488301038742065,1.3332650661468506,3.839899778366089,11.977116584777832,20.085500717163086,0.39511188864707947,8.118082046508789
18,0.9891700148582458,1.0022376775741577,0.10000019520521164,-2.957645893096924,0.6452521681785583,0.23351605236530304,0.08177362382411957,0.38766857981681824,-0.05592381954193115,0.8971847295761108,0.8654690980911255,0.7614447474479675,0.24407130479812622,0.9584011435508728,0.9517541527748108,0.893004834651947,0.9984937310218811,1.002733826637268,0.09999995678663254,-3.2955784797668457,0.6436929106712341,0.17947204411029816,0.08312386274337769,0.37445467710494995,-0.04171478748321533,0.9360445141792297,0.8574371337890625,0.7755197882652283,0.12433235347270966,1.0134865045547485,0.9636591672897339,0.8591423034667969,1.3530385494232178,1.335600733757019,3.828368663787842,14.408609390258789,20.085529327392578,0.39522939920425415,8.3831787109375,1.356165885925293,1.3354641199111938,3.816899299621582,13.635552406311035,20.085500717163086,0.3951694369316101,8.288844108581543
19,0.989684522151947,1.001784324645996,0.10000019520521164,-3.1191134452819824,0.6433184146881104,0.21738190948963165,0.0801563486456871,0.38157591223716736,-0.04512965679168701,0.9092162847518921,0.8704687356948853,0.7674908638000488,0.22455330193042755,0.9618083834648132,0.9487647414207458,0.8922854661941528,0.9989497065544128,1.0028268098831177,0.09999995678663254,-3.060089349746704,0.6426020860671997,0.22060510516166687,0.07491492480039597,0.40121373534202576,-0.03763049840927124,0.9142735600471497,0.8792982697486877,0.7400192022323608,0.15011756122112274,1.017944574356079,0.9679965376853943,0.9118524789810181,1.348542332649231,1.338326334953308,3.8426270484924316,16.3681640625,20.085529327392578,0.3953513503074646,8.591794967651367,1.3578293323516846,1.3298295736312866,3.841900587081909,15.378750801086426,20.085500717163086,0.39531007409095764,8.487157821655273
20,0.9892861843109131,1.0015437602996826,0.10000019520521164,-3.127821683883667,0.642143726348877,0.22533708810806274,0.07898849248886108,0.37976863980293274,-0.03560328483581543,0.9038298726081848,0.874753475189209,0.7698282599449158,0.20207376778125763,0.9665573835372925,0.9440345168113708,0.8923582434654236,0.9986913204193115,1.0019599199295044,0.09999995678663254,-3.486473560333252,0.6386690735816956,0.17179745435714722,0.06787445396184921,0.37601521611213684,-0.016290783882141113,0.9410488605499268,0.9010442495346069,0.771599292755127,0.08355197310447693,0.9840835332870483,0.971561074256897,0.8885038495063782,1.350860834121704,1.333072543144226,3.8668885231018066,17.813539505004883,20.085529327392578,0.3952295184135437,8.767965316772461,1.3522874116897583,1.33686363697052,3.865795612335205,17.058767318725586,20.085500717163086,0.3952316343784332,8.631750106811523
21,0.9890527129173279,1.0017744302749634,0.10000019520521164,-3.1864542961120605,0.6428384780883789,0.2153085470199585,0.07798438519239426,0.3858180642127991,-0.0387192964553833,0.9124059081077576,0.8772901892662048,0.7622387409210205,0.20594608783721924,0.9664584398269653,0.9504715204238892,0.8923289775848389,0.9976562261581421,1.0019593238830566,0.09999995678663254,-3.028550148010254,0.640076756477356,0.21750278770923615,0.06979483366012573,0.43455037474632263,-0.02240443229675293,0.9219576120376587,0.894633412361145,0.7001359462738037,0.08768969774246216,0.9381158947944641,0.9840350151062012,0.8844055533409119,1.3581162691116333,1.3338156938552856,3.8749594688415527,19.551227569580078,20.085529327392578,0.39536404609680176,8.626681327819824,1.3537834882736206,1.3297227621078491,3.865948438644409,18.744586944580078,20.085500717163086,0.3953041136264801,8.623259544372559
22,0.9895555973052979,1.0017331838607788,0.10000019520521164,-3.333609104156494,0.641185462474823,0.20259127020835876,0.0777314305305481,0.37686097621917725,-0.032096683979034424,0.9204493165016174,0.8788958787918091,0.774431049823761,0.1967420130968094,0.9664146900177002,0.9477429389953613,0.8943373560905457,0.9982079863548279,1.001039981842041,0.09999995678663254,-3.2503879070281982,0.642902135848999,0.18996888399124146,0.09388293325901031,0.39369213581085205,-0.0418933629989624,0.9298386573791504,0.8231830596923828,0.749545156955719,0.08867378532886505,0.9572798013687134,0.9847560524940491,0.8830955028533936,1.3533289432525635,1.3335683345794678,3.8967392444610596,20.085529327392578,20.085529327392578,0.3953828513622284,8.878264427185059,1.3578494787216187,1.335440754890442,3.882948875427246,19.993019104003906,20.085500717163086,0.3954002857208252,8.718097686767578
23,0.9894229769706726,1.0013781785964966,0.10000019520521164,-3.3902411460876465,0.6414734721183777,0.19307301938533783,0.07729363441467285,0.37876155972480774,-0.031453490257263184,0.9268642663955688,0.8802463412284851,0.7727132439613342,0.18870048224925995,0.9682100415229797,0.9506997466087341,0.8952565789222717,0.9980769753456116,1.0007612705230713,0.09999995678663254,-3.2208950519561768,0.6491709351539612,0.22476935386657715,0.06859896332025528,0.37367942929267883,-0.07301288843154907,0.9131054878234863,0.9006627798080444,0.7749062180519104,0.09094207733869553,0.9967225790023804,1.0057076215744019,0.8850746154785156,1.3480156660079956,1.3429720401763916,3.9045262336730957,20.085529327392578,20.085529327392578,0.39542698860168457,8.89100170135498,1.356576681137085,1.3309574127197266,3.8943464756011963,20.085500717163086,20.085500717163086,0.3953467905521393,8.906915664672852
24,0.9891114830970764,1.001475214958191,0.10000019520521164,-3.3909554481506348,0.6431952118873596,0.19382743537425995,0.07657553255558014,0.3776901662349701,-0.04436647891998291,0.9278963804244995,0.8824687600135803,0.7732192277908325,0.22637376189231873,0.9700382947921753,0.9507240653038025,0.8973099589347839,0.9979934692382812,1.000667691230774,0.09999995678663254,-3.537193775177002,0.6399688720703125,0.17769992351531982,0.06873887032270432,0.37752869725227356,-0.02210146188735962,0.9408580660820007,0.8996453285217285,0.7742056846618652,0.11478997766971588,0.9512729048728943,0.9871065616607666,0.8795367479324341,1.3511393070220947,1.3266905546188354,3.8403992652893066,20.085529327392578,20.085529327392578,0.3953704535961151,8.944846153259277,1.3534270524978638,1.3392959833145142,3.8744869232177734,20.085500717163086,20.085500717163086,0.39540180563926697,8.890334129333496
25,0.9889907836914062,1.0015774965286255,0.10000019520521164,-3.3898966312408447,0.6421767473220825,0.1960175335407257,0.07551255077123642,0.3764782249927521,-0.036680519580841064,0.9265018701553345,0.8857214450836182,0.7731515169143677,0.20118673145771027,0.9713689684867859,0.9459620714187622,0.8982166647911072,0.9979108572006226,1.00068998336792,0.09999995678663254,-3.64385986328125,0.6382976770401001,0.16283521056175232,0.07199152559041977,0.366432249546051,-0.009350359439849854,0.9472538232803345,0.8889727592468262,0.7828270792961121,0.08663065731525421,0.9741593599319458,0.9826974272727966,0.8834623694419861,1.3586690425872803,1.328082799911499,3.876512050628662,20.085529327392578,20.085529327392578,0.39548391103744507,8.933655738830566,1.3522619009017944,1.3329789638519287,3.8605387210845947,20.085500717163086,20.085500717163086,0.39546623826026917,8.855834007263184
26,0.9891824126243591,1.0014153718948364,0.10000019520521164,-3.5077707767486572,0.6399388909339905,0.18218861520290375,0.07552367448806763,0.3716912865638733,-0.027546703815460205,0.9354227781295776,0.8852260708808899,0.779334306716919,0.19182166457176208,0.9707622528076172,0.9499731063842773,0.8951609134674072,0.9981003999710083,1.0002098083496094,0.09999995678663254,-3.546722888946533,0.6397436857223511,0.15227076411247253,0.06610867381095886,0.39143839478492737,-0.01761484146118164,0.9491416811943054,0.9064719676971436,0.7541897892951965,0.08169858157634735,0.9595911502838135,0.994192898273468,0.8782595992088318,1.3545771837234497,1.3386622667312622,3.908320665359497,20.085529327392578,20.085529327392578,0.3955067992210388,9.110983848571777,1.3571945428848267,1.3264933824539185,3.8970859050750732,20.085500717163086,20.085500717163086,0.3954300880432129,9.011842727661133
27,0.9890419244766235,1.0012462139129639,0.10000019520521164,-3.567427396774292,0.6410682201385498,0.17723575234413147,0.07501336187124252,0.36780762672424316,-0.0315130352973938,0.9394617676734924,0.8882206678390503,0.7835134267807007,0.1969822347164154,0.9723778963088989,0.9530672430992126,0.8984405398368835,0.9983752965927124,0.9996605515480042,0.09999995678663254,-3.209089994430542,0.6595482230186462,0.14839473366737366,0.06887748092412949,0.4384349286556244,-0.14533084630966187,0.9522079229354858,0.899129331111908,0.6943947076797485,0.13434244692325592,0.9813090562820435,1.0085558891296387,0.8314172029495239,1.3566960096359253,1.3335570096969604,3.883535385131836,20.085529327392578,20.085529327392578,0.3951988220214844,9.258450508117676,1.355878233909607,1.3376033306121826,3.9053823947906494,20.085500717163086,20.085500717163086,0.39539259672164917,9.201156616210938
28,0.9888314008712769,1.0012565851211548,0.10000019520521164,-3.5492918491363525,0.6429415941238403,0.17915819585323334,0.07414517551660538,0.36635345220565796,-0.04459202289581299,0.937666118144989,0.8895489573478699,0.7851884365081787,0.23339740931987762,0.973414421081543,0.9515392184257507,0.8969587683677673,0.9980280995368958,0.999369740486145,0.09999995678663254,-3.5320382118225098,0.6390663981437683,0.15887121856212616,0.06680089980363846,0.38723474740982056,-0.01622849702835083,0.945629358291626,0.9057501554489136,0.7580631375312805,0.10659961402416229,0.964834988117218,0.9772435426712036,0.9046818017959595,1.3496320247650146,1.331704020500183,3.8551268577575684,20.085529327392578,20.085529327392578,0.395435094833374,9.376729965209961,1.3556944131851196,1.3363430500030518,3.85917067527771,20.085500717163086,20.085500717163086,0.39544758200645447,9.293272972106934
29,0.9891360998153687,1.0004690885543823,0.10000019520521164,-3.5899128913879395,0.6409789323806763,0.17632648348808289,0.07440413534641266,0.3665272891521454,-0.032214462757110596,0.9408640265464783,0.8893762826919556,0.7860042452812195,0.19751739501953125,0.9746657013893127,0.9548943042755127,0.8998867869377136,0.9984139800071716,0.9989241361618042,0.10000008344650269,-3.635277509689331,0.64775550365448,0.1532912403345108,0.06944013386964798,0.3660927414894104,-0.07193732261657715,0.9499689936637878,0.8989497423171997,0.7824288010597229,0.23808713257312775,0.9726774096488953,0.9842155575752258,0.9083989262580872,1.3608883619308472,1.327438473701477,3.909632444381714,20.085529327392578,20.085529327392578,0.395445853471756,9.393678665161133,1.3505181074142456,1.3308589458465576,3.8776204586029053,20.085500717163086,20.085500717163086,0.3954879343509674,9.45154094696045
30,0.9890844821929932,1.0006513595581055,0.10000019520521164,-3.6430532932281494,0.6405768394470215,0.17087966203689575,0.07461212575435638,0.3628601133823395,-0.03132796287536621,0.9440796375274658,0.8895216584205627,0.7902316451072693,0.19355206191539764,0.974927544593811,0.9562727808952332,0.8991081118583679,0.9979197382926941,0.9986476302146912,0.09999996423721313,-3.6494815349578857,0.6380558013916016,0.17586800456047058,0.06995269656181335,0.36223670840263367,-0.0062299370765686035,0.9444461464881897,0.8968296647071838,0.7876162528991699,0.06655412912368774,0.9746127724647522,0.9796269536018372,0.9130955934524536,1.3519867658615112,1.3350716829299927,3.912954807281494,20.085529327392578,20.085529327392578,0.39542290568351746,9.486084938049316,1.3588653802871704,1.3320908546447754,3.8930318355560303,20.085500717163086,20.085500717163086,0.3954966068267822,9.510504722595215
31,0.9890081882476807,1.000862717628479,0.10000019520521164,-3.660203218460083,0.6400208473205566,0.17086192965507507,0.0722712054848671,0.36306482553482056,-0.02580702304840088,0.9448253512382507,0.8959732055664062,0.7908625602722168,0.17784802615642548,0.9765937924385071,0.9528777003288269,0.9020273089408875,0.9979062676429749,0.9986411333084106,0.09999996423721313,-3.7278168201446533,0.6381061673164368,0.1469881385564804,0.06578318774700165,0.3708936274051666,-0.004858553409576416,0.9534928798675537,0.9090808629989624,0.7809451818466187,0.0803418755531311,0.9822065234184265,1.0019334554672241,0.8519061207771301,1.3546942472457886,1.3261717557907104,3.9114089012145996,20.085529327392578,20.085529327392578,0.3954772353172302,9.607912063598633,1.354941725730896,1.3373605012893677,3.9118242263793945,20.085500717163086,20.085500717163086,0.395516961812973,9.558838844299316
