epoch,subset,n,mae_mchirp,mae_q,mae_merger_time,mae_snr,r2_mchirp,r2_q,r2_merger_time,r2_snr,std_ratio_mchirp,std_ratio_q,std_ratio_merger_time,std_ratio_snr
15,mchirp_low,2500,3.81062,0.204042,0.0173562,1.05844,-0.855023,-0.166734,0.833198,0.66546,1.10349,0.306458,0.907645,0.885577
15,mchirp_high,2500,3.43806,0.13667,0.0138166,1.08133,0.247702,0.00302653,0.904058,0.650901,1.08664,0.53205,0.944168,0.860319
15,merger_early,2500,3.54125,0.172672,0.0155176,1.08786,0.664075,0.0522077,0.473265,0.642241,0.985628,0.466579,1.06519,0.879323
15,merger_late,2500,3.70743,0.168041,0.0156552,1.05191,0.640748,0.0523717,0.484332,0.673631,0.981092,0.505048,1.05875,0.867654
15,q_low,1667,3.9272,0.269524,0.0156863,1.07315,-0.165867,-9.20413,0.872305,0.660801,1.10409,0.815999,0.922303,0.875625
15,q_mid,1666,3.53479,0.109337,0.0160589,1.05663,0.596603,-2.93275,0.859256,0.666616,1.02041,1.41063,0.922061,0.866462
15,q_high,1667,3.41098,0.132171,0.0150144,1.07987,0.762181,-5.67662,0.873979,0.64643,0.970527,1.7027,0.933785,0.87862
15,q_low_mchirp_low,1241,3.96454,0.270372,0.0158987,1.06785,-1.75592,-9.45609,0.867935,0.66517,1.26329,0.711809,0.921753,0.88045
15,q_low_mchirp_high,426,3.81841,0.267052,0.0150675,1.08861,-4.2491,-23.3188,0.885176,0.648,1.53076,1.1951,0.924209,0.860861
15,q_high_mchirp_low,544,3.65885,0.215636,0.0191595,1.05468,-0.440934,-11.6522,0.792192,0.652036,0.976138,1.06843,0.878698,0.890377
15,q_high_mchirp_high,1123,3.2909,0.0917398,0.0130064,1.09207,0.35524,-2.50785,0.911855,0.643817,1.10398,1.41049,0.955593,0.870976
20,full,5000,1.92061,0.157008,0.0172713,0.993487,0.867643,0.181035,0.835606,0.703511,0.968437,0.587707,0.923737,0.946799
20,snr_low,1667,2.76708,0.160564,0.0214493,1.10864,0.742756,0.144226,0.740344,-2.27455,0.819502,0.475552,0.879147,1.52282
20,snr_mid,1666,1.67902,0.154821,0.0160125,1.0589,0.912499,0.206665,0.865625,-1.75852,0.984167,0.603649,0.934592,1.89842
20,snr_high,1667,1.31559,0.155636,0.0143512,0.812957,0.942764,0.189572,0.899488,-0.790422,1.07962,0.666328,0.953348,1.5004
20,mchirp_low,2500,1.70681,0.181527,0.0192578,0.998814,0.510378,0.023307,0.791888,0.700565,1.01732,0.412084,0.90709,0.954865
20,mchirp_high,2500,2.13441,0.132489,0.0152848,0.988161,0.591986,0.0850355,0.879447,0.706398,1.08817,0.650222,0.938579,0.938758
20,merger_early,2500,1.89867,0.158075,0.0143201,1.0213,0.868616,0.190309,0.566231,0.683084,0.971753,0.572192,0.954916,0.958767
20,merger_late,2500,1.94255,0.155941,0.0202225,0.965671,0.866661,0.171234,0.144571,0.723403,0.964334,0.603515,1.17202,0.935019
20,q_low,1667,1.7089,0.16944,0.0173522,1.00155,0.703263,-3.64789,0.841635,0.703,1.04859,0.972741,0.921575,0.948477
20,q_mid,1666,1.87298,0.104384,0.0175472,0.968232,0.853669,-2.59204,0.824489,0.718189,1.00883,1.70572,0.919527,0.940959
20,q_high,1667,2.17992,0.197168,0.0169146,1.01066,0.870337,-12.6741,0.84042,0.688696,0.967028,2.04297,0.929792,0.951134
20,q_low_mchirp_low,1241,1.68921,0.168276,0.01762,0.996443,0.329503,-3.71991,0.835195,0.705498,1.13821,0.873021,0.925438,0.949237
20,q_low_mchirp_high,426,1.76628,0.172831,0.0165721,1.01644,-0.541917,-10.3886,0.860655,0.695682,1.48814,1.37208,0.910638,0.946192
20,q_high_mchirp_low,544,1.74927,0.30034,0.0214238,1.02605,0.579611,-22.9179,0.73882,0.67383,0.906277,1.51771,0.866759,0.960005
20,q_high_mchirp_high,1123,2.38854,0.147189,0.0147302,1.00321,0.526422,-7.2459,0.887458,0.695595,1.11348,1.75628,0.952373,0.946587
25,full,5000,2.12013,0.188302,0.0165726,2.3336,0.826959,-0.300467,0.852283,-0.316787,0.966047,0.669929,0.972525,1.02848
25,snr_low,1667,3.23208,0.187642,0.0204777,1.8572,0.621247,-0.235258,0.769887,-6.27198,0.797465,0.521343,0.931228,1.29829
25,snr_mid,1666,1.73282,0.186923,0.0154045,2.59341,0.906309,-0.291889,0.87954,-12.3707,0.990271,0.690014,0.991424,1.9197
25,snr_high,1667,1.39526,0.19034,0.0138351,2.55035,0.944931,-0.37661,0.906226,-12.9215,1.07182,0.770152,0.992055,2.16421
25,mchirp_low,2500,1.65231,0.196346,0.0182742,2.36937,0.628763,-0.344447,0.816594,-0.37197,0.974259,0.480165,0.955996,1.0475
25,mchirp_high,2500,2.58795,0.180257,0.0148711,2.29783,0.3157,-0.801478,0.888068,-0.262375,1.13144,0.819395,0.988784,1.00891
25,merger_early,2500,2.18603,0.189773,0.015988,2.33577,0.813836,-0.286643,0.438693,-0.347609,0.969681,0.651703,1.10626,1.03636
25,merger_late,2500,2.05423,0.186831,0.0171573,2.33144,0.839929,-0.315088,0.391666,-0.286869,0.961813,0.688212,1.14779,1.02076
25,q_low,1667,1.46505,0.0896365,0.0166093,2.25151,0.780234,-0.559343,0.857221,-0.233333,1.04685,1.05187,0.971856,1.04287
25,q_mid,1666,2.17216,0.164504,0.0168411,2.29129,0.805841,-7.81394,0.844018,-0.25524,1.01144,1.94424,0.967513,1.02145
25,q_high,1667,2.72321,0.31075,0.0162677,2.45798,0.79268,-28.65,0.855367,-0.465928,0.964261,2.40232,0.977637,1.02087
25,q_low_mchirp_low,1241,1.33913,0.0932472,0.0167993,2.26384,0.618999,-0.687344,0.851859,-0.245195,1.11969,0.987123,0.972662,1.04885
25,q_low_mchirp_high,426,1.83187,0.0791183,0.0160558,2.21559,-0.911122,-2.06375,0.873041,-0.198584,1.60227,1.61461,0.969009,1.0248
25,q_high_mchirp_low,544,2.02114,0.418448,0.0202076,2.65499,0.603626,-43.2358,0.772611,-0.745948,0.842006,1.76923,0.925941,1.03653
25,q_high_mchirp_high,1123,3.06331,0.25858,0.0143592,2.36254,0.150629,-20.9395,0.893613,-0.335877,1.16755,2.26561,0.998737,1.01122
30,full,5000,2.32871,0.160993,0.0159968,1.88354,0.823355,0.108451,0.859431,0.0945031,0.989917,0.685162,0.971393,0.945193
30,snr_low,1667,3.24273,0.163672,0.0203674,1.34274,0.686396,0.0797718,0.769526,-3.19092,0.834205,0.584729,0.945675,1.28969
30,snr_mid,1666,2.19458,0.159462,0.0147273,2.04328,0.862079,0.128644,0.888977,-7.86296,1.01317,0.710673,0.984398,1.82569
30,snr_high,1667,1.54875,0.159844,0.0128949,2.26471,0.916824,0.114199,0.918509,-9.70116,1.09959,0.748047,0.983142,1.78179
30,mchirp_low,2500,2.24276,0.184618,0.0177314,1.95705,0.184276,-0.0532152,0.824363,0.0223167,1.06312,0.484255,0.961115,0.943631
30,mchirp_high,2500,2.41466,0.137367,0.0142622,1.81004,0.546512,-0.0130052,0.894595,0.165748,1.12201,0.757648,0.981,0.944818
30,merger_early,2500,2.25537,0.161029,0.0161402,1.8863,0.831237,0.126707,0.424368,0.0706859,0.991516,0.666326,1.13784,0.951436
30,merger_late,2500,2.40206,0.160956,0.0158535,1.88078,0.815528,0.0892669,0.459879,0.117634,0.987598,0.704152,1.10797,0.939081
30,q_low,1667,2.31732,0.159852,0.0161391,1.83938,0.502779,-3.41613,0.862524,0.137423,1.06958,1.19684,0.96943,0.943343
30,q_mid,1666,2.24196,0.119645,0.0163374,1.83818,0.800988,-3.70578,0.853021,0.146894,1.0291,2.01018,0.965476,0.93957
30,q_high,1667,2.42681,0.203457,0.0155141,1.97305,0.853057,-14.2714,0.862546,-0.00365747,0.987287,2.35442,0.978694,0.953157
30,q_low_mchirp_low,1241,2.33056,0.155305,0.0163186,1.86836,-0.169099,-3.29952,0.857689,0.113342,1.1913,1.06895,0.973094,0.941455
30,q_low_mchirp_high,426,2.27873,0.173097,0.0156161,1.75497,-1.28025,-11.1698,0.876773,0.207967,1.5294,1.78044,0.958843,0.947239
30,q_high_mchirp_low,544,2.17344,0.322799,0.0194337,2.19372,0.328581,-26.8006,0.783149,-0.25138,0.948585,1.70796,0.939032,0.942784
30,q_high_mchirp_high,1123,2.54955,0.145645,0.0136154,1.86615,0.528471,-7.62969,0.899246,0.111401,1.14845,2.00166,0.992691,0.954168
35,full,5000,1.79196,0.167604,0.0167287,1.14248,0.872719,0.000714573,0.845364,0.612241,0.912184,0.682673,0.966583,0.925972
35,snr_low,1667,2.742,0.171781,0.0208318,0.826004,0.728602,-0.036652,0.75604,-0.791528,0.773451,0.58186,0.937688,1.35518
35,snr_mid,1666,1.52797,0.165886,0.015566,1.22479,0.922616,0.025951,0.873463,-2.74137,0.928955,0.702785,0.978085,1.82913
35,snr_high,1667,1.10575,0.165143,0.0137877,1.37669,0.961405,0.00970559,0.905312,-3.64041,1.01147,0.750504,0.982488,1.61721
35,mchirp_low,2500,1.48424,0.186204,0.01853,1.17484,0.637227,-0.128011,0.805581,0.583891,0.972982,0.49986,0.956189,0.933438
35,mchirp_high,2500,2.09968,0.149004,0.0149275,1.11012,0.546997,-0.224007,0.885257,0.640219,1.01595,0.79457,0.97582,0.917291
35,merger_early,2500,1.81009,0.168533,0.0152742,1.14698,0.867975,0.015916,0.496238,0.599316,0.916184,0.663478,1.05495,0.933939
35,merger_late,2500,1.77383,0.166674,0.0181833,1.13797,0.8774,-0.0152985,0.284822,0.624806,0.907363,0.702123,1.18606,0.918186
35,q_low,1667,1.40528,0.127372,0.0167973,1.10131,0.79145,-2.00292,0.851253,0.637159,1.00008,1.18583,0.966057,0.92626
35,q_mid,1666,1.73052,0.129064,0.016918,1.11275,0.865633,-4.65309,0.837663,0.642219,0.955261,2.00488,0.960446,0.918979
35,q_high,1667,2.24004,0.246352,0.0164711,1.21336,0.853313,-19.4921,0.846903,0.555852,0.907577,2.37666,0.972809,0.933156
35,q_low_mchirp_low,1241,1.36967,0.127388,0.0169078,1.1114,0.559544,-2.04678,0.846461,0.629016,1.09233,1.08587,0.97163,0.928488
35,q_low_mchirp_high,426,1.50902,0.127324,0.0164754,1.07192,-0.288505,-6.3774,0.865356,0.661012,1.42734,1.84324,0.949769,0.918688
35,q_high_mchirp_low,544,1.67702,0.360384,0.0209088,1.35039,0.647252,-32.9238,0.750104,0.440529,0.858844,1.77884,0.926427,0.94135
35,q_high_mchirp_high,1123,2.51278,0.191113,0.0143214,1.14699,0.423195,-12.3794,0.891712,0.609416,1.03877,2.12927,0.988352,0.926615
40,full,5000,1.79398,0.164931,0.0160981,1.00262,0.873789,0.0559588,0.857827,0.697522,0.912732,0.667942,0.964713,0.932035
40,snr_low,1667,2.73396,0.169293,0.0202977,0.839372,0.733496,0.0130989,0.769561,-0.897777,0.779387,0.578217,0.936146,1.41088
40,snr_mid,1666,1.54832,0.162681,0.0148368,1.07149,0.921607,0.0854629,0.887026,-1.88436,0.928947,0.68664,0.976033,1.85456
40,snr_high,1667,1.09951,0.162817,0.0131592,1.09702,0.960921,0.0662627,0.91563,-2.1656,1.00892,0.728615,0.981035,1.5744
40,mchirp_low,2500,1.51969,0.18621,0.0177195,1.01626,0.614909,-0.0884213,0.824142,0.683043,0.978428,0.517405,0.955251,0.942718
40,mchirp_high,2500,2.06827,0.143651,0.0144767,0.988972,0.565039,-0.1179,0.891602,0.711802,1.01451,0.763536,0.973429,0.92062
40,merger_early,2500,1.80079,0.1659,0.0163337,1.01505,0.870572,0.0703221,0.408413,0.682742,0.915902,0.649951,1.14028,0.941075
40,merger_late,2500,1.78717,0.163961,0.0158625,0.990181,0.876957,0.0408286,0.462488,0.711905,0.908786,0.686212,1.10904,0.923181
40,q_low,1667,1.47168,0.151211,0.0162384,0.969412,0.774816,-3.0797,0.860913,0.715574,1.00188,1.22674,0.962775,0.933855
40,q_mid,1666,1.71382,0.119657,0.0165507,0.9741,0.867305,-3.86713,0.849541,0.720928,0.95449,1.9657,0.959731,0.924123
40,q_high,1667,2.19639,0.223896,0.0155055,1.06432,0.858536,-16.4572,0.86283,0.654919,0.909049,2.29137,0.971163,0.938546
40,q_low_mchirp_low,1241,1.44994,0.151509,0.0163184,0.971606,0.510915,-3.17128,0.857734,0.712729,1.09898,1.15016,0.967391,0.937258
40,q_low_mchirp_high,426,1.53503,0.150344,0.0160054,0.963022,-0.301434,-8.78966,0.870203,0.72391,1.421,1.85946,0.949276,0.923193
40,q_high_mchirp_low,544,1.66284,0.329884,0.0192923,1.14913,0.640803,-28.2294,0.784227,0.584338,0.864519,1.818,0.932859,0.952173
40,q_high_mchirp_high,1123,2.45484,0.172554,0.013671,1.02323,0.450085,-10.2223,0.899158,0.6877,1.03751,2.03099,0.984495,0.930213
45,full,5000,1.79563,0.16381,0.0162988,0.971957,0.872674,0.090293,0.853454,0.715886,0.922705,0.646408,0.965598,0.940589
45,snr_low,1667,2.73877,0.169308,0.0204316,0.869994,0.729558,0.0322787,0.765263,-1.05528,0.789748,0.564067,0.937808,1.42242
45,snr_mid,1666,1.53976,0.160672,0.0150952,1.0452,0.922483,0.123161,0.882209,-1.72259,0.939549,0.666518,0.976472,1.87531
45,snr_high,1667,1.10821,0.161448,0.0133689,1.00072,0.960469,0.112251,0.911625,-1.69332,1.01738,0.700051,0.981678,1.58383
45,mchirp_low,2500,1.4972,0.189073,0.0179478,0.98243,0.629815,-0.0787899,0.817687,0.705212,0.987426,0.533179,0.956292,0.951906
45,mchirp_high,2500,2.09406,0.138547,0.0146499,0.961485,0.550924,-0.0266762,0.889317,0.726409,1.02595,0.72387,0.974118,0.928673
45,merger_early,2500,1.8112,0.165305,0.0157938,0.988333,0.868168,0.100105,0.447626,0.69977,0.925433,0.630338,1.11089,0.950085
45,merger_late,2500,1.78006,0.162316,0.0168039,0.955582,0.877119,0.0799175,0.392297,0.731575,0.919085,0.662801,1.14797,0.931279
45,q_low,1667,1.44677,0.18259,0.016385,0.946053,0.780724,-4.62531,0.858003,0.730186,1.01502,1.24417,0.964811,0.943806
45,q_mid,1666,1.72807,0.113191,0.0166615,0.943287,0.864981,-3.28472,0.845057,0.73722,0.965533,1.90014,0.960219,0.932429
45,q_high,1667,2.21201,0.195619,0.0158502,1.02652,0.856141,-12.9682,0.857067,0.679234,0.918278,2.1795,0.971271,0.945915
45,q_low_mchirp_low,1241,1.40724,0.184082,0.0164751,0.94513,0.536327,-4.82442,0.854022,0.729126,1.11365,1.19802,0.970013,0.946811
45,q_low_mchirp_high,426,1.56193,0.178242,0.0161226,0.948742,-0.351021,-11.9674,0.869693,0.733289,1.44136,1.81901,0.949531,0.934438
45,q_high_mchirp_low,544,1.66812,0.289453,0.0198515,1.09647,0.647763,-22.6002,0.77147,0.622302,0.86878,1.85582,0.930564,0.961249
45,q_high_mchirp_high,1123,2.47549,0.150164,0.0139118,0.992627,0.436419,-7.86628,0.896656,0.705675,1.0491,1.91394,0.985525,0.936988
50,full,5000,1.87969,0.165039,0.0161358,1.10001,0.858018,0.0703897,0.857327,0.640142,0.870009,0.647873,0.953259,0.884382
50,snr_low,1667,2.8936,0.170125,0.0202037,1.41482,0.695799,0.014337,0.771655,-3.92862,0.736527,0.57075,0.921403,1.53219
50,snr_mid,1666,1.61058,0.162237,0.0149573,1.13737,0.912699,0.102392,0.884847,-2.13411,0.87992,0.664498,0.963719,1.79579
50,snr_high,1667,1.13472,0.162753,0.0132456,0.747856,0.959419,0.0912247,0.914254,-0.457803,0.967872,0.70013,0.973654,1.32078
50,mchirp_low,2500,1.41329,0.18828,0.0176917,1.09754,0.682185,-0.0837771,0.82457,0.641142,0.933607,0.525697,0.943788,0.895708
50,mchirp_high,2500,2.34608,0.141798,0.0145798,1.10247,0.445939,-0.0805639,0.890169,0.639124,0.965632,0.738831,0.96195,0.872794
50,merger_early,2500,1.91271,0.166418,0.0164207,1.13203,0.851762,0.0822304,0.400694,0.615527,0.874188,0.631613,1.13469,0.892788
50,merger_late,2500,1.84667,0.163659,0.0158508,1.06798,0.864193,0.0578944,0.465864,0.664111,0.865149,0.664465,1.10301,0.876112
50,q_low,1667,1.32896,0.170091,0.0162677,1.11767,0.811856,-4.00059,0.859987,0.633678,0.96375,1.23882,0.952196,0.884995
50,q_mid,1666,1.81275,0.114377,0.0166113,1.08614,0.853266,-3.45064,0.848516,0.649597,0.91334,1.91476,0.947862,0.877217
50,q_high,1667,2.49731,0.210618,0.0155286,1.0962,0.823953,-14.6501,0.86329,0.636646,0.864342,2.20082,0.959258,0.891319
50,q_low_mchirp_low,1241,1.26994,0.172122,0.0163239,1.11067,0.62956,-4.19328,0.857255,0.637637,1.05336,1.18608,0.956883,0.887888
50,q_low_mchirp_high,426,1.50088,0.164175,0.0161038,1.13807,-0.341565,-10.413,0.86794,0.62208,1.38232,1.85863,0.938523,0.876217
50,q_high_mchirp_low,544,1.63221,0.306953,0.0193079,1.08572,0.684355,-24.9029,0.785543,0.635053,0.821506,1.82973,0.920307,0.909046
50,q_high_mchirp_high,1123,2.91638,0.163952,0.0136979,1.10128,0.271754,-9.22073,0.899218,0.637376,0.985508,1.95707,0.973005,0.882061
55,full,5000,1.79764,0.164485,0.0162578,0.973252,0.872172,0.0780782,0.854667,0.715045,0.920126,0.658423,0.969571,0.940862
55,snr_low,1667,2.74723,0.170043,0.0204919,0.874255,0.728135,0.0196071,0.765339,-1.07887,0.788387,0.57785,0.943229,1.43898
55,snr_mid,1666,1.54094,0.16139,0.0150602,1.04405,0.92227,0.111213,0.883536,-1.72174,0.936466,0.677319,0.980569,1.87498
55,snr_high,1667,1.10459,0.16202,0.0132206,1.0015,0.960567,0.100187,0.913853,-1.69325,1.01398,0.711757,0.984147,1.57495
55,mchirp_low,2500,1.48872,0.189055,0.0178659,0.982307,0.63521,-0.0854213,0.820726,0.705023,0.985538,0.541964,0.960857,0.952429
55,mchirp_high,2500,2.10655,0.139915,0.0146497,0.964198,0.545308,-0.0537197,0.888698,0.724922,1.02495,0.743071,0.977578,0.928776
55,merger_early,2500,1.81395,0.165897,0.0164172,0.989624,0.867898,0.0890579,0.398402,0.69888,0.923122,0.641991,1.14801,0.950465
55,merger_late,2500,1.78132,0.163073,0.0160984,0.956881,0.876387,0.0664825,0.447608,0.730779,0.916222,0.675181,1.1239,0.931445
55,q_low,1667,1.44748,0.178769,0.016393,0.947528,0.781241,-4.45704,0.858131,0.729246,1.01142,1.26781,0.968238,0.943982
55,q_mid,1666,1.72826,0.115269,0.0166775,0.944874,0.864591,-3.46087,0.846349,0.736523,0.962845,1.94263,0.964366,0.93273
55,q_high,1667,2.21713,0.199388,0.0157031,1.02734,0.855161,-13.5008,0.859313,0.678342,0.916312,2.22054,0.975586,0.946254
55,q_low_mchirp_low,1241,1.40757,0.180233,0.0164803,0.946411,0.539621,-4.63933,0.854569,0.728199,1.10939,1.21727,0.973151,0.947183
55,q_low_mchirp_high,426,1.56373,0.174504,0.0161388,0.950784,-0.362472,-11.6588,0.868562,0.732312,1.44413,1.88279,0.953839,0.934085
55,q_high_mchirp_low,544,1.64565,0.294408,0.0195193,1.09293,0.657279,-23.3706,0.779576,0.623812,0.868852,1.88456,0.938029,0.961899
55,q_high_mchirp_high,1123,2.49397,0.153358,0.0138545,0.995562,0.428594,-8.27329,0.896158,0.703667,1.04781,1.96106,0.98868,0.937348
60,full,5000,1.80434,0.165011,0.0162934,0.960354,0.87059,0.0805364,0.854363,0.722983,0.931298,0.644791,0.968147,0.934411
60,snr_low,1667,2.76082,0.17103,0.0205824,0.904659,0.72336,0.0148436,0.763961,-1.23209,0.794363,0.567621,0.94332,1.43157
60,snr_mid,1666,1.53605,0.16179,0.0150592,1.02348,0.923004,0.115272,0.884002,-1.60768,0.947632,0.663472,0.979071,1.86723
60,snr_high,1667,1.11598,0.162212,0.0132378,0.95296,0.959664,0.108163,0.913836,-1.45069,1.02766,0.69549,0.981389,1.55686
60,mchirp_low,2500,1.46579,0.19143,0.0178814,0.967427,0.650074,-0.0962238,0.821057,0.715173,0.991314,0.544824,0.959582,0.946092
60,mchirp_high,2500,2.14289,0.138593,0.0147054,0.953281,0.528804,-0.0277881,0.887757,0.730677,1.04176,0.721297,0.97611,0.922317
60,merger_early,2500,1.82382,0.166681,0.0165803,0.978135,0.86561,0.089127,0.384642,0.706021,0.933915,0.628925,1.15252,0.944172
60,merger_late,2500,1.78486,0.163342,0.0160065,0.942573,0.875503,0.0714346,0.458138,0.739497,0.927724,0.660986,1.11815,0.924832
60,q_low,1667,1.43763,0.192894,0.0164228,0.939848,0.784412,-5.1942,0.857707,0.734725,1.02318,1.26611,0.966897,0.93756
60,q_mid,1666,1.74634,0.113615,0.0167495,0.931866,0.861879,-3.28872,0.845627,0.742482,0.975131,1.89998,0.963038,0.926238
60,q_high,1667,2.22901,0.188493,0.0157081,1.00933,0.852625,-12.1743,0.85955,0.690813,0.927494,2.16171,0.97396,0.939785
60,q_low_mchirp_low,1241,1.37934,0.195036,0.0165257,0.937236,0.560385,-5.43986,0.854034,0.73447,1.11848,1.22873,0.971767,0.940797
60,q_low_mchirp_high,426,1.60745,0.186656,0.0161229,0.947457,-0.436501,-13.0862,0.868475,0.735471,1.47471,1.84922,0.95258,0.927647
60,q_high_mchirp_low,544,1.63169,0.277547,0.0194581,1.06471,0.668138,-21.1528,0.782058,0.645466,0.870306,1.89198,0.937406,0.956009
60,q_high_mchirp_high,1123,2.51836,0.145354,0.0138916,0.982503,0.412958,-7.41872,0.895342,0.711872,1.06556,1.90263,0.986953,0.930795
65,full,5000,1.80275,0.165163,0.0162751,0.962499,0.870318,0.0771196,0.854624,0.722117,0.910716,0.647488,0.963741,0.920527
65,snr_low,1667,2.76747,0.170911,0.0204994,1.01941,0.7226,0.0141524,0.76541,-1.80062,0.778139,0.573102,0.936959,1.4679
65,snr_mid,1666,1.54183,0.16213,0.0150684,1.00908,0.921536,0.110228,0.88353,-1.53195,0.92491,0.665386,0.974396,1.85024
65,snr_high,1667,1.09878,0.162446,0.0132568,0.85903,0.96114,0.103673,0.913658,-0.994712,1.00616,0.69663,0.97913,1.47743
65,mchirp_low,2500,1.46798,0.191008,0.0178443,0.965726,0.648236,-0.0952988,0.82168,0.717957,0.974594,0.542131,0.95524,0.931834
65,mchirp_high,2500,2.13751,0.139317,0.0147059,0.959272,0.52843,-0.0400459,0.887654,0.726204,1.01411,0.727896,0.971579,0.908778
