epoch,loss,mae_mchirp,mae_merger_time,mae_q,mae_snr,r2_mchirp,r2_merger_time,r2_q,r2_snr,std_ratio_mchirp,std_ratio_merger_time,std_ratio_q,std_ratio_snr,val_loss,val_mae_mchirp,val_mae_merger_time,val_mae_q,val_mae_snr,val_r2_mchirp,val_r2_merger_time,val_r2_q,val_r2_snr,val_std_ratio_mchirp,val_std_ratio_merger_time,val_std_ratio_q,val_std_ratio_snr,val_weight_mchirp,val_weight_merger_time,val_weight_q,val_weight_snr,weight_mchirp,weight_merger_time,weight_q,weight_snr
0,0.16976293921470642,0.56890869140625,0.1879708170890808,0.19749651849269867,0.534834086894989,0.4383176565170288,0.35565680265426636,0.02776128053665161,0.5305432081222534,0.6318730711936951,0.4552631378173828,0.23167534172534943,0.7813957333564758,0.23072096705436707,0.9816592931747437,0.11928137391805649,0.2325029820203781,0.5748575925827026,-0.23447000980377197,0.7059177160263062,-0.4512162208557129,0.49142926931381226,0.497773140668869,0.6661617159843445,0.20841246843338013,0.6257870197296143,1.237674593925476,1.2186079025268555,1.2166060209274292,1.2270495891571045,1.1118886470794678,1.1059490442276,1.105345368385315,1.107304573059082
1,-0.8477658629417419,0.35919860005378723,0.10385840386152267,0.18533489108085632,0.3984268009662628,0.7613264322280884,0.7801990509033203,0.1349562406539917,0.7471750974655151,0.8499672412872314,0.8212631344795227,0.3319183886051178,0.8726056814193726,0.3139551877975464,0.5317221283912659,0.15003080666065216,0.20678479969501495,1.5004050731658936,0.5592081546783447,0.5633545517921448,-0.17242145538330078,-1.648803472518921,0.6655333638191223,0.7088586091995239,0.21569296717643738,0.6220897436141968,1.5313904285430908,1.4855871200561523,1.479473352432251,1.5052450895309448,1.3813446760177612,1.3485437631607056,1.3445347547531128,1.3631198406219482
2,-1.6552354097366333,0.3000508248806,0.09525249153375626,0.1789810210466385,0.36941346526145935,0.8321730494499207,0.8129609227180481,0.18221443891525269,0.7824788093566895,0.9010394811630249,0.8889986276626587,0.39862582087516785,0.8886242508888245,-1.707745909690857,0.45534172654151917,0.1363435685634613,0.18862441182136536,0.48354655504226685,0.6567782163619995,0.6330282688140869,0.05754154920578003,0.6317402124404907,0.8673224449157715,0.7939421534538269,0.3202960789203644,0.7475266456604004,1.8842138051986694,1.8091118335723877,1.7981417179107666,1.8352515697479248,1.7039495706558228,1.6429373025894165,1.6345040798187256,1.6670374870300293
3,-2.4438636302948,0.2531845271587372,0.08772614598274231,0.17583045363426208,0.3472278118133545,0.8808333277702332,0.841993510723114,0.20631015300750732,0.8076143264770508,0.9278277158737183,0.9087103605270386,0.4488943815231323,0.9031020998954773,-2.648427963256836,0.3082900941371918,0.10799060016870499,0.1751909852027893,0.40628761053085327,0.8204765915870667,0.7567870616912842,0.19263696670532227,0.7299948930740356,0.9769933223724365,0.890396773815155,0.4551742374897003,1.05482017993927,2.3148066997528076,2.202117681503296,2.1838982105255127,2.2295987606048584,2.0954270362854004,2.0003275871276855,1.9858999252319336,2.0286481380462646
4,-3.1971821784973145,0.24195879697799683,0.08652586489915848,0.1730206161737442,0.3253219723701477,0.8969418406486511,0.8482691049575806,0.22634029388427734,0.8313447833061218,0.9469974637031555,0.9180838465690613,0.467212051153183,0.9155581593513489,2.2147023677825928,1.3345062732696533,0.17799566686153412,0.2534802556037903,1.82687246799469,-1.099703311920166,0.4211229681968689,-0.810103178024292,-2.7234649658203125,0.9133234024047852,0.7318958044052124,0.2018311619758606,0.5771082639694214,2.8297650814056396,2.6790316104888916,2.6500017642974854,2.702057361602783,2.567295551300049,2.434063196182251,2.4108386039733887,2.4630608558654785
5,-3.902803421020508,0.21192927658557892,0.08641573041677475,0.17100489139556885,0.2991025447845459,0.9221339821815491,0.8507269620895386,0.24416673183441162,0.8575137853622437,0.9605545401573181,0.9262422919273376,0.4847573935985565,0.9263052940368652,-2.295006275177002,0.8995312452316284,0.18526288866996765,0.2340886890888214,0.40486612915992737,-0.11148738861083984,0.37877148389816284,-0.5333150625228882,0.7341862916946411,1.167841911315918,0.8223208785057068,0.31946536898612976,0.8890974521636963,3.459611415863037,3.257538318634033,2.718282461166382,3.2735133171081543,3.137321710586548,2.9602394104003906,2.7139410972595215,2.982323408126831
6,-4.487201690673828,0.1950981765985489,0.08112920820713043,0.16896523535251617,0.27323365211486816,0.9360571503639221,0.8675978779792786,0.2577372193336487,0.8809953331947327,0.9672056436538696,0.9303199052810669,0.498937726020813,0.9384765028953552,1.6961933374404907,1.307921290397644,0.10703818500041962,0.20215889811515808,1.2894327640533447,-0.950119137763977,0.7561745643615723,-0.11316812038421631,-1.045717477798462,0.7711117267608643,0.8019257187843323,0.3053957223892212,0.6559503674507141,4.225417137145996,3.960549831390381,2.718282461166382,3.966552257537842,3.8356871604919434,3.599660873413086,2.718285083770752,3.6135997772216797
7,-5.053655624389648,0.17816545069217682,0.08190368860960007,0.1671869307756424,0.25650784373283386,0.946681559085846,0.8654569387435913,0.2686923146247864,0.8954548239707947,0.9719142317771912,0.9377120137214661,0.5150405764579773,0.9499155879020691,2.4848384857177734,0.5140615105628967,0.08557478338479996,0.17664971947669983,1.9759353399276733,0.5447349548339844,0.8423784375190735,0.12045121192932129,-3.263822078704834,0.9526035189628601,0.9787174463272095,0.661064088344574,1.0051294565200806,5.151152610778809,4.811781406402588,2.718282461166382,4.794570446014404,4.672216892242432,4.374818325042725,2.718285083770752,4.377828598022461
8,-5.632695198059082,0.1626385599374771,0.07866031676530838,0.16516728699207306,0.23489849269390106,0.9563544988632202,0.8769721388816833,0.28696995973587036,0.9127286672592163,0.9783468246459961,0.9370443820953369,0.5235973596572876,0.9563464522361755,-3.9487414360046387,0.3390890061855316,0.1188681349158287,0.2200842648744583,0.6168323755264282,0.7630916237831116,0.7193701267242432,-0.31144392490386963,0.4234929084777832,0.874775767326355,0.8076756000518799,0.4302164614200592,0.9209561347961426,6.277606010437012,5.844941139221191,2.718282461166382,5.799679279327393,5.703052043914795,5.3145012855529785,2.718285083770752,5.289373397827148
9,-6.169962406158447,0.15971198678016663,0.07627128809690475,0.16368381679058075,0.22142039239406586,0.9582020044326782,0.8862844109535217,0.2972572445869446,0.921957790851593,0.9808015823364258,0.9383286833763123,0.5301746726036072,0.9642568826675415,-0.5078222155570984,0.7110984921455383,0.11415109783411026,0.18725118041038513,0.9498774409294128,0.2573881149291992,0.7158114910125732,0.07139134407043457,-0.20327425003051758,0.9298621416091919,0.8838321566581726,0.3765214681625366,0.708734929561615,7.616717338562012,7.098111152648926,2.718282461166382,6.9972357749938965,6.930617332458496,6.455116271972656,2.718285083770752,6.400733947753906
10,-6.717679977416992,0.15840138494968414,0.07579264044761658,0.1621410846710205,0.1986103504896164,0.9586741924285889,0.8872021436691284,0.3082810640335083,0.9377313852310181,0.9823988080024719,0.9438923597335815,0.5411560535430908,0.9700126647949219,0.31284099817276,0.31305164098739624,0.08785909414291382,0.2303222119808197,1.279081106185913,0.8095834851264954,0.8306868672370911,-0.5297541618347168,-0.9601360559463501,0.8352656364440918,0.9023610949516296,0.5476455688476562,0.9873960018157959,9.193259239196777,8.613088607788086,2.718282461166382,8.462461471557617,8.38766098022461,7.835392475128174,2.718285083770752,7.717222213745117
11,-7.242467880249023,0.1493409425020218,0.07231860607862473,0.1617768555879593,0.19066719710826874,0.9629426002502441,0.8979897499084473,0.3092418909072876,0.9426098465919495,0.984226644039154,0.9454522728919983,0.5481862425804138,0.9737461805343628,-2.3821425437927246,0.7009543776512146,0.08460298925638199,0.17887450754642487,0.4816696047782898,0.23945099115371704,0.8457721471786499,0.14726567268371582,0.6227479577064514,1.0342720746994019,0.9553887844085693,0.4861696660518646,0.9824337363243103,11.076325416564941,10.450346946716309,2.718282461166382,10.192472457885742,10.10682201385498,9.507539749145508,2.718285083770752,9.315218925476074
12,-7.818338394165039,0.13831597566604614,0.07082416862249374,0.16046005487442017,0.16702336072921753,0.9687243103981018,0.9026657342910767,0.32045865058898926,0.9558194875717163,0.9864195585250854,0.9500396251678467,0.5528525114059448,0.9768131375312805,13.711576461791992,0.33123138546943665,0.13499894738197327,0.17940504848957062,2.179703712463379,0.7924780249595642,0.6481648683547974,0.15874016284942627,-4.259340286254883,0.8942803144454956,0.828630805015564,0.385654091835022,0.45431753993034363,13.361053466796875,12.670738220214844,2.718282461166382,12.335412979125977,12.207109451293945,11.530261993408203,2.718285083770752,11.246556282043457
13,-8.272594451904297,0.14030931890010834,0.06992321461439133,0.16027730703353882,0.16663473844528198,0.9668024778366089,0.9062988758087158,0.32122111320495605,0.955860435962677,0.9842860698699951,0.9517856240272522,0.5598807334899902,0.9778414964675903,4.009976387023926,0.5102106332778931,0.11856504529714584,0.17724773287773132,1.1404635906219482,0.6287112236022949,0.7119191884994507,0.16287773847579956,-0.5902576446533203,1.0243884325027466,0.9081093072891235,0.5568225979804993,0.82956862449646,15.953619003295898,15.351278305053711,2.718282461166382,14.774721145629883,14.625271797180176,13.975443840026855,2.718285083770752,13.544739723205566
14,-8.862065315246582,0.10753282904624939,0.06187202036380768,0.15704789757728577,0.130544513463974,0.9802656173706055,0.9277347922325134,0.34784096479415894,0.9722263216972351,0.9899205565452576,0.9556670188903809,0.5657970905303955,0.9860010743141174,-3.5860095024108887,0.47608986496925354,0.07747043669223785,0.18887880444526672,0.4650604724884033,0.6354861259460449,0.8685752749443054,0.05230182409286499,0.6584051847457886,0.8474259376525879,0.9262231588363647,0.48580697178840637,0.8735416531562805,17.596574783325195,16.91277503967285,2.718282461166382,16.339902877807617,16.753698348999023,16.123010635375977,2.718285083770752,15.52306842803955
15,-9.245854377746582,0.09009573608636856,0.059899549931287766,0.15503725409507751,0.11416205763816833,0.9870503544807434,0.9331857562065125,0.3631405830383301,0.9793493747711182,0.993661105632782,0.9598214626312256,0.574678897857666,0.9916093349456787,-5.159495830535889,0.32934150099754333,0.07850843667984009,0.1801072359085083,0.4321729242801666,0.8142298460006714,0.8663731813430786,0.10044395923614502,0.7010626792907715,0.7359263300895691,0.9221263527870178,0.5773019194602966,0.894313633441925,19.507766723632812,18.634891510009766,2.718282461166382,18.13789939880371,18.53797721862793,17.76542854309082,2.718285083770752,17.25025749206543
